Date and Time:                Mon Oct 17 14:49:05.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	298
258.67709	307
258.69836	306
258.7196	304
258.74088	297
258.76215	298
258.78339	304
258.80466	304
258.8259	305
258.84717	300
258.86841	301
258.88968	301
258.91092	300
258.93219	307
258.95343	307
258.9747	298
258.99594	310
259.01721	297
259.03845	302
259.05969	302
259.08096	305
259.1022	309
259.12347	305
259.14471	301
259.16599	307
259.18723	299
259.2085	303
259.22974	309
259.25098	306
259.27225	303
259.29349	301
259.31473	305
259.336	302
259.35724	309
259.37851	305
259.39975	305
259.42099	302
259.44226	302
259.4635	306
259.48474	301
259.50601	298
259.52725	309
259.54849	308
259.56976	303
259.591	308
259.61224	306
259.63351	305
259.65475	304
259.67599	304
259.69724	299
259.71851	305
259.73975	306
259.76099	307
259.78223	303
259.8035	294
259.82474	303
259.84598	300
259.86722	305
259.88849	304
259.90973	301
259.93097	311
259.95221	303
259.97345	305
259.99472	302
260.01596	302
260.0372	294
260.05844	303
260.07968	305
260.10095	306
260.12219	301
260.14343	299
260.16467	300
260.18591	305
260.20715	309
260.22839	301
260.24966	300
260.2709	304
260.29214	303
260.31339	304
260.33463	304
260.35587	305
260.37711	302
260.39835	307
260.41959	300
260.44083	298
260.46207	300
260.48331	310
260.50458	300
260.52582	302
260.54706	301
260.5683	306
260.58954	298
260.61078	302
260.63202	305
260.65326	305
260.6745	309
260.69574	307
260.71698	308
260.73822	302
260.75946	303
260.7807	300
260.80194	306
260.82318	304
260.84442	313
260.86563	300
260.88687	301
260.90811	309
260.92935	304
260.95059	301
260.97183	307
260.99307	296
261.01431	301
261.03555	304
261.05679	304
261.07803	298
261.09924	303
261.12048	306
261.14172	299
261.16296	300
261.1842	305
261.20544	311
261.22668	302
261.24789	296
261.26913	300
261.29037	307
261.31161	298
261.33286	307
261.3541	302
261.37531	302
261.39655	302
261.41779	300
261.43903	295
261.46027	299
