Date and Time:                Mon Oct 17 14:31:15.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	309
258.67709	305
258.69836	301
258.7196	309
258.74088	305
258.76215	302
258.78339	304
258.80466	305
258.8259	307
258.84717	305
258.86841	301
258.88968	305
258.91092	307
258.93219	303
258.95343	304
258.9747	305
258.99594	300
259.01721	303
259.03845	305
259.05969	306
259.08096	307
259.1022	303
259.12347	298
259.14471	302
259.16599	304
259.18723	306
259.2085	300
259.22974	308
259.25098	306
259.27225	305
259.29349	303
259.31473	303
259.336	302
259.35724	302
259.37851	304
259.39975	309
259.42099	306
259.44226	304
259.4635	305
259.48474	302
259.50601	308
259.52725	312
259.54849	305
259.56976	303
259.591	310
259.61224	302
259.63351	303
259.65475	305
259.67599	311
259.69724	303
259.71851	312
259.73975	302
259.76099	307
259.78223	308
259.8035	305
259.82474	302
259.84598	310
259.86722	310
259.88849	299
259.90973	312
259.93097	305
259.95221	305
259.97345	304
259.99472	300
260.01596	305
260.0372	309
260.05844	303
260.07968	304
260.10095	301
260.12219	299
260.14343	300
260.16467	307
260.18591	303
260.20715	305
260.22839	305
260.24966	306
260.2709	303
260.29214	305
260.31339	305
260.33463	301
260.35587	300
260.37711	304
260.39835	304
260.41959	310
260.44083	297
260.46207	304
260.48331	305
260.50458	308
260.52582	306
260.54706	305
260.5683	299
260.58954	305
260.61078	304
260.63202	298
260.65326	304
260.6745	300
260.69574	305
260.71698	300
260.73822	302
260.75946	309
260.7807	296
260.80194	305
260.82318	310
260.84442	306
260.86563	301
260.88687	295
260.90811	306
260.92935	304
260.95059	300
260.97183	302
260.99307	303
261.01431	305
261.03555	303
261.05679	302
261.07803	298
261.09924	304
261.12048	306
261.14172	309
261.16296	304
261.1842	308
261.20544	304
261.22668	307
261.24789	297
261.26913	301
261.29037	304
261.31161	304
261.33286	307
261.3541	306
261.37531	304
261.39655	297
261.41779	307
261.43903	301
261.46027	299
