Date and Time:                Mon Oct 17 14:39:47.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	308
258.67709	309
258.69836	306
258.7196	298
258.74088	306
258.76215	307
258.78339	305
258.80466	302
258.8259	305
258.84717	305
258.86841	306
258.88968	304
258.91092	303
258.93219	301
258.95343	303
258.9747	306
258.99594	304
259.01721	302
259.03845	304
259.05969	301
259.08096	308
259.1022	309
259.12347	304
259.14471	309
259.16599	306
259.18723	309
259.2085	303
259.22974	302
259.25098	306
259.27225	308
259.29349	302
259.31473	300
259.336	299
259.35724	303
259.37851	305
259.39975	307
259.42099	309
259.44226	307
259.4635	305
259.48474	302
259.50601	302
259.52725	311
259.54849	301
259.56976	305
259.591	307
259.61224	301
259.63351	306
259.65475	304
259.67599	305
259.69724	303
259.71851	304
259.73975	301
259.76099	302
259.78223	311
259.8035	301
259.82474	310
259.84598	303
259.86722	303
259.88849	299
259.90973	301
259.93097	302
259.95221	298
259.97345	309
259.99472	303
260.01596	307
260.0372	304
260.05844	306
260.07968	306
260.10095	303
260.12219	304
260.14343	299
260.16467	302
260.18591	301
260.20715	303
260.22839	305
260.24966	305
260.2709	302
260.29214	307
260.31339	297
260.33463	306
260.35587	304
260.37711	301
260.39835	304
260.41959	305
260.44083	303
260.46207	307
260.48331	307
260.50458	307
260.52582	301
260.54706	297
260.5683	303
260.58954	305
260.61078	300
260.63202	303
260.65326	305
260.6745	299
260.69574	303
260.71698	302
260.73822	305
260.75946	307
260.7807	301
260.80194	298
260.82318	305
260.84442	306
260.86563	306
260.88687	305
260.90811	305
260.92935	300
260.95059	301
260.97183	307
260.99307	299
261.01431	305
261.03555	306
261.05679	301
261.07803	309
261.09924	308
261.12048	308
261.14172	306
261.16296	302
261.1842	308
261.20544	306
261.22668	297
261.24789	306
261.26913	300
261.29037	309
261.31161	304
261.33286	304
261.3541	303
261.37531	306
261.39655	309
261.41779	305
261.43903	299
261.46027	304
