Date and Time:                Mon Oct 17 14:38:21.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	303
258.67709	302
258.69836	304
258.7196	302
258.74088	303
258.76215	303
258.78339	303
258.80466	298
258.8259	305
258.84717	303
258.86841	303
258.88968	303
258.91092	309
258.93219	306
258.95343	308
258.9747	302
258.99594	305
259.01721	304
259.03845	311
259.05969	308
259.08096	305
259.1022	303
259.12347	308
259.14471	303
259.16599	306
259.18723	300
259.2085	300
259.22974	307
259.25098	310
259.27225	303
259.29349	303
259.31473	301
259.336	303
259.35724	311
259.37851	298
259.39975	311
259.42099	305
259.44226	302
259.4635	308
259.48474	305
259.50601	304
259.52725	311
259.54849	300
259.56976	307
259.591	305
259.61224	308
259.63351	303
259.65475	305
259.67599	308
259.69724	305
259.71851	307
259.73975	304
259.76099	302
259.78223	299
259.8035	301
259.82474	308
259.84598	304
259.86722	302
259.88849	303
259.90973	311
259.93097	297
259.95221	307
259.97345	305
259.99472	304
260.01596	299
260.0372	299
260.05844	307
260.07968	300
260.10095	304
260.12219	306
260.14343	309
260.16467	308
260.18591	307
260.20715	310
260.22839	301
260.24966	303
260.2709	302
260.29214	303
260.31339	303
260.33463	304
260.35587	302
260.37711	300
260.39835	305
260.41959	307
260.44083	303
260.46207	300
260.48331	304
260.50458	303
260.52582	309
260.54706	297
260.5683	299
260.58954	309
260.61078	303
260.63202	309
260.65326	301
260.6745	302
260.69574	302
260.71698	304
260.73822	304
260.75946	301
260.7807	313
260.80194	302
260.82318	301
260.84442	300
260.86563	301
260.88687	304
260.90811	307
260.92935	308
260.95059	304
260.97183	305
260.99307	301
261.01431	295
261.03555	300
261.05679	304
261.07803	300
261.09924	306
261.12048	307
261.14172	308
261.16296	308
261.1842	300
261.20544	310
261.22668	304
261.24789	300
261.26913	304
261.29037	297
261.31161	310
261.33286	305
261.3541	301
261.37531	311
261.39655	303
261.41779	305
261.43903	305
261.46027	303
