Date and Time:                Mon Oct 17 14:53:36.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	305
258.67709	304
258.69836	303
258.7196	302
258.74088	306
258.76215	302
258.78339	300
258.80466	306
258.8259	303
258.84717	307
258.86841	303
258.88968	313
258.91092	309
258.93219	300
258.95343	304
258.9747	307
258.99594	307
259.01721	305
259.03845	303
259.05969	303
259.08096	301
259.1022	310
259.12347	307
259.14471	301
259.16599	312
259.18723	301
259.2085	301
259.22974	304
259.25098	302
259.27225	300
259.29349	304
259.31473	304
259.336	301
259.35724	298
259.37851	304
259.39975	301
259.42099	308
259.44226	301
259.4635	308
259.48474	302
259.50601	307
259.52725	302
259.54849	306
259.56976	304
259.591	309
259.61224	296
259.63351	305
259.65475	297
259.67599	308
259.69724	296
259.71851	302
259.73975	304
259.76099	304
259.78223	303
259.8035	311
259.82474	311
259.84598	301
259.86722	299
259.88849	306
259.90973	304
259.93097	300
259.95221	298
259.97345	303
259.99472	297
260.01596	304
260.0372	310
260.05844	307
260.07968	301
260.10095	311
260.12219	300
260.14343	302
260.16467	302
260.18591	302
260.20715	305
260.22839	301
260.24966	307
260.2709	299
260.29214	304
260.31339	305
260.33463	310
260.35587	303
260.37711	300
260.39835	305
260.41959	301
260.44083	303
260.46207	302
260.48331	301
260.50458	303
260.52582	306
260.54706	297
260.5683	307
260.58954	311
260.61078	299
260.63202	308
260.65326	298
260.6745	304
260.69574	302
260.71698	312
260.73822	301
260.75946	302
260.7807	299
260.80194	306
260.82318	301
260.84442	305
260.86563	303
260.88687	306
260.90811	306
260.92935	301
260.95059	298
260.97183	303
260.99307	303
261.01431	304
261.03555	304
261.05679	301
261.07803	297
261.09924	301
261.12048	299
261.14172	300
261.16296	306
261.1842	297
261.20544	301
261.22668	303
261.24789	305
261.26913	301
261.29037	305
261.31161	299
261.33286	307
261.3541	302
261.37531	306
261.39655	301
261.41779	304
261.43903	309
261.46027	301
