Date and Time:                Mon Oct 17 14:58:53.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	294
258.67709	304
258.69836	302
258.7196	302
258.74088	300
258.76215	305
258.78339	306
258.80466	296
258.8259	297
258.84717	297
258.86841	296
258.88968	295
258.91092	297
258.93219	301
258.95343	294
258.9747	295
258.99594	294
259.01721	299
259.03845	308
259.05969	300
259.08096	298
259.1022	295
259.12347	309
259.14471	300
259.16599	292
259.18723	304
259.2085	301
259.22974	305
259.25098	298
259.27225	301
259.29349	299
259.31473	302
259.336	303
259.35724	298
259.37851	296
259.39975	295
259.42099	293
259.44226	296
259.4635	303
259.48474	298
259.50601	300
259.52725	299
259.54849	305
259.56976	294
259.591	304
259.61224	299
259.63351	300
259.65475	302
259.67599	307
259.69724	300
259.71851	298
259.73975	304
259.76099	304
259.78223	297
259.8035	296
259.82474	306
259.84598	305
259.86722	302
259.88849	298
259.90973	304
259.93097	300
259.95221	300
259.97345	299
259.99472	304
260.01596	291
260.0372	295
260.05844	299
260.07968	294
260.10095	303
260.12219	294
260.14343	300
260.16467	299
260.18591	297
260.20715	297
260.22839	304
260.24966	297
260.2709	299
260.29214	299
260.31339	303
260.33463	305
260.35587	298
260.37711	294
260.39835	302
260.41959	302
260.44083	299
260.46207	302
260.48331	299
260.50458	297
260.52582	306
260.54706	295
260.5683	299
260.58954	297
260.61078	297
260.63202	301
260.65326	298
260.6745	303
260.69574	306
260.71698	302
260.73822	298
260.75946	302
260.7807	296
260.80194	300
260.82318	298
260.84442	299
260.86563	299
260.88687	300
260.90811	297
260.92935	301
260.95059	300
260.97183	301
260.99307	300
261.01431	300
261.03555	296
261.05679	301
261.07803	307
261.09924	298
261.12048	304
261.14172	302
261.16296	297
261.1842	303
261.20544	302
261.22668	300
261.24789	293
261.26913	303
261.29037	306
261.31161	300
261.33286	300
261.3541	295
261.37531	298
261.39655	298
261.41779	305
261.43903	303
261.46027	301
