Date and Time:                Mon Oct 17 14:53:11.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	308
258.67709	304
258.69836	296
258.7196	301
258.74088	308
258.76215	305
258.78339	303
258.80466	302
258.8259	307
258.84717	299
258.86841	306
258.88968	298
258.91092	301
258.93219	311
258.95343	307
258.9747	301
258.99594	297
259.01721	306
259.03845	302
259.05969	297
259.08096	311
259.1022	300
259.12347	305
259.14471	308
259.16599	305
259.18723	304
259.2085	309
259.22974	302
259.25098	306
259.27225	307
259.29349	303
259.31473	304
259.336	302
259.35724	307
259.37851	298
259.39975	307
259.42099	304
259.44226	305
259.4635	303
259.48474	302
259.50601	304
259.52725	307
259.54849	302
259.56976	300
259.591	300
259.61224	309
259.63351	304
259.65475	304
259.67599	300
259.69724	313
259.71851	303
259.73975	302
259.76099	310
259.78223	306
259.8035	307
259.82474	300
259.84598	305
259.86722	303
259.88849	304
259.90973	310
259.93097	305
259.95221	298
259.97345	311
259.99472	304
260.01596	299
260.0372	305
260.05844	301
260.07968	306
260.10095	314
260.12219	310
260.14343	308
260.16467	307
260.18591	302
260.20715	302
260.22839	309
260.24966	299
260.2709	298
260.29214	303
260.31339	299
260.33463	301
260.35587	302
260.37711	309
260.39835	297
260.41959	303
260.44083	300
260.46207	305
260.48331	300
260.50458	304
260.52582	303
260.54706	310
260.5683	301
260.58954	301
260.61078	304
260.63202	308
260.65326	310
260.6745	302
260.69574	304
260.71698	302
260.73822	300
260.75946	305
260.7807	305
260.80194	306
260.82318	305
260.84442	305
260.86563	301
260.88687	303
260.90811	304
260.92935	304
260.95059	308
260.97183	301
260.99307	308
261.01431	301
261.03555	303
261.05679	303
261.07803	300
261.09924	313
261.12048	303
261.14172	300
261.16296	309
261.1842	301
261.20544	301
261.22668	301
261.24789	295
261.26913	303
261.29037	300
261.31161	305
261.33286	303
261.3541	308
261.37531	303
261.39655	312
261.41779	304
261.43903	303
261.46027	307
