Date and Time:                Mon Oct 17 14:15:55.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	303
258.67709	304
258.69836	306
258.7196	303
258.74088	302
258.76215	296
258.78339	306
258.80466	301
258.8259	302
258.84717	302
258.86841	304
258.88968	298
258.91092	308
258.93219	303
258.95343	306
258.9747	303
258.99594	303
259.01721	303
259.03845	307
259.05969	305
259.08096	303
259.1022	305
259.12347	305
259.14471	306
259.16599	306
259.18723	304
259.2085	311
259.22974	300
259.25098	297
259.27225	304
259.29349	305
259.31473	307
259.336	309
259.35724	305
259.37851	304
259.39975	305
259.42099	311
259.44226	310
259.4635	299
259.48474	303
259.50601	306
259.52725	303
259.54849	301
259.56976	308
259.591	308
259.61224	306
259.63351	306
259.65475	301
259.67599	299
259.69724	303
259.71851	301
259.73975	300
259.76099	305
259.78223	304
259.8035	306
259.82474	300
259.84598	308
259.86722	306
259.88849	305
259.90973	302
259.93097	303
259.95221	303
259.97345	298
259.99472	305
260.01596	306
260.0372	304
260.05844	301
260.07968	302
260.10095	301
260.12219	301
260.14343	306
260.16467	296
260.18591	304
260.20715	307
260.22839	307
260.24966	305
260.2709	302
260.29214	306
260.31339	306
260.33463	306
260.35587	303
260.37711	299
260.39835	301
260.41959	305
260.44083	308
260.46207	306
260.48331	299
260.50458	299
260.52582	308
260.54706	300
260.5683	303
260.58954	307
260.61078	301
260.63202	301
260.65326	295
260.6745	303
260.69574	298
260.71698	304
260.73822	305
260.75946	298
260.7807	310
260.80194	306
260.82318	305
260.84442	309
260.86563	302
260.88687	303
260.90811	301
260.92935	297
260.95059	301
260.97183	303
260.99307	299
261.01431	297
261.03555	303
261.05679	306
261.07803	307
261.09924	307
261.12048	308
261.14172	303
261.16296	302
261.1842	305
261.20544	304
261.22668	303
261.24789	308
261.26913	302
261.29037	303
261.31161	304
261.33286	305
261.3541	306
261.37531	306
261.39655	302
261.41779	301
261.43903	298
261.46027	304
