Date and Time:                Mon Oct 17 14:35:45.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	302
258.67709	303
258.69836	307
258.7196	304
258.74088	302
258.76215	305
258.78339	298
258.80466	305
258.8259	296
258.84717	301
258.86841	303
258.88968	305
258.91092	301
258.93219	304
258.95343	301
258.9747	308
258.99594	309
259.01721	304
259.03845	308
259.05969	302
259.08096	302
259.1022	307
259.12347	311
259.14471	306
259.16599	306
259.18723	307
259.2085	302
259.22974	303
259.25098	293
259.27225	308
259.29349	301
259.31473	303
259.336	299
259.35724	308
259.37851	301
259.39975	303
259.42099	301
259.44226	307
259.4635	298
259.48474	303
259.50601	301
259.52725	306
259.54849	302
259.56976	303
259.591	303
259.61224	309
259.63351	300
259.65475	309
259.67599	305
259.69724	303
259.71851	309
259.73975	298
259.76099	300
259.78223	303
259.8035	302
259.82474	307
259.84598	300
259.86722	301
259.88849	303
259.90973	306
259.93097	306
259.95221	310
259.97345	307
259.99472	297
260.01596	302
260.0372	299
260.05844	306
260.07968	302
260.10095	305
260.12219	304
260.14343	313
260.16467	308
260.18591	302
260.20715	298
260.22839	308
260.24966	307
260.2709	303
260.29214	303
260.31339	308
260.33463	300
260.35587	306
260.37711	300
260.39835	302
260.41959	304
260.44083	305
260.46207	304
260.48331	306
260.50458	299
260.52582	303
260.54706	304
260.5683	308
260.58954	298
260.61078	310
260.63202	301
260.65326	305
260.6745	299
260.69574	299
260.71698	307
260.73822	308
260.75946	310
260.7807	302
260.80194	303
260.82318	306
260.84442	304
260.86563	302
260.88687	305
260.90811	302
260.92935	302
260.95059	308
260.97183	307
260.99307	307
261.01431	300
261.03555	302
261.05679	314
261.07803	304
261.09924	306
261.12048	303
261.14172	301
261.16296	298
261.1842	308
261.20544	301
261.22668	299
261.24789	304
261.26913	313
261.29037	305
261.31161	306
261.33286	306
261.3541	304
261.37531	300
261.39655	295
261.41779	300
261.43903	304
261.46027	302
