Date and Time:                Mon Oct 17 14:33:43.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	305
258.67709	299
258.69836	304
258.7196	305
258.74088	300
258.76215	298
258.78339	296
258.80466	306
258.8259	299
258.84717	300
258.86841	304
258.88968	306
258.91092	308
258.93219	302
258.95343	301
258.9747	304
258.99594	305
259.01721	302
259.03845	304
259.05969	305
259.08096	298
259.1022	300
259.12347	304
259.14471	296
259.16599	305
259.18723	303
259.2085	303
259.22974	300
259.25098	305
259.27225	301
259.29349	298
259.31473	308
259.336	299
259.35724	302
259.37851	304
259.39975	308
259.42099	300
259.44226	304
259.4635	305
259.48474	296
259.50601	304
259.52725	306
259.54849	306
259.56976	299
259.591	302
259.61224	306
259.63351	307
259.65475	307
259.67599	305
259.69724	303
259.71851	311
259.73975	303
259.76099	300
259.78223	307
259.8035	307
259.82474	302
259.84598	303
259.86722	304
259.88849	306
259.90973	306
259.93097	305
259.95221	299
259.97345	302
259.99472	306
260.01596	310
260.0372	301
260.05844	301
260.07968	301
260.10095	300
260.12219	308
260.14343	309
260.16467	298
260.18591	309
260.20715	294
260.22839	299
260.24966	302
260.2709	305
260.29214	299
260.31339	303
260.33463	309
260.35587	306
260.37711	304
260.39835	304
260.41959	307
260.44083	305
260.46207	310
260.48331	296
260.50458	303
260.52582	306
260.54706	304
260.5683	307
260.58954	309
260.61078	308
260.63202	306
260.65326	302
260.6745	308
260.69574	305
260.71698	302
260.73822	307
260.75946	303
260.7807	308
260.80194	298
260.82318	308
260.84442	300
260.86563	299
260.88687	306
260.90811	300
260.92935	305
260.95059	304
260.97183	301
260.99307	303
261.01431	303
261.03555	300
261.05679	303
261.07803	304
261.09924	306
261.12048	303
261.14172	302
261.16296	306
261.1842	304
261.20544	299
261.22668	299
261.24789	306
261.26913	307
261.29037	304
261.31161	298
261.33286	308
261.3541	306
261.37531	302
261.39655	304
261.41779	303
261.43903	294
261.46027	309
