Date and Time:                Mon Oct 17 14:46:47.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	300
258.67709	304
258.69836	307
258.7196	305
258.74088	295
258.76215	305
258.78339	309
258.80466	304
258.8259	305
258.84717	306
258.86841	308
258.88968	300
258.91092	308
258.93219	302
258.95343	298
258.9747	300
258.99594	306
259.01721	309
259.03845	303
259.05969	302
259.08096	306
259.1022	303
259.12347	299
259.14471	303
259.16599	305
259.18723	300
259.2085	307
259.22974	303
259.25098	300
259.27225	302
259.29349	302
259.31473	311
259.336	299
259.35724	302
259.37851	305
259.39975	304
259.42099	308
259.44226	297
259.4635	304
259.48474	307
259.50601	304
259.52725	304
259.54849	305
259.56976	305
259.591	304
259.61224	305
259.63351	307
259.65475	304
259.67599	304
259.69724	304
259.71851	308
259.73975	307
259.76099	303
259.78223	304
259.8035	305
259.82474	308
259.84598	300
259.86722	308
259.88849	306
259.90973	305
259.93097	308
259.95221	304
259.97345	301
259.99472	302
260.01596	309
260.0372	301
260.05844	312
260.07968	307
260.10095	311
260.12219	306
260.14343	305
260.16467	303
260.18591	301
260.20715	301
260.22839	305
260.24966	301
260.2709	304
260.29214	300
260.31339	307
260.33463	305
260.35587	305
260.37711	303
260.39835	305
260.41959	304
260.44083	299
260.46207	301
260.48331	307
260.50458	303
260.52582	302
260.54706	305
260.5683	313
260.58954	308
260.61078	302
260.63202	302
260.65326	302
260.6745	297
260.69574	300
260.71698	295
260.73822	299
260.75946	307
260.7807	305
260.80194	301
260.82318	306
260.84442	300
260.86563	307
260.88687	298
260.90811	302
260.92935	303
260.95059	307
260.97183	307
260.99307	307
261.01431	304
261.03555	298
261.05679	308
261.07803	307
261.09924	303
261.12048	301
261.14172	301
261.16296	305
261.1842	302
261.20544	301
261.22668	304
261.24789	303
261.26913	308
261.29037	298
261.31161	303
261.33286	297
261.3541	300
261.37531	304
261.39655	303
261.41779	304
261.43903	301
261.46027	307
