Date and Time:                Mon Apr 25 12:44:00.000 2022
389.31696	308
389.32568	300
389.33441	306
389.34314	304
389.35187	308
389.3606	308
389.36932	304
389.37802	311
389.38675	306
389.39548	304
389.40421	297
389.41293	303
389.42166	304
389.43039	297
389.43912	305
389.44785	307
389.45654	303
389.46527	303
389.474	303
389.48273	303
389.49146	298
389.50018	313
389.50891	300
389.51761	297
389.52634	309
389.53506	304
389.54379	301
389.55252	309
389.56122	297
389.56995	302
389.57867	302
389.5874	303
389.59613	305
389.60483	304
389.61356	301
389.62228	307
389.63101	303
389.63971	306
389.64844	301
389.65717	299
389.66586	297
389.67459	308
389.68332	303
389.69205	305
389.70074	296
389.70947	305
389.7182	298
389.7269	307
389.73563	301
389.74435	308
389.75305	302
389.76178	304
389.77051	295
389.77921	304
389.78793	306
389.79666	304
389.80536	305
389.81409	303
389.82278	305
389.83151	297
389.84024	306
389.84894	301
389.85767	296
389.86636	307
389.87509	303
389.88382	300
389.89252	304
389.90125	302
389.90994	309
389.91867	302
389.92737	310
389.9361	301
389.94479	303
389.95352	301
389.96222	302
389.97095	305
389.97964	303
389.98837	305
389.99707	301
390.0058	298
390.0145	300
390.02322	300
390.03192	306
390.04065	302
390.04935	301
390.05807	305
390.06677	304
390.0755	302
390.0842	302
390.0929	305
390.10162	301
390.11032	306
390.11905	301
390.12775	303
390.13644	305
390.14517	306
390.15387	299
390.1626	302
390.1713	303
390.17999	296
390.18872	300
390.19742	308
390.20612	302
390.21484	306
390.22354	308
390.23224	300
390.24097	301
390.24966	306
390.25836	308
390.26709	306
390.27579	307
390.28448	302
390.29318	302
390.30191	307
390.31061	304
390.31931	299
390.32803	302
390.33673	307
390.34543	305
390.35413	304
390.36285	304
390.37155	306
390.38025	307
390.38895	304
390.39764	306
390.40637	300
390.41507	302
390.42377	308
390.43246	301
390.44116	297
390.44989	308
390.45859	307
390.46729	301
390.47598	307
390.48468	299
390.49338	309
390.50208	300
390.5108	308
390.5195	300
390.5282	304
390.5369	305
390.54559	301
390.55429	304
390.56299	301
390.57169	296
390.58038	308
390.58908	306
390.59781	306
390.60651	306
390.6152	304
390.6239	302
390.6326	306
390.6413	310
390.64999	301
390.65869	306
390.66739	310
390.67609	309
390.68478	305
390.69348	300
390.70218	307
390.71088	312
390.71957	302
390.72827	303
390.73697	300
390.74567	302
390.75436	305
390.76306	305
390.77176	309
390.78046	304
390.78912	299
390.79782	299
390.80652	305
390.81522	305
390.82391	305
390.83261	307
390.84131	306
390.85001	303
390.8587	300
390.8674	311
390.87607	302
390.88477	301
390.89346	305
390.90216	302
390.91086	303
390.91956	299
390.92825	299
390.93692	302
390.94562	299
390.95432	303
390.96301	304
390.97171	308
390.98038	299
390.98907	298
390.99777	305
391.00647	307
391.01517	302
391.02383	306
391.03253	300
391.04123	304
391.04993	305
391.05859	303
391.06729	302
391.07599	303
391.08469	300
391.09335	306
391.10205	308
391.11075	306
391.11942	307
391.12811	303
391.13681	302
391.14548	304
391.15417	301
391.16287	305
391.17154	304
391.18024	308
391.18893	306
391.1976	305
391.2063	304
391.215	303
391.22366	303
391.23236	308
391.24106	300
391.24973	297
391.25842	297
391.26709	300
391.27579	306
391.28448	306
391.29315	303
391.30185	302
391.31052	306
391.31921	300
391.32788	296
391.33658	308
391.34525	300
391.35394	300
391.36261	303
391.37131	306
391.38	307
391.38867	310
391.39737	304
391.40604	300
391.41473	299
391.4234	302
391.43207	307
391.44077	303
391.44943	302
391.45813	305
391.4668	310
391.47549	303
391.48416	302
391.49286	306
391.50153	300
391.51019	302
391.51889	302
391.52756	312
391.53625	305
391.54492	300
391.55359	301
391.56229	309
391.57095	301
391.57965	303
391.58832	300
391.59698	305
391.60568	300
391.61435	298
391.62302	301
391.63171	306
391.64038	303
391.64905	305
391.65775	307
391.66641	305
391.67508	304
391.68378	308
391.69244	307
391.70111	304
391.70978	301
391.71848	304
391.72714	304
391.73581	303
391.74451	301
391.75317	307
391.76184	304
391.77051	306
391.77917	301
391.78787	301
391.79654	305
391.80521	306
391.81387	305
391.82257	304
391.83124	307
391.8399	301
391.84857	307
391.85724	302
391.86591	306
391.8746	303
391.88327	299
391.89194	296
391.9006	305
391.90927	303
391.91794	300
391.92661	304
391.9353	308
391.94397	300
391.95264	305
391.9613	297
391.96997	304
391.97864	306
391.9873	306
391.99597	304
392.00464	302
392.01331	301
392.02197	309
392.03064	305
392.03931	307
392.04797	303
392.05664	299
392.06534	307
392.07401	301
392.08267	306
392.09134	295
392.10001	304
392.10867	302
392.11734	300
392.12598	301
392.13464	301
392.14331	304
392.15198	300
392.16064	299
392.16931	301
392.17798	309
392.18665	303
392.19531	300
392.20398	302
392.21265	301
392.22131	303
392.22998	305
392.23865	296
392.24731	307
392.25595	297
392.26462	312
392.27328	304
392.28195	296
392.29062	301
392.29929	303
392.30795	301
392.31659	302
392.32526	303
392.33392	311
392.34259	301
392.35126	304
392.35992	307
392.36856	306
392.37723	305
392.38589	298
392.39456	304
392.40323	303
392.41187	306
392.42053	303
392.4292	304
392.43787	300
392.4465	300
392.45517	307
392.46384	303
392.4725	303
392.48114	298
392.48981	309
392.49847	304
392.50711	306
392.51578	303
392.52444	304
392.53308	308
392.54175	300
392.55042	303
392.55905	299
392.56772	302
392.57639	305
392.58502	309
392.59369	299
392.60236	305
392.61099	298
392.61966	299
392.62833	304
392.63696	294
392.64563	302
392.65427	303
392.66293	308
392.6716	302
392.68024	307
392.6889	300
392.69754	305
392.70621	301
392.71484	304
392.72351	305
392.73215	308
392.74081	314
392.74948	305
392.75812	304
392.76678	311
392.77542	308
392.78409	302
392.79272	306
392.80139	302
392.81003	300
392.8187	303
392.82733	309
392.83597	303
392.84464	298
392.85327	304
392.86194	304
392.87057	304
392.87924	295
392.88788	308
392.89655	304
392.90518	304
392.91382	298
392.92249	306
392.93112	310
392.93979	308
392.94843	302
392.95706	311
392.96573	305
392.97437	302
392.983	300
392.99167	299
393.00031	303
393.00894	302
393.01761	303
393.02625	303
393.03488	301
393.04355	303
393.05219	303
393.06082	305
393.06949	303
393.07813	299
393.08676	300
393.09543	298
393.10406	312
393.1127	301
393.12134	305
393.13	300
393.13864	305
393.14728	305
393.15591	298
393.16455	306
393.17322	308
393.18185	307
393.19049	301
393.19913	307
393.20779	299
393.21643	306
393.22507	302
393.2337	303
393.24234	301
393.25098	306
393.25964	297
393.26828	305
393.27692	304
393.28555	303
393.29419	303
393.30283	301
393.31146	304
393.3201	306
393.32877	296
393.3374	308
393.34604	307
393.35468	302
393.36331	307
393.37195	306
393.38058	302
393.38922	308
393.39786	304
393.40649	309
393.41513	307
393.42377	306
393.4324	308
393.44104	301
393.44968	301
393.45831	302
393.46695	302
393.47559	304
393.48422	301
393.49286	307
393.5015	302
393.51013	304
393.51877	309
393.5274	308
393.53604	303
393.54468	306
393.55331	306
393.56195	302
393.57059	304
393.57922	315
393.58786	303
393.5965	306
393.60513	304
393.61374	302
393.62238	303
393.63101	305
393.63965	303
393.64828	297
393.65692	308
393.66556	306
393.67419	303
393.6828	306
393.69144	302
393.70007	304
393.70871	308
393.71735	306
393.72598	304
393.73459	306
393.74323	303
393.75186	305
393.7605	306
393.76913	303
393.77774	299
393.78638	304
393.79501	306
393.80365	310
393.81226	303
393.82089	304
393.82953	305
393.83817	303
393.84677	307
393.85541	309
393.86404	307
393.87265	305
393.88129	305
393.88992	307
393.89853	307
393.90717	310
393.9158	308
393.92444	303
393.93304	300
393.94168	305
393.95029	306
393.95892	304
393.96756	303
393.97617	306
393.9848	308
393.99344	306
394.00204	303
394.01068	310
394.01929	307
394.02792	301
394.03656	303
394.04517	306
394.0538	309
394.06241	303
394.07104	306
394.07965	305
394.08829	297
394.09689	306
394.10553	310
394.11417	300
394.12277	307
394.13141	303
394.14001	304
394.14865	295
394.15726	308
394.16589	305
394.1745	304
394.18314	305
394.19174	303
394.20035	300
394.20898	307
394.21759	303
394.22623	302
394.23483	309
394.24347	302
394.25208	306
394.26071	301
394.26932	302
394.27792	305
394.28656	298
394.29517	302
394.3038	301
394.31241	296
394.32101	302
394.32965	304
394.33826	300
394.34686	301
394.3555	304
394.36411	303
394.37271	302
394.38135	303
394.38995	303
394.39856	307
394.4072	305
394.4158	309
394.42441	302
394.43304	304
394.44165	311
394.45026	306
394.45886	301
394.4675	308
394.4761	304
394.48471	305
394.49332	306
394.50195	303
394.51056	303
394.51917	307
394.52777	309
394.53641	308
394.54501	306
394.55362	308
394.56223	303
394.57083	308
394.57944	305
394.58807	307
394.59668	301
394.60529	300
394.61389	303
394.6225	308
394.6311	305
394.63974	307
394.64835	307
394.65695	302
394.66556	301
394.67416	298
394.68277	314
394.69138	304
394.69998	306
394.70859	303
394.71719	305
394.72583	313
394.73444	300
394.74304	302
394.75165	301
394.76025	306
394.76886	308
394.77747	301
394.78607	306
394.79468	307
394.80328	306
394.81189	307
394.8205	309
394.8291	309
394.83771	314
394.84631	310
394.85492	310
394.86353	305
394.87213	301
394.88074	308
394.88934	304
394.89795	311
394.90656	308
394.91516	307
394.92374	305
394.93234	311
394.94095	310
394.94955	302
394.95816	310
394.96677	300
394.97537	306
394.98398	310
394.99258	307
395.00116	307
395.00977	299
395.01837	309
395.02698	297
395.03558	307
395.04419	310
395.0528	307
395.06137	308
395.06998	305
395.07858	307
395.08719	314
395.09579	309
395.10437	311
395.11298	307
395.12158	311
395.13019	310
395.13876	308
395.14737	310
395.15598	310
395.16458	304
395.17316	311
395.18176	307
395.19037	306
395.19897	310
395.20755	309
395.21616	304
395.22476	306
395.23334	314
395.24194	309
395.25055	305
395.25912	309
395.26773	306
395.27634	311
395.28491	310
395.29352	308
395.30212	309
395.3107	310
395.31931	310
395.32791	315
395.33649	306
395.34509	309
395.35367	305
395.36227	312
395.37088	315
395.37946	312
395.38806	309
395.39664	310
395.40524	308
395.41382	313
395.42242	313
395.431	306
395.43961	310
395.44821	312
395.45679	314
395.46539	313
395.47397	315
395.48257	309
395.49115	309
395.49976	316
395.50833	312
395.51694	305
395.52551	320
395.53409	312
395.54269	313
395.55127	309
395.55988	312
395.56845	308
395.57706	311
395.58563	305
395.59424	317
395.60281	307
395.61139	308
395.62	316
395.62857	311
395.63718	312
395.64575	310
395.65433	314
395.66293	318
395.67151	313
395.68008	307
395.68869	319
395.69727	318
395.70584	313
395.71445	314
395.72302	317
395.7316	316
395.7402	313
395.74878	321
395.75735	320
395.76596	309
395.77454	315
395.78311	323
395.79169	312
395.80029	319
395.80887	317
395.81744	320
395.82602	321
395.83463	313
395.8432	318
395.85178	324
395.86035	317
395.86893	321
395.87753	322
395.88611	324
395.89468	324
395.90326	322
395.91183	319
395.92044	324
395.92902	327
395.93759	321
395.94617	318
395.95474	317
395.96332	326
395.97192	323
395.9805	317
395.98907	323
395.99765	318
396.00623	321
396.0148	322
396.02338	323
396.03195	322
396.04053	322
396.0491	324
396.05768	329
396.06628	322
396.07486	331
396.08344	322
396.09201	319
396.10059	326
396.10916	330
396.11774	329
396.12631	334
396.13489	325
396.14346	337
396.15204	338
396.16061	338
396.16919	334
396.17776	340
396.18634	344
396.19492	343
396.20349	347
396.21207	342
396.22061	343
396.22919	347
396.23776	355
396.24634	357
396.25491	353
396.26349	352
396.27206	359
396.28064	356
396.28922	370
396.29779	363
396.30637	370
396.31491	361
396.32349	370
396.33206	377
396.34064	379
396.34921	378
396.35779	389
396.36636	385
396.37491	399
396.38348	392
396.39206	397
396.40063	402
396.40921	405
396.41776	414
396.42633	418
396.43491	420
396.44348	434
396.45203	431
396.4606	443
396.46918	453
396.47775	460
396.4863	464
396.49487	474
396.50345	471
396.51202	496
396.52057	501
396.52914	514
396.53772	522
396.54626	527
396.55484	538
396.56342	553
396.57199	571
396.58054	593
396.58911	603
396.59766	616
396.60623	656
396.61481	680
396.62335	704
396.63193	730
396.6405	790
396.64905	830
396.65762	886
396.66617	942
396.67474	1034
396.68332	1125
396.69186	1214
396.70044	1356
396.70898	1537
396.71756	1743
396.72614	1965
396.73468	2292
396.74326	2824
396.7518	3357
396.76038	3968
396.76892	4950
396.7775	6405
396.78604	7979
396.79462	9963
396.80316	13074
396.81174	16830
396.82028	20389
396.82886	24644
396.8374	29887
396.84598	33852
396.85452	36564
396.8631	39611
396.87164	41667
396.88019	42722
396.88876	42506
396.89731	42277
396.90588	40360
396.91443	35347
396.92297	29944
396.93155	25214
396.94009	19803
396.94867	14935
396.95721	11651
396.96576	9077
396.97433	6828
396.98288	5205
396.99142	4177
397	3379
397.00854	2687
397.01709	2226
397.02567	1919
397.03421	1625
397.04276	1408
397.05133	1222
397.05988	1098
397.06842	988
397.077	887
397.08554	821
397.09409	765
397.10263	720
397.11121	656
397.11975	628
397.1283	595
397.13684	571
397.14542	538
397.15396	520
397.16251	496
397.17105	490
397.17963	471
397.18817	455
397.19672	453
397.20526	433
397.21381	413
397.22235	418
397.23093	410
397.23947	399
397.24802	396
397.25656	387
397.26511	381
397.27365	373
397.28223	364
397.29077	361
397.29932	365
397.30786	357
397.31641	360
397.32495	348
397.3335	353
397.34204	347
397.35059	347
397.35913	346
397.36768	345
397.37622	342
397.3848	343
397.39334	340
397.40189	336
397.41043	344
397.41898	338
397.42752	341
397.43607	330
397.44461	329
397.45316	331
397.4617	335
397.47025	332
397.47879	333
397.48734	334
397.49588	336
397.50439	329
397.51294	332
397.52148	331
397.53003	332
397.53857	328
397.54712	326
397.55566	326
397.56421	327
397.57275	328
397.5813	317
397.58984	328
397.59839	319
397.6069	323
397.61545	323
397.62399	320
397.63254	330
397.64108	328
397.64963	322
397.65817	322
397.66669	321
397.67523	318
397.68378	325
397.69232	314
397.70087	324
397.70938	325
397.71793	312
397.72647	315
397.73502	322
397.74356	321
397.75208	320
397.76062	322
397.76917	318
397.77771	321
397.78622	317
397.79477	319
397.80331	323
397.81183	320
397.82037	322
397.82892	314
397.83746	319
397.84598	312
397.85452	313
397.86307	312
397.87158	315
397.88013	318
397.88867	316
397.89719	316
397.90573	318
397.91425	319
397.92279	319
397.93134	317
397.93985	319
397.94839	312
397.95694	315
397.96545	309
397.974	314
397.98251	314
397.99106	314
397.99957	320
398.00812	312
398.01666	315
398.02518	312
398.03372	315
398.04224	317
398.05078	313
398.0593	317
398.06784	306
398.07635	308
398.0849	319
398.09341	311
398.10196	319
398.11047	312
398.11902	319
398.12753	313
398.13608	309
398.14459	310
398.15314	313
398.16165	318
398.17017	309
398.17871	317
398.18723	316
398.19577	312
398.20428	310
398.21283	320
398.22134	306
398.22986	315
398.2384	305
398.24692	308
398.25543	307
398.26398	312
398.27249	308
398.28104	313
398.28955	312
398.29807	313
398.30661	303
398.31512	313
398.32364	312
398.33215	316
398.3407	307
398.34921	313
398.35773	308
398.36627	305
398.37479	307
398.3833	312
398.39182	315
398.40036	308
398.40887	313
398.41739	308
398.4259	306
398.43445	313
398.44296	304
398.45148	298
398.45999	309
398.46851	311
398.47705	306
398.48557	306
398.49408	303
398.50259	303
398.51111	310
398.51965	308
398.52817	309
398.53668	306
398.5452	307
398.55371	308
398.56223	307
398.57074	306
398.57925	310
398.5878	314
398.59631	304
398.60483	308
398.61334	305
398.62186	314
398.63037	309
398.63889	310
398.6474	299
398.65591	310
398.66443	308
398.67294	307
398.68146	308
398.68997	306
398.69849	309
398.707	302
398.71552	312
398.72403	304
398.73254	305
398.74106	306
398.74957	306
398.75809	304
398.7666	310
398.77512	307
398.78363	306
398.79214	312
398.80066	307
398.80917	308
398.81769	300
398.8262	308
398.83472	301
398.84323	313
398.85175	306
398.86023	301
398.86874	305
398.87726	304
398.88577	304
398.89429	302
398.9028	306
398.91132	309
398.91983	310
398.92831	311
398.93683	309
398.94534	307
398.95386	311
398.96237	306
398.97086	308
398.97937	308
398.98788	316
398.9964	303
399.00491	305
399.0134	307
399.02191	308
399.03043	313
399.03894	310
399.04742	308
399.05594	310
399.06445	303
399.07297	308
399.08145	309
399.08997	302
399.09848	311
399.10696	308
399.11548	300
399.12399	300
399.13248	307
399.14099	306
399.14951	306
399.15799	301
399.1665	304
399.17502	310
399.1835	307
399.19202	307
399.20053	308
399.20901	301
399.21753	299
399.22601	306
399.23453	305
399.24304	304
399.25153	303
399.26004	308
399.26852	304
399.27704	309
399.28552	306
399.29404	304
399.30255	301
399.31104	299
399.31955	308
399.32803	300
399.33655	301
399.34503	303
399.35355	307
399.36203	302
399.37054	303
399.37903	306
399.38754	309
399.39603	301
399.40454	309
399.41302	307
399.42151	296
399.43002	301
399.43851	295
399.44702	301
399.45551	310
399.46402	309
399.4725	296
399.48099	304
399.4895	306
399.49799	302
399.5065	304
399.51498	302
399.52347	298
399.53198	303
399.54047	304
399.54895	303
399.55746	302
399.56595	301
399.57443	307
399.58295	303
399.59143	307
399.59991	306
399.60843	303
399.61691	308
399.6254	301
399.63388	305
399.6424	302
399.65088	306
399.65936	300
399.66785	308
399.67636	302
399.68484	308
399.69333	306
399.70181	308
399.71033	304
399.71881	308
399.72729	307
399.73578	306
399.74426	307
399.75278	305
399.76126	304
399.76974	305
399.77823	296
399.78671	306
399.7952	305
399.80371	304
399.81219	303
399.82068	306
399.82916	307
399.83765	303
399.84613	301
399.85461	305
399.8631	305
399.87158	305
399.88007	304
399.88858	305
399.89706	305
399.90555	307
399.91403	305
399.92252	305
399.931	311
399.93948	308
399.94797	301
399.95645	301
399.96494	299
399.97342	304
399.9819	304
399.99039	305
399.99887	309
400.00735	309
400.01584	303
400.02432	309
400.03281	307
400.04129	305
400.04977	309
400.05826	299
400.06674	303
400.0752	309
400.08368	300
400.09216	300
400.10065	305
400.10913	303
400.11761	306
400.1261	301
400.13458	305
400.14307	305
400.15152	307
400.16	307
400.16849	304
400.17697	303
400.18546	309
400.19394	303
400.20239	305
400.21088	301
400.21936	307
400.22784	304
400.23633	307
400.24478	311
400.25327	312
400.26175	306
400.27023	304
400.27872	307
400.28717	300
400.29565	308
400.30414	303
400.31259	307
400.32108	301
400.32956	297
400.33804	304
400.3465	308
400.35498	309
400.36346	304
400.37192	304
400.3804	298
400.38889	305
400.39734	313
400.40582	305
400.41431	301
400.42276	304
400.43124	310
400.43973	302
400.44818	305
400.45667	303
400.46512	307
400.4736	302
400.48209	302
400.49054	303
400.49902	306
400.50748	298
400.51596	310
400.52444	299
400.5329	300
400.54138	299
400.54984	301
400.55832	297
400.56677	308
400.57526	304
400.58371	309
400.59219	308
400.60065	310
400.60913	310
400.61758	298
400.62607	304
400.63452	302
400.64301	298
400.65146	302
400.65994	305
400.6684	301
400.67685	305
400.68533	302
400.69379	302
400.70227	311
400.71072	307
400.71921	298
400.72766	298
400.73611	303
400.7446	304
400.75305	301
400.76151	306
400.76999	305
400.77844	301
400.78693	305
400.79538	303
400.80383	304
400.81232	301
400.82077	299
400.82922	305
400.83768	305
400.84616	311
400.85461	301
400.86307	307
400.87155	306
400.88	301
400.88846	297
400.89691	304
400.9054	301
400.91385	302
400.9223	303
400.93076	304
400.93924	304
400.94769	299
400.95615	299
400.9646	304
400.97305	300
400.98154	306
400.98999	302
400.99844	304
401.0069	300
401.01535	299
401.0238	304
401.03229	306
401.04074	308
401.04919	308
401.05765	301
401.0661	304
401.07455	299
401.08301	301
401.09146	303
401.09995	302
401.1084	304
401.11685	305
401.12531	303
401.13376	301
401.14221	304
401.15067	300
401.15912	304
401.16757	299
401.17603	303
401.18448	305
401.19293	307
401.20139	306
401.20984	306
401.21829	300
401.22675	302
401.2352	303
401.24365	299
401.25211	301
401.26056	304
401.26901	306
401.27747	304
401.28592	303
401.29437	306
401.30283	303
401.31128	308
401.31973	303
401.32816	305
401.33661	296
401.34506	304
401.35352	301
401.36197	299
401.37042	300
401.37888	307
401.38733	304
401.39575	305
401.40421	304
401.41266	304
401.42111	302
401.42957	304
401.43802	302
401.44644	304
401.4549	305
401.46335	310
401.4718	304
401.48026	297
401.48868	296
401.49713	304
401.50558	303
401.51404	306
401.52246	300
401.53091	303
401.53937	310
401.54782	305
401.55624	307
401.5647	306
401.57315	302
401.58157	300
401.59003	301
401.59848	301
401.60693	306
401.61536	304
401.62381	312
401.63226	294
401.64069	306
401.64914	306
401.65756	304
401.66602	298
401.67447	309
401.68289	303
401.69135	299
401.6998	303
401.70822	302
401.71667	304
401.7251	303
401.73355	300
401.74197	309
401.75043	297
401.75888	299
401.7673	296
401.77576	310
401.78418	304
401.79263	300
401.80106	301
401.80951	307
401.81793	295
401.82639	306
401.83481	306
401.84326	300
401.85168	302
401.86014	302
401.86856	306
401.87701	308
401.88544	305
401.89386	312
401.90231	303
401.91074	304
401.91919	305
401.92761	303
401.93607	298
401.94449	307
401.95291	308
401.96136	297
401.96979	309
401.97821	300
401.98666	307
401.99509	299
402.00354	309
402.01196	307
402.02039	303
402.02884	305
402.03726	303
402.04568	301
402.05414	306
402.06256	305
402.07098	303
402.07941	301
402.08786	300
402.09628	301
402.10471	301
402.11316	307
402.12158	303
402.13	304
402.13843	306
402.14685	301
402.1553	315
402.16373	300
402.17215	305
402.18057	300
402.18903	300
402.19745	299
402.20587	304
402.21429	294
402.22272	303
402.23114	302
402.23959	310
402.24802	298
402.25644	298
402.26486	308
402.27328	306
402.28171	300
402.29013	307
402.29855	300
402.30701	307
402.31543	312
402.32385	304
402.33228	301
402.3407	297
402.34912	306
402.35754	299
402.36597	304
402.37439	301
402.38281	303
402.39124	299
402.39966	301
402.40808	300
402.4165	303
402.42493	305
402.43335	311
402.44177	305
402.4502	304
402.45862	302
402.46704	304
402.47546	296
402.48389	304
402.49231	302
402.50073	307
402.50916	300
402.51758	304
402.526	307
402.53442	305
402.54285	300
402.55124	301
402.55966	301
402.56808	305
402.57651	305
402.58493	303
402.59335	303
402.60178	307
402.6102	300
402.61859	309
402.62701	313
402.63544	301
402.64386	304
402.65228	305
402.66068	315
402.6691	303
402.67752	301
402.68594	304
402.69437	301
402.70276	306
402.71118	306
402.7196	301
402.72803	302
402.73642	303
402.74484	302
402.75327	306
402.76169	304
402.77008	309
402.7785	303
402.78693	302
402.79532	305
402.80374	301
402.81216	306
402.82056	304
402.82898	302
402.8374	302
402.84579	302
402.85422	300
402.86264	306
402.87103	299
402.87946	299
402.88788	301
402.89627	306
402.90469	302
402.91309	301
402.92151	304
402.92993	311
402.93832	304
402.94675	306
402.95514	311
402.96356	298
402.97195	311
402.98038	308
402.98877	301
402.99719	299
403.00562	305
403.01401	298
403.02243	304
403.03082	306
403.03925	308
403.04764	304
403.05603	302
403.06445	298
403.07285	305
403.08127	305
403.08966	307
403.09808	301
403.10648	301
403.1149	304
403.12329	304
403.13168	307
403.14011	301
403.1485	308
403.15692	312
403.16531	308
403.17371	306
403.18213	308
403.19052	301
403.19894	301
403.20734	302
403.21573	298
403.22415	302
403.23254	311
403.24094	301
403.24936	313
403.25775	302
403.26614	305
403.27454	304
403.28296	307
403.29135	299
403.29974	306
403.30817	301
403.31656	305
403.32495	300
403.33334	298
403.34174	307
403.35016	310
403.35855	306
403.36694	303
403.37534	303
403.38376	299
403.39215	302
403.40054	307
403.40894	303
403.41733	302
403.42572	299
403.43414	307
403.44254	309
403.45093	299
403.45932	307
403.46771	303
403.4761	308
403.4845	304
403.49292	305
403.50131	305
403.5097	307
403.5181	301
403.52649	307
403.53488	302
403.54327	309
403.55167	307
403.56006	301
403.56845	304
403.57684	309
403.58524	306
403.59363	305
403.60202	302
403.61041	298
403.6188	306
403.6272	302
403.63559	302
403.64398	301
403.65237	304
403.66077	299
403.66916	305
403.67755	304
403.68594	301
403.69434	304
403.70273	307
403.71112	297
403.71951	301
403.72791	305
403.7363	304
403.74469	310
403.75305	299
403.76144	298
403.76984	299
403.77823	302
403.78662	307
403.79501	300
403.80341	304
403.81177	307
403.82016	305
403.82855	302
403.83694	307
403.84534	303
403.85373	307
403.86209	307
403.87048	306
403.87888	304
403.88727	312
403.89563	303
403.90402	305
403.91241	309
403.92081	303
403.92917	304
403.93756	306
403.94595	306
403.95435	302
403.96271	306
403.9711	303
403.97949	304
403.98785	298
403.99625	302
404.00464	303
404.01303	305
404.02139	301
404.02979	303
404.03815	306
404.04654	299
404.05493	303
404.06329	299
404.07169	306
404.08008	304
404.08844	305
404.09683	302
404.10519	306
404.11359	305
404.12198	302
404.13034	305
404.13873	301
404.14709	302
404.15549	300
404.16385	313
404.17224	301
404.1806	299
404.189	296
404.19736	310
404.20575	309
404.21411	303
404.2225	304
404.23087	303
404.23926	297
404.24762	313
404.25601	298
404.26437	306
404.27277	302
404.28113	305
404.28952	308
404.29788	303
404.30624	302
404.31464	297
404.323	303
404.33139	299
404.33975	307
404.34811	306
404.35651	303
404.36487	298
404.37326	305
404.38162	305
404.38998	303
404.39838	304
404.40674	303
404.4151	306
404.42349	308
404.43185	304
404.44022	307
404.44861	299
404.45697	303
404.46533	309
404.47369	305
404.48209	302
404.49045	308
404.49881	308
404.50717	307
404.51556	306
404.52393	301
404.53229	301
404.54065	306
404.54904	305
404.5574	309
404.56577	303
404.57413	304
404.58249	299
404.59088	302
404.59924	302
404.6076	299
404.61597	305
404.62433	302
404.63269	310
