Date and Time:                Mon Apr 25 13:31:33.000 2022
389.31696	441
389.32568	433
389.33441	429
389.34314	440
389.35187	430
389.3606	435
389.36932	437
389.37802	432
389.38675	427
389.39548	442
389.40421	432
389.41293	442
389.42166	428
389.43039	426
389.43912	438
389.44785	447
389.45654	432
389.46527	431
389.474	427
389.48273	431
389.49146	429
389.50018	425
389.50891	440
389.51761	433
389.52634	431
389.53506	433
389.54379	452
389.55252	434
389.56122	424
389.56995	427
389.57867	425
389.5874	432
389.59613	429
389.60483	432
389.61356	424
389.62228	440
389.63101	432
389.63971	421
389.64844	423
389.65717	434
389.66586	424
389.67459	421
389.68332	416
389.69205	426
389.70074	427
389.70947	442
389.7182	428
389.7269	439
389.73563	422
389.74435	426
389.75305	441
389.76178	431
389.77051	419
389.77921	431
389.78793	430
389.79666	426
389.80536	434
389.81409	422
389.82278	431
389.83151	431
389.84024	424
389.84894	434
389.85767	429
389.86636	422
389.87509	427
389.88382	430
389.89252	429
389.90125	424
389.90994	431
389.91867	429
389.92737	426
389.9361	421
389.94479	426
389.95352	425
389.96222	424
389.97095	448
389.97964	432
389.98837	436
389.99707	427
390.0058	429
390.0145	426
390.02322	431
390.03192	419
390.04065	418
390.04935	425
390.05807	422
390.06677	419
390.0755	436
390.0842	433
390.0929	422
390.10162	423
390.11032	427
390.11905	424
390.12775	422
390.13644	423
390.14517	418
390.15387	427
390.1626	437
390.1713	442
390.17999	445
390.18872	424
390.19742	431
390.20612	435
390.21484	417
390.22354	427
390.23224	425
390.24097	434
390.24966	419
390.25836	445
390.26709	422
390.27579	428
390.28448	421
390.29318	416
390.30191	429
390.31061	415
390.31931	443
390.32803	417
390.33673	420
390.34543	421
390.35413	432
390.36285	433
390.37155	426
390.38025	420
390.38895	423
390.39764	423
390.40637	422
390.41507	423
390.42377	439
390.43246	429
390.44116	432
390.44989	459
390.45859	433
390.46729	422
390.47598	430
390.48468	428
390.49338	427
390.50208	443
390.5108	431
390.5195	428
390.5282	428
390.5369	411
390.54559	428
390.55429	421
390.56299	440
390.57169	428
390.58038	432
390.58908	429
390.59781	426
390.60651	424
390.6152	418
390.6239	430
390.6326	425
390.6413	426
390.64999	428
390.65869	432
390.66739	434
390.67609	427
390.68478	420
390.69348	432
390.70218	428
390.71088	423
390.71957	422
390.72827	427
390.73697	427
390.74567	425
390.75436	427
390.76306	425
390.77176	430
390.78046	427
390.78912	429
390.79782	424
390.80652	428
390.81522	428
390.82391	432
390.83261	426
390.84131	446
390.85001	428
390.8587	435
390.8674	419
390.87607	426
390.88477	423
390.89346	426
390.90216	433
390.91086	423
390.91956	434
390.92825	426
390.93692	432
390.94562	427
390.95432	420
390.96301	423
390.97171	424
390.98038	425
390.98907	419
390.99777	426
391.00647	437
391.01517	427
391.02383	424
391.03253	424
391.04123	457
391.04993	420
391.05859	431
391.06729	432
391.07599	444
391.08469	431
391.09335	450
391.10205	428
391.11075	426
391.11942	422
391.12811	430
391.13681	483
391.14548	440
391.15417	420
391.16287	431
391.17154	423
391.18024	433
391.18893	425
391.1976	429
391.2063	430
391.215	426
391.22366	431
391.23236	423
391.24106	447
391.24973	435
391.25842	418
391.26709	438
391.27579	426
391.28448	426
391.29315	420
391.30185	416
391.31052	435
391.31921	433
391.32788	443
391.33658	422
391.34525	419
391.35394	423
391.36261	428
391.37131	425
391.38	431
391.38867	425
391.39737	429
391.40604	424
391.41473	421
391.4234	422
391.43207	430
391.44077	438
391.44943	430
391.45813	434
391.4668	443
391.47549	438
391.48416	424
391.49286	432
391.50153	428
391.51019	429
391.51889	428
391.52756	435
391.53625	432
391.54492	449
391.55359	429
391.56229	441
391.57095	437
391.57965	429
391.58832	438
391.59698	481
391.60568	434
391.61435	431
391.62302	426
391.63171	463
391.64038	436
391.64905	434
391.65775	504
391.66641	440
391.67508	540
391.68378	474
391.69244	437
391.70111	434
391.70978	426
391.71848	437
391.72714	437
391.73581	435
391.74451	434
391.75317	458
391.76184	433
391.77051	443
391.77917	440
391.78787	428
391.79654	451
391.80521	447
391.81387	427
391.82257	431
391.83124	450
391.8399	448
391.84857	434
391.85724	444
391.86591	439
391.8746	442
391.88327	438
391.89194	443
391.9006	454
391.90927	437
391.91794	442
391.92661	430
391.9353	443
391.94397	434
391.95264	441
391.9613	439
391.96997	439
391.97864	445
391.9873	439
391.99597	437
392.00464	440
392.01331	452
392.02197	436
392.03064	441
392.03931	445
392.04797	442
392.05664	438
392.06534	444
392.07401	446
392.08267	464
392.09134	439
392.10001	440
392.10867	437
392.11734	447
392.12598	447
392.13464	453
392.14331	468
392.15198	458
392.16064	442
392.16931	451
392.17798	443
392.18665	443
392.19531	460
392.20398	439
392.21265	443
392.22131	451
392.22998	446
392.23865	447
392.24731	453
392.25595	438
392.26462	447
392.27328	446
392.28195	446
392.29062	440
392.29929	447
392.30795	440
392.31659	440
392.32526	438
392.33392	455
392.34259	454
392.35126	445
392.35992	463
392.36856	451
392.37723	445
392.38589	555
392.39456	438
392.40323	447
392.41187	448
392.42053	464
392.4292	444
392.43787	449
392.4465	455
392.45517	446
392.46384	448
392.4725	480
392.48114	449
392.48981	468
392.49847	441
392.50711	452
392.51578	441
392.52444	438
392.53308	451
392.54175	444
392.55042	442
392.55905	459
392.56772	451
392.57639	450
392.58502	445
392.59369	451
392.60236	449
392.61099	480
392.61966	487
392.62833	458
392.63696	458
392.64563	445
392.65427	456
392.66293	457
392.6716	448
392.68024	446
392.6889	449
392.69754	451
392.70621	460
392.71484	450
392.72351	451
392.73215	448
392.74081	452
392.74948	447
392.75812	460
392.76678	447
392.77542	463
392.78409	455
392.79272	459
392.80139	452
392.81003	453
392.8187	453
392.82733	473
392.83597	450
392.84464	454
392.85327	452
392.86194	458
392.87057	449
392.87924	460
392.88788	458
392.89655	454
392.90518	447
392.91382	452
392.92249	452
392.93112	456
392.93979	454
392.94843	452
392.95706	450
392.96573	459
392.97437	452
392.983	446
392.99167	445
393.00031	471
393.00894	455
393.01761	450
393.02625	454
393.03488	446
393.04355	468
393.05219	450
393.06082	477
393.06949	450
393.07813	448
393.08676	466
393.09543	449
393.10406	459
393.1127	455
393.12134	454
393.13	460
393.13864	466
393.14728	462
393.15591	467
393.16455	456
393.17322	462
393.18185	452
393.19049	463
393.19913	458
393.20779	464
393.21643	461
393.22507	459
393.2337	460
393.24234	457
393.25098	460
393.25964	463
393.26828	471
393.27692	464
393.28555	465
393.29419	462
393.30283	466
393.31146	466
393.3201	465
393.32877	463
393.3374	467
393.34604	469
393.35468	449
393.36331	467
393.37195	465
393.38058	469
393.38922	471
393.39786	463
393.40649	472
393.41513	469
393.42377	464
393.4324	475
393.44104	466
393.44968	472
393.45831	487
393.46695	468
393.47559	467
393.48422	482
393.49286	473
393.5015	486
393.51013	477
393.51877	468
393.5274	476
393.53604	468
393.54468	480
393.55331	476
393.56195	480
393.57059	474
393.57922	474
393.58786	472
393.5965	485
393.60513	468
393.61374	488
393.62238	476
393.63101	480
393.63965	478
393.64828	474
393.65692	475
393.66556	477
393.67419	477
393.6828	480
393.69144	479
393.70007	481
393.70871	481
393.71735	506
393.72598	488
393.73459	509
393.74323	491
393.75186	484
393.7605	491
393.76913	493
393.77774	485
393.78638	482
393.79501	482
393.80365	488
393.81226	496
393.82089	487
393.82953	488
393.83817	503
393.84677	488
393.85541	488
393.86404	493
393.87265	493
393.88129	493
393.88992	496
393.89853	497
393.90717	501
393.9158	505
393.92444	498
393.93304	498
393.94168	497
393.95029	492
393.95892	502
393.96756	499
393.97617	529
393.9848	503
393.99344	504
394.00204	506
394.01068	495
394.01929	505
394.02792	517
394.03656	510
394.04517	500
394.0538	504
394.06241	529
394.07104	501
394.07965	513
394.08829	511
394.09689	512
394.10553	530
394.11417	514
394.12277	523
394.13141	516
394.14001	513
394.14865	506
394.15726	517
394.16589	533
394.1745	539
394.18314	528
394.19174	520
394.20035	527
394.20898	522
394.21759	534
394.22623	539
394.23483	516
394.24347	524
394.25208	528
394.26071	521
394.26932	531
394.27792	538
394.28656	543
394.29517	528
394.3038	533
394.31241	535
394.32101	553
394.32965	526
394.33826	532
394.34686	562
394.3555	539
394.36411	537
394.37271	543
394.38135	539
394.38995	546
394.39856	561
394.4072	547
394.4158	542
394.42441	553
394.43304	554
394.44165	551
394.45026	558
394.45886	563
394.4675	558
394.4761	566
394.48471	572
394.49332	561
394.50195	555
394.51056	571
394.51917	555
394.52777	565
394.53641	563
394.54501	569
394.55362	574
394.56223	568
394.57083	576
394.57944	565
394.58807	604
394.59668	576
394.60529	589
394.61389	579
394.6225	592
394.6311	596
394.63974	591
394.64835	588
394.65695	595
394.66556	592
394.67416	605
394.68277	613
394.69138	599
394.69998	595
394.70859	605
394.71719	612
394.72583	639
394.73444	612
394.74304	617
394.75165	626
394.76025	675
394.76886	631
394.77747	647
394.78607	643
394.79468	645
394.80328	650
394.81189	652
394.8205	641
394.8291	655
394.83771	647
394.84631	655
394.85492	652
394.86353	657
394.87213	658
394.88074	680
394.88934	684
394.89795	675
394.90656	663
394.91516	669
394.92374	674
394.93234	685
394.94095	693
394.94955	682
394.95816	680
394.96677	686
394.97537	693
394.98398	699
394.99258	702
395.00116	722
395.00977	699
395.01837	713
395.02698	720
395.03558	696
395.04419	714
395.0528	720
395.06137	723
395.06998	739
395.07858	730
395.08719	733
395.09579	740
395.10437	741
395.11298	738
395.12158	735
395.13019	755
395.13876	765
395.14737	754
395.15598	771
395.16458	765
395.17316	776
395.18176	775
395.19037	768
395.19897	787
395.20755	782
395.21616	785
395.22476	782
395.23334	804
395.24194	815
395.25055	809
395.25912	807
395.26773	816
395.27634	828
395.28491	826
395.29352	842
395.30212	835
395.3107	846
395.31931	866
395.32791	865
395.33649	863
395.34509	868
395.35367	856
395.36227	874
395.37088	896
395.37946	893
395.38806	906
395.39664	899
395.40524	932
395.41382	907
395.42242	914
395.431	927
395.43961	919
395.44821	947
395.45679	931
395.46539	956
395.47397	961
395.48257	972
395.49115	1012
395.49976	990
395.50833	999
395.51694	996
395.52551	998
395.53409	1019
395.54269	1020
395.55127	1029
395.55988	1049
395.56845	1045
395.57706	1067
395.58563	1069
395.59424	1075
395.60281	1085
395.61139	1096
395.62	1110
395.62857	1124
395.63718	1137
395.64575	1126
395.65433	1148
395.66293	1181
395.67151	1184
395.68008	1186
395.68869	1222
395.69727	1199
395.70584	1226
395.71445	1236
395.72302	1235
395.7316	1251
395.7402	1275
395.74878	1282
395.75735	1292
395.76596	1310
395.77454	1326
395.78311	1349
395.79169	1358
395.80029	1375
395.80887	1388
395.81744	1407
395.82602	1428
395.83463	1436
395.8432	1458
395.85178	1461
395.86035	1492
395.86893	1504
395.87753	1521
395.88611	1517
395.89468	1554
395.90326	1573
395.91183	1610
395.92044	1615
395.92902	1638
395.93759	1648
395.94617	1674
395.95474	1690
395.96332	1720
395.97192	1729
395.9805	1762
395.98907	1759
395.99765	1820
396.00623	1824
396.0148	1831
396.02338	1859
396.03195	1904
396.04053	1930
396.0491	1943
396.05768	1987
396.06628	2019
396.07486	2082
396.08344	2112
396.09201	2133
396.10059	2194
396.10916	2252
396.11774	2268
396.12631	2344
396.13489	2428
396.14346	2488
396.15204	2592
396.16061	2689
396.16919	2824
396.17776	2903
396.18634	3047
396.19492	3114
396.20349	3219
396.21207	3359
396.22061	3448
396.22919	3593
396.23776	3714
396.24634	3918
396.25491	4048
396.26349	4197
396.27206	4393
396.28064	4531
396.28922	4660
396.29779	4831
396.30637	5067
396.31491	5191
396.32349	5368
396.33206	5583
396.34064	5801
396.34921	5990
396.35779	6206
396.36636	6498
396.37491	6765
396.38348	6921
396.39206	7235
396.40063	7579
396.40921	7863
396.41776	8225
396.42633	8577
396.43491	8990
396.44348	9444
396.45203	9896
396.4606	10366
396.46918	10921
396.47775	11514
396.4863	12057
396.49487	12622
396.50345	13266
396.51202	14095
396.52057	14710
396.52914	15395
396.53772	16382
396.54626	17359
396.55484	18026
396.56342	18835
396.57199	20199
396.58054	21528
396.58911	22628
396.59766	24135
396.60623	26328
396.61481	28516
396.62335	30414
396.63193	33105
396.6405	41142
396.64905	49488
396.65762	49671
396.66617	50075
396.67474	50368
396.68332	50595
396.69186	50809
396.70044	50980
396.70898	51133
396.71756	51276
396.72614	51383
396.73468	51499
396.74326	51603
396.7518	51699
396.76038	51789
396.76892	51865
396.7775	51914
396.78604	51986
396.79462	52043
396.80316	52098
396.81174	52162
396.82028	52219
396.82886	52264
396.8374	52303
396.84598	52347
396.85452	52368
396.8631	52409
396.87164	52450
396.88019	52473
396.88876	52494
396.89731	52543
396.90588	52564
396.91443	52595
396.92297	52616
396.93155	52652
396.94009	52680
396.94867	52698
396.95721	52715
396.96576	52731
396.97433	52738
396.98288	52755
396.99142	52751
397	52756
397.00854	52769
397.01709	52753
397.02567	52742
397.03421	52745
397.04276	52723
397.05133	52670
397.05988	52638
397.06842	52574
397.077	52487
397.08554	52378
397.09409	52232
397.10263	52020
397.11121	51692
397.11975	51208
397.1283	50088
397.13684	21729
397.14542	18772
397.15396	16990
397.16251	15994
397.17105	14723
397.17963	13217
397.18817	12114
397.19672	11424
397.20526	10494
397.21381	9489
397.22235	8852
397.23093	8308
397.23947	7600
397.24802	6938
397.25656	6496
397.26511	6107
397.27365	5724
397.28223	5341
397.29077	5028
397.29932	4855
397.30786	4567
397.31641	4348
397.32495	4190
397.3335	4014
397.34204	3891
397.35059	3676
397.35913	3561
397.36768	3486
397.37622	3367
397.3848	3223
397.39334	3149
397.40189	3126
397.41043	2986
397.41898	2881
397.42752	2833
397.43607	2763
397.44461	2724
397.45316	2628
397.4617	2571
397.47025	2534
397.47879	2452
397.48734	2438
397.49588	2391
397.50439	2358
397.51294	2290
397.52148	2251
397.53003	2207
397.53857	2221
397.54712	2150
397.55566	2107
397.56421	2087
397.57275	2081
397.5813	2020
397.58984	1988
397.59839	1969
397.6069	1962
397.61545	1922
397.62399	1891
397.63254	1875
397.64108	1857
397.64963	1815
397.65817	1795
397.66669	1745
397.67523	1766
397.68378	1709
397.69232	1702
397.70087	1669
397.70938	1676
397.71793	1661
397.72647	1628
397.73502	1613
397.74356	1590
397.75208	1572
397.76062	1545
397.76917	1522
397.77771	1521
397.78622	1507
397.79477	1484
397.80331	1478
397.81183	1460
397.82037	1441
397.82892	1450
397.83746	1435
397.84598	1410
397.85452	1389
397.86307	1384
397.87158	1348
397.88013	1363
397.88867	1351
397.89719	1345
397.90573	1309
397.91425	1300
397.92279	1290
397.93134	1290
397.93985	1261
397.94839	1251
397.95694	1259
397.96545	1236
397.974	1215
397.98251	1200
397.99106	1220
397.99957	1184
398.00812	1195
398.01666	1168
398.02518	1169
398.03372	1151
398.04224	1138
398.05078	1145
398.0593	1137
398.06784	1110
398.07635	1106
398.0849	1088
398.09341	1106
398.10196	1086
398.11047	1079
398.11902	1070
398.12753	1061
398.13608	1044
398.14459	1047
398.15314	1041
398.16165	1032
398.17017	1004
398.17871	997
398.18723	1019
398.19577	1003
398.20428	966
398.21283	1000
398.22134	972
398.22986	971
398.2384	963
398.24692	952
398.25543	950
398.26398	936
398.27249	931
398.28104	924
398.28955	921
398.29807	909
398.30661	913
398.31512	902
398.32364	907
398.33215	886
398.3407	881
398.34921	873
398.35773	873
398.36627	869
398.37479	866
398.3833	873
398.39182	860
398.40036	852
398.40887	844
398.41739	844
398.4259	833
398.43445	819
398.44296	815
398.45148	820
398.45999	822
398.46851	813
398.47705	804
398.48557	811
398.49408	789
398.50259	782
398.51111	787
398.51965	785
398.52817	772
398.53668	779
398.5452	768
398.55371	760
398.56223	766
398.57074	788
398.57925	760
398.5878	749
398.59631	753
398.60483	734
398.61334	740
398.62186	753
398.63037	727
398.63889	733
398.6474	739
398.65591	712
398.66443	712
398.67294	721
398.68146	714
398.68997	713
398.69849	700
398.707	706
398.71552	713
398.72403	693
398.73254	689
398.74106	694
398.74957	677
398.75809	689
398.7666	678
398.77512	675
398.78363	681
398.79214	671
398.80066	668
398.80917	665
398.81769	673
398.8262	664
398.83472	674
398.84323	657
398.85175	653
398.86023	649
398.86874	638
398.87726	653
398.88577	639
398.89429	658
398.9028	634
398.91132	631
398.91983	626
398.92831	642
398.93683	619
398.94534	631
398.95386	610
398.96237	621
398.97086	617
398.97937	607
398.98788	626
398.9964	611
399.00491	597
399.0134	605
399.02191	600
399.03043	607
399.03894	603
399.04742	605
399.05594	587
399.06445	588
399.07297	605
399.08145	595
399.08997	592
399.09848	591
399.10696	589
399.11548	578
399.12399	571
399.13248	565
399.14099	572
399.14951	579
399.15799	565
399.1665	563
399.17502	573
399.1835	559
399.19202	562
399.20053	584
399.20901	566
399.21753	564
399.22601	546
399.23453	568
399.24304	552
399.25153	561
399.26004	541
399.26852	546
399.27704	552
399.28552	545
399.29404	545
399.30255	544
399.31104	541
399.31955	544
399.32803	543
399.33655	527
399.34503	534
399.35355	537
399.36203	557
399.37054	553
399.37903	519
399.38754	533
399.39603	526
399.40454	522
399.41302	530
399.42151	523
399.43002	528
399.43851	530
399.44702	533
399.45551	523
399.46402	527
399.4725	529
399.48099	524
399.4895	517
399.49799	505
399.5065	509
399.51498	520
399.52347	518
399.53198	513
399.54047	515
399.54895	509
399.55746	513
399.56595	511
399.57443	522
399.58295	496
399.59143	500
399.59991	513
399.60843	508
399.61691	513
399.6254	505
399.63388	496
399.6424	506
399.65088	503
399.65936	507
399.66785	496
399.67636	503
399.68484	496
399.69333	502
399.70181	492
399.71033	496
399.71881	498
399.72729	515
399.73578	522
399.74426	487
399.75278	491
399.76126	486
399.76974	499
399.77823	495
399.78671	495
399.7952	498
399.80371	485
399.81219	489
399.82068	521
399.82916	487
399.83765	483
399.84613	491
399.85461	489
399.8631	482
399.87158	505
399.88007	481
399.88858	481
399.89706	493
399.90555	483
399.91403	481
399.92252	491
399.931	472
399.93948	481
399.94797	476
399.95645	484
399.96494	474
399.97342	499
399.9819	478
399.99039	464
399.99887	469
400.00735	477
400.01584	480
400.02432	473
400.03281	476
400.04129	474
400.04977	465
400.05826	476
400.06674	490
400.0752	475
400.08368	487
400.09216	477
400.10065	478
400.10913	473
400.11761	463
400.1261	464
400.13458	468
400.14307	470
400.15152	475
400.16	462
400.16849	469
400.17697	463
400.18546	465
400.19394	458
400.20239	464
400.21088	460
400.21936	459
400.22784	523
400.23633	461
400.24478	461
400.25327	469
400.26175	480
400.27023	474
400.27872	469
400.28717	462
400.29565	463
400.30414	467
400.31259	458
400.32108	473
400.32956	467
400.33804	456
400.3465	459
400.35498	455
400.36346	453
400.37192	460
400.3804	454
400.38889	448
400.39734	465
400.40582	465
400.41431	454
400.42276	457
400.43124	450
400.43973	452
400.44818	458
400.45667	451
400.46512	447
400.4736	448
400.48209	451
400.49054	452
400.49902	462
400.50748	454
400.51596	451
400.52444	452
400.5329	460
400.54138	455
400.54984	455
400.55832	453
400.56677	460
400.57526	450
400.58371	453
400.59219	458
400.60065	457
400.60913	456
400.61758	446
400.62607	452
400.63452	457
400.64301	450
400.65146	469
400.65994	445
400.6684	460
400.67685	452
400.68533	445
400.69379	451
400.70227	445
400.71072	453
400.71921	452
400.72766	447
400.73611	449
400.7446	446
400.75305	459
400.76151	461
400.76999	441
400.77844	445
400.78693	506
400.79538	468
400.80383	449
400.81232	464
400.82077	443
400.82922	445
400.83768	439
400.84616	441
400.85461	439
400.86307	432
400.87155	444
400.88	446
400.88846	447
400.89691	457
400.9054	435
400.91385	446
400.9223	448
400.93076	446
400.93924	448
400.94769	444
400.95615	441
400.9646	446
400.97305	442
400.98154	485
400.98999	500
400.99844	445
401.0069	444
401.01535	446
401.0238	452
401.03229	444
401.04074	445
401.04919	440
401.05765	449
401.0661	465
401.07455	440
401.08301	465
401.09146	444
401.09995	445
401.1084	440
401.11685	446
401.12531	442
401.13376	452
401.14221	439
401.15067	441
401.15912	452
401.16757	473
401.17603	452
401.18448	437
401.19293	459
401.20139	449
401.20984	443
401.21829	439
401.22675	443
401.2352	443
401.24365	453
401.25211	436
401.26056	445
401.26901	454
401.27747	441
401.28592	448
401.29437	449
401.30283	447
401.31128	437
401.31973	445
401.32816	439
401.33661	441
401.34506	439
401.35352	443
401.36197	442
401.37042	472
401.37888	436
401.38733	433
401.39575	439
401.40421	431
401.41266	435
401.42111	448
401.42957	439
401.43802	440
401.44644	434
401.4549	426
401.46335	442
401.4718	436
401.48026	451
401.48868	440
401.49713	434
401.50558	435
401.51404	441
401.52246	430
401.53091	434
401.53937	434
401.54782	435
401.55624	431
401.5647	431
401.57315	440
401.58157	439
401.59003	438
401.59848	432
401.60693	437
401.61536	435
401.62381	428
401.63226	433
401.64069	434
401.64914	438
401.65756	440
401.66602	438
401.67447	430
401.68289	438
401.69135	430
401.6998	436
401.70822	436
401.71667	437
401.7251	427
401.73355	429
401.74197	437
401.75043	439
401.75888	436
401.7673	440
401.77576	426
401.78418	440
401.79263	432
401.80106	433
401.80951	430
401.81793	431
401.82639	430
401.83481	443
401.84326	441
401.85168	446
401.86014	424
401.86856	431
401.87701	434
401.88544	436
401.89386	431
401.90231	429
401.91074	433
401.91919	426
401.92761	433
401.93607	441
401.94449	422
401.95291	438
401.96136	450
401.96979	456
401.97821	435
401.98666	436
401.99509	428
402.00354	429
402.01196	436
402.02039	436
402.02884	425
402.03726	425
402.04568	429
402.05414	438
402.06256	431
402.07098	430
402.07941	427
402.08786	435
402.09628	432
402.10471	438
402.11316	433
402.12158	435
402.13	438
402.13843	438
402.14685	424
402.1553	452
402.16373	422
402.17215	429
402.18057	435
402.18903	433
402.19745	431
402.20587	435
402.21429	434
402.22272	453
402.23114	430
402.23959	426
402.24802	436
402.25644	430
402.26486	441
402.27328	432
402.28171	434
402.29013	429
402.29855	437
402.30701	433
402.31543	426
402.32385	434
402.33228	439
402.3407	424
402.34912	427
402.35754	426
402.36597	421
402.37439	421
402.38281	423
402.39124	437
402.39966	437
402.40808	423
402.4165	432
402.42493	430
402.43335	448
402.44177	452
402.4502	432
402.45862	426
402.46704	425
402.47546	430
402.48389	429
402.49231	423
402.50073	425
402.50916	429
402.51758	446
402.526	422
402.53442	432
402.54285	437
402.55124	435
402.55966	425
402.56808	434
402.57651	434
402.58493	427
402.59335	412
402.60178	442
402.6102	414
402.61859	444
402.62701	426
402.63544	424
402.64386	433
402.65228	425
402.66068	425
402.6691	427
402.67752	430
402.68594	433
402.69437	427
402.70276	421
402.71118	437
402.7196	419
402.72803	421
402.73642	423
402.74484	438
402.75327	423
402.76169	423
402.77008	425
402.7785	423
402.78693	423
402.79532	428
402.80374	424
402.81216	428
402.82056	429
402.82898	452
402.8374	426
402.84579	430
402.85422	423
402.86264	425
402.87103	426
402.87946	418
402.88788	458
402.89627	419
402.90469	421
402.91309	420
402.92151	424
402.92993	434
402.93832	427
402.94675	424
402.95514	414
402.96356	426
402.97195	425
402.98038	432
402.98877	423
402.99719	426
403.00562	416
403.01401	434
403.02243	422
403.03082	436
403.03925	417
403.04764	440
403.05603	431
403.06445	428
403.07285	428
403.08127	417
403.08966	423
403.09808	428
403.10648	425
403.1149	432
403.12329	428
403.13168	430
403.14011	419
403.1485	425
403.15692	421
403.16531	434
403.17371	425
403.18213	431
403.19052	428
403.19894	425
403.20734	441
403.21573	429
403.22415	427
403.23254	421
403.24094	420
403.24936	449
403.25775	431
403.26614	433
403.27454	428
403.28296	425
403.29135	422
403.29974	425
403.30817	423
403.31656	419
403.32495	422
403.33334	431
403.34174	419
403.35016	433
403.35855	418
403.36694	425
403.37534	423
403.38376	422
403.39215	417
403.40054	419
403.40894	421
403.41733	428
403.42572	440
403.43414	456
403.44254	439
403.45093	416
403.45932	422
403.46771	426
403.4761	423
403.4845	436
403.49292	422
403.50131	422
403.5097	425
403.5181	428
403.52649	422
403.53488	415
403.54327	423
403.55167	423
403.56006	419
403.56845	425
403.57684	425
403.58524	426
403.59363	427
403.60202	427
403.61041	416
403.6188	421
403.6272	414
403.63559	423
403.64398	434
403.65237	422
403.66077	430
403.66916	446
403.67755	477
403.68594	445
403.69434	417
403.70273	418
403.71112	430
403.71951	427
403.72791	425
403.7363	448
403.74469	421
403.75305	409
403.76144	428
403.76984	414
403.77823	415
403.78662	427
403.79501	426
403.80341	420
403.81177	422
403.82016	433
403.82855	416
403.83694	408
403.84534	417
403.85373	423
403.86209	426
403.87048	431
403.87888	418
403.88727	426
403.89563	424
403.90402	424
403.91241	423
403.92081	429
403.92917	423
403.93756	423
403.94595	417
403.95435	418
403.96271	414
403.9711	426
403.97949	429
403.98785	415
403.99625	419
404.00464	413
404.01303	425
404.02139	415
404.02979	423
404.03815	432
404.04654	413
404.05493	423
404.06329	423
404.07169	435
404.08008	415
404.08844	419
404.09683	421
404.10519	423
404.11359	409
404.12198	410
404.13034	415
404.13873	422
404.14709	415
404.15549	426
404.16385	423
404.17224	424
404.1806	417
404.189	420
404.19736	414
404.20575	417
404.21411	427
404.2225	413
404.23087	417
404.23926	417
404.24762	465
404.25601	424
404.26437	410
404.27277	417
404.28113	418
404.28952	410
404.29788	418
404.30624	420
404.31464	412
