Date and Time:                Sun Jan 29 16:26:56.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	296
288.53345	300
288.55453	308
288.57565	301
288.59677	299
288.61786	302
288.63898	303
288.6601	302
288.68118	302
288.7023	308
288.72342	295
288.74454	297
288.76563	291
288.78674	296
288.80783	298
288.82895	296
288.85007	297
288.87115	300
288.89227	299
288.91339	299
288.93448	301
288.9556	300
288.97668	301
288.9978	299
289.01892	300
289.04001	303
289.06113	298
289.08221	306
289.10333	301
289.12442	304
289.14554	301
289.16666	304
289.18774	306
289.20886	300
289.22995	302
289.25107	304
289.27216	300
289.29327	302
289.31436	299
289.33548	301
289.35657	303
289.37769	305
289.39877	300
289.41989	300
289.44098	296
289.46207	298
289.48318	295
289.50427	308
289.52539	302
289.54648	303
289.5676	296
289.58868	309
289.60977	304
289.63089	300
289.65198	302
289.6731	299
289.69418	306
289.71527	298
289.73639	298
289.75748	298
289.77859	305
289.79968	296
289.82077	300
289.84189	297
289.86298	302
289.88406	299
289.90518	295
289.92627	303
289.94736	296
289.96848	303
289.98956	299
290.01065	296
290.03174	302
290.05286	306
290.07394	304
290.09503	300
290.11612	294
290.13724	299
290.15833	302
290.17941	302
290.2005	296
290.22162	299
290.24271	301
290.26379	297
290.28488	296
290.30597	307
290.32709	301
290.34818	304
290.36926	298
290.39035	300
290.41144	300
290.43256	302
290.45364	300
290.47473	298
290.49582	300
290.51691	297
290.53799	305
290.55908	298
290.5802	297
290.60129	297
290.62238	302
290.64346	305
290.66455	295
290.68564	298
290.70673	303
290.72781	299
290.7489	299
290.76999	303
290.79108	298
290.81216	301
290.83325	302
290.85434	296
290.87546	306
290.89655	300
290.91763	292
290.93872	302
290.95981	303
290.9809	297
291.00198	308
291.02307	300
291.04413	303
291.06522	302
291.0863	305
291.10739	300
291.12848	307
291.14957	300
291.17065	298
291.19174	296
291.21283	303
291.23392	304
291.255	305
291.27609	308
291.29718	308
