Date and Time:                Sun Jan 29 16:15:01.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         40
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	6302
288.53345	5985
288.55453	5932
288.57565	5859
288.59677	5838
288.61786	5895
288.63898	5868
288.6601	5768
288.68118	5703
288.7023	5717
288.72342	5659
288.74454	5587
288.76563	5549
288.78674	5557
288.80783	5527
288.82895	5498
288.85007	5517
288.87115	5522
288.89227	5502
288.91339	5496
288.93448	5481
288.9556	5464
288.97668	5476
288.9978	5468
289.01892	5486
289.04001	5491
289.06113	5452
289.08221	5484
289.10333	5498
289.12442	5531
289.14554	5560
289.16666	5590
289.18774	5616
289.20886	5577
289.22995	5564
289.25107	5634
289.27216	5660
289.29327	5747
289.31436	5755
289.33548	5817
289.35657	5813
289.37769	5790
289.39877	5803
289.41989	5849
289.44098	5871
289.46207	5944
289.48318	5987
289.50427	6014
289.52539	5975
289.54648	5985
289.5676	6023
289.58868	6030
289.60977	6074
289.63089	6125
289.65198	6143
289.6731	6118
289.69418	6072
289.71527	6083
289.73639	6134
289.75748	6154
289.77859	6109
289.79968	6115
289.82077	6103
289.84189	6061
289.86298	6060
289.88406	6052
289.90518	5989
289.92627	5911
289.94736	5821
289.96848	5746
289.98956	5718
290.01065	5663
290.03174	5616
290.05286	5542
290.07394	5519
290.09503	5425
290.11612	5410
290.13724	5341
290.15833	5332
290.17941	5235
290.2005	5185
290.22162	5219
290.24271	5211
290.26379	5190
290.28488	5164
290.30597	5114
290.32709	5082
290.34818	4999
290.36926	4885
290.39035	4886
290.41144	4874
290.43256	4806
290.45364	4775
290.47473	4741
290.49582	4732
290.51691	4652
290.53799	4632
290.55908	4604
290.5802	4603
290.60129	4642
290.62238	4634
290.64346	4571
290.66455	4551
290.68564	4551
290.70673	4583
290.72781	4594
290.7489	4589
290.76999	4613
290.79108	4645
290.81216	4596
290.83325	4577
290.85434	4577
290.87546	4600
290.89655	4553
290.91763	4649
290.93872	4630
290.95981	4619
