Date and Time:                Sun Jan 29 16:27:59.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         40
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	398
288.53345	394
288.55453	389
288.57565	389
288.59677	387
288.61786	383
288.63898	392
288.6601	391
288.68118	377
288.7023	385
288.72342	387
288.74454	394
288.76563	394
288.78674	383
288.80783	386
288.82895	381
288.85007	397
288.87115	380
288.89227	389
288.91339	389
288.93448	377
288.9556	389
288.97668	396
288.9978	384
289.01892	381
289.04001	391
289.06113	387
289.08221	388
289.10333	377
289.12442	382
289.14554	371
289.16666	377
289.18774	385
289.20886	379
289.22995	385
289.25107	388
289.27216	382
289.29327	388
289.31436	384
289.33548	391
289.35657	375
289.37769	381
289.39877	373
289.41989	379
289.44098	387
289.46207	382
289.48318	386
289.50427	377
289.52539	389
289.54648	387
289.5676	376
289.58868	378
289.60977	381
289.63089	386
289.65198	388
289.6731	388
289.69418	381
289.71527	399
289.73639	384
289.75748	373
289.77859	372
289.79968	375
289.82077	396
289.84189	379
289.86298	377
289.88406	371
289.90518	380
289.92627	379
289.94736	386
289.96848	390
289.98956	376
290.01065	377
290.03174	379
290.05286	378
290.07394	388
290.09503	384
290.11612	373
290.13724	373
290.15833	374
290.17941	372
290.2005	374
290.22162	383
290.24271	375
290.26379	372
290.28488	368
290.30597	376
290.32709	375
290.34818	367
290.36926	381
290.39035	382
290.41144	385
290.43256	371
290.45364	378
290.47473	380
290.49582	370
290.51691	366
290.53799	388
290.55908	373
290.5802	375
290.60129	375
290.62238	370
290.64346	364
290.66455	369
290.68564	376
290.70673	369
290.72781	372
290.7489	365
290.76999	373
290.79108	380
290.81216	390
290.83325	362
290.85434	373
290.87546	367
290.89655	369
290.91763	366
290.93872	371
290.95981	368
290.9809	374
291.00198	373
291.02307	369
291.04413	363
291.06522	363
291.0863	373
291.10739	368
291.12848	364
291.14957	379
291.17065	370
291.19174	363
291.21283	368
291.23392	374
291.255	368
291.27609	369
291.29718	362
291.31827	369
