Date and Time:                Sun Jan 29 16:26:32.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	16551
288.53345	15793
288.55453	15783
288.57565	15770
288.59677	15829
288.61786	16001
288.63898	16004
288.6601	15925
288.68118	15900
288.7023	15832
288.72342	15779
288.74454	15592
288.76563	15495
288.78674	15590
288.80783	15611
288.82895	15665
288.85007	15690
288.87115	15679
288.89227	15769
288.91339	15731
288.93448	15729
288.9556	15713
288.97668	15703
288.9978	15694
289.01892	15706
289.04001	15590
289.06113	15641
289.08221	15649
289.10333	15643
289.12442	15641
289.14554	15751
289.16666	15810
289.18774	15872
289.20886	15847
289.22995	15786
289.25107	15803
289.27216	15887
289.29327	15938
289.31436	15997
289.33548	15988
289.35657	15891
289.37769	15914
289.39877	15880
289.41989	15869
289.44098	15874
289.46207	16052
289.48318	16084
289.50427	16148
289.52539	16089
289.54648	15979
289.5676	15980
289.58868	15960
289.60977	16068
289.63089	16189
289.65198	16187
289.6731	16159
289.69418	16049
289.71527	16059
289.73639	16155
289.75748	16218
289.77859	16218
289.79968	16253
289.82077	16236
289.84189	16314
289.86298	16294
289.88406	16260
289.90518	16163
289.92627	16119
289.94736	15931
289.96848	15835
289.98956	15831
290.01065	15785
290.03174	15754
290.05286	15802
290.07394	15802
290.09503	15739
290.11612	15696
290.13724	15719
290.15833	15782
290.17941	15751
290.2005	15759
290.22162	15859
290.24271	16013
290.26379	16058
290.28488	16103
290.30597	16077
290.32709	16165
290.34818	16047
290.36926	15959
290.39035	15987
290.41144	16014
290.43256	16067
290.45364	16010
290.47473	15910
290.49582	15916
290.51691	15995
290.53799	15926
290.55908	15915
290.5802	16116
290.60129	16226
290.62238	16176
290.64346	16096
290.66455	16111
290.68564	16251
290.70673	16369
290.72781	16415
290.7489	16483
290.76999	16667
290.79108	16630
290.81216	16597
290.83325	16628
290.85434	16553
290.87546	16550
290.89655	16561
290.91763	16636
290.93872	16734
