Date and Time:                Sun Jan 29 16:27:14.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         40
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	399
288.53345	384
288.55453	388
288.57565	379
288.59677	384
288.61786	384
288.63898	377
288.6601	383
288.68118	381
288.7023	380
288.72342	389
288.74454	394
288.76563	386
288.78674	382
288.80783	382
288.82895	381
288.85007	387
288.87115	378
288.89227	392
288.91339	390
288.93448	385
288.9556	390
288.97668	394
288.9978	372
289.01892	386
289.04001	388
289.06113	377
289.08221	382
289.10333	377
289.12442	383
289.14554	380
289.16666	371
289.18774	379
289.20886	381
289.22995	387
289.25107	383
289.27216	388
289.29327	376
289.31436	390
289.33548	387
289.35657	374
289.37769	381
289.39877	364
289.41989	375
289.44098	385
289.46207	384
289.48318	380
289.50427	375
289.52539	387
289.54648	380
289.5676	373
289.58868	382
289.60977	376
289.63089	378
289.65198	378
289.6731	380
289.69418	376
289.71527	394
289.73639	380
289.75748	372
289.77859	377
289.79968	370
289.82077	391
289.84189	376
289.86298	376
289.88406	370
289.90518	376
289.92627	380
289.94736	386
289.96848	381
289.98956	373
290.01065	369
290.03174	393
290.05286	373
290.07394	383
290.09503	390
290.11612	381
290.13724	374
290.15833	373
290.17941	376
290.2005	371
290.22162	371
290.24271	376
290.26379	371
290.28488	375
290.30597	370
290.32709	370
290.34818	370
290.36926	377
290.39035	370
290.41144	367
290.43256	373
290.45364	373
290.47473	374
290.49582	371
290.51691	363
290.53799	379
290.55908	372
290.5802	364
290.60129	367
290.62238	375
290.64346	365
290.66455	374
290.68564	366
290.70673	357
290.72781	363
290.7489	380
290.76999	363
290.79108	377
290.81216	377
290.83325	365
290.85434	370
290.87546	373
290.89655	361
290.91763	377
290.93872	369
290.95981	361
290.9809	377
291.00198	362
291.02307	370
291.04413	365
291.06522	358
291.0863	366
291.10739	368
291.12848	366
291.14957	375
291.17065	362
291.19174	364
291.21283	372
291.23392	370
291.255	369
291.27609	366
291.29718	360
291.31827	369
