Date and Time:                Sun Jan 29 16:17:28.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         40
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	7115
288.53345	6758
288.55453	6736
288.57565	6693
288.59677	6695
288.61786	6743
288.63898	6674
288.6601	6643
288.68118	6592
288.7023	6546
288.72342	6481
288.74454	6357
288.76563	6308
288.78674	6285
288.80783	6289
288.82895	6250
288.85007	6224
288.87115	6171
288.89227	6199
288.91339	6143
288.93448	6042
288.9556	6074
288.97668	6051
288.9978	6036
289.01892	5932
289.04001	5962
289.06113	5922
289.08221	5884
289.10333	5850
289.12442	5839
289.14554	5855
289.16666	5874
289.18774	5838
289.20886	5847
289.22995	5809
289.25107	5808
289.27216	5828
289.29327	5848
289.31436	5877
289.33548	5907
289.35657	5882
289.37769	5860
289.39877	5846
289.41989	5833
289.44098	5890
289.46207	5928
289.48318	5954
289.50427	5994
289.52539	5991
289.54648	6016
289.5676	5991
289.58868	6014
289.60977	6059
289.63089	6123
289.65198	6171
289.6731	6127
289.69418	6176
289.71527	6192
289.73639	6221
289.75748	6268
289.77859	6306
289.79968	6332
289.82077	6365
289.84189	6356
289.86298	6395
289.88406	6406
289.90518	6381
289.92627	6395
289.94736	6354
289.96848	6306
289.98956	6289
290.01065	6270
290.03174	6249
290.05286	6245
290.07394	6230
290.09503	6249
290.11612	6208
290.13724	6200
290.15833	6176
290.17941	6172
290.2005	6100
290.22162	6170
290.24271	6154
290.26379	6161
290.28488	6113
290.30597	6099
290.32709	6039
290.34818	5986
290.36926	5884
290.39035	5863
290.41144	5796
290.43256	5783
290.45364	5707
290.47473	5646
290.49582	5588
290.51691	5523
290.53799	5472
290.55908	5462
290.5802	5427
290.60129	5444
290.62238	5375
290.64346	5282
290.66455	5278
290.68564	5244
290.70673	5199
290.72781	5217
290.7489	5193
290.76999	5192
290.79108	5141
290.81216	5088
290.83325	5096
290.85434	5037
290.87546	4994
290.89655	4966
290.91763	4987
290.93872	4984
290.95981	4926
