Date and Time:                Sun Jan 29 16:25:20.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         40
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	5680
288.53345	5457
288.55453	5474
288.57565	5468
288.59677	5513
288.61786	5579
288.63898	5588
288.6601	5603
288.68118	5589
288.7023	5626
288.72342	5611
288.74454	5548
288.76563	5535
288.78674	5584
288.80783	5631
288.82895	5608
288.85007	5625
288.87115	5568
288.89227	5651
288.91339	5626
288.93448	5597
288.9556	5570
288.97668	5584
288.9978	5508
289.01892	5510
289.04001	5480
289.06113	5468
289.08221	5404
289.10333	5396
289.12442	5366
289.14554	5351
289.16666	5348
289.18774	5313
289.20886	5240
289.22995	5206
289.25107	5183
289.27216	5174
289.29327	5148
289.31436	5122
289.33548	5075
289.35657	5001
289.37769	4929
289.39877	4882
289.41989	4828
289.44098	4806
289.46207	4815
289.48318	4797
289.50427	4754
289.52539	4678
289.54648	4669
289.5676	4594
289.58868	4574
289.60977	4540
289.63089	4532
289.65198	4559
289.6731	4499
289.69418	4452
289.71527	4407
289.73639	4468
289.75748	4415
289.77859	4395
289.79968	4383
289.82077	4412
289.84189	4346
289.86298	4326
289.88406	4338
289.90518	4329
289.92627	4306
289.94736	4263
289.96848	4189
289.98956	4193
290.01065	4211
290.03174	4216
290.05286	4177
290.07394	4191
290.09503	4216
290.11612	4190
290.13724	4225
290.15833	4242
290.17941	4237
290.2005	4264
290.22162	4316
290.24271	4358
290.26379	4379
290.28488	4406
290.30597	4425
290.32709	4471
290.34818	4471
290.36926	4484
290.39035	4481
290.41144	4541
290.43256	4564
290.45364	4565
290.47473	4605
290.49582	4620
290.51691	4656
290.53799	4665
290.55908	4714
290.5802	4792
290.60129	4829
290.62238	4884
290.64346	4901
290.66455	4917
290.68564	5034
290.70673	5030
290.72781	5091
290.7489	5185
290.76999	5249
290.79108	5280
290.81216	5319
290.83325	5339
290.85434	5327
290.87546	5393
290.89655	5423
290.91763	5457
290.93872	5488
290.95981	5515
