Date and Time:                Sun Jan 29 16:14:15.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         40
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	6297
288.53345	5973
288.55453	5947
288.57565	5830
288.59677	5851
288.61786	5885
288.63898	5884
288.6601	5809
288.68118	5729
288.7023	5724
288.72342	5679
288.74454	5569
288.76563	5554
288.78674	5551
288.80783	5560
288.82895	5501
288.85007	5530
288.87115	5504
288.89227	5514
288.91339	5514
288.93448	5506
288.9556	5501
288.97668	5512
288.9978	5469
289.01892	5494
289.04001	5469
289.06113	5473
289.08221	5481
289.10333	5485
289.12442	5514
289.14554	5537
289.16666	5548
289.18774	5625
289.20886	5630
289.22995	5614
289.25107	5656
289.27216	5700
289.29327	5735
289.31436	5754
289.33548	5789
289.35657	5760
289.37769	5826
289.39877	5826
289.41989	5829
289.44098	5872
289.46207	5939
289.48318	5997
289.50427	6055
289.52539	6027
289.54648	5998
289.5676	6021
289.58868	6053
289.60977	6109
289.63089	6094
289.65198	6151
289.6731	6155
289.69418	6100
289.71527	6101
289.73639	6129
289.75748	6154
289.77859	6117
289.79968	6132
289.82077	6138
289.84189	6099
289.86298	6066
289.88406	6015
289.90518	6000
289.92627	5940
289.94736	5802
289.96848	5747
289.98956	5730
290.01065	5669
290.03174	5597
290.05286	5569
290.07394	5519
290.09503	5476
290.11612	5431
290.13724	5342
290.15833	5345
290.17941	5270
290.2005	5242
290.22162	5209
290.24271	5234
290.26379	5189
290.28488	5138
290.30597	5097
290.32709	5072
290.34818	5004
290.36926	4893
290.39035	4890
290.41144	4884
290.43256	4841
290.45364	4772
290.47473	4758
290.49582	4676
290.51691	4685
290.53799	4648
290.55908	4608
290.5802	4601
290.60129	4619
290.62238	4640
290.64346	4574
290.66455	4548
290.68564	4543
290.70673	4578
290.72781	4605
290.7489	4580
290.76999	4605
290.79108	4637
290.81216	4611
290.83325	4591
290.85434	4608
290.87546	4568
290.89655	4564
290.91763	4591
290.93872	4650
290.95981	4623
