Date and Time:                Fri Sep 9 18:53:54.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              276
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



254.33386	383
254.35513	385
254.37642	385
254.39769	379
254.41898	386
254.44025	383
254.46153	384
254.4828	384
254.50407	374
254.52536	387
254.54663	379
254.56792	375
254.58919	383
254.61046	376
254.63174	374
254.65302	378
254.67429	385
254.69557	377
254.71684	384
254.73811	383
254.75938	380
254.78067	375
254.80194	380
254.82321	386
254.84448	381
254.86575	381
254.88704	380
254.90831	375
254.92958	378
254.95085	385
254.97212	383
254.99339	372
255.01468	377
255.03595	381
255.05722	382
255.07849	383
255.09976	378
255.12103	376
255.1423	381
255.16357	372
255.18484	383
255.20612	385
255.22739	380
255.24866	382
255.26993	375
255.2912	386
255.31247	381
255.33374	378
255.35501	380
255.37628	380
255.39755	389
255.41882	379
255.44008	384
255.46135	386
255.48262	378
255.50389	378
255.52516	380
255.54643	382
255.56769	377
255.58896	376
255.61023	378
255.6315	389
255.65277	388
255.67403	383
255.6953	377
255.71657	381
255.73784	377
255.75909	383
255.78036	382
255.80164	381
255.82289	385
255.84416	384
255.86543	381
255.88669	380
255.90796	382
255.92921	375
255.95049	381
255.97176	377
255.99301	374
256.01428	385
256.03555	382
256.05679	376
256.07806	381
256.09933	378
256.12061	382
256.14185	381
256.16312	382
256.18439	383
256.20566	381
256.2269	370
256.24817	379
256.26944	383
256.29068	385
256.31195	377
256.33322	377
256.35449	372
256.37573	383
256.397	387
256.41827	379
256.43951	373
256.46078	379
256.48206	380
256.5033	382
256.52457	377
256.54581	369
256.56708	375
256.58835	377
256.60959	383
256.63086	375
256.65213	380
256.67337	375
256.69464	374
256.71588	381
256.73715	374
256.75839	379
256.77966	380
256.80093	378
256.82217	383
256.84344	375
256.86469	374
256.88596	383
256.9072	376
256.92847	385
256.94971	380
256.97098	387
256.99222	379
257.01349	385
257.03473	367
257.056	372
257.07724	385
257.09851	387
257.11975	376
257.14102	380
