Date and Time:                Fri Sep 9 18:55:43.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              276
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



254.33386	299
254.35513	296
254.37642	300
254.39769	300
254.41898	301
254.44025	297
254.46153	303
254.4828	296
254.50407	306
254.52536	294
254.54663	305
254.56792	306
254.58919	302
254.61046	298
254.63174	302
254.65302	303
254.67429	303
254.69557	300
254.71684	308
254.73811	302
254.75938	299
254.78067	303
254.80194	300
254.82321	298
254.84448	299
254.86575	300
254.88704	301
254.90831	297
254.92958	301
254.95085	302
254.97212	301
254.99339	305
255.01468	300
255.03595	303
255.05722	296
255.07849	306
255.09976	300
255.12103	301
255.1423	305
255.16357	297
255.18484	301
255.20612	299
255.22739	304
255.24866	298
255.26993	300
255.2912	301
255.31247	304
255.33374	301
255.35501	308
255.37628	302
255.39755	302
255.41882	299
255.44008	303
255.46135	305
255.48262	305
255.50389	305
255.52516	299
255.54643	303
255.56769	306
255.58896	301
255.61023	306
255.6315	300
255.65277	305
255.67403	295
255.6953	307
255.71657	305
255.73784	300
255.75909	299
255.78036	304
255.80164	300
255.82289	302
255.84416	299
255.86543	300
255.88669	304
255.90796	302
255.92921	300
255.95049	303
255.97176	296
255.99301	307
256.01428	297
256.03555	299
256.05679	298
256.07806	305
256.09933	301
256.12061	305
256.14185	304
256.16312	297
256.18439	295
256.20566	302
256.2269	299
256.24817	299
256.26944	300
256.29068	301
256.31195	305
256.33322	305
256.35449	303
256.37573	294
256.397	302
256.41827	301
256.43951	305
256.46078	302
256.48206	301
256.5033	305
256.52457	302
256.54581	299
256.56708	302
256.58835	299
256.60959	301
256.63086	298
256.65213	298
256.67337	304
256.69464	300
256.71588	305
256.73715	298
256.75839	302
256.77966	300
256.80093	297
256.82217	298
256.84344	298
256.86469	303
256.88596	296
256.9072	298
256.92847	299
256.94971	309
256.97098	298
256.99222	302
257.01349	311
257.03473	301
257.056	303
257.07724	302
257.09851	300
257.11975	304
257.14102	298
