Date and Time:                Wed Oct 26 14:46:00.000 2022
194.92236	378
194.94391	371
194.96544	370
194.98698	369
195.00851	366
195.03006	367
195.05159	384
195.07312	364
195.09467	372
195.1162	380
195.13774	376
195.15927	395
195.1808	367
195.20235	366
195.22388	369
195.24541	391
195.26695	374
195.28848	376
195.31001	369
195.33156	371
195.35309	375
195.37462	371
195.39616	371
195.41769	367
195.43922	370
195.46075	368
195.48228	389
195.50383	371
195.52536	363
195.54689	364
195.56842	363
195.58995	376
195.6115	362
195.63303	375
195.65456	363
195.67609	383
195.69762	370
195.71915	367
195.74068	358
195.76221	367
195.78374	368
195.80528	354
195.82681	361
195.84834	362
195.86987	364
195.8914	389
195.91293	352
195.93446	368
195.95599	368
195.97752	361
195.99905	385
196.02058	378
196.0421	360
196.06363	373
196.08516	367
196.10669	372
196.12822	379
196.14975	369
196.17128	369
196.19281	363
196.21434	363
196.23586	383
196.25739	367
196.27892	354
196.30045	363
196.32198	369
196.34351	372
196.36502	355
196.38655	369
196.40808	360
196.42961	360
196.45113	363
196.47266	362
196.49419	358
196.5157	360
196.53723	381
196.55876	384
196.58029	365
196.60181	361
196.62334	361
196.64485	361
196.66638	378
196.68791	361
196.70943	361
196.73096	351
196.75249	364
196.774	365
196.79553	379
196.81705	372
196.83858	363
196.86009	362
196.88162	365
196.90314	360
196.92467	362
196.94618	363
196.96771	353
196.98923	381
197.01076	376
197.03227	361
197.0538	413
197.07532	362
197.09683	367
197.11836	369
197.13988	363
197.16141	370
197.18292	365
197.20444	361
197.22597	352
197.24748	389
197.269	364
197.29053	364
197.31204	367
197.33356	367
197.35509	365
197.3766	364
197.39812	378
197.41963	364
197.44116	367
197.46268	379
197.48419	451
197.50571	382
197.52722	363
197.54875	356
197.57027	355
197.59178	366
197.6133	361
197.63481	363
197.65633	372
197.67784	363
197.69937	367
197.72089	399
197.7424	373
197.76392	365
197.78543	361
197.80695	351
197.82846	367
197.84998	373
197.87149	374
197.89301	368
197.91452	361
197.93604	358
197.95755	362
197.97906	356
198.00058	364
198.02209	367
198.04361	367
198.06512	369
198.08664	360
198.10814	359
198.12965	362
198.15117	358
198.17268	360
198.1942	375
198.21571	357
198.23723	356
198.25873	357
198.28024	368
198.30176	359
198.32327	369
198.34479	363
198.36629	361
198.3878	358
198.40932	359
198.43083	362
198.45233	363
198.47385	364
198.49536	365
198.51686	368
198.53838	367
198.55989	372
198.58139	361
198.60291	357
198.62442	369
198.64592	630
198.66743	373
198.68895	384
198.71045	368
198.73196	359
198.75346	354
198.77498	356
198.79648	369
198.81799	360
198.83949	361
198.86101	352
198.88251	365
198.90402	362
198.92552	365
198.94704	361
198.96854	356
198.99005	356
199.01155	359
199.03307	362
199.05457	355
199.07607	358
199.09758	375
199.11908	352
199.14059	359
199.16209	365
199.18359	388
199.20511	350
199.22661	359
199.24811	364
199.26961	376
199.29112	365
199.31262	387
199.33412	360
199.35564	358
199.37714	362
199.39864	373
199.42014	419
199.44164	374
199.46315	360
199.48465	362
199.50615	355
199.52765	362
199.54915	358
199.57065	360
199.59216	367
199.61366	360
199.63516	356
199.65666	358
199.67816	379
199.69966	360
199.72116	362
199.74266	351
199.76416	364
199.78566	359
199.80716	353
199.82866	361
199.85016	364
199.87166	355
199.89316	368
199.91466	356
199.93616	354
199.95766	364
199.97916	358
200.00066	359
200.02216	354
200.04366	359
200.06516	364
200.08664	355
200.10814	354
200.12964	353
200.15114	358
200.17264	367
200.19414	364
200.21562	365
200.23712	379
200.25862	356
200.28012	367
200.30161	356
200.3231	354
200.3446	363
200.3661	357
200.38759	361
200.40909	359
200.43059	384
200.45207	368
200.47357	360
200.49507	368
200.51656	363
200.53806	353
200.55956	359
200.58104	359
200.60254	357
200.62402	358
200.64552	364
200.66702	364
200.68851	358
200.71001	446
200.73149	359
200.75299	365
200.77448	366
200.79597	363
200.81746	350
200.83896	354
200.86044	358
200.88194	361
200.90343	364
200.92491	361
200.94641	385
200.9679	355
200.9894	360
201.01088	361
201.03236	364
201.05386	373
201.07535	360
201.09683	366
201.11833	364
201.13982	372
201.1613	366
201.1828	363
201.20428	380
201.22577	361
201.24725	360
201.26875	364
201.29024	362
201.31172	382
201.33321	367
201.35469	364
201.37619	351
201.39767	373
201.41916	366
201.44064	377
201.46213	374
201.48361	375
201.50511	371
201.5266	366
201.54808	371
201.56956	365
201.59105	383
201.61253	368
201.63402	359
201.6555	366
201.67699	357
201.69847	365
201.71996	369
201.74144	368
201.76292	401
201.78441	364
201.80589	373
201.82738	371
201.84886	377
201.87035	368
201.89183	393
201.9133	451
201.93478	385
201.95627	369
201.97775	377
201.99924	361
202.02072	366
202.04221	388
202.06367	392
202.08516	360
202.10664	374
202.12813	364
202.14961	360
202.17108	370
202.19257	365
202.21405	357
202.23553	365
202.257	363
202.27849	364
202.29997	362
202.32144	366
202.34293	364
202.36441	359
202.38588	375
202.40736	366
202.42883	369
202.45032	387
202.4718	366
202.49327	362
202.51476	468
202.53622	358
202.55771	375
202.57918	363
202.60066	384
202.62213	362
202.64362	360
202.66508	387
202.68657	379
202.70804	367
202.72952	407
202.75099	360
202.77248	394
202.79395	366
202.81543	365
202.8369	367
202.85837	363
202.87985	361
202.90132	358
202.92279	357
202.94427	387
202.96574	363
202.98721	366
203.0087	353
203.03017	365
203.05164	366
203.0731	400
203.09459	416
203.11606	366
203.13753	372
203.159	359
203.18048	365
203.20195	386
203.22342	363
203.24489	360
203.26636	361
203.28783	365
203.30931	371
203.33078	362
203.35225	356
203.37372	359
203.39519	365
203.41666	355
203.43813	370
203.45959	366
203.48106	372
203.50253	371
203.524	367
203.54547	361
203.56694	368
203.58841	366
203.60988	396
203.63135	367
203.65282	363
203.67429	360
203.69576	362
203.71722	365
203.73869	373
203.76016	361
203.78163	372
203.80309	356
203.82455	364
203.84602	356
203.86749	365
203.88896	365
203.91043	362
203.93188	357
203.95335	368
203.97482	354
203.99629	361
204.01775	355
204.03922	382
204.06068	362
204.08215	363
204.10361	370
204.12508	353
204.14655	364
204.168	363
204.18947	383
204.21094	361
204.23239	364
204.25386	375
204.27531	357
204.29678	363
204.31825	360
204.33971	359
204.36118	370
204.38263	366
204.4041	365
204.42555	376
204.44702	354
204.46848	367
204.48994	361
204.5114	367
204.53287	370
204.55432	364
204.57579	363
204.59724	364
204.6187	365
204.64017	361
204.66162	366
204.68309	358
204.70454	379
204.726	366
204.74747	365
204.76892	366
204.79037	361
204.81184	355
204.8333	363
204.85475	362
204.87621	357
204.89767	371
204.91913	355
204.94058	369
204.96204	363
204.98351	367
205.00496	367
205.02641	368
205.04787	372
205.06932	370
205.09077	367
205.11224	369
205.1337	356
205.15515	360
205.17661	380
205.19806	368
205.21951	369
205.24097	385
205.26242	360
205.28387	377
205.30533	368
205.32678	366
205.34824	361
205.36969	369
205.39114	371
205.4126	364
205.43405	359
205.45551	359
205.47696	360
205.49841	365
205.51987	372
205.54132	361
205.56277	373
205.58421	354
205.60567	357
205.62712	365
205.64857	364
205.67003	364
205.69148	366
205.71292	365
205.73438	359
205.75583	364
205.77728	364
205.79872	370
205.82018	377
205.84163	377
205.86308	392
205.88452	370
205.90598	360
205.92743	355
205.94887	372
205.97032	368
205.99178	361
206.01321	365
206.03467	368
206.05611	374
206.07756	362
206.09901	361
206.12045	373
206.14191	359
206.16335	359
206.1848	368
206.20624	362
206.22769	368
206.24913	359
206.27058	366
206.29202	362
206.31348	372
206.33492	364
206.35637	362
206.37781	361
206.39925	363
206.4207	368
206.44214	359
206.46359	367
206.48503	366
206.50647	362
206.52792	370
206.54936	362
206.5708	370
206.59224	368
206.61369	367
206.63513	363
206.65657	365
206.67802	387
206.69946	363
206.7209	362
206.74234	363
206.76378	357
206.78523	363
206.80667	363
206.82811	361
206.84955	365
206.87099	357
206.89243	365
206.91386	364
206.93532	380
206.95676	380
206.9782	362
206.99963	358
207.02107	364
207.04251	367
207.06395	362
207.08539	372
207.10683	360
207.12827	363
207.1497	359
207.17114	358
207.19258	368
207.21402	378
207.23546	367
207.2569	390
207.27832	366
207.29976	355
207.3212	382
207.34264	365
207.36407	361
207.38551	396
207.40695	366
207.42838	363
207.44981	364
207.47125	357
207.49269	359
207.51413	371
207.53555	361
207.55699	362
207.57843	373
207.59985	366
207.62129	364
207.64273	365
207.66417	361
207.68559	367
207.70703	369
207.72845	372
207.74989	360
207.77133	366
207.79276	375
207.81419	359
207.83562	363
207.85706	363
207.87849	366
207.89992	366
207.92136	364
207.94278	362
207.96422	363
207.98564	373
208.00708	364
208.0285	379
208.04994	363
208.07137	374
208.09279	366
208.11423	373
208.13565	354
208.15709	367
208.17851	366
208.19994	365
208.22137	368
208.2428	361
208.26422	363
208.28566	365
208.30708	363
208.32851	389
208.34995	370
208.37137	366
208.39279	376
208.41422	436
208.43565	356
208.45708	393
208.4785	384
208.49992	376
208.52135	383
208.54279	365
208.56421	360
208.58563	361
208.60706	359
208.62848	370
208.6499	363
208.67133	359
208.69275	367
208.71417	399
208.7356	383
208.75703	381
208.77846	348
208.79988	363
208.8213	363
208.84273	394
208.86415	363
208.88556	365
208.90698	367
208.92841	361
208.94983	366
208.97125	369
208.99268	361
209.0141	383
209.03552	363
209.05695	363
209.07837	359
209.09978	376
209.1212	365
209.14262	361
209.16405	375
209.18547	372
209.20688	362
209.2283	370
209.24973	361
209.27115	365
209.29256	366
209.31398	358
209.3354	361
209.35683	364
209.37823	363
209.39966	376
209.42108	376
209.44249	370
209.46391	367
209.48532	360
209.50674	371
209.52817	364
209.54958	377
209.571	365
209.59241	376
209.61383	360
209.63524	358
209.65666	363
209.67807	360
209.69949	363
209.7209	359
209.74232	368
209.76373	368
209.78516	365
209.80656	393
209.82797	369
209.8494	367
209.8708	363
209.89223	368
209.91364	361
209.93504	385
209.95647	366
209.97787	383
209.99928	368
210.02071	388
210.04211	369
210.06352	374
210.08493	358
210.10635	361
210.12776	371
210.14917	360
210.17058	369
210.19199	378
210.21341	368
210.23482	400
210.25623	365
210.27763	378
210.29904	368
210.32045	376
210.34186	366
210.36327	373
210.38469	361
210.4061	383
210.42751	365
210.44891	373
210.47032	363
210.49173	368
210.51314	368
210.53455	361
210.55595	358
210.57736	394
210.59877	366
210.62018	373
210.64157	372
210.66298	389
210.68439	376
210.7058	368
210.7272	372
210.74861	370
210.77002	383
210.79143	359
210.81282	374
210.83423	364
210.85564	358
210.87704	376
210.89844	366
210.91985	366
210.94125	372
210.96266	376
210.98405	371
211.00546	373
211.02687	369
211.04826	363
211.06967	370
211.09108	368
211.11247	358
211.13388	373
211.15529	382
211.17668	365
211.19809	373
211.21948	367
211.24089	374
211.2623	365
211.28369	379
211.3051	365
211.32649	372
211.3479	366
211.36929	373
211.3907	383
211.41209	377
211.43349	373
211.4549	368
211.47629	369
211.4977	373
211.51909	373
211.54048	372
211.56189	373
211.58328	370
211.60469	385
211.62608	367
211.64748	372
211.66887	373
211.69028	374
211.71167	365
211.73306	373
211.75447	376
211.77586	383
211.79726	369
211.81865	364
211.84004	372
211.86145	363
211.88284	375
211.90424	371
211.92563	373
211.94702	370
211.96841	404
211.98981	362
212.01122	361
212.03261	373
212.054	370
212.07539	369
212.09679	365
212.11818	376
212.13957	381
212.16096	365
212.18236	370
212.20375	369
212.22514	370
212.24654	372
212.26793	368
212.28932	374
212.3107	368
212.33209	367
212.35349	363
212.37488	373
212.39627	363
212.41766	380
212.43906	370
212.46043	360
212.48183	358
212.50322	390
212.52461	359
212.54601	373
212.56738	363
212.58878	397
212.61017	375
212.63156	385
212.65294	370
212.67433	368
212.69572	374
212.7171	375
212.73849	366
212.75989	377
212.78127	367
212.80266	367
212.82404	362
212.84543	367
212.86681	368
212.8882	371
212.90959	369
212.93097	368
212.95236	365
212.97374	368
212.99513	361
213.01651	365
213.0379	373
213.05928	361
213.08066	364
213.10205	369
213.12343	362
213.14482	376
213.1662	364
213.18758	369
213.20897	377
213.23035	361
213.25172	363
213.27312	373
213.29449	371
213.31587	366
213.33727	367
213.35864	362
213.38002	375
213.4014	361
213.42279	366
213.44417	366
213.46555	364
213.48692	387
213.5083	364
213.52969	363
213.55107	364
213.57245	368
213.59383	364
213.6152	370
213.63658	371
213.65796	364
213.67934	369
213.70071	372
213.72209	371
213.74347	373
213.76485	366
213.78622	360
213.8076	367
213.82898	370
213.85036	367
213.87173	378
213.89311	379
213.91449	370
213.93587	371
213.95724	381
213.97862	368
214	374
214.02138	368
214.04274	368
214.06412	394
214.08549	371
214.10687	375
214.12825	367
214.14961	377
214.17099	367
214.19237	372
214.21375	364
214.23511	370
214.25648	384
214.27786	359
214.29922	379
214.3206	368
214.34198	373
214.36334	367
214.38472	366
214.4061	368
214.42746	363
214.44884	375
214.4702	376
214.49158	375
214.51294	357
214.53432	365
214.55568	371
214.57706	367
214.59842	369
214.6198	366
214.64116	393
214.66254	371
214.6839	368
214.70528	374
214.72664	370
214.74802	391
214.76938	372
214.79074	365
214.81212	367
214.83348	362
214.85484	385
214.87622	373
214.89758	367
214.91895	370
214.94031	364
214.96169	362
214.98305	376
215.00441	385
215.02577	367
215.04715	372
215.06851	373
215.08987	366
215.11124	360
215.1326	371
215.15396	366
215.17534	362
215.1967	368
215.21806	369
215.23943	368
215.26079	363
215.28215	361
215.30351	374
215.32487	358
215.34624	368
215.3676	364
215.38896	366
215.41032	360
215.43169	365
215.45305	365
215.47441	367
215.49577	364
215.51714	365
215.5385	367
215.55986	367
215.58121	355
215.60257	377
215.62393	363
215.64529	366
215.66666	361
215.68802	367
215.70937	363
215.73073	381
215.75209	371
215.77345	383
215.7948	382
215.81616	372
215.83752	396
215.85889	388
215.88023	359
215.9016	365
215.92296	364
215.94431	384
215.96567	362
215.98701	361
216.00838	366
216.02974	362
216.05109	370
216.07245	378
216.0938	363
216.11516	388
216.13651	358
216.15787	376
216.17921	357
216.20058	365
216.22192	366
216.24329	376
216.26463	362
216.286	368
216.30734	358
216.32869	365
216.35005	362
216.3714	357
216.39275	363
216.41411	381
216.43546	356
216.4568	365
216.47816	369
216.49951	366
216.52086	361
216.54222	365
216.56357	354
216.58492	365
216.60626	376
216.62761	373
216.64897	370
216.67032	364
216.69167	360
216.71301	364
216.73436	365
216.75571	381
216.77705	369
216.79842	359
216.81976	366
216.84111	357
216.86246	360
216.8838	358
216.90515	368
216.9265	362
216.94785	356
216.96919	364
216.99054	364
217.01189	359
217.03323	358
217.05458	357
217.07591	366
217.09726	360
217.11861	366
217.13995	369
217.1613	356
217.18265	356
217.20399	368
217.22533	368
217.24667	358
217.26802	364
217.28937	368
217.31071	365
217.33205	365
217.35339	361
217.37474	361
217.39609	370
217.41742	353
217.43877	361
217.46011	383
217.48145	367
217.50279	362
217.52412	358
217.54547	365
217.56682	362
217.58815	356
217.6095	365
217.63083	352
217.65218	361
217.67351	361
217.69485	360
217.71619	366
217.73753	364
217.75887	359
217.78021	354
217.80154	360
217.82289	362
217.84422	358
217.86557	362
217.8869	360
217.90823	374
217.92958	393
217.95091	363
217.97224	351
217.99359	363
218.01492	352
218.03625	360
218.05759	356
218.07893	363
218.10027	359
218.1216	373
218.14293	367
218.16428	351
218.18561	362
218.20694	361
218.22827	368
218.2496	357
218.27094	363
218.29228	357
218.31361	363
218.33495	354
218.35628	359
218.37761	357
218.39894	361
218.42027	357
218.4416	361
218.46294	366
218.48427	358
218.5056	356
218.52693	357
218.54826	366
218.5696	355
218.59093	374
218.61226	357
218.63359	371
218.65492	360
218.67624	359
218.69757	356
218.7189	354
218.74023	381
218.76157	358
218.7829	358
218.80421	354
218.82555	377
218.84688	358
218.86821	358
218.88953	356
218.91086	365
218.93219	358
218.95351	355
218.97484	367
218.99617	353
219.01749	356
219.03882	364
219.06015	350
219.08147	369
219.1028	359
219.12411	370
219.14545	359
219.16678	362
219.1881	372
219.20943	365
219.23074	365
219.25208	358
219.27339	363
219.29472	363
219.31604	351
219.33736	352
219.35869	354
219.38	353
219.40134	359
219.42265	351
219.44397	355
219.4653	359
219.48662	354
219.50793	385
219.52927	361
219.55058	371
219.5719	352
219.59323	350
219.61455	360
219.63586	365
219.65718	349
219.6785	352
219.69983	362
219.72115	348
219.74246	360
219.76378	357
219.7851	356
219.80641	356
219.82773	358
219.84906	354
219.87038	353
219.89169	359
219.91301	377
219.93433	377
219.95564	354
219.97696	354
219.99828	354
220.01959	352
220.04091	356
220.06223	365
220.08354	359
220.10486	364
220.12617	360
220.14748	359
220.16879	354
220.19011	364
220.21143	358
220.23274	351
220.25406	355
220.27536	353
220.29668	362
220.31799	350
220.33931	352
220.36063	352
220.38193	354
220.40324	356
220.42456	358
220.44586	362
220.46718	358
220.48849	350
220.5098	366
220.53111	353
220.55243	355
220.57373	354
220.59505	362
220.61636	355
220.63766	360
220.65898	356
220.68028	362
220.7016	356
220.7229	359
220.74422	360
220.76552	358
220.78683	351
220.80814	348
220.82945	373
220.85075	385
220.87206	357
220.89337	354
220.91467	352
220.93599	352
220.95729	350
220.97859	357
220.99991	372
221.02121	350
221.04251	350
221.06381	385
221.08513	349
221.10643	348
221.12773	366
221.14903	347
221.17035	353
221.19165	390
221.21295	343
221.23425	353
221.25555	358
221.27686	364
221.29817	353
221.31947	352
221.34077	358
221.36208	351
221.38338	352
221.40468	352
221.42598	357
221.44728	378
221.46858	357
221.48988	359
221.51118	349
221.53249	354
221.55379	359
221.57509	350
221.59639	350
221.61769	359
221.63899	350
221.66028	352
221.68158	378
221.70288	355
221.72418	370
221.74548	351
221.76678	358
221.78807	352
221.80937	349
221.83067	366
221.85197	361
221.87326	349
221.89456	370
221.91586	349
221.93716	358
221.95845	353
221.97975	353
222.00105	352
222.02234	350
222.04364	370
222.06493	350
222.08623	441
222.10753	345
222.12881	351
222.15012	351
222.1714	366
222.1927	364
222.21399	361
222.23529	349
222.25658	360
222.27788	363
222.29916	356
222.32045	359
222.34175	363
222.36304	352
222.38434	347
222.40562	344
222.42691	351
222.44821	355
222.4695	354
222.49078	356
222.51208	360
222.53337	360
222.55466	357
222.57594	356
222.59724	353
222.61853	354
222.63982	351
222.6611	350
222.68239	351
222.70369	348
222.72498	370
222.74626	356
222.76755	359
222.78883	360
222.81012	355
222.83141	349
222.85269	361
222.87398	359
222.89526	357
222.91656	358
222.93785	355
222.95914	351
222.98041	355
223.00169	355
223.02298	349
223.04427	362
223.06555	354
223.08684	364
223.10812	351
223.12941	360
223.1507	382
223.17198	355
223.19325	374
223.21454	361
223.23582	353
223.25711	343
223.2784	359
223.29967	357
223.32095	355
223.34224	349
223.36353	355
223.3848	350
223.40608	370
223.42737	366
223.44864	364
223.46992	353
223.4912	415
223.51248	377
223.53377	346
223.55504	383
223.57632	351
223.5976	355
223.61888	363
223.64015	352
223.66144	356
223.68271	345
223.70399	369
223.72527	350
223.74655	350
223.76782	359
223.78911	351
223.81038	343
223.83165	357
223.85294	355
223.87421	352
223.89549	357
223.91676	350
223.93803	360
223.9593	347
223.98059	353
224.00186	356
224.02313	356
224.04442	355
224.06569	351
224.08696	352
224.10823	350
224.1295	359
224.15077	358
224.17206	348
224.19333	368
224.2146	345
224.23587	373
224.25714	352
224.27841	357
224.29968	353
224.32095	352
224.34222	344
224.36349	355
224.38477	352
224.40604	358
224.42731	350
224.44858	392
224.46985	356
224.49112	357
224.51239	379
224.53366	347
224.55493	353
224.5762	351
224.59747	354
224.61873	350
224.64	357
224.66127	359
224.68254	361
224.70381	375
224.72507	354
224.74634	358
224.76761	354
224.78888	364
224.81013	345
224.83141	361
224.85268	358
224.87393	360
224.8952	364
224.91647	370
224.93773	350
224.959	410
224.98026	354
225.00153	355
225.02278	355
225.04405	351
225.06532	359
225.08658	366
225.10785	365
225.1291	357
225.15036	351
225.17163	348
225.19289	355
225.21416	355
225.23541	382
225.25668	352
225.27794	355
225.29919	354
225.32047	365
225.34172	354
225.36298	354
225.38425	357
225.4055	353
225.42676	351
225.44801	366
225.46928	359
225.49054	358
225.5118	360
225.53305	356
225.55431	355
225.57558	351
225.59683	355
225.61809	350
225.63934	364
225.6606	355
225.68185	359
225.70311	352
225.72437	361
225.74562	365
225.76688	345
225.78813	365
225.80939	354
225.83064	356
225.8519	355
225.87315	355
225.89441	365
225.91566	359
225.93692	360
225.95818	365
225.97943	357
226.00069	359
226.02194	358
226.04318	363
226.06444	358
226.08569	356
226.10695	357
226.1282	360
226.14944	367
226.1707	356
226.19196	350
226.21321	360
226.23445	353
226.25571	363
226.27696	353
226.2982	359
226.31946	360
226.34071	347
226.36195	359
226.38321	368
226.40445	353
226.4257	353
226.44695	378
226.4682	379
226.48946	362
226.5107	361
226.53195	356
226.55319	354
226.57443	361
226.59569	370
226.61693	358
226.63818	349
226.65942	355
226.68066	358
226.70192	356
226.72316	350
226.74442	348
226.76566	356
226.7869	360
226.80814	358
226.82939	366
226.85063	358
226.87187	368
226.89311	363
226.91437	356
226.93561	380
226.95685	350
226.97809	352
226.99933	348
227.02058	357
227.04182	359
227.06306	356
227.0843	360
227.10555	376
227.12679	353
227.14803	353
227.16927	365
227.19051	358
227.21175	360
227.23299	364
227.25423	360
227.27547	353
227.29671	366
227.31795	368
227.33919	352
227.36043	359
227.38167	361
227.40289	376
227.42413	359
227.44537	363
227.46661	354
227.48785	357
227.50908	356
227.53032	362
227.55156	366
227.5728	356
227.59402	352
227.61526	367
227.63651	376
227.65775	376
227.67897	363
227.70021	354
227.72144	361
227.74268	368
227.76392	355
227.78514	354
227.80638	355
227.82761	367
227.84885	384
227.87007	356
227.89131	354
227.91254	360
227.93378	362
227.955	356
227.97624	356
227.99747	361
228.01871	354
228.03993	353
228.06117	370
228.0824	354
228.10362	366
228.12486	358
228.14609	355
228.16731	369
228.18855	356
228.20978	362
228.231	350
228.25223	362
228.27347	365
228.29469	352
228.31592	361
228.33714	366
228.35837	357
228.37959	355
228.40083	349
228.42206	364
228.44328	354
228.46451	364
228.48573	358
228.50696	369
228.52818	361
228.54941	362
228.57063	358
228.59186	368
228.61308	353
228.63431	387
228.65553	363
228.67676	368
228.69798	350
228.71921	349
228.74043	362
228.76166	355
228.78287	404
228.80409	361
228.82532	362
228.84654	363
228.86777	357
228.88899	367
228.9102	358
228.93143	356
228.95265	360
228.97388	365
228.99509	360
229.01631	364
229.03754	354
229.05875	360
229.07997	352
229.1012	366
229.12241	363
229.14363	379
229.16484	354
229.18607	377
229.20728	357
229.2285	360
229.24973	355
229.27094	352
229.29216	359
229.31337	365
229.33458	353
229.3558	368
229.37701	369
229.39824	361
229.41945	361
229.44067	359
229.46188	366
229.48309	366
229.50432	360
229.52553	360
229.54674	355
229.56795	364
229.58917	384
229.61038	361
229.63159	357
229.6528	360
229.67403	363
229.69524	395
229.71645	355
229.73766	378
229.75887	362
229.78008	348
229.8013	359
229.82251	363
229.84372	363
229.86493	360
229.88614	362
229.90735	375
229.92856	358
229.94977	378
229.97098	360
229.99219	360
230.0134	361
230.03461	358
230.05582	368
230.07703	352
230.09824	362
230.11943	367
230.14064	360
230.16185	372
230.18306	383
230.20427	358
230.22548	356
230.24667	370
230.26788	360
230.28909	369
230.3103	366
230.3315	362
230.35271	360
230.37392	354
230.39511	365
230.41632	359
230.43753	363
230.45872	356
230.47993	362
230.50114	360
230.52234	365
230.54355	357
230.56474	368
230.58595	361
230.60715	360
230.62836	360
230.64955	364
230.67076	359
230.69196	366
230.71317	361
230.73436	364
230.75557	357
230.77676	359
230.79796	384
230.81917	357
230.84036	361
230.86156	366
230.88277	357
230.90396	367
230.92516	408
230.94637	367
230.96756	357
230.98875	369
231.00995	360
231.03114	359
231.05235	359
231.07355	365
231.09474	366
231.11594	356
231.13713	366
231.15833	364
231.17952	353
231.20071	359
231.22192	366
231.24312	363
231.26431	384
231.28551	353
231.3067	361
231.3279	371
231.34909	373
231.37027	361
231.39146	371
231.41266	359
231.43385	369
231.45505	361
231.47624	360
231.49744	356
231.51863	368
231.53983	370
231.561	362
231.5822	355
231.60339	350
231.62459	366
231.64577	353
231.66696	358
231.68816	379
231.70935	354
231.73053	362
231.75172	363
231.77292	374
231.7941	355
231.81529	356
231.83647	360
231.85767	364
231.87886	351
231.90004	356
231.92123	358
231.94241	353
231.96361	362
231.98479	362
232.00598	357
232.02716	357
232.04834	359
232.06953	366
232.09071	358
232.11191	362
232.13309	363
232.15427	352
232.17546	354
232.19664	357
232.21782	416
232.23901	361
232.26019	356
232.28137	365
232.30257	352
232.32375	357
232.34492	356
232.3661	364
232.38728	360
232.40848	368
232.42966	390
232.45084	346
232.47202	357
232.49319	357
232.51437	352
232.53555	361
232.55673	358
232.57791	362
232.59909	371
232.62027	353
232.64145	363
232.66263	359
232.68381	358
232.70499	391
232.72617	355
232.74734	358
232.76852	363
232.7897	357
232.81088	357
232.83205	353
232.85323	366
232.8744	357
232.89558	354
232.91676	363
232.93793	366
232.95911	377
232.98029	351
233.00146	358
233.02263	364
233.04381	355
233.06499	352
233.08615	358
233.10733	377
233.12851	353
233.14967	352
233.17085	353
233.19202	353
233.2132	353
233.23438	360
233.25554	372
233.27672	363
233.29788	360
233.31906	354
233.34023	361
