Date and Time:                Wed Oct 26 12:19:07.000 2022
194.92236	306
194.94391	306
194.96544	317
194.98698	310
195.00851	313
195.03006	315
195.05159	310
195.07312	314
195.09467	309
195.1162	307
195.13774	315
195.15927	320
195.1808	307
195.20235	307
195.22388	304
195.24541	313
195.26695	312
195.28848	306
195.31001	310
195.33156	304
195.35309	309
195.37462	305
195.39616	311
195.41769	305
195.43922	308
195.46075	308
195.48228	310
195.50383	313
195.52536	305
195.54689	314
195.56842	305
195.58995	304
195.6115	311
195.63303	304
195.65456	304
195.67609	307
195.69762	299
195.71915	309
195.74068	312
195.76221	304
195.78374	304
195.80528	312
195.82681	307
195.84834	309
195.86987	303
195.8914	309
195.91293	305
195.93446	310
195.95599	310
195.97752	306
195.99905	315
196.02058	302
196.0421	304
196.06363	315
196.08516	307
196.10669	310
196.12822	309
196.14975	310
196.17128	316
196.19281	305
196.21434	311
196.23586	311
196.25739	312
196.27892	306
196.30045	308
196.32198	306
196.34351	312
196.36502	309
196.38655	309
196.40808	307
196.42961	315
196.45113	306
196.47266	313
196.49419	312
196.5157	306
196.53723	305
196.55876	312
196.58029	311
196.60181	308
196.62334	311
196.64485	304
196.66638	307
196.68791	310
196.70943	305
196.73096	310
196.75249	306
196.774	310
196.79553	307
196.81705	305
196.83858	305
196.86009	314
196.88162	309
196.90314	313
196.92467	310
196.94618	307
196.96771	305
196.98923	305
197.01076	311
197.03227	315
197.0538	316
197.07532	305
197.09683	309
197.11836	309
197.13988	311
197.16141	312
197.18292	312
197.20444	304
197.22597	301
197.24748	312
197.269	313
197.29053	308
197.31204	308
197.33356	308
197.35509	303
197.3766	311
197.39812	312
197.41963	309
197.44116	308
197.46268	307
197.48419	309
197.50571	313
197.52722	301
197.54875	305
197.57027	304
197.59178	316
197.6133	307
197.63481	310
197.65633	305
197.67784	310
197.69937	305
197.72089	313
197.7424	312
197.76392	310
197.78543	310
197.80695	301
197.82846	306
197.84998	312
197.87149	304
197.89301	314
197.91452	309
197.93604	303
197.95755	302
197.97906	311
198.00058	305
198.02209	309
198.04361	302
198.06512	309
198.08664	306
198.10814	311
198.12965	312
198.15117	315
198.17268	301
198.1942	309
198.21571	307
198.23723	305
198.25873	306
198.28024	308
198.30176	308
198.32327	309
198.34479	306
198.36629	310
198.3878	306
198.40932	304
198.43083	305
198.45233	308
198.47385	306
198.49536	312
198.51686	306
198.53838	308
198.55989	310
198.58139	309
198.60291	308
198.62442	305
198.64592	308
198.66743	310
198.68895	312
198.71045	308
198.73196	308
198.75346	311
198.77498	303
198.79648	307
198.81799	306
198.83949	305
198.86101	309
198.88251	305
198.90402	307
198.92552	307
198.94704	307
198.96854	308
198.99005	299
199.01155	309
199.03307	307
199.05457	314
199.07607	305
199.09758	312
199.11908	306
199.14059	311
199.16209	303
199.18359	310
199.20511	309
199.22661	308
199.24811	308
199.26961	314
199.29112	311
199.31262	307
199.33412	307
199.35564	310
199.37714	310
199.39864	313
199.42014	311
199.44164	306
199.46315	315
199.48465	304
199.50615	303
199.52765	317
199.54915	308
199.57065	308
199.59216	313
199.61366	305
199.63516	311
199.65666	309
199.67816	314
199.69966	309
199.72116	310
199.74266	308
199.76416	310
199.78566	308
199.80716	304
199.82866	315
199.85016	307
199.87166	308
199.89316	310
199.91466	308
199.93616	307
199.95766	300
199.97916	305
200.00066	309
200.02216	312
200.04366	305
200.06516	305
200.08664	308
200.10814	309
200.12964	299
200.15114	308
200.17264	311
200.19414	305
200.21562	311
200.23712	313
200.25862	306
200.28012	308
200.30161	305
200.3231	304
200.3446	311
200.3661	310
200.38759	311
200.40909	307
200.43059	314
200.45207	305
200.47357	312
200.49507	307
200.51656	307
200.53806	303
200.55956	307
200.58104	304
200.60254	307
200.62402	314
200.64552	310
200.66702	307
200.68851	307
200.71001	315
200.73149	304
200.75299	310
200.77448	315
200.79597	313
200.81746	309
200.83896	313
200.86044	309
200.88194	313
200.90343	312
200.92491	303
200.94641	307
200.9679	309
200.9894	304
201.01088	307
201.03236	310
201.05386	308
201.07535	313
201.09683	303
201.11833	305
201.13982	303
201.1613	306
201.1828	306
201.20428	306
201.22577	308
201.24725	313
201.26875	305
201.29024	304
201.31172	310
201.33321	310
201.35469	307
201.37619	309
201.39767	309
201.41916	305
201.44064	310
201.46213	309
201.48361	311
201.50511	312
201.5266	304
201.54808	305
201.56956	306
201.59105	308
201.61253	305
201.63402	310
201.6555	308
201.67699	309
201.69847	303
201.71996	302
201.74144	305
201.76292	318
201.78441	307
201.80589	313
201.82738	309
201.84886	308
201.87035	312
201.89183	313
201.9133	311
201.93478	307
201.95627	311
201.97775	308
201.99924	303
202.02072	310
202.04221	311
202.06367	304
202.08516	306
202.10664	304
202.12813	308
202.14961	311
202.17108	308
202.19257	306
202.21405	309
202.23553	309
202.257	313
202.27849	312
202.29997	313
202.32144	311
202.34293	302
202.36441	306
202.38588	304
202.40736	309
202.42883	315
202.45032	315
202.4718	306
202.49327	309
202.51476	314
202.53622	308
202.55771	308
202.57918	305
202.60066	309
202.62213	307
202.64362	312
202.66508	305
202.68657	308
202.70804	314
202.72952	314
202.75099	308
202.77248	304
202.79395	304
202.81543	307
202.8369	312
202.85837	309
202.87985	310
202.90132	307
202.92279	310
202.94427	303
202.96574	307
202.98721	306
203.0087	309
203.03017	305
203.05164	311
203.0731	315
203.09459	312
203.11606	311
203.13753	313
203.159	304
203.18048	312
203.20195	307
203.22342	309
203.24489	306
203.26636	307
203.28783	305
203.30931	314
203.33078	301
203.35225	310
203.37372	308
203.39519	308
203.41666	308
203.43813	311
203.45959	310
203.48106	308
203.50253	310
203.524	308
203.54547	321
203.56694	307
203.58841	314
203.60988	313
203.63135	312
203.65282	303
203.67429	310
203.69576	307
203.71722	306
203.73869	310
203.76016	309
203.78163	306
203.80309	305
203.82455	313
203.84602	308
203.86749	306
203.88896	307
203.91043	311
203.93188	309
203.95335	304
203.97482	307
203.99629	310
204.01775	309
204.03922	316
204.06068	307
204.08215	302
204.10361	309
204.12508	311
204.14655	308
204.168	314
204.18947	311
204.21094	303
204.23239	309
204.25386	318
204.27531	307
204.29678	306
204.31825	306
204.33971	306
204.36118	308
204.38263	310
204.4041	312
204.42555	330
204.44702	403
204.46848	372
204.48994	338
204.5114	301
204.53287	313
204.55432	304
204.57579	315
204.59724	308
204.6187	307
204.64017	306
204.66162	307
204.68309	307
204.70454	310
204.726	309
204.74747	306
204.76892	303
204.79037	308
204.81184	313
204.8333	307
204.85475	305
204.87621	315
204.89767	313
204.91913	303
204.94058	311
204.96204	308
204.98351	303
205.00496	310
205.02641	310
205.04787	308
205.06932	308
205.09077	305
205.11224	307
205.1337	308
205.15515	310
205.17661	310
205.19806	305
205.21951	315
205.24097	306
205.26242	311
205.28387	311
205.30533	310
205.32678	310
205.34824	307
205.36969	306
205.39114	308
205.4126	306
205.43405	309
205.45551	312
205.47696	308
205.49841	304
205.51987	310
205.54132	308
205.56277	300
205.58421	309
205.60567	304
205.62712	305
205.64857	305
205.67003	304
205.69148	304
205.71292	312
205.73438	308
205.75583	308
205.77728	312
205.79872	308
205.82018	313
205.84163	309
205.86308	305
205.88452	309
205.90598	313
205.92743	308
205.94887	313
205.97032	312
205.99178	306
206.01321	307
206.03467	309
206.05611	309
206.07756	306
206.09901	306
206.12045	305
206.14191	310
206.16335	306
206.1848	312
206.20624	311
206.22769	311
206.24913	309
206.27058	311
206.29202	312
206.31348	304
206.33492	307
206.35637	312
206.37781	305
206.39925	305
206.4207	311
206.44214	311
206.46359	304
206.48503	313
206.50647	304
206.52792	313
206.54936	302
206.5708	307
206.59224	309
206.61369	305
206.63513	305
206.65657	306
206.67802	305
206.69946	307
206.7209	307
206.74234	308
206.76378	307
206.78523	304
206.80667	312
206.82811	305
206.84955	310
206.87099	310
206.89243	306
206.91386	309
206.93532	308
206.95676	313
206.9782	306
206.99963	317
207.02107	310
207.04251	303
207.06395	309
207.08539	311
207.10683	313
207.12827	308
207.1497	304
207.17114	309
207.19258	305
207.21402	313
207.23546	310
207.2569	310
207.27832	311
207.29976	307
207.3212	312
207.34264	312
207.36407	312
207.38551	317
207.40695	314
207.42838	309
207.44981	305
207.47125	308
207.49269	308
207.51413	310
207.53555	302
207.55699	306
207.57843	311
207.59985	309
207.62129	304
207.64273	303
207.66417	301
207.68559	311
207.70703	312
207.72845	306
207.74989	308
207.77133	303
207.79276	309
207.81419	310
207.83562	302
207.85706	309
207.87849	303
207.89992	302
207.92136	305
207.94278	308
207.96422	311
207.98564	311
208.00708	312
208.0285	309
208.04994	312
208.07137	308
208.09279	306
208.11423	309
208.13565	302
208.15709	311
208.17851	309
208.19994	307
208.22137	312
208.2428	304
208.26422	306
208.28566	302
208.30708	311
208.32851	312
208.34995	311
208.37137	304
208.39279	304
208.41422	310
208.43565	304
208.45708	313
208.4785	306
208.49992	308
208.52135	301
208.54279	304
208.56421	312
208.58563	308
208.60706	307
208.62848	310
208.6499	310
208.67133	308
208.69275	306
208.71417	307
208.7356	307
208.75703	309
208.77846	309
208.79988	308
208.8213	305
208.84273	309
208.86415	305
208.88556	311
208.90698	304
208.92841	300
208.94983	309
208.97125	305
208.99268	308
209.0141	311
209.03552	308
209.05695	319
209.07837	305
209.09978	305
209.1212	309
209.14262	306
209.16405	308
209.18547	313
209.20688	310
209.2283	310
209.24973	305
209.27115	308
209.29256	304
209.31398	312
209.3354	309
209.35683	306
209.37823	309
209.39966	314
209.42108	306
209.44249	304
209.46391	308
209.48532	307
209.50674	307
209.52817	307
209.54958	310
209.571	308
209.59241	312
209.61383	313
209.63524	301
209.65666	311
209.67807	305
209.69949	310
209.7209	307
209.74232	308
209.76373	307
209.78516	306
209.80656	312
209.82797	315
209.8494	311
209.8708	313
209.89223	311
209.91364	303
209.93504	313
209.95647	308
209.97787	308
209.99928	304
210.02071	312
210.04211	309
210.06352	311
210.08493	304
210.10635	307
210.12776	309
210.14917	304
210.17058	306
210.19199	311
210.21341	311
210.23482	317
210.25623	307
210.27763	310
210.29904	303
210.32045	313
210.34186	313
210.36327	309
210.38469	311
210.4061	307
210.42751	305
210.44891	304
210.47032	308
210.49173	314
210.51314	303
210.53455	310
210.55595	307
210.57736	305
210.59877	310
210.62018	307
210.64157	306
210.66298	309
210.68439	307
210.7058	306
210.7272	306
210.74861	312
210.77002	312
210.79143	307
210.81282	308
210.83423	306
210.85564	308
210.87704	310
210.89844	309
210.91985	303
210.94125	311
210.96266	308
210.98405	307
211.00546	315
211.02687	306
211.04826	310
211.06967	309
211.09108	314
211.11247	312
211.13388	306
211.15529	306
211.17668	310
211.19809	311
211.21948	308
211.24089	308
211.2623	306
211.28369	309
211.3051	308
211.32649	306
211.3479	306
211.36929	315
211.3907	308
211.41209	313
211.43349	305
211.4549	313
211.47629	304
211.4977	312
211.51909	311
211.54048	308
211.56189	310
211.58328	311
211.60469	312
211.62608	304
211.64748	312
211.66887	310
211.69028	308
211.71167	314
211.73306	312
211.75447	308
211.77586	315
211.79726	303
211.81865	309
211.84004	312
211.86145	313
211.88284	311
211.90424	306
211.92563	303
211.94702	312
211.96841	313
211.98981	309
212.01122	311
212.03261	309
212.054	308
212.07539	309
212.09679	308
212.11818	300
212.13957	308
212.16096	308
212.18236	308
212.20375	305
212.22514	309
212.24654	312
212.26793	310
212.28932	308
212.3107	315
212.33209	312
212.35349	312
212.37488	305
212.39627	311
212.41766	314
212.43906	306
212.46043	309
212.48183	311
212.50322	312
212.52461	317
212.54601	311
212.56738	304
212.58878	305
212.61017	315
212.63156	311
212.65294	310
212.67433	312
212.69572	307
212.7171	311
212.73849	307
212.75989	307
212.78127	312
212.80266	307
212.82404	303
212.84543	313
212.86681	308
212.8882	310
212.90959	303
212.93097	303
212.95236	304
212.97374	308
212.99513	316
213.01651	311
213.0379	313
213.05928	304
213.08066	320
213.10205	310
213.12343	305
213.14482	304
213.1662	302
213.18758	314
213.20897	309
213.23035	321
213.25172	308
213.27312	309
213.29449	315
213.31587	309
213.33727	306
213.35864	309
213.38002	306
213.4014	305
213.42279	311
213.44417	312
213.46555	316
213.48692	313
213.5083	308
213.52969	308
213.55107	315
213.57245	306
213.59383	316
213.6152	310
213.63658	312
213.65796	309
213.67934	309
213.70071	307
213.72209	306
213.74347	313
213.76485	308
213.78622	312
213.8076	303
213.82898	306
213.85036	315
213.87173	308
213.89311	315
213.91449	314
213.93587	310
213.95724	310
213.97862	311
214	311
214.02138	310
214.04274	309
214.06412	316
214.08549	306
214.10687	310
214.12825	306
214.14961	314
214.17099	315
214.19237	308
214.21375	308
214.23511	308
214.25648	306
214.27786	307
214.29922	309
214.3206	305
214.34198	306
214.36334	311
214.38472	306
214.4061	310
214.42746	306
214.44884	306
214.4702	310
214.49158	308
214.51294	309
214.53432	307
214.55568	311
214.57706	303
214.59842	309
214.6198	314
214.64116	314
214.66254	307
214.6839	312
214.70528	308
214.72664	312
214.74802	313
214.76938	312
214.79074	310
214.81212	307
214.83348	305
214.85484	309
214.87622	306
214.89758	308
214.91895	310
214.94031	309
214.96169	308
214.98305	311
215.00441	308
215.02577	307
215.04715	308
215.06851	301
215.08987	308
215.11124	309
215.1326	309
215.15396	307
215.17534	308
215.1967	305
215.21806	311
215.23943	310
215.26079	308
215.28215	307
215.30351	308
215.32487	305
215.34624	306
215.3676	310
215.38896	314
215.41032	310
215.43169	314
215.45305	315
215.47441	307
215.49577	308
215.51714	305
215.5385	304
215.55986	306
215.58121	307
215.60257	310
215.62393	308
215.64529	307
215.66666	310
215.68802	304
215.70937	307
215.73073	314
215.75209	301
215.77345	310
215.7948	320
215.81616	309
215.83752	312
215.85889	307
215.88023	303
215.9016	309
215.92296	307
215.94431	304
215.96567	306
215.98701	307
216.00838	308
216.02974	311
216.05109	319
216.07245	306
216.0938	312
216.11516	314
216.13651	307
216.15787	313
216.17921	298
216.20058	315
216.22192	307
216.24329	307
216.26463	310
216.286	310
216.30734	310
216.32869	309
216.35005	309
216.3714	312
216.39275	308
216.41411	309
216.43546	306
216.4568	305
216.47816	312
216.49951	309
216.52086	309
216.54222	312
216.56357	310
216.58492	305
216.60626	309
216.62761	304
216.64897	309
216.67032	312
216.69167	306
216.71301	311
216.73436	313
216.75571	307
216.77705	314
216.79842	303
216.81976	311
216.84111	307
216.86246	312
216.8838	307
216.90515	302
216.9265	303
216.94785	302
216.96919	307
216.99054	304
217.01189	302
217.03323	311
217.05458	304
217.07591	312
217.09726	308
217.11861	307
217.13995	311
217.1613	313
217.18265	304
217.20399	304
217.22533	307
217.24667	309
217.26802	307
217.28937	311
217.31071	309
217.33205	311
217.35339	309
217.37474	307
217.39609	309
217.41742	312
217.43877	307
217.46011	315
217.48145	307
217.50279	311
217.52412	308
217.54547	312
217.56682	310
217.58815	305
217.6095	311
217.63083	312
217.65218	306
217.67351	311
217.69485	310
217.71619	310
217.73753	310
217.75887	308
217.78021	306
217.80154	313
217.82289	302
217.84422	312
217.86557	303
217.8869	305
217.90823	305
217.92958	312
217.95091	310
217.97224	309
217.99359	310
218.01492	316
218.03625	302
218.05759	313
218.07893	308
218.10027	308
218.1216	311
218.14293	310
218.16428	305
218.18561	307
218.20694	307
218.22827	314
218.2496	307
218.27094	301
218.29228	307
218.31361	308
218.33495	307
218.35628	308
218.37761	310
218.39894	315
218.42027	305
218.4416	309
218.46294	308
218.48427	303
218.5056	309
218.52693	304
218.54826	313
218.5696	300
218.59093	312
218.61226	314
218.63359	308
218.65492	310
218.67624	313
218.69757	310
218.7189	305
218.74023	308
218.76157	304
218.7829	303
218.80421	310
218.82555	308
218.84688	308
218.86821	309
218.88953	307
218.91086	306
218.93219	312
218.95351	307
218.97484	309
218.99617	306
219.01749	310
219.03882	311
219.06015	310
219.08147	307
219.1028	299
219.12411	307
219.14545	304
219.16678	311
219.1881	313
219.20943	304
219.23074	305
219.25208	307
219.27339	308
219.29472	309
219.31604	308
219.33736	309
219.35869	311
219.38	308
219.40134	303
219.42265	306
219.44397	306
219.4653	308
219.48662	308
219.50793	307
219.52927	304
219.55058	312
219.5719	302
219.59323	306
219.61455	309
219.63586	304
219.65718	302
219.6785	305
219.69983	311
219.72115	305
219.74246	297
219.76378	311
219.7851	309
219.80641	307
219.82773	308
219.84906	313
219.87038	309
219.89169	307
219.91301	311
219.93433	315
219.95564	310
219.97696	305
219.99828	305
220.01959	312
220.04091	306
220.06223	309
220.08354	305
220.10486	305
220.12617	304
220.14748	309
220.16879	303
220.19011	309
220.21143	306
220.23274	305
220.25406	306
220.27536	300
220.29668	305
220.31799	306
220.33931	309
220.36063	308
220.38193	305
220.40324	304
220.42456	301
220.44586	313
220.46718	311
220.48849	305
220.5098	309
220.53111	305
220.55243	310
220.57373	309
220.59505	308
220.61636	304
220.63766	313
220.65898	308
220.68028	307
220.7016	309
220.7229	309
220.74422	300
220.76552	305
220.78683	307
220.80814	316
220.82945	307
220.85075	311
220.87206	311
220.89337	309
220.91467	310
220.93599	307
220.95729	313
220.97859	309
220.99991	305
221.02121	307
221.04251	303
221.06381	313
221.08513	309
221.10643	309
221.12773	304
221.14903	312
221.17035	308
221.19165	308
221.21295	310
221.23425	309
221.25555	309
221.27686	308
221.29817	315
221.31947	304
221.34077	320
221.36208	308
221.38338	304
221.40468	313
221.42598	305
221.44728	306
221.46858	302
221.48988	302
221.51118	306
221.53249	313
221.55379	311
221.57509	312
221.59639	305
221.61769	307
221.63899	309
221.66028	311
221.68158	311
221.70288	301
221.72418	312
221.74548	313
221.76678	307
221.78807	302
221.80937	303
221.83067	305
221.85197	307
221.87326	311
221.89456	316
221.91586	307
221.93716	309
221.95845	306
221.97975	308
222.00105	309
222.02234	299
222.04364	316
222.06493	312
222.08623	315
222.10753	308
222.12881	309
222.15012	312
222.1714	310
222.1927	311
222.21399	308
222.23529	307
222.25658	305
222.27788	314
222.29916	305
222.32045	311
222.34175	309
222.36304	303
222.38434	304
222.40562	307
222.42691	313
222.44821	302
222.4695	307
222.49078	306
222.51208	312
222.53337	312
222.55466	300
222.57594	309
222.59724	313
222.61853	310
222.63982	313
222.6611	307
222.68239	302
222.70369	310
222.72498	305
222.74626	308
222.76755	307
222.78883	301
222.81012	308
222.83141	303
222.85269	305
222.87398	305
222.89526	311
222.91656	307
222.93785	306
222.95914	309
222.98041	310
223.00169	310
223.02298	307
223.04427	308
223.06555	314
223.08684	308
223.10812	303
223.12941	307
223.1507	312
223.17198	309
223.19325	310
223.21454	315
223.23582	305
223.25711	313
223.2784	318
223.29967	310
223.32095	312
223.34224	309
223.36353	314
223.3848	300
223.40608	307
223.42737	307
223.44864	312
223.46992	310
223.4912	315
223.51248	306
223.53377	309
223.55504	308
223.57632	310
223.5976	307
223.61888	308
223.64015	297
223.66144	307
223.68271	313
223.70399	305
223.72527	307
223.74655	306
223.76782	308
223.78911	306
223.81038	305
223.83165	309
223.85294	308
223.87421	306
223.89549	310
223.91676	309
223.93803	308
223.9593	313
223.98059	306
224.00186	301
224.02313	304
224.04442	306
224.06569	306
224.08696	300
224.10823	308
224.1295	301
224.15077	306
224.17206	312
224.19333	308
224.2146	302
224.23587	310
224.25714	314
224.27841	309
224.29968	308
224.32095	304
224.34222	308
224.36349	307
224.38477	312
224.40604	308
224.42731	304
224.44858	313
224.46985	308
224.49112	304
224.51239	313
224.53366	308
224.55493	308
224.5762	304
224.59747	311
224.61873	307
224.64	314
224.66127	309
224.68254	308
224.70381	309
224.72507	310
224.74634	305
224.76761	301
224.78888	310
224.81013	308
224.83141	312
224.85268	310
224.87393	305
224.8952	303
224.91647	308
224.93773	306
224.959	306
224.98026	312
225.00153	306
225.02278	313
225.04405	311
225.06532	308
225.08658	307
225.10785	313
225.1291	303
225.15036	310
225.17163	312
225.19289	309
225.21416	312
225.23541	317
225.25668	310
225.27794	308
225.29919	309
225.32047	303
225.34172	305
225.36298	307
225.38425	310
225.4055	313
225.42676	312
225.44801	309
225.46928	312
225.49054	313
225.5118	308
225.53305	305
225.55431	313
225.57558	303
225.59683	309
225.61809	311
225.63934	307
225.6606	308
225.68185	306
225.70311	307
225.72437	311
225.74562	316
225.76688	305
225.78813	309
225.80939	310
225.83064	308
225.8519	312
225.87315	306
225.89441	307
225.91566	309
225.93692	310
225.95818	310
225.97943	310
226.00069	319
226.02194	308
226.04318	311
226.06444	305
226.08569	302
226.10695	306
226.1282	311
226.14944	304
226.1707	306
226.19196	312
226.21321	312
226.23445	307
226.25571	305
226.27696	305
226.2982	310
226.31946	303
226.34071	312
226.36195	305
226.38321	305
226.40445	305
226.4257	311
226.44695	312
226.4682	310
226.48946	311
226.5107	303
226.53195	307
226.55319	307
226.57443	315
226.59569	311
226.61693	310
226.63818	315
226.65942	316
226.68066	305
226.70192	309
226.72316	312
226.74442	307
226.76566	309
226.7869	309
226.80814	312
226.82939	305
226.85063	312
226.87187	306
226.89311	310
226.91437	309
226.93561	312
226.95685	308
226.97809	304
226.99933	307
227.02058	311
227.04182	312
227.06306	306
227.0843	306
227.10555	308
227.12679	307
227.14803	311
227.16927	315
227.19051	305
227.21175	311
227.23299	315
227.25423	311
227.27547	319
227.29671	309
227.31795	309
227.33919	313
227.36043	310
227.38167	305
227.40289	311
227.42413	313
227.44537	308
227.46661	309
227.48785	310
227.50908	306
227.53032	315
227.55156	307
227.5728	310
227.59402	306
227.61526	307
227.63651	310
227.65775	313
227.67897	307
227.70021	305
227.72144	307
227.74268	308
227.76392	302
227.78514	306
227.80638	308
227.82761	307
227.84885	317
227.87007	314
227.89131	311
227.91254	310
227.93378	314
227.955	309
227.97624	312
227.99747	311
228.01871	306
228.03993	308
228.06117	314
228.0824	310
228.10362	306
228.12486	306
228.14609	310
228.16731	307
228.18855	306
228.20978	310
228.231	309
228.25223	309
228.27347	314
228.29469	314
228.31592	300
228.33714	309
228.35837	303
228.37959	316
228.40083	311
228.42206	311
228.44328	306
228.46451	311
228.48573	315
228.50696	306
228.52818	305
228.54941	310
228.57063	308
228.59186	314
228.61308	307
228.63431	312
228.65553	306
228.67676	307
228.69798	305
228.71921	306
228.74043	313
228.76166	310
228.78287	308
228.80409	310
228.82532	304
228.84654	311
228.86777	308
228.88899	307
228.9102	309
228.93143	309
228.95265	307
228.97388	306
228.99509	306
229.01631	314
229.03754	309
229.05875	305
229.07997	305
229.1012	305
229.12241	310
229.14363	310
229.16484	306
229.18607	306
229.20728	309
229.2285	306
229.24973	306
229.27094	308
229.29216	310
229.31337	308
229.33458	309
229.3558	306
229.37701	309
229.39824	311
229.41945	311
229.44067	312
229.46188	310
229.48309	311
229.50432	309
229.52553	314
229.54674	306
229.56795	307
229.58917	307
229.61038	309
229.63159	309
229.6528	303
229.67403	311
229.69524	317
229.71645	313
229.73766	308
229.75887	311
229.78008	308
229.8013	308
229.82251	314
229.84372	312
229.86493	313
229.88614	311
229.90735	315
229.92856	312
229.94977	309
229.97098	304
229.99219	304
230.0134	300
230.03461	307
230.05582	307
230.07703	312
230.09824	313
230.11943	308
230.14064	309
230.16185	307
230.18306	310
230.20427	309
230.22548	308
230.24667	309
230.26788	309
230.28909	308
230.3103	308
230.3315	314
230.35271	306
230.37392	307
230.39511	303
230.41632	310
230.43753	303
230.45872	310
230.47993	309
230.50114	305
230.52234	310
230.54355	310
230.56474	307
230.58595	313
230.60715	307
230.62836	302
230.64955	312
230.67076	311
230.69196	307
230.71317	308
230.73436	307
230.75557	315
230.77676	308
230.79796	313
230.81917	309
230.84036	308
230.86156	306
230.88277	308
230.90396	306
230.92516	320
230.94637	316
230.96756	307
230.98875	309
231.00995	305
231.03114	307
231.05235	308
231.07355	312
231.09474	307
231.11594	316
231.13713	309
231.15833	304
231.17952	313
231.20071	315
231.22192	310
231.24312	305
231.26431	309
231.28551	306
231.3067	311
231.3279	308
231.34909	308
231.37027	309
231.39146	302
231.41266	309
231.43385	310
231.45505	309
231.47624	306
231.49744	307
231.51863	309
231.53983	314
231.561	310
231.5822	305
231.60339	305
231.62459	304
231.64577	309
231.66696	308
231.68816	310
231.70935	311
231.73053	312
231.75172	308
231.77292	309
231.7941	307
231.81529	302
231.83647	304
231.85767	309
231.87886	314
231.90004	302
231.92123	316
231.94241	309
231.96361	308
231.98479	316
232.00598	314
232.02716	313
232.04834	316
232.06953	315
232.09071	305
232.11191	304
232.13309	307
232.15427	304
232.17546	310
232.19664	302
232.21782	315
232.23901	306
232.26019	313
232.28137	309
232.30257	304
232.32375	302
232.34492	304
232.3661	309
232.38728	310
232.40848	307
232.42966	306
232.45084	312
232.47202	308
232.49319	308
232.51437	310
232.53555	317
232.55673	304
232.57791	305
232.59909	314
232.62027	304
232.64145	304
232.66263	311
232.68381	309
232.70499	317
232.72617	309
232.74734	311
232.76852	312
232.7897	307
232.81088	305
232.83205	312
232.85323	307
232.8744	308
232.89558	313
232.91676	308
232.93793	308
232.95911	312
232.98029	309
233.00146	307
233.02263	303
233.04381	311
233.06499	306
233.08615	308
233.10733	313
233.12851	304
233.14967	310
233.17085	310
233.19202	311
233.2132	307
233.23438	308
233.25554	309
233.27672	306
233.29788	309
233.31906	309
