Date and Time:                Wed Oct 26 14:53:25.000 2022
194.92236	508
194.94391	514
194.96544	519
194.98698	513
195.00851	502
195.03006	478
195.05159	505
195.07312	499
195.09467	517
195.1162	537
195.13774	516
195.15927	533
195.1808	505
195.20235	506
195.22388	542
195.24541	553
195.26695	530
195.28848	538
195.31001	518
195.33156	525
195.35309	523
195.37462	523
195.39616	522
195.41769	531
195.43922	537
195.46075	536
195.48228	562
195.50383	551
195.52536	638
195.54689	515
195.56842	519
195.58995	531
195.6115	536
195.63303	540
195.65456	532
195.67609	548
195.69762	541
195.71915	536
195.74068	531
195.76221	533
195.78374	535
195.80528	535
195.82681	529
195.84834	530
195.86987	546
195.8914	573
195.91293	537
195.93446	545
195.95599	554
195.97752	556
195.99905	563
196.02058	547
196.0421	543
196.06363	566
196.08516	560
196.10669	550
196.12822	581
196.14975	560
196.17128	570
196.19281	564
196.21434	555
196.23586	566
196.25739	554
196.27892	557
196.30045	562
196.32198	563
196.34351	566
196.36502	566
196.38655	569
196.40808	578
196.42961	568
196.45113	574
196.47266	575
196.49419	567
196.5157	581
196.53723	595
196.55876	589
196.58029	582
196.60181	576
196.62334	582
196.64485	580
196.66638	596
196.68791	586
196.70943	582
196.73096	586
196.75249	583
196.774	578
196.79553	605
196.81705	598
196.83858	606
196.86009	595
196.88162	596
196.90314	605
196.92467	597
196.94618	591
196.96771	578
196.98923	581
197.01076	595
197.03227	599
197.0538	636
197.07532	591
197.09683	603
197.11836	602
197.13988	587
197.16141	596
197.18292	606
197.20444	618
197.22597	596
197.24748	624
197.269	609
197.29053	625
197.31204	620
197.33356	617
197.35509	609
197.3766	591
197.39812	642
197.41963	628
197.44116	638
197.46268	622
197.48419	626
197.50571	637
197.52722	632
197.54875	627
197.57027	647
197.59178	644
197.6133	644
197.63481	638
197.65633	652
197.67784	640
197.69937	637
197.72089	690
197.7424	669
197.76392	649
197.78543	661
197.80695	649
197.82846	658
197.84998	671
197.87149	667
197.89301	680
197.91452	673
197.93604	668
197.95755	668
197.97906	666
198.00058	670
198.02209	671
198.04361	672
198.06512	680
198.08664	679
198.10814	668
198.12965	675
198.15117	673
198.17268	680
198.1942	694
198.21571	671
198.23723	669
198.25873	686
198.28024	686
198.30176	684
198.32327	693
198.34479	697
198.36629	697
198.3878	694
198.40932	707
198.43083	709
198.45233	709
198.47385	695
198.49536	715
198.51686	719
198.53838	729
198.55989	716
198.58139	719
198.60291	720
198.62442	722
198.64592	740
198.66743	745
198.68895	753
198.71045	747
198.73196	743
198.75346	749
198.77498	733
198.79648	748
198.81799	745
198.83949	743
198.86101	742
198.88251	755
198.90402	747
198.92552	755
198.94704	757
198.96854	759
198.99005	760
199.01155	754
199.03307	769
199.05457	778
199.07607	773
199.09758	786
199.11908	774
199.14059	785
199.16209	796
199.18359	826
199.20511	789
199.22661	794
199.24811	790
199.26961	823
199.29112	811
199.31262	833
199.33412	815
199.35564	806
199.37714	811
199.39864	813
199.42014	883
199.44164	848
199.46315	823
199.48465	830
199.50615	835
199.52765	834
199.54915	856
199.57065	847
199.59216	850
199.61366	849
199.63516	836
199.65666	847
199.67816	868
199.69966	850
199.72116	863
199.74266	852
199.76416	858
199.78566	866
199.80716	883
199.82866	883
199.85016	903
199.87166	883
199.89316	904
199.91466	899
199.93616	904
199.95766	909
199.97916	914
200.00066	915
200.02216	906
200.04366	947
200.06516	939
200.08664	933
200.10814	945
200.12964	930
200.15114	939
200.17264	968
200.19414	963
200.21562	959
200.23712	972
200.25862	960
200.28012	959
200.30161	972
200.3231	964
200.3446	971
200.3661	967
200.38759	1000
200.40909	999
200.43059	1012
200.45207	1001
200.47357	1009
200.49507	1013
200.51656	1003
200.53806	1025
200.55956	1015
200.58104	1029
200.60254	1020
200.62402	1017
200.64552	1031
200.66702	1035
200.68851	1037
200.71001	1147
200.73149	1053
200.75299	1064
200.77448	1084
200.79597	1069
200.81746	1071
200.83896	1087
200.86044	1083
200.88194	1082
200.90343	1093
200.92491	1108
200.94641	1134
200.9679	1123
200.9894	1126
201.01088	1114
201.03236	1119
201.05386	1149
201.07535	1150
201.09683	1141
201.11833	1153
201.13982	1173
201.1613	1174
201.1828	1184
201.20428	1187
201.22577	1189
201.24725	1195
201.26875	1211
201.29024	1220
201.31172	1243
201.33321	1234
201.35469	1221
201.37619	1237
201.39767	1242
201.41916	1259
201.44064	1265
201.46213	1253
201.48361	1294
201.50511	1286
201.5266	1289
201.54808	1297
201.56956	1295
201.59105	1341
201.61253	1338
201.63402	1333
201.6555	1363
201.67699	1331
201.69847	1352
201.71996	1357
201.74144	1369
201.76292	1408
201.78441	1365
201.80589	1399
201.82738	1406
201.84886	1428
201.87035	1409
201.89183	1430
201.9133	1439
201.93478	1450
201.95627	1467
201.97775	1525
201.99924	1485
202.02072	1461
202.04221	1483
202.06367	1520
202.08516	1473
202.10664	1504
202.12813	1496
202.14961	1503
202.17108	1552
202.19257	1544
202.21405	1541
202.23553	1547
202.257	1545
202.27849	1565
202.29997	1559
202.32144	1570
202.34293	1608
202.36441	1589
202.38588	1605
202.40736	1612
202.42883	1622
202.45032	1661
202.4718	1653
202.49327	1647
202.51476	1751
202.53622	1663
202.55771	1698
202.57918	1705
202.60066	1721
202.62213	1708
202.64362	1732
202.66508	1760
202.68657	1779
202.70804	1771
202.72952	1815
202.75099	1785
202.77248	1819
202.79395	1825
202.81543	1812
202.8369	1837
202.85837	1862
202.87985	1869
202.90132	1881
202.92279	1916
202.94427	1945
202.96574	1939
202.98721	1922
203.0087	1957
203.03017	1947
203.05164	1984
203.0731	2036
203.09459	2062
203.11606	2055
203.13753	2064
203.159	2054
203.18048	2072
203.20195	2110
203.22342	2094
203.24489	2077
203.26636	2112
203.28783	2128
203.30931	2132
203.33078	2147
203.35225	2149
203.37372	2168
203.39519	2192
203.41666	2186
203.43813	2216
203.45959	2200
203.48106	2236
203.50253	2256
203.524	2266
203.54547	2276
203.56694	2311
203.58841	2306
203.60988	2385
203.63135	2352
203.65282	2360
203.67429	2370
203.69576	2412
203.71722	2410
203.73869	2407
203.76016	2431
203.78163	2448
203.80309	2443
203.82455	2480
203.84602	2469
203.86749	2486
203.88896	2525
203.91043	2507
203.93188	2541
203.95335	2553
203.97482	2562
203.99629	2575
204.01775	2625
204.03922	2695
204.06068	2665
204.08215	2689
204.10361	2702
204.12508	2734
204.14655	2733
204.168	2739
204.18947	2754
204.21094	2780
204.23239	2791
204.25386	2826
204.27531	2814
204.29678	2842
204.31825	2871
204.33971	2885
204.36118	2926
204.38263	2977
204.4041	2995
204.42555	3005
204.44702	3008
204.46848	3036
204.48994	3071
204.5114	3091
204.53287	3118
204.55432	3130
204.57579	3186
204.59724	3209
204.6187	3215
204.64017	3220
204.66162	3305
204.68309	3300
204.70454	3350
204.726	3356
204.74747	3375
204.76892	3408
204.79037	3411
204.81184	3450
204.8333	3482
204.85475	3494
204.87621	3517
204.89767	3570
204.91913	3548
204.94058	3598
204.96204	3609
204.98351	3682
205.00496	3683
205.02641	3718
205.04787	3730
205.06932	3775
205.09077	3788
205.11224	3825
205.1337	3848
205.15515	3905
205.17661	3949
205.19806	3954
205.21951	3988
205.24097	4035
205.26242	4039
205.28387	4064
205.30533	4108
205.32678	4146
205.34824	4146
205.36969	4160
205.39114	4207
205.4126	4226
205.43405	4268
205.45551	4281
205.47696	4277
205.49841	4372
205.51987	4385
205.54132	4375
205.56277	4450
205.58421	4530
205.60567	4524
205.62712	4590
205.64857	4631
205.67003	4646
205.69148	4713
205.71292	4739
205.73438	4781
205.75583	4809
205.77728	4880
205.79872	4907
205.82018	4957
205.84163	5020
205.86308	5132
205.88452	5089
205.90598	5146
205.92743	5168
205.94887	5245
205.97032	5248
205.99178	5298
206.01321	5387
206.03467	5407
206.05611	5416
206.07756	5458
206.09901	5490
206.12045	5505
206.14191	5536
206.16335	5615
206.1848	5635
206.20624	5693
206.22769	5717
206.24913	5791
206.27058	5856
206.29202	5880
206.31348	5891
206.33492	5969
206.35637	6021
206.37781	6019
206.39925	6071
206.4207	6149
206.44214	6152
206.46359	6242
206.48503	6235
206.50647	6329
206.52792	6380
206.54936	6513
206.5708	6528
206.59224	6571
206.61369	6626
206.63513	6632
206.65657	6624
206.67802	6720
206.69946	6747
206.7209	6774
206.74234	6829
206.76378	6863
206.78523	6971
206.80667	6957
206.82811	6991
206.84955	7023
206.87099	7046
206.89243	7126
206.91386	7173
206.93532	7343
206.95676	7390
206.9782	7404
206.99963	7474
207.02107	7517
207.04251	7597
207.06395	7691
207.08539	7702
207.10683	7719
207.12827	7776
207.1497	7829
207.17114	7867
207.19258	7956
207.21402	8089
207.23546	8139
207.2569	8136
207.27832	8224
207.29976	8337
207.3212	8424
207.34264	8452
207.36407	8461
207.38551	8511
207.40695	8610
207.42838	8667
207.44981	8815
207.47125	8899
207.49269	8962
207.51413	8940
207.53555	9011
207.55699	9096
207.57843	9149
207.59985	9236
207.62129	9345
207.64273	9416
207.66417	9460
207.68559	9501
207.70703	9584
207.72845	9677
207.74989	9703
207.77133	9670
207.79276	9816
207.81419	9867
207.83562	9889
207.85706	9958
207.87849	10041
207.89992	10088
207.92136	10156
207.94278	10227
207.96422	10395
207.98564	10519
208.00708	10556
208.0285	10679
208.04994	10722
208.07137	10736
208.09279	10772
208.11423	10758
208.13565	10847
208.15709	10966
208.17851	10883
208.19994	11087
208.22137	11149
208.2428	11275
208.26422	11283
208.28566	11288
208.30708	11376
208.32851	11529
208.34995	11561
208.37137	11672
208.39279	11931
208.41422	12101
208.43565	12114
208.45708	12164
208.4785	12273
208.49992	12361
208.52135	12349
208.54279	12378
208.56421	12461
208.58563	12542
208.60706	12682
208.62848	12765
208.6499	12732
208.67133	12804
208.69275	12864
208.71417	13050
208.7356	13215
208.75703	13312
208.77846	13490
208.79988	13498
208.8213	13558
208.84273	13606
208.86415	13670
208.88556	13923
208.90698	14086
208.92841	14299
208.94983	14353
208.97125	14389
208.99268	14495
209.0141	14634
209.03552	14616
209.05695	14704
209.07837	14834
209.09978	14944
209.1212	14935
209.14262	14957
209.16405	15115
209.18547	15171
209.20688	15237
209.2283	15199
209.24973	15378
209.27115	15409
209.29256	15441
209.31398	15583
209.3354	15800
209.35683	15913
209.37823	16005
209.39966	16264
209.42108	16431
209.44249	16459
209.46391	16539
209.48532	16555
209.50674	16710
209.52817	16711
209.54958	16812
209.571	16851
209.59241	16969
209.61383	17052
209.63524	16982
209.65666	17068
209.67807	17284
209.69949	17527
209.7209	17668
209.74232	17751
209.76373	17814
209.78516	18004
209.80656	17971
209.82797	18067
209.8494	18207
209.8708	18402
209.89223	18586
209.91364	18679
209.93504	18863
209.95647	18938
209.97787	18940
209.99928	18942
210.02071	19100
210.04211	19172
210.06352	19264
210.08493	19366
210.10635	19447
210.12776	19493
210.14917	19465
210.17058	19633
210.19199	19904
210.21341	20132
210.23482	20286
210.25623	20286
210.27763	20357
210.29904	20395
210.32045	20608
210.34186	20647
210.36327	20861
210.38469	20994
210.4061	21029
210.42751	21115
210.44891	21343
210.47032	21484
210.49173	21667
210.51314	21851
210.53455	21929
210.55595	22022
210.57736	22113
210.59877	22196
210.62018	22480
210.64157	22544
210.66298	22628
210.68439	22588
210.7058	22689
210.7272	22830
210.74861	22880
210.77002	23131
210.79143	23164
210.81282	23335
210.83423	23420
210.85564	23572
210.87704	23716
210.89844	23750
210.91985	23844
210.94125	24060
210.96266	24191
210.98405	24184
211.00546	24218
211.02687	24342
211.04826	24464
211.06967	24551
211.09108	24603
211.11247	24808
211.13388	25069
211.15529	25153
211.17668	25129
211.19809	24953
211.21948	24869
211.24089	24821
211.2623	24973
211.28369	25000
211.3051	25147
211.32649	25342
211.3479	25265
211.36929	25414
211.3907	25540
211.41209	25728
211.43349	25872
211.4549	25920
211.47629	26013
211.4977	26171
211.51909	26208
211.54048	26293
211.56189	26397
211.58328	26526
211.60469	26653
211.62608	26650
211.64748	27024
211.66887	27268
211.69028	27447
211.71167	27476
211.73306	27523
211.75447	27488
211.77586	27568
211.79726	27679
211.81865	27809
211.84004	27987
211.86145	28020
211.88284	27919
211.90424	27990
211.92563	27908
211.94702	27997
211.96841	28243
211.98981	28509
212.01122	28460
212.03261	28404
212.054	28411
212.07539	28500
212.09679	28492
212.11818	28618
212.13957	28829
212.16096	28898
212.18236	28878
212.20375	28857
212.22514	28857
212.24654	28939
212.26793	29001
212.28932	29241
212.3107	29428
212.33209	29694
212.35349	29857
212.37488	29944
212.39627	30170
212.41766	30116
212.43906	29965
212.46043	29865
212.48183	29874
212.50322	29843
212.52461	29790
212.54601	29689
212.56738	29887
212.58878	30048
212.61017	30057
212.63156	29962
212.65294	29972
212.67433	29984
212.69572	29947
212.7171	29980
212.73849	30137
212.75989	30509
212.78127	30727
212.80266	30660
212.82404	30572
212.84543	30510
212.86681	30554
212.8882	30636
212.90959	30716
212.93097	30715
212.95236	30930
212.97374	30875
212.99513	30887
213.01651	30824
213.0379	30895
213.05928	30911
213.08066	31134
213.10205	31519
213.12343	31724
213.14482	31649
213.1662	31638
213.18758	31510
213.20897	31352
213.23035	31438
213.25172	31577
213.27312	31789
213.29449	31942
213.31587	31977
213.33727	31881
213.35864	31832
213.38002	31861
213.4014	31780
213.42279	31832
213.44417	31840
213.46555	31823
213.48692	31573
213.5083	31248
213.52969	31317
213.55107	31196
213.57245	31113
213.59383	31153
213.6152	31303
213.63658	31403
213.65796	31284
213.67934	31270
213.70071	31288
213.72209	31276
213.74347	31539
213.76485	31775
213.78622	31963
213.8076	31836
213.82898	31895
213.85036	32075
213.87173	32221
213.89311	32196
213.91449	31762
213.93587	31815
213.95724	31704
213.97862	31510
214	31422
214.02138	31614
214.04274	31842
214.06412	31960
214.08549	31901
214.10687	31790
214.12825	31690
214.14961	31793
214.17099	31785
214.19237	32050
214.21375	32078
214.23511	32152
214.25648	32162
214.27786	32094
214.29922	32015
214.3206	31917
214.34198	31781
214.36334	31743
214.38472	31710
214.4061	31617
214.42746	31507
214.44884	31460
214.4702	31150
214.49158	31173
214.51294	31107
214.53432	31376
214.55568	31394
214.57706	31444
214.59842	31467
214.6198	31446
214.64116	31339
214.66254	31295
214.6839	31282
214.70528	31409
214.72664	31549
214.74802	31661
214.76938	31561
214.79074	31432
214.81212	31276
214.83348	31294
214.85484	31168
214.87622	31183
214.89758	31149
214.91895	31082
214.94031	30969
214.96169	30688
214.98305	30768
215.00441	30715
215.02577	30423
215.04715	30326
215.06851	30324
215.08987	30433
215.11124	30362
215.1326	30199
215.15396	30196
215.17534	30117
215.1967	30112
215.21806	30205
215.23943	30195
215.26079	30099
215.28215	29973
215.30351	29848
215.32487	29738
215.34624	29775
215.3676	29641
215.38896	29630
215.41032	29512
215.43169	29253
215.45305	28993
215.47441	29131
215.49577	28999
215.51714	28981
215.5385	28722
215.55986	28547
215.58121	28544
215.60257	28332
215.62393	27972
215.64529	27867
215.66666	27817
215.68802	27880
215.70937	27628
215.73073	27819
215.75209	27757
215.77345	27651
215.7948	27456
215.81616	27413
215.83752	27342
215.85889	27200
215.88023	27169
215.9016	27161
215.92296	27117
215.94431	26962
215.96567	26827
215.98701	26966
216.00838	27132
216.02974	27113
216.05109	26979
216.07245	26891
216.0938	26667
216.11516	26612
216.13651	26402
216.15787	26380
216.17921	26451
216.20058	26551
216.22192	26472
216.24329	26326
216.26463	26362
216.286	26361
216.30734	26321
216.32869	26280
216.35005	26162
216.3714	26121
216.39275	26009
216.41411	26066
216.43546	26068
216.4568	26015
216.47816	25783
216.49951	25650
216.52086	25419
216.54222	25289
216.56357	25257
216.58492	25241
216.60626	25283
216.62761	25193
216.64897	25159
216.67032	25150
216.69167	25147
216.71301	24977
216.73436	24936
216.75571	25066
216.77705	25067
216.79842	24869
216.81976	24708
216.84111	24543
216.86246	24536
216.8838	24405
216.90515	24308
216.9265	24413
216.94785	24543
216.96919	24366
216.99054	24192
217.01189	23885
217.03323	23736
217.05458	23600
217.07591	23671
217.09726	23521
217.11861	23512
217.13995	23441
217.1613	23321
217.18265	23408
217.20399	23427
217.22533	23348
217.24667	23263
217.26802	23206
217.28937	23144
217.31071	23053
217.33205	22998
217.35339	22778
217.37474	22719
217.39609	22674
217.41742	22586
217.43877	22619
217.46011	22745
217.48145	22775
217.50279	22565
217.52412	22366
217.54547	22318
217.56682	22186
217.58815	22243
217.6095	22250
217.63083	22235
217.65218	22309
217.67351	22202
217.69485	22026
217.71619	21821
217.73753	21838
217.75887	21707
217.78021	21783
217.80154	21730
217.82289	21593
217.84422	21410
217.86557	21315
217.8869	21290
217.90823	21244
217.92958	21109
217.95091	21021
217.97224	20925
217.99359	20851
218.01492	20744
218.03625	20550
218.05759	20458
218.07893	20479
218.10027	20441
218.1216	20473
218.14293	20435
218.16428	20276
218.18561	20225
218.20694	20271
218.22827	20180
218.2496	19971
218.27094	19813
218.29228	19695
218.31361	19577
218.33495	19359
218.35628	19413
218.37761	19295
218.39894	19276
218.42027	19188
218.4416	19048
218.46294	19042
218.48427	18892
218.5056	18894
218.52693	18852
218.54826	18915
218.5696	19051
218.59093	19045
218.61226	18902
218.63359	18761
218.65492	18679
218.67624	18643
218.69757	18521
218.7189	18399
218.74023	18569
218.76157	18461
218.7829	18378
218.80421	18216
218.82555	18129
218.84688	18066
218.86821	18102
218.88953	18152
218.91086	18250
218.93219	18218
218.95351	18103
218.97484	17956
218.99617	17970
219.01749	17923
219.03882	18003
219.06015	18042
219.08147	18111
219.1028	18187
219.12411	18083
219.14545	17996
219.16678	17989
219.1881	17852
219.20943	17801
219.23074	17779
219.25208	17716
219.27339	17578
219.29472	17441
219.31604	17405
219.33736	17328
219.35869	17249
219.38	17117
219.40134	16985
219.42265	16983
219.44397	16981
219.4653	16985
219.48662	16916
219.50793	16853
219.52927	16848
219.55058	16855
219.5719	16869
219.59323	16867
219.61455	16838
219.63586	16773
219.65718	16693
219.6785	16578
219.69983	16496
219.72115	16425
219.74246	16374
219.76378	16331
219.7851	16100
219.80641	16116
219.82773	16133
219.84906	16145
219.87038	16111
219.89169	16144
219.91301	16072
219.93433	16033
219.95564	15928
219.97696	15776
219.99828	15833
220.01959	15818
220.04091	15806
220.06223	15809
220.08354	15797
220.10486	15781
220.12617	15658
220.14748	15584
220.16879	15522
220.19011	15443
220.21143	15423
220.23274	15352
220.25406	15300
220.27536	15261
220.29668	15213
220.31799	15143
220.33931	15308
220.36063	15264
220.38193	15161
220.40324	15170
220.42456	15057
220.44586	14989
220.46718	14956
220.48849	15013
220.5098	15002
220.53111	14947
220.55243	14946
220.57373	14924
220.59505	14861
220.61636	14932
220.63766	14805
220.65898	14718
220.68028	14686
220.7016	14698
220.7229	14626
220.74422	14619
220.76552	14541
220.78683	14490
220.80814	14458
220.82945	14335
220.85075	14295
220.87206	14167
220.89337	14140
220.91467	14178
220.93599	14203
220.95729	14083
220.97859	14042
220.99991	14032
221.02121	13995
221.04251	13941
221.06381	13912
221.08513	13887
221.10643	13859
221.12773	13836
221.14903	13723
221.17035	13690
221.19165	13687
221.21295	13670
221.23425	13551
221.25555	13475
221.27686	13515
221.29817	13493
221.31947	13390
221.34077	13359
221.36208	13274
221.38338	13261
221.40468	13135
221.42598	12975
221.44728	12872
221.46858	12851
221.48988	12802
221.51118	12785
221.53249	12879
221.55379	12822
221.57509	12708
221.59639	12603
221.61769	12584
221.63899	12518
221.66028	12451
221.68158	12544
221.70288	12535
221.72418	12475
221.74548	12413
221.76678	12411
221.78807	12416
221.80937	12446
221.83067	12420
221.85197	12392
221.87326	12334
221.89456	12256
221.91586	12148
221.93716	12095
221.95845	12073
221.97975	12040
222.00105	12010
222.02234	11937
222.04364	11985
222.06493	11978
222.08623	12089
222.10753	11954
222.12881	11923
222.15012	11948
222.1714	11939
222.1927	11975
222.21399	11934
222.23529	11920
222.25658	11802
222.27788	11726
222.29916	11682
222.32045	11643
222.34175	11637
222.36304	11598
222.38434	11606
222.40562	11651
222.42691	11588
222.44821	11534
222.4695	11502
222.49078	11440
222.51208	11459
222.53337	11440
222.55466	11435
222.57594	11400
222.59724	11315
222.61853	11282
222.63982	11214
222.6611	11187
222.68239	11133
222.70369	11133
222.72498	11241
222.74626	11193
222.76755	11146
222.78883	11034
222.81012	10905
222.83141	10862
222.85269	10796
222.87398	10782
222.89526	10698
222.91656	10688
222.93785	10667
222.95914	10650
222.98041	10639
223.00169	10591
223.02298	10615
223.04427	10549
223.06555	10509
223.08684	10493
223.10812	10433
223.12941	10364
223.1507	10288
223.17198	10259
223.19325	10202
223.21454	10165
223.23582	10236
223.25711	10271
223.2784	10260
223.29967	10247
223.32095	10158
223.34224	10075
223.36353	10100
223.3848	10121
223.40608	10097
223.42737	10121
223.44864	10208
223.46992	10166
223.4912	10247
223.51248	10149
223.53377	10166
223.55504	10090
223.57632	10102
223.5976	10112
223.61888	10106
223.64015	10071
223.66144	10048
223.68271	10082
223.70399	10002
223.72527	9984
223.74655	9940
223.76782	9890
223.78911	9843
223.81038	9835
223.83165	9824
223.85294	9766
223.87421	9803
223.89549	9784
223.91676	9813
223.93803	9833
223.9593	9810
223.98059	9737
224.00186	9844
224.02313	9761
224.04442	9744
224.06569	9640
224.08696	9642
224.10823	9579
224.1295	9597
224.15077	9464
224.17206	9483
224.19333	9571
224.2146	9467
224.23587	9429
224.25714	9329
224.27841	9367
224.29968	9330
224.32095	9339
224.34222	9437
224.36349	9422
224.38477	9481
224.40604	9468
224.42731	9321
224.44858	9361
224.46985	9278
224.49112	9281
224.51239	9277
224.53366	9252
224.55493	9275
224.5762	9270
224.59747	9223
224.61873	9158
224.64	9094
224.66127	9093
224.68254	9163
224.70381	9235
224.72507	9235
224.74634	9152
224.76761	9094
224.78888	9097
224.81013	9122
224.83141	9125
224.85268	9125
224.87393	9194
224.8952	9178
224.91647	9136
224.93773	9127
224.959	9124
224.98026	9078
225.00153	9024
225.02278	9136
225.04405	9003
225.06532	8931
225.08658	8957
225.10785	8885
225.1291	8893
225.15036	8840
225.17163	8783
225.19289	8803
225.21416	8783
225.23541	8838
225.25668	8751
225.27794	8795
225.29919	8750
225.32047	8767
225.34172	8809
225.36298	8844
225.38425	8863
225.4055	8804
225.42676	8786
225.44801	8803
225.46928	8751
225.49054	8704
225.5118	8735
225.53305	8745
225.55431	8668
225.57558	8556
225.59683	8503
225.61809	8588
225.63934	8573
225.6606	8539
225.68185	8519
225.70311	8503
225.72437	8507
225.74562	8399
225.76688	8393
225.78813	8480
225.80939	8429
225.83064	8367
225.8519	8378
225.87315	8408
225.89441	8387
225.91566	8300
225.93692	8292
225.95818	8277
225.97943	8295
226.00069	8305
226.02194	8278
226.04318	8269
226.06444	8219
226.08569	8220
226.10695	8207
226.1282	8209
226.14944	8265
226.1707	8188
226.19196	8154
226.21321	8157
226.23445	8124
226.25571	8123
226.27696	8106
226.2982	8133
226.31946	8156
226.34071	8117
226.36195	8120
226.38321	8098
226.40445	8144
226.4257	8146
226.44695	8095
226.4682	8086
226.48946	8093
226.5107	8044
226.53195	8027
226.55319	8055
226.57443	8034
226.59569	8031
226.61693	7973
226.63818	7928
226.65942	7920
226.68066	7948
226.70192	7928
226.72316	7994
226.74442	7894
226.76566	7880
226.7869	7914
226.80814	7975
226.82939	7946
226.85063	7913
226.87187	7904
226.89311	7918
226.91437	7818
226.93561	7869
226.95685	7821
226.97809	7772
226.99933	7724
227.02058	7707
227.04182	7641
227.06306	7719
227.0843	7733
227.10555	7819
227.12679	7746
227.14803	7671
227.16927	7649
227.19051	7612
227.21175	7585
227.23299	7534
227.25423	7532
227.27547	7497
227.29671	7557
227.31795	7599
227.33919	7566
227.36043	7580
227.38167	7540
227.40289	7566
227.42413	7495
227.44537	7495
227.46661	7508
227.48785	7535
227.50908	7544
227.53032	7497
227.55156	7517
227.5728	7527
227.59402	7562
227.61526	7581
227.63651	7584
227.65775	7589
227.67897	7579
227.70021	7482
227.72144	7418
227.74268	7396
227.76392	7426
227.78514	7406
227.80638	7428
227.82761	7475
227.84885	7492
227.87007	7500
227.89131	7457
227.91254	7476
227.93378	7481
227.955	7466
227.97624	7465
227.99747	7496
228.01871	7498
228.03993	7493
228.06117	7482
228.0824	7442
228.10362	7423
228.12486	7369
228.14609	7449
228.16731	7448
228.18855	7450
228.20978	7447
228.231	7495
228.25223	7513
228.27347	7498
228.29469	7490
228.31592	7501
228.33714	7601
228.35837	7544
228.37959	7529
228.40083	7497
228.42206	7529
228.44328	7488
228.46451	7566
228.48573	7549
228.50696	7599
228.52818	7617
228.54941	7595
228.57063	7537
228.59186	7518
228.61308	7516
228.63431	7544
228.65553	7522
228.67676	7624
228.69798	7608
228.71921	7565
228.74043	7569
228.76166	7611
228.78287	7706
228.80409	7622
228.82532	7622
228.84654	7624
228.86777	7645
228.88899	7696
228.9102	7660
228.93143	7625
228.95265	7607
228.97388	7608
228.99509	7612
229.01631	7668
229.03754	7718
229.05875	7707
229.07997	7724
229.1012	7690
229.12241	7696
229.14363	7769
229.16484	7813
229.18607	7856
229.20728	7813
229.2285	7888
