Date and Time:                Sun Jan 29 14:44:10.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	39121
328.75653	38089
328.77744	38285
328.79834	38117
328.81924	38083
328.84012	38736
328.86102	38570
328.88193	38510
328.90283	38237
328.92374	38134
328.94461	37964
328.96552	37746
328.98642	37390
329.00732	37709
329.0282	37761
329.0491	37801
329.07001	37678
329.09088	37721
329.11179	37739
329.13269	37728
329.15359	37717
329.17447	37814
329.19537	37681
329.21628	37794
329.23715	37570
329.25806	37435
329.27896	37451
329.29984	37235
329.32074	37306
329.34161	37405
329.36252	37579
329.38342	37695
329.4043	37851
329.4252	37790
329.44611	37430
329.46698	37733
329.48788	37805
329.50876	37866
329.52966	37977
329.55054	38175
329.57144	37878
329.59235	38022
329.61322	37788
329.63412	37756
329.655	37727
329.6759	37988
329.69678	37939
329.71768	38029
329.73856	37877
329.75946	37779
329.78033	37713
329.80124	37723
329.82211	37643
329.84302	38028
329.86389	38010
329.88477	37813
329.90567	37572
329.92654	37485
329.94745	37741
329.96832	38138
329.98923	38011
330.0101	37845
330.03098	37954
330.05188	38076
330.07275	37936
330.09366	37871
330.11453	37795
330.13541	37695
330.15631	37211
330.17719	37007
330.19806	36997
330.21896	36890
330.23984	36832
330.26074	36607
330.28162	36786
330.30249	36613
330.32336	36624
330.34427	36520
330.36514	36527
330.38602	36432
330.40692	36650
330.4278	36572
330.44867	37144
330.46954	37303
330.49045	37419
330.51132	37366
330.5322	37337
330.55307	37305
330.57397	36742
330.59485	36741
330.61572	37019
330.6366	36887
330.6575	36831
330.67838	36658
330.69925	36497
330.72012	36578
330.741	36424
330.76187	36405
330.78278	36823
330.80365	36875
330.82452	36956
330.8454	36656
330.86627	36649
330.88715	36797
330.90802	37286
330.92892	37488
330.9498	37706
330.97067	37776
330.99155	37747
331.01242	37598
331.03329	37593
331.05417	37485
331.07504	37372
331.09592	37585
331.11679	37551
331.13766	37636
331.15854	37839
