Date and Time:                Thu Sep 8 17:14:50.000 2022
257.82672	6026
257.84796	6035
257.86923	6062
257.89047	6048
257.91171	6020
257.93298	6084
257.95422	6004
257.97546	6043
257.99673	6070
258.01797	6080
258.03922	6063
258.06049	6086
258.08173	6125
258.10297	6147
258.12424	6152
258.14548	6170
258.16672	6182
258.18799	6215
258.20923	6181
258.23047	6178
258.25171	6232
258.27298	6201
258.29422	6180
258.31546	6172
258.3367	6189
258.35797	6182
258.37921	6247
258.40045	6299
258.42169	6282
258.44296	6323
258.4642	6301
258.48544	6253
258.50668	6217
258.52792	6268
258.54919	6275
258.57043	6325
258.59167	6345
258.61292	6373
258.63416	6399
258.6554	6340
258.67667	6367
258.69791	6352
258.71915	6367
258.74039	6369
258.76163	6437
258.78287	6469
258.80411	6477
258.82538	6455
258.84662	6504
258.86786	6520
258.8891	6486
258.91034	6541
258.93158	6570
258.95282	6527
258.97406	6560
258.9953	6524
259.01654	6541
259.03778	6620
259.05902	6625
259.08026	6610
259.1015	6708
259.12274	6752
259.14398	6740
259.16522	6742
259.18646	6804
259.2077	6754
259.22894	6783
259.25018	6775
259.27142	6785
259.29266	6805
259.3139	6834
259.33514	6790
259.35638	6772
259.37762	6765
259.39886	6852
259.4201	6891
259.44135	6925
259.46259	6908
259.48383	6878
259.50507	6884
259.52631	6904
259.54755	6902
259.56879	6901
259.59	6974
259.61124	6976
259.63248	7009
259.65372	6967
259.67496	6966
259.6962	6943
259.71744	6953
259.73865	6960
259.75989	6966
259.78113	7051
259.80237	7090
259.82361	7164
259.84485	7117
259.86606	7092
259.8873	7032
259.90854	7034
259.92978	6985
259.95102	6970
259.97223	6964
259.99347	6940
260.01471	6938
260.03595	7004
260.05716	7053
260.0784	7015
260.09964	7017
260.12088	7025
260.14209	7046
260.16333	7062
260.18457	7094
260.20581	7209
260.22702	7280
260.24826	7269
260.2695	7240
260.29071	7332
260.31195	7334
260.33319	7346
260.3544	7374
260.37564	7388
260.39688	7416
260.41809	7394
260.43933	7367
260.46057	7382
260.48178	7307
260.50302	7385
260.52423	7310
260.54547	7386
260.56671	7484
260.58792	7510
260.60916	7427
260.63037	7455
260.65161	7468
260.67285	7509
260.69406	7509
260.7153	7536
260.73651	7621
260.75775	7647
260.77896	7602
260.8002	7602
260.82141	7585
260.84265	7583
260.86389	7585
260.8851	7688
260.90634	7649
260.92755	7634
260.94879	7614
260.97	7620
260.99121	7670
261.01245	7718
261.03366	7656
261.0549	7621
261.07611	7716
261.09735	7676
261.11856	7677
261.1398	7663
261.16101	7677
261.18225	7744
261.20346	7748
261.22467	7805
261.24591	7832
261.26712	7863
261.28836	7808
261.30957	7796
261.33078	7733
261.35202	7758
261.37323	7772
261.39444	7747
261.41568	7805
261.43689	7802
261.4581	7760
261.47934	7799
261.50055	7877
261.52176	7824
261.543	7864
261.56421	7795
261.58542	7853
261.60666	7826
261.62787	7850
261.64908	7825
261.67032	7912
261.69153	7887
261.71274	7905
261.73395	7840
261.75519	7879
261.7764	7926
261.79761	7980
261.81882	7994
261.84006	8008
261.86127	7966
261.88248	8083
261.90369	8109
261.9249	8131
261.94614	8134
261.96735	8077
261.98856	8113
262.00977	8170
262.03098	8142
262.05222	8208
262.07343	8187
262.09464	8238
262.11584	8259
262.13705	8219
262.15826	8244
262.17947	8237
262.20071	8300
262.22192	8218
262.24313	8262
262.26434	8205
262.28555	8171
262.30676	8184
262.32797	8231
262.34918	8231
262.37039	8240
262.3916	8242
262.41281	8341
262.43402	8323
262.45523	8339
262.47647	8301
262.49768	8392
262.51889	8407
262.5401	8426
262.56131	8446
262.58252	8476
262.60373	8510
262.62494	8454
262.64615	8446
262.66736	8466
262.68857	8476
262.70978	8461
262.73099	8427
262.75217	8466
262.77338	8482
262.79459	8420
262.8158	8435
262.83701	8459
262.85822	8474
262.87943	8521
262.90063	8587
262.92184	8550
262.94305	8575
262.96426	8533
262.98547	8559
263.00665	8572
263.02786	8577
263.04907	8572
263.07028	8632
263.09149	8563
263.1127	8554
263.13391	8621
263.15509	8610
263.1763	8637
263.19751	8721
263.21872	8728
263.23993	8790
263.26114	8706
263.28232	8718
263.30353	8678
263.32474	8718
263.34595	8742
263.36713	8759
263.38834	8817
263.40955	8798
263.43076	8891
263.45193	8856
263.47314	8953
263.49435	8941
263.51556	8937
263.53674	8972
263.55795	8932
263.57916	8874
263.60034	8906
263.62155	8912
263.64276	9014
263.66397	8940
263.68515	8891
263.70636	8895
263.72757	8900
263.74875	8946
263.76996	9016
263.79117	9048
263.81235	8935
263.83356	9020
263.85474	9043
263.87595	9158
263.89716	9149
263.91833	9142
263.93954	9151
263.96072	9191
263.98193	9152
264.00314	9124
264.02432	9147
264.04553	9130
264.06671	9170
264.08792	9103
264.1091	9181
264.13031	9261
264.15149	9266
264.1727	9302
264.19388	9320
264.21509	9336
264.2363	9306
264.25748	9244
264.27869	9210
264.29987	9255
264.32104	9301
264.34225	9357
264.36343	9392
264.38464	9407
264.40582	9343
264.42703	9342
264.44821	9382
264.46942	9296
264.4906	9400
264.51181	9464
264.53299	9545
264.55417	9539
264.57538	9529
264.59656	9535
264.61777	9532
264.63895	9581
264.66013	9610
264.68134	9654
264.70251	9701
264.72369	9715
264.7449	9661
264.76608	9649
264.78726	9679
264.80847	9694
264.82965	9716
264.85083	9736
264.87204	9779
264.89322	9885
264.9144	9942
264.93561	9968
264.95679	9917
264.97797	9964
264.99915	9949
265.02036	9918
265.04153	9965
265.06271	9968
265.08389	10010
265.1051	10006
265.12628	10001
265.14746	9944
265.16864	9949
265.18985	10042
265.21103	10117
265.23221	10070
265.25339	10048
265.27457	10009
265.29578	10042
265.31696	10062
265.33813	10067
265.35931	10114
265.38049	10095
265.40167	10114
265.42285	10093
265.44406	10006
265.46524	10080
265.48642	10066
265.5076	10176
265.52878	10194
265.54996	10211
265.57114	10291
265.59232	10232
265.61349	10282
265.6347	10279
265.65588	10186
265.67706	10187
265.69824	10072
265.71942	10040
265.7406	10073
265.76178	9981
265.78296	10021
265.80414	10088
265.82532	10171
265.8465	10178
265.86768	10090
265.88885	10178
265.91003	10157
265.93121	10158
265.95239	10251
265.97357	10364
265.99475	10433
266.01593	10442
266.03711	10358
266.05829	10421
266.07947	10446
266.10065	10456
266.1218	10452
266.14297	10463
266.16415	10479
266.18533	10543
266.20651	10478
266.22769	10417
266.24887	10354
266.27005	10366
266.29123	10421
266.31238	10528
266.33356	10640
266.35474	10692
266.37592	10645
266.39709	10628
266.41827	10591
266.43945	10691
266.4606	10695
266.48178	10761
266.50296	10885
266.52414	10864
266.54532	10853
266.56647	10872
266.58765	10862
266.60883	10854
266.63	10871
266.65115	10905
266.67233	10885
266.69351	10903
266.71469	10861
266.73584	10867
266.75702	10823
266.7782	10853
266.79938	10844
266.82053	10854
266.84171	10844
266.86288	10794
266.88403	10813
266.90521	10848
266.92639	10875
266.94754	10906
266.96872	10923
266.9899	11013
267.01105	11031
267.03223	11018
267.05341	11057
267.07455	11040
267.09573	10971
267.11688	10908
267.13806	10906
267.15924	10947
267.18039	10915
267.20157	10795
267.22272	10756
267.2439	10846
267.26505	10805
267.28622	10884
267.3074	10782
267.32855	10866
267.34973	10795
267.37088	10895
267.39206	10920
267.41321	11037
267.43439	11139
267.45554	11135
267.47672	11102
267.49786	11110
267.51904	11062
267.54019	11051
267.56137	11065
267.58252	11088
267.6037	11121
267.62485	11111
267.646	11138
267.66718	11085
267.68832	11025
267.7095	11063
267.73065	11037
267.75183	11226
267.77298	11363
267.79413	11335
267.81531	11189
267.83646	11211
267.85764	11165
267.87878	11203
267.89993	11173
267.92111	11249
267.94226	11333
267.96341	11401
267.98459	11361
268.00574	11324
268.02689	11309
268.04807	11362
268.06921	11404
268.09036	11324
268.11154	11375
268.13269	11326
268.15384	11317
268.17499	11369
268.19617	11362
268.21732	11313
268.23846	11372
268.25961	11357
268.28079	11379
268.30194	11398
268.32309	11381
268.34424	11416
268.36542	11452
268.38657	11516
268.40771	11520
268.42886	11571
268.45001	11639
268.47119	11650
268.49234	11674
268.51349	11668
268.53464	11609
268.55579	11600
268.57693	11558
268.59808	11587
268.61926	11671
268.64041	11666
268.66156	11747
268.68271	11818
268.70386	11782
268.72501	11767
268.74615	11734
268.7673	11712
268.78845	11797
268.8096	11783
268.83078	11864
268.85193	11852
268.87308	11858
268.89423	11853
268.91537	11889
268.93652	11951
268.95767	12020
268.97882	12040
268.99997	12083
269.02112	12052
269.04227	12095
269.06342	12056
269.08456	12086
269.10571	12180
269.12686	12248
269.14801	12227
269.16916	12210
269.19031	12289
269.21143	12283
269.23257	12285
269.25372	12278
269.27487	12307
269.29602	12287
269.31717	12253
269.33832	12210
269.35947	12269
269.38062	12315
269.40176	12255
269.42291	12143
269.44403	12049
269.46518	12156
269.48633	12150
269.50748	12210
269.52863	12279
269.54977	12237
269.57089	12253
269.59204	12224
269.61319	12318
269.63434	12263
269.65549	12278
269.67661	12459
269.69775	12430
269.7189	12444
269.74005	12354
269.7612	12428
269.78232	12418
269.80347	12394
269.82462	12432
269.84576	12357
269.86688	12428
269.88803	12459
269.90918	12429
269.9303	12458
269.95145	12444
269.9726	12391
269.99371	12386
270.01486	12272
270.03601	12293
270.05716	12314
270.07828	12290
270.09943	12407
270.12054	12377
270.14169	12420
270.16284	12288
270.18396	12382
270.20511	12354
270.22626	12401
270.24738	12370
270.26852	12505
270.28964	12589
270.31079	12546
270.33194	12571
270.35306	12535
270.37421	12663
270.39532	12609
270.41647	12646
270.43759	12672
270.45874	12699
270.47986	12684
270.50101	12618
270.52213	12592
270.54327	12655
270.56439	12709
270.58554	12763
270.60666	12774
270.62781	12858
270.64893	12955
270.67007	12961
270.69119	12946
270.71234	12907
270.73346	12939
270.75461	13007
270.77573	13003
270.79684	13133
270.81799	13120
270.83911	13144
270.86026	13072
270.88138	13009
270.9025	13048
270.92365	13052
270.94476	13130
270.96591	13232
270.98703	13275
271.00815	13136
271.0293	13099
271.05042	13111
271.07153	13172
271.09268	13159
271.1138	13173
271.13492	13183
271.15607	13222
271.17719	13158
271.1983	13151
271.21942	13154
271.24057	13126
271.26169	13204
271.28281	13237
271.30396	13305
271.32507	13317
271.34619	13315
271.36731	13245
271.38843	13242
271.40958	13218
271.43069	13125
271.45181	13083
271.47293	13059
271.49408	13010
271.5152	13026
271.53632	13067
271.55743	13172
271.57855	13232
271.59967	13157
271.62082	13051
271.64194	13113
271.66306	13164
271.68417	13165
271.70529	13222
271.72641	13417
271.74753	13535
271.76865	13421
271.78979	13479
271.81091	13488
271.83203	13597
271.85315	13528
271.87427	13495
271.89539	13459
271.9165	13511
271.93762	13444
271.95874	13449
271.97986	13395
272.00098	13406
272.02209	13413
272.04321	13383
272.06433	13600
272.08545	13653
272.10657	13645
272.12769	13624
272.1488	13534
272.16992	13655
272.19104	13695
272.21216	13767
272.23328	13899
272.25439	13926
272.27551	13935
272.29663	13921
272.31775	13904
272.33884	13845
272.35995	13854
272.38107	13832
272.40219	13909
272.42331	13886
272.44443	13862
272.46555	13829
272.48666	13874
272.50778	13892
272.52887	13933
272.54999	13878
272.57111	13791
272.59222	13810
272.61334	13718
272.63446	13730
272.65555	13721
272.67667	13845
272.69778	13962
272.7189	13914
272.73999	14043
272.76111	14088
272.78223	14034
272.80334	14079
272.82446	13935
272.84555	13978
272.86667	13976
272.88779	13987
272.90887	14032
272.92999	13942
272.95111	13849
272.97223	13872
272.99332	13883
273.01443	13957
273.03555	13907
273.05664	13835
273.07776	13814
273.09888	13788
273.11996	13876
273.14108	13881
273.1622	14046
273.18329	14138
273.20441	14088
273.22549	14079
273.24661	14119
273.26773	14045
273.28882	14016
273.30994	14092
273.33102	14074
273.35214	14116
273.37323	14039
273.39435	14045
273.41547	13909
273.43655	13926
273.45767	13947
273.47876	14061
273.49988	14238
273.52097	14218
273.54208	14202
273.56317	14120
273.58429	14084
273.60538	14196
273.6265	14245
273.64758	14306
273.6687	14452
273.68979	14483
273.71091	14466
273.73199	14449
273.75308	14433
273.7742	14525
273.79529	14571
273.81641	14602
273.83749	14590
273.85858	14579
273.8797	14501
273.90079	14508
273.92191	14578
273.94299	14512
273.96408	14507
273.9852	14483
274.00629	14454
274.02737	14547
274.04849	14466
274.06958	14576
274.09067	14677
274.11179	14615
274.13287	14715
274.15396	14731
274.17508	14866
274.19617	14908
274.21725	14856
274.23834	14873
274.25946	14977
274.28055	14950
274.30164	14827
274.32272	14823
274.34384	14888
274.36493	14888
274.38602	14786
274.4071	14969
274.42822	14932
274.44931	14955
274.4704	14898
274.49149	14818
274.51257	14871
274.53366	14823
274.55478	14907
274.57587	14862
274.59695	14839
274.61804	14771
274.63913	14757
274.66022	14843
274.6813	14966
274.70242	15018
274.72351	14998
274.7446	15053
274.76569	15058
274.78677	14947
274.80786	15022
274.82895	15079
274.85004	15063
274.87112	15277
274.89221	15196
274.9133	15257
274.93439	15309
274.95547	15362
274.97656	15363
274.99765	15451
275.01874	15463
275.03983	15403
275.06091	15441
275.082	15471
275.10309	15525
275.12418	15488
275.14526	15457
275.16635	15490
275.18744	15311
275.20853	15295
275.22961	15386
275.2507	15473
275.27179	15571
275.29288	15528
275.31396	15463
275.33502	15499
275.35611	15618
275.3772	15580
275.39828	15591
275.41937	15683
275.44046	15687
275.46155	15707
275.4826	15658
275.50369	15676
275.52478	15719
275.54587	15543
275.56696	15631
275.58804	15575
275.6091	15649
275.63019	15751
275.65128	15744
275.67236	15660
275.69345	15602
275.71451	15610
275.7356	15559
275.75668	15486
275.77777	15505
275.79883	15444
275.81992	15434
275.841	15513
275.86206	15545
275.88315	15536
275.90424	15533
275.92529	15530
275.94638	15537
275.96747	15518
275.98853	15643
276.00961	15696
276.0307	15745
276.05176	15643
276.07285	15741
276.09393	15734
276.11499	15809
276.13608	15937
276.15717	15966
276.17822	15973
276.19931	15982
276.22037	15926
276.24146	15854
276.26251	15876
276.2836	15890
276.30469	16026
276.32574	16071
276.34683	16155
276.36789	16361
276.38898	16518
276.41003	16424
276.43112	16297
276.45218	16308
276.47327	16249
276.49432	16276
276.51541	16219
276.53647	16415
276.55756	16452
276.57861	16374
276.5997	16374
276.62076	16402
276.64182	16388
276.6629	16468
276.68396	16505
276.70505	16564
276.7261	16573
276.74719	16501
276.76825	16526
276.78931	16611
276.81039	16635
276.83145	16568
276.85251	16686
276.8736	16678
276.89465	16614
276.91574	16560
276.9368	16567
276.95786	16582
276.97891	16620
277	16767
277.02106	16738
277.04211	16820
277.0632	16900
277.08426	16949
277.10532	17037
277.1264	17101
277.14746	17074
277.16852	17007
277.18958	16972
277.21066	16968
277.23172	16933
277.25278	16939
277.27383	17049
277.29489	17076
277.31598	17156
277.33704	17050
277.35809	17041
277.37915	17093
277.40021	17033
277.42126	17299
277.44235	17460
277.46341	17568
277.48447	17660
277.50552	17487
277.52658	17561
277.54764	17627
277.5687	17594
277.58978	17636
277.61084	17607
277.6319	17629
277.65295	17670
277.67401	17494
277.69507	17507
277.71613	17449
277.73718	17353
277.75824	17456
277.7793	17795
277.80035	17863
277.82141	17951
277.84247	17855
277.86353	17748
277.88458	17796
277.90564	17894
277.9267	18096
277.94775	18205
277.96881	18270
277.98987	18316
278.01093	18266
278.03198	18337
278.05304	18331
278.0741	18345
278.09515	18391
278.11621	18375
278.13727	18422
278.15833	18357
278.17935	18265
278.20041	18229
278.22147	18213
278.24252	18290
278.26358	18343
278.28464	18250
278.30569	18274
278.32672	18251
278.34778	18170
278.36884	18225
278.38989	18373
278.41095	18414
278.43201	18526
278.45303	18685
278.47409	18620
278.49515	18601
278.5162	18640
278.53723	18569
278.55829	18498
278.57935	18535
278.6004	18358
278.62143	18322
278.64249	18279
278.66354	18197
278.6846	18047
278.70563	18125
278.72668	18195
278.74774	18274
278.76877	18254
278.78983	18276
278.81088	18297
278.83191	18284
278.85297	18348
278.87402	18332
278.89505	18535
278.91611	18696
278.93716	18674
278.95819	18682
278.97925	18777
279.00027	18773
279.02133	18740
279.04239	18780
279.06342	18850
279.08447	18757
279.1055	18707
279.12656	18661
279.14758	18564
279.16864	18561
279.1897	18730
279.21072	18964
279.23178	19191
279.25281	19231
279.27386	19051
279.29489	19036
279.31595	19035
279.33698	19080
279.35803	19301
279.37906	19388
279.40009	19545
279.42114	19587
279.44217	19512
279.46323	19467
279.48425	19549
279.50531	19538
279.52634	19653
279.54736	19720
279.56842	19737
279.58945	19670
279.6105	19641
279.63153	19677
279.65256	19646
279.67361	19715
279.69464	19585
279.71567	19621
279.73672	19545
279.75775	19540
279.77878	19571
279.79984	19742
279.82086	19829
279.84189	19880
279.86295	19884
279.88397	19995
279.905	20078
279.92603	20022
279.94708	20075
279.96811	20228
279.98914	20260
280.01016	20346
280.03122	20267
280.05225	20312
280.07327	20416
280.0943	20345
280.11536	20310
280.13638	20436
280.15741	20509
280.17844	20440
280.19946	20347
280.22049	20243
280.24155	20194
280.26257	20255
280.2836	20289
280.30463	20259
280.32565	20273
280.34668	20283
280.36771	20214
280.38873	20332
280.40979	20485
280.43082	20514
280.45184	20530
280.47287	20595
280.4939	20552
280.51492	20458
280.53595	20552
280.55698	20590
280.578	20791
280.59903	20879
280.62006	20699
280.64108	20847
280.66211	20912
280.68314	21022
280.70416	21036
280.72519	21025
280.74622	21091
280.76724	21090
280.78827	21105
280.8093	21145
280.83032	21185
280.85135	21212
280.87238	21078
280.8934	20972
280.9144	20904
280.93542	21027
280.95645	21014
280.97748	21275
280.9985	21336
281.01953	21220
281.04056	21203
281.06158	21353
281.08258	21356
281.10361	21326
281.12463	21397
281.14566	21550
281.16669	21539
281.18771	21490
281.20871	21391
281.22974	21507
281.25076	21585
281.27179	21504
281.29279	21354
281.31381	21444
281.33484	21564
281.35587	21599
281.37686	21603
281.39789	21692
281.41891	21630
281.43994	21401
281.46094	21283
281.48196	21215
281.50299	21202
281.52399	21290
281.54501	21319
281.56604	21415
281.58704	21438
281.60806	21321
281.62909	21377
281.65009	21334
281.67111	21326
281.69214	21339
281.71313	21486
281.73416	21665
281.75516	21794
281.77618	21637
281.79721	21669
281.81821	21717
281.83923	21846
281.86023	21905
281.88126	21980
281.90225	22012
281.92328	21919
281.94427	21810
281.9653	21774
281.98633	21794
282.00732	21949
282.02835	21954
282.04935	21986
282.07034	22197
282.09137	22469
282.11237	22531
282.13339	22411
282.15439	22257
282.17542	22348
282.19641	22331
282.21744	22413
282.23843	22487
282.25943	22605
282.28046	22676
282.30145	22540
282.32248	22461
282.34348	22482
282.36447	22574
282.3855	22610
282.40649	22746
282.42752	22685
282.44852	22603
282.46951	22543
282.49054	22635
282.51154	22719
282.53253	22757
282.55353	22669
282.57455	22575
282.59555	22607
282.61655	22517
282.63757	22495
282.65857	22399
282.67957	22517
282.70056	22629
282.72159	22704
282.74258	22921
282.76358	22967
282.78458	22976
282.80557	22984
282.8266	22961
282.8476	22941
282.86859	22914
282.88959	22766
282.91058	22772
282.93161	22721
282.95261	22698
282.9736	22697
282.9946	22932
283.01559	22896
283.03659	22885
283.05759	22838
283.07858	22852
283.09961	22880
283.12061	22893
283.1416	23050
283.1626	23430
283.18359	23633
283.20459	23610
283.22559	23507
283.24658	23554
283.26758	23591
283.28857	23539
283.30957	23521
283.33057	23573
283.35156	23596
283.37256	23584
283.39355	23477
283.41455	23382
283.43555	23269
283.45654	23329
283.47754	23373
283.49854	23795
283.51953	23933
283.54053	24067
283.56152	23948
283.58252	23795
283.60352	23881
283.62451	23959
283.64548	24165
283.66647	24343
283.68747	24446
283.70847	24451
283.72946	24474
283.75046	24473
283.77145	24558
283.79242	24430
283.81342	24476
283.83441	24496
283.85541	24558
283.8764	24480
283.8974	24422
283.91837	24306
283.93936	24315
283.96036	24461
283.98135	24413
284.00232	24289
284.02332	24409
284.04431	24391
284.06531	24344
284.08627	24291
284.10727	24399
284.12827	24589
284.14926	24758
284.17023	24815
284.19122	24956
284.21222	24955
284.23318	24943
284.25418	24906
284.27518	24873
284.29614	24766
284.31714	24712
284.33813	24719
284.3591	24777
284.3801	24570
284.40106	24565
284.42206	24660
284.44305	24702
284.46402	24715
284.48502	24770
284.50598	24749
284.52698	24650
284.54794	24719
284.56894	24767
284.58994	25021
284.6109	25221
284.6319	25211
284.65286	25256
284.67386	25277
284.69482	25316
284.71582	25212
284.73679	25300
284.75778	25279
284.77875	25337
284.79971	25315
284.82071	25243
284.84167	25045
284.86267	25101
284.88364	25014
284.90463	25260
284.9256	25571
284.94656	25642
284.96756	25625
284.98853	25472
285.00952	25448
285.03049	25444
285.05145	25662
285.07245	25769
285.09341	25903
285.11438	26102
285.13538	26116
285.15634	26054
285.17731	26098
285.1983	26139
285.21927	26064
285.24023	26218
285.26123	26261
285.2822	26214
285.30316	26169
285.32413	26116
285.34512	26281
285.36609	26303
285.38705	26328
285.40802	26051
285.42902	25978
285.44998	26020
285.47095	25977
285.49191	26148
285.51288	26279
285.53387	26419
285.55484	26472
285.57581	26610
285.59677	26716
285.61774	26730
285.6387	26655
285.65967	26655
285.68066	26717
285.70163	26754
285.7226	26757
285.74356	26797
285.76453	26873
285.78549	26972
285.80646	26862
285.82742	26973
285.84839	27134
285.86935	27104
285.89032	26814
285.91129	26651
285.93225	26595
285.95322	26654
285.97418	26610
285.99515	26566
286.01611	26612
286.03708	26516
286.05804	26377
286.07901	26340
286.09998	26566
286.12094	26718
286.14191	26786
286.16287	26881
286.18384	26923
286.2048	26943
286.22577	26872
286.24673	26838
286.2677	26865
286.28867	27077
286.30963	27233
286.33057	27113
286.35153	27219
286.3725	27579
286.39346	27647
286.41443	27592
286.43539	27585
286.45633	27488
286.47729	27456
286.49826	27447
286.51923	27612
286.54019	27720
286.56113	27758
286.58209	27574
286.60306	27494
286.62402	27539
286.64499	27627
286.66592	27602
286.68689	27868
286.70786	27968
286.72879	27879
286.74976	27819
286.77072	27944
286.79169	28043
286.81262	28074
286.83359	28023
286.85455	28141
286.87549	28191
286.89645	28149
286.91742	28153
286.93835	28088
286.95932	28211
286.98026	28138
287.00122	28071
287.02219	28258
287.04312	28391
287.06409	28260
287.08502	28228
287.10599	28337
287.12695	28215
287.14789	27863
287.16885	27650
287.18979	27550
287.21075	27552
287.23169	27554
287.25266	27627
287.27359	27726
287.29456	27691
287.31549	27662
287.33646	27708
287.35739	27746
287.37836	27734
287.39929	27763
287.42026	28041
287.44119	28308
287.46213	28290
287.48309	28211
287.50403	28133
287.52499	28220
287.54593	28389
287.56689	28451
287.58783	28455
287.60876	28508
287.62973	28470
287.65067	28375
287.6716	28221
287.69257	28402
287.7135	28366
287.73444	28449
287.7554	28462
287.77634	28653
287.79727	28943
287.81824	28950
287.83917	28813
287.86011	28907
287.88104	28972
287.90201	29041
287.92294	29278
287.94388	29404
287.96481	29615
287.98578	29634
288.00671	29450
288.02765	29436
288.04858	29461
288.06955	29465
288.09048	29437
288.11142	29636
288.13235	29592
288.15329	29509
288.17422	29396
288.19519	29501
288.21613	29515
288.23706	29623
288.258	29492
288.27893	29438
288.29987	29363
288.3208	29365
288.34174	29283
288.36267	29174
288.38361	29338
288.40457	29394
288.42551	29534
288.44644	29715
288.46738	29733
288.48831	29808
288.50925	29596
288.53018	29536
288.55112	29424
288.57205	29494
288.59299	29335
288.61392	29360
288.63486	29283
288.65579	29260
288.67673	29368
288.69766	29489
288.7186	29444
288.7395	29399
288.76044	29406
288.78137	29396
288.80231	29426
288.82324	29572
288.84418	29832
288.86511	30118
288.88605	30236
288.90698	30268
288.92792	30183
288.94882	30365
288.96976	30332
288.99069	30343
289.01163	30226
289.03256	30217
289.05347	30214
289.0744	30154
289.09534	30096
289.11627	30073
289.13721	30159
289.15811	30246
289.17905	30344
289.19998	30617
289.22092	30613
289.24182	30644
289.26276	30690
289.28369	30626
289.30463	30692
289.32553	31111
289.34647	31202
289.3674	31332
289.38831	31680
289.40924	31406
289.43018	31535
289.45108	31617
289.47202	31473
289.49295	31496
289.51385	31501
289.53479	31496
289.55569	31495
289.57663	31461
289.59756	31542
289.61847	31629
289.6394	31814
289.66031	31782
289.68124	31579
289.70215	31474
289.72308	31376
289.74402	31369
289.76492	31481
289.78586	31372
289.80676	31482
289.8277	31641
289.8486	32026
289.86954	32087
289.89044	32037
289.91138	32257
289.93228	32117
289.95319	32144
289.97412	32146
289.99503	32231
290.01596	32189
290.03687	32244
290.0578	32020
290.0787	31782
290.09961	31891
290.12054	32026
290.14145	31968
290.16235	31980
290.18329	32089
290.20419	32104
290.22513	31887
290.24603	31954
290.26694	32011
290.28787	32423
290.30878	32564
290.32968	32635
290.35059	32530
290.37152	32605
290.39243	32653
290.41333	32683
290.43427	32732
290.45517	32809
290.47607	32865
290.49698	32816
290.51788	32745
290.53882	32753
290.55972	32617
290.58063	32931
290.60153	33134
290.62244	33508
290.64337	33765
290.66428	33616
290.68518	33583
290.70609	33576
290.72699	33863
290.74789	34119
290.76883	34489
290.78973	34948
290.81064	35394
290.83154	35530
290.85245	35856
290.87335	36294
290.89426	36511
290.91516	36829
290.93607	36930
290.95697	36691
290.97787	36618
