Date and Time:                Thu Sep 8 16:57:17.000 2022
258.16672	308
258.18799	303
258.20923	301
258.23047	303
258.25171	305
258.27298	302
258.29422	301
258.31546	305
258.3367	301
258.35797	309
258.37921	304
258.40045	306
258.42169	305
258.44296	298
258.4642	305
258.48544	309
258.50668	308
258.52792	302
258.54919	303
258.57043	308
258.59167	305
258.61292	313
258.63416	305
258.6554	307
258.67667	305
258.69791	309
258.71915	309
258.74039	300
258.76163	312
258.78287	305
258.80411	307
258.82538	305
258.84662	305
258.86786	305
258.8891	306
258.91034	311
258.93158	299
258.95282	310
258.97406	308
258.9953	305
259.01654	303
259.03778	302
259.05902	305
259.08026	302
259.1015	310
259.12274	304
259.14398	302
259.16522	303
259.18646	310
259.2077	307
259.22894	303
259.25018	305
259.27142	307
259.29266	308
259.3139	307
259.33514	300
259.35638	307
259.37762	306
259.39886	305
259.4201	304
259.44135	302
259.46259	309
259.48383	307
259.50507	310
259.52631	301
259.54755	304
259.56879	304
259.59	312
259.61124	305
259.63248	304
259.65372	310
259.67496	306
259.6962	302
259.71744	310
259.73865	298
259.75989	300
259.78113	304
259.80237	307
259.82361	302
259.84485	303
259.86606	303
259.8873	303
259.90854	305
259.92978	304
259.95102	311
259.97223	309
259.99347	306
260.01471	301
260.03595	305
260.05716	303
260.0784	307
260.09964	311
260.12088	306
260.14209	300
260.16333	308
260.18457	311
260.20581	301
260.22702	308
260.24826	304
260.2695	299
260.29071	303
260.31195	307
260.33319	302
260.3544	306
260.37564	303
260.39688	302
260.41809	305
260.43933	303
260.46057	302
260.48178	309
260.50302	303
260.52423	308
260.54547	302
260.56671	303
260.58792	308
260.60916	306
260.63037	314
260.65161	306
260.67285	305
260.69406	307
260.7153	304
260.73651	302
260.75775	302
260.77896	304
260.8002	301
260.82141	305
260.84265	305
260.86389	302
260.8851	309
260.90634	309
260.92755	306
260.94879	302
260.97	310
260.99121	303
261.01245	306
261.03366	305
261.0549	300
261.07611	307
261.09735	300
261.11856	308
261.1398	300
261.16101	305
261.18225	310
261.20346	310
261.22467	306
261.24591	307
261.26712	302
261.28836	309
261.30957	303
261.33078	299
261.35202	303
261.37323	308
261.39444	293
261.41568	306
261.43689	301
261.4581	306
261.47934	306
261.50055	313
261.52176	301
261.543	303
261.56421	303
261.58542	309
261.60666	310
261.62787	306
261.64908	295
261.67032	305
261.69153	309
261.71274	301
261.73395	305
261.75519	310
261.7764	305
261.79761	301
261.81882	305
261.84006	311
261.86127	312
261.88248	299
261.90369	308
261.9249	306
261.94614	304
261.96735	308
261.98856	302
262.00977	305
262.03098	299
262.05222	312
262.07343	309
262.09464	305
262.11584	303
262.13705	307
262.15826	306
262.17947	306
262.20071	313
262.22192	306
262.24313	303
262.26434	307
262.28555	303
262.30676	302
262.32797	302
262.34918	305
262.37039	300
262.3916	306
262.41281	305
262.43402	308
262.45523	304
262.47647	304
262.49768	304
262.51889	303
262.5401	299
262.56131	312
262.58252	300
262.60373	307
262.62494	302
262.64615	311
262.66736	308
262.68857	302
262.70978	301
262.73099	307
262.75217	314
262.77338	311
262.79459	302
262.8158	310
262.83701	305
262.85822	306
262.87943	306
262.90063	303
262.92184	302
262.94305	305
262.96426	303
262.98547	306
263.00665	302
263.02786	309
263.04907	308
263.07028	303
263.09149	305
263.1127	309
263.13391	301
263.15509	309
263.1763	301
263.19751	303
263.21872	308
263.23993	305
263.26114	299
263.28232	310
263.30353	303
263.32474	309
263.34595	306
263.36713	304
263.38834	302
263.40955	309
263.43076	309
263.45193	308
263.47314	310
263.49435	310
263.51556	305
263.53674	302
263.55795	302
263.57916	299
263.60034	302
263.62155	306
263.64276	305
263.66397	309
263.68515	302
263.70636	301
263.72757	311
263.74875	305
263.76996	306
263.79117	301
263.81235	300
263.83356	306
263.85474	306
263.87595	301
263.89716	313
263.91833	304
263.93954	306
263.96072	303
263.98193	301
264.00314	304
264.02432	299
264.04553	305
264.06671	299
264.08792	302
264.1091	300
264.13031	312
264.15149	302
264.1727	312
264.19388	300
264.21509	307
264.2363	303
264.25748	305
264.27869	309
264.29987	302
264.32104	309
264.34225	308
264.36343	304
264.38464	311
264.40582	307
264.42703	301
264.44821	304
264.46942	304
264.4906	302
264.51181	303
264.53299	305
264.55417	304
264.57538	301
264.59656	306
264.61777	304
264.63895	307
264.66013	307
264.68134	306
264.70251	302
264.72369	305
264.7449	301
264.76608	305
264.78726	308
264.80847	306
264.82965	302
264.85083	303
264.87204	310
264.89322	308
264.9144	306
264.93561	311
264.95679	304
264.97797	312
264.99915	309
265.02036	302
265.04153	305
265.06271	309
265.08389	303
265.1051	307
265.12628	305
265.14746	306
265.16864	303
265.18985	300
265.21103	315
265.23221	301
265.25339	302
265.27457	310
265.29578	305
265.31696	307
265.33813	300
265.35931	303
265.38049	304
265.40167	312
265.42285	306
265.44406	303
265.46524	313
265.48642	308
265.5076	312
265.52878	302
265.54996	306
265.57114	307
265.59232	304
265.61349	309
265.6347	307
265.65588	306
265.67706	323
265.69824	308
265.71942	309
265.7406	306
265.76178	305
265.78296	305
265.80414	306
265.82532	303
265.8465	300
265.86768	299
265.88885	313
265.91003	305
265.93121	303
265.95239	306
265.97357	302
265.99475	302
266.01593	304
266.03711	304
266.05829	308
266.07947	311
266.10065	312
266.1218	303
266.14297	305
266.16415	302
266.18533	307
266.20651	305
266.22769	305
266.24887	307
266.27005	309
266.29123	308
266.31238	311
266.33356	307
266.35474	302
266.37592	307
266.39709	309
266.41827	308
266.43945	310
266.4606	308
266.48178	305
266.50296	305
266.52414	312
266.54532	301
266.56647	306
266.58765	308
266.60883	308
266.63	308
266.65115	310
266.67233	306
266.69351	309
266.71469	302
266.73584	304
266.75702	311
266.7782	300
266.79938	301
266.82053	305
266.84171	305
266.86288	308
266.88403	303
266.90521	308
266.92639	301
266.94754	305
266.96872	308
266.9899	306
267.01105	303
267.03223	301
267.05341	312
267.07455	304
267.09573	309
267.11688	304
267.13806	302
267.15924	302
267.18039	301
267.20157	304
267.22272	311
267.2439	299
267.26505	307
267.28622	301
267.3074	302
267.32855	302
267.34973	300
267.37088	301
267.39206	305
267.41321	301
267.43439	308
267.45554	303
267.47672	309
267.49786	299
267.51904	306
267.54019	303
267.56137	309
267.58252	305
267.6037	301
267.62485	304
267.646	308
267.66718	306
267.68832	306
267.7095	311
267.73065	304
267.75183	305
267.77298	299
267.79413	304
267.81531	303
267.83646	308
267.85764	301
267.87878	296
267.89993	301
267.92111	305
267.94226	305
267.96341	308
267.98459	308
268.00574	306
268.02689	310
268.04807	308
268.06921	301
268.09036	301
268.11154	310
268.13269	306
268.15384	312
268.17499	306
268.19617	299
268.21732	311
268.23846	308
268.25961	309
268.28079	313
268.30194	310
268.32309	306
268.34424	309
268.36542	315
268.38657	313
268.40771	306
268.42886	310
268.45001	308
268.47119	309
268.49234	301
268.51349	313
268.53464	304
268.55579	304
268.57693	304
268.59808	303
268.61926	307
268.64041	310
268.66156	302
268.68271	307
268.70386	311
268.72501	306
268.74615	308
268.7673	305
268.78845	307
268.8096	300
268.83078	311
268.85193	306
268.87308	309
268.89423	301
268.91537	310
268.93652	313
268.95767	311
268.97882	303
268.99997	309
269.02112	304
269.04227	303
269.06342	304
269.08456	310
269.10571	306
269.12686	307
269.14801	309
269.16916	308
269.19031	304
269.21143	310
269.23257	309
269.25372	304
269.27487	308
269.29602	300
269.31717	308
269.33832	306
269.35947	308
269.38062	308
269.40176	301
269.42291	308
269.44403	308
269.46518	310
269.48633	310
269.50748	310
269.52863	308
269.54977	299
269.57089	304
269.59204	311
269.61319	307
269.63434	308
269.65549	308
269.67661	313
269.69775	315
269.7189	312
269.74005	310
269.7612	303
269.78232	316
269.80347	307
269.82462	302
269.84576	309
269.86688	310
269.88803	307
269.90918	311
269.9303	309
269.95145	307
269.9726	309
269.99371	306
270.01486	307
270.03601	303
270.05716	304
270.07828	310
270.09943	306
270.12054	305
270.14169	307
270.16284	305
270.18396	308
270.20511	311
270.22626	315
270.24738	305
270.26852	310
270.28964	311
270.31079	308
270.33194	298
270.35306	311
270.37421	308
270.39532	306
270.41647	307
270.43759	312
270.45874	311
270.47986	309
270.50101	311
270.52213	314
270.54327	305
270.56439	308
270.58554	304
270.60666	308
270.62781	303
270.64893	303
270.67007	307
270.69119	305
270.71234	306
270.73346	311
270.75461	312
270.77573	310
270.79684	308
270.81799	311
270.83911	306
270.86026	310
270.88138	314
270.9025	311
270.92365	305
270.94476	306
270.96591	315
270.98703	308
271.00815	306
271.0293	301
271.05042	296
271.07153	311
271.09268	308
271.1138	314
271.13492	307
271.15607	306
271.17719	307
271.1983	309
271.21942	309
271.24057	305
271.26169	311
271.28281	310
271.30396	305
271.32507	305
271.34619	308
271.36731	303
271.38843	305
271.40958	312
271.43069	311
271.45181	315
271.47293	303
271.49408	310
271.5152	307
271.53632	308
271.55743	311
271.57855	308
271.59967	308
271.62082	310
271.64194	305
271.66306	309
271.68417	311
271.70529	312
271.72641	305
271.74753	307
271.76865	313
271.78979	309
271.81091	306
271.83203	310
271.85315	307
271.87427	311
271.89539	309
271.9165	309
271.93762	307
271.95874	302
271.97986	312
272.00098	314
272.02209	302
272.04321	309
272.06433	306
272.08545	312
272.10657	305
272.12769	305
272.1488	305
272.16992	310
272.19104	306
272.21216	308
272.23328	316
272.25439	311
272.27551	306
272.29663	308
272.31775	309
272.33884	307
272.35995	314
272.38107	307
272.40219	311
272.42331	310
272.44443	309
272.46555	310
272.48666	308
272.50778	308
272.52887	311
272.54999	314
272.57111	315
272.59222	314
272.61334	309
272.63446	313
272.65555	314
272.67667	313
272.69778	305
272.7189	312
272.73999	313
272.76111	309
272.78223	308
272.80334	309
272.82446	308
272.84555	312
272.86667	312
272.88779	308
272.90887	310
272.92999	308
272.95111	310
272.97223	308
272.99332	310
273.01443	311
273.03555	311
273.05664	313
273.07776	314
273.09888	307
273.11996	309
273.14108	313
273.1622	313
273.18329	317
273.20441	314
273.22549	309
273.24661	316
273.26773	310
273.28882	307
273.30994	314
273.33102	309
273.35214	314
273.37323	317
273.39435	315
273.41547	316
273.43655	313
273.45767	310
273.47876	310
273.49988	308
273.52097	317
273.54208	314
273.56317	317
273.58429	316
273.60538	315
273.6265	320
273.64758	315
273.6687	312
273.68979	313
273.71091	314
273.73199	316
273.75308	312
273.7742	315
273.79529	318
273.81641	311
273.83749	306
273.85858	319
273.8797	313
273.90079	317
273.92191	320
273.94299	310
273.96408	304
273.9852	311
274.00629	318
274.02737	320
274.04849	319
274.06958	314
274.09067	320
274.11179	317
274.13287	318
274.15396	323
274.17508	317
274.19617	319
274.21725	314
274.23834	315
274.25946	317
274.28055	315
274.30164	320
274.32272	318
274.34384	324
274.36493	313
274.38602	321
274.4071	321
274.42822	320
274.44931	319
274.4704	321
274.49149	323
274.51257	325
274.53366	325
274.55478	323
274.57587	324
274.59695	315
274.61804	323
274.63913	322
274.66022	328
274.6813	322
274.70242	319
274.72351	325
274.7446	328
274.76569	328
274.78677	325
274.80786	330
274.82895	326
274.85004	323
274.87112	331
274.89221	319
274.9133	334
274.93439	333
274.95547	336
274.97656	329
274.99765	339
275.01874	334
275.03983	330
275.06091	330
275.082	332
275.10309	335
275.12418	340
275.14526	334
275.16635	342
275.18744	342
275.20853	348
275.22961	341
275.2507	352
275.27179	350
275.29288	354
275.31396	362
275.33502	366
275.35611	362
275.3772	376
275.39828	366
275.41937	372
275.44046	379
275.46155	385
275.4826	388
275.50369	394
275.52478	402
275.54587	402
275.56696	418
275.58804	420
275.6091	424
275.63019	427
275.65128	441
275.67236	455
275.69345	454
275.71451	464
275.7356	468
275.75668	493
275.77777	499
275.79883	507
275.81992	527
275.841	532
275.86206	550
275.88315	556
275.90424	572
275.92529	573
275.94638	604
275.96747	623
275.98853	645
276.00961	663
276.0307	666
276.05176	689
276.07285	701
276.09393	733
276.11499	758
276.13608	775
276.15717	794
276.17822	828
276.19931	843
276.22037	850
276.24146	890
276.26251	921
276.2836	974
276.30469	1013
276.32574	1086
276.34683	1152
276.36789	1210
276.38898	1298
276.41003	1432
276.43112	1529
276.45218	1619
276.47327	1770
276.49432	1946
276.51541	2200
276.53647	2504
276.55756	2884
276.57861	3323
276.5997	3892
276.62076	4685
276.64182	5677
276.6629	6807
276.68396	8330
276.70505	10231
276.7261	12553
276.74719	15239
276.76825	18465
276.78931	22089
276.81039	25295
276.83145	28246
276.85251	30546
276.8736	31856
276.89465	32184
276.91574	31844
276.9368	31062
276.95786	30301
276.97891	29340
277	28285
277.02106	27208
277.04211	26058
277.0632	24782
277.08426	23526
277.10532	21965
277.1264	20153
277.14746	18074
277.16852	16035
277.18958	14064
277.21066	12109
277.23172	10328
277.25278	8765
277.27383	7440
277.29489	6275
277.31598	5319
277.33704	4477
277.35809	3802
277.37915	3260
277.40021	2794
277.42126	2439
277.44235	2154
277.46341	1888
277.48447	1674
277.50552	1498
277.52658	1318
277.54764	1204
277.5687	1087
277.58978	1005
277.61084	944
277.6319	855
277.65295	804
277.67401	738
277.69507	710
277.71613	661
277.73718	618
277.75824	587
277.7793	575
277.80035	551
277.82141	519
277.84247	514
277.86353	485
277.88458	475
277.90564	449
277.9267	451
277.94775	446
277.96881	434
277.98987	427
278.01093	418
278.03198	403
278.05304	400
278.0741	397
278.09515	390
278.11621	384
278.13727	396
278.15833	377
278.17935	376
278.20041	373
278.22147	361
278.24252	361
278.26358	362
278.28464	364
278.30569	351
278.32672	353
278.34778	355
278.36884	342
278.38989	347
278.41095	352
278.43201	347
278.45303	342
278.47409	332
278.49515	344
278.5162	334
278.53723	344
278.55829	340
278.57935	336
278.6004	332
278.62143	336
278.64249	328
278.66354	334
278.6846	331
278.70563	332
278.72668	332
278.74774	334
278.76877	329
278.78983	335
278.81088	335
278.83191	332
278.85297	328
278.87402	329
278.89505	326
278.91611	323
278.93716	319
278.95819	327
278.97925	326
279.00027	321
279.02133	322
279.04239	323
279.06342	330
279.08447	316
279.1055	324
279.12656	324
279.14758	312
279.16864	320
279.1897	323
279.21072	322
279.23178	319
279.25281	321
279.27386	312
279.29489	325
279.31595	319
279.33698	318
279.35803	318
279.37906	320
279.40009	314
279.42114	315
279.44217	323
279.46323	322
279.48425	315
279.50531	314
279.52634	318
279.54736	325
279.56842	321
279.58945	319
279.6105	311
279.63153	315
279.65256	307
279.67361	319
279.69464	304
279.71567	321
279.73672	319
279.75775	309
279.77878	319
279.79984	316
279.82086	316
279.84189	312
279.86295	315
279.88397	317
279.905	311
279.92603	316
279.94708	318
279.96811	311
279.98914	310
280.01016	310
280.03122	309
280.05225	315
280.07327	325
280.0943	313
280.11536	318
280.13638	312
280.15741	317
280.17844	314
280.19946	308
280.22049	309
280.24155	311
280.26257	314
280.2836	307
280.30463	310
280.32565	314
280.34668	312
280.36771	310
280.38873	311
280.40979	317
280.43082	316
280.45184	309
280.47287	310
280.4939	317
280.51492	316
280.53595	307
280.55698	312
280.578	309
280.59903	308
280.62006	318
280.64108	307
280.66211	316
280.68314	308
280.70416	312
280.72519	307
280.74622	312
280.76724	304
280.78827	311
280.8093	306
280.83032	311
280.85135	312
280.87238	314
280.8934	309
280.9144	306
280.93542	310
280.95645	305
280.97748	307
280.9985	314
281.01953	314
281.04056	306
281.06158	312
281.08258	311
281.10361	309
281.12463	313
281.14566	307
281.16669	309
281.18771	315
281.20871	304
281.22974	315
281.25076	313
281.27179	306
281.29279	305
281.31381	309
281.33484	314
281.35587	302
281.37686	315
281.39789	309
281.41891	312
281.43994	310
281.46094	311
281.48196	309
281.50299	309
281.52399	316
281.54501	307
281.56604	307
281.58704	312
281.60806	306
281.62909	304
281.65009	306
281.67111	303
281.69214	311
281.71313	304
281.73416	315
281.75516	312
281.77618	301
281.79721	312
281.81821	311
281.83923	312
281.86023	310
281.88126	310
281.90225	308
281.92328	307
281.94427	306
281.9653	308
281.98633	310
282.00732	310
282.02835	308
282.04935	313
282.07034	308
282.09137	302
282.11237	311
282.13339	307
282.15439	307
282.17542	313
282.19641	306
282.21744	306
282.23843	310
282.25943	310
282.28046	311
282.30145	302
282.32248	307
282.34348	302
282.36447	317
282.3855	307
282.40649	305
282.42752	312
282.44852	310
282.46951	316
282.49054	312
282.51154	311
282.53253	308
282.55353	307
282.57455	306
282.59555	311
282.61655	300
282.63757	307
282.65857	312
282.67957	308
282.70056	307
282.72159	311
282.74258	307
282.76358	307
282.78458	309
282.80557	305
282.8266	304
282.8476	310
282.86859	307
282.88959	304
282.91058	308
282.93161	307
282.95261	305
282.9736	305
282.9946	306
283.01559	305
283.03659	310
283.05759	302
283.07858	305
283.09961	303
283.12061	304
283.1416	310
283.1626	303
283.18359	308
283.20459	311
283.22559	311
283.24658	309
283.26758	304
283.28857	305
283.30957	314
283.33057	303
283.35156	305
283.37256	306
283.39355	308
283.41455	313
283.43555	307
283.45654	302
283.47754	304
283.49854	311
283.51953	306
283.54053	307
283.56152	306
283.58252	305
283.60352	310
283.62451	310
283.64548	303
283.66647	314
283.68747	308
283.70847	305
283.72946	306
283.75046	308
283.77145	308
283.79242	301
283.81342	306
283.83441	302
283.85541	311
283.8764	312
283.8974	306
283.91837	307
283.93936	300
283.96036	307
283.98135	304
284.00232	307
284.02332	309
284.04431	309
284.06531	300
284.08627	305
284.10727	307
284.12827	309
284.14926	303
284.17023	304
284.19122	306
284.21222	305
284.23318	311
284.25418	301
284.27518	307
284.29614	304
284.31714	303
284.33813	313
284.3591	307
284.3801	307
284.40106	305
284.42206	303
284.44305	304
284.46402	309
284.48502	311
284.50598	315
284.52698	301
284.54794	313
284.56894	301
284.58994	303
284.6109	312
284.6319	311
284.65286	303
284.67386	311
284.69482	301
284.71582	310
284.73679	304
284.75778	308
284.77875	304
284.79971	307
284.82071	308
284.84167	303
284.86267	301
284.88364	307
284.90463	307
284.9256	310
284.94656	307
284.96756	309
284.98853	308
285.00952	307
285.03049	309
285.05145	308
285.07245	308
285.09341	311
285.11438	305
285.13538	308
285.15634	306
285.17731	313
285.1983	312
285.21927	306
285.24023	310
285.26123	310
285.2822	306
285.30316	308
285.32413	302
285.34512	313
285.36609	308
285.38705	306
285.40802	305
285.42902	314
285.44998	304
285.47095	306
285.49191	311
285.51288	311
285.53387	308
285.55484	309
285.57581	306
285.59677	304
285.61774	300
285.6387	311
285.65967	309
285.68066	308
285.70163	304
285.7226	313
285.74356	301
285.76453	306
285.78549	310
285.80646	305
285.82742	305
285.84839	308
285.86935	311
285.89032	307
285.91129	298
285.93225	308
285.95322	308
285.97418	304
285.99515	304
286.01611	304
286.03708	307
286.05804	308
286.07901	309
286.09998	311
286.12094	308
286.14191	310
286.16287	312
286.18384	302
286.2048	311
286.22577	312
286.24673	305
286.2677	311
286.28867	304
286.30963	302
286.33057	311
286.35153	308
286.3725	306
286.39346	307
286.41443	312
286.43539	305
286.45633	307
286.47729	304
286.49826	307
286.51923	302
286.54019	310
286.56113	306
286.58209	307
286.60306	306
286.62402	314
286.64499	306
286.66592	305
286.68689	304
286.70786	308
286.72879	302
286.74976	305
286.77072	307
286.79169	311
286.81262	306
286.83359	309
286.85455	309
286.87549	309
286.89645	305
286.91742	310
286.93835	306
286.95932	314
286.98026	307
287.00122	305
287.02219	302
287.04312	306
287.06409	307
287.08502	305
287.10599	303
287.12695	304
287.14789	305
287.16885	307
287.18979	306
287.21075	313
287.23169	302
287.25266	303
287.27359	303
287.29456	309
287.31549	304
287.33646	304
287.35739	304
287.37836	304
287.39929	301
287.42026	309
287.44119	300
287.46213	299
287.48309	308
287.50403	303
287.52499	311
287.54593	310
287.56689	303
287.58783	305
287.60876	302
287.62973	309
287.65067	304
287.6716	306
287.69257	307
287.7135	305
287.73444	297
287.7554	309
287.77634	310
287.79727	305
287.81824	308
287.83917	308
287.86011	302
287.88104	305
287.90201	309
287.92294	306
287.94388	306
287.96481	306
287.98578	302
288.00671	309
288.02765	305
288.04858	309
288.06955	305
288.09048	306
288.11142	300
288.13235	302
288.15329	308
288.17422	309
288.19519	308
288.21613	306
288.23706	306
288.258	307
288.27893	305
288.29987	310
288.3208	306
288.34174	305
288.36267	302
288.38361	306
288.40457	305
288.42551	312
288.44644	302
288.46738	301
288.48831	304
288.50925	307
288.53018	299
288.55112	303
288.57205	307
288.59299	310
288.61392	307
288.63486	308
288.65579	301
288.67673	304
288.69766	305
288.7186	308
288.7395	313
288.76044	306
288.78137	312
288.80231	304
288.82324	312
288.84418	304
288.86511	311
288.88605	309
288.90698	305
288.92792	304
288.94882	312
288.96976	301
288.99069	305
289.01163	313
289.03256	307
289.05347	305
289.0744	308
289.09534	307
289.11627	303
289.13721	303
289.15811	308
289.17905	306
289.19998	304
289.22092	308
289.24182	301
289.26276	308
289.28369	306
289.30463	304
289.32553	304
289.34647	308
289.3674	310
289.38831	299
289.40924	309
289.43018	308
289.45108	300
289.47202	308
289.49295	304
289.51385	312
289.53479	304
289.55569	305
289.57663	309
289.59756	306
289.61847	302
289.6394	304
289.66031	309
289.68124	311
289.70215	303
289.72308	309
289.74402	301
289.76492	305
289.78586	305
289.80676	304
289.8277	307
289.8486	308
289.86954	297
289.89044	300
289.91138	310
289.93228	311
289.95319	308
289.97412	301
289.99503	310
290.01596	308
290.03687	301
290.0578	307
290.0787	310
290.09961	299
290.12054	304
290.14145	297
290.16235	304
290.18329	309
290.20419	306
290.22513	308
290.24603	307
290.26694	300
290.28787	311
290.30878	308
290.32968	303
290.35059	300
290.37152	308
290.39243	304
290.41333	302
290.43427	306
290.45517	309
290.47607	301
290.49698	309
290.51788	309
290.53882	307
290.55972	300
290.58063	309
290.60153	306
290.62244	301
290.64337	304
290.66428	311
290.68518	305
290.70609	302
290.72699	309
290.74789	306
290.76883	305
290.78973	302
290.81064	304
290.83154	310
290.85245	307
290.87335	305
290.89426	316
290.91516	305
290.93607	303
290.95697	304
290.97787	307
290.99878	308
291.01968	300
291.04059	310
291.06149	308
291.0824	304
291.1033	303
291.12421	309
291.14511	305
291.16602	302
291.18692	304
291.20782	310
291.22873	309
291.24963	312
291.27054	310
291.29144	310
291.31235	304
291.33325	310
291.35416	306
291.37503	308
291.39594	309
291.41684	306
291.43774	302
291.45865	306
291.47955	301
291.50046	309
291.52133	301
291.54224	304
291.56314	304
291.58405	310
291.60495	313
291.62582	314
291.64673	303
291.66763	308
291.68854	311
291.70941	312
291.73032	300
291.75122	303
291.77213	302
291.793	308
291.8139	304
291.83481	305
291.85568	308
291.87659	304
291.89749	306
291.91837	306
291.93927	307
291.96017	300
291.98105	305
292.00195	312
292.02286	308
292.04373	315
292.06464	304
292.08551	308
292.10641	304
292.12732	300
292.14819	307
292.1691	307
292.18997	308
292.21088	305
292.23175	306
292.25266	305
292.27353	309
292.29443	307
292.31531	307
292.33621	305
292.35709	308
292.37799	307
292.39886	303
292.41977	309
292.44064	309
292.46155	305
292.48242	305
292.5033	307
292.5242	305
292.54507	310
292.56598	308
292.58685	310
292.60773	303
292.62863	304
292.64951	301
292.67038	298
292.69128	308
292.71216	308
292.73303	311
292.75394	306
292.77481	307
292.79568	303
292.81659	311
292.83746	300
292.85834	310
292.87924	307
292.90012	302
292.92099	308
292.94186	306
292.96277	305
292.98364	307
293.00452	307
293.02539	304
293.04626	307
293.06717	310
293.08804	306
293.10892	295
293.12979	306
293.15067	303
293.17154	301
293.19244	303
293.21332	298
293.23419	310
293.25507	307
293.27594	311
293.29681	309
293.31769	306
293.33856	309
293.35944	304
293.38031	307
293.40118	305
293.42206	307
293.44296	305
293.46384	304
293.48471	307
293.50558	307
293.52646	306
293.54733	302
293.56821	310
293.58908	309
293.60992	305
293.6308	297
293.65167	310
293.67255	305
293.69342	309
293.71429	302
293.73517	308
293.75604	314
293.77692	310
293.79779	310
293.81866	309
293.83954	306
293.86038	307
293.88126	306
293.90213	304
293.923	310
293.94388	307
293.96475	305
293.9856	308
294.00647	305
294.02734	302
294.04822	303
294.06909	310
294.08994	306
294.11081	302
294.13168	310
294.15256	299
294.1734	311
294.19427	303
294.21515	305
294.23599	308
294.25687	308
294.27774	309
294.29861	308
294.31946	304
294.34033	305
294.36121	308
294.38205	305
294.40292	307
294.42377	312
294.44464	303
294.46552	296
294.48636	312
294.50723	302
294.52808	304
294.54895	304
294.56982	305
294.59067	310
294.61154	303
294.63239	307
294.65326	310
294.6741	311
294.69498	306
294.71582	305
294.73669	307
294.75754	304
294.77841	301
294.79926	307
294.82013	305
294.84097	308
294.86185	306
294.88269	310
294.90356	306
294.92441	301
294.94525	304
294.96613	307
294.98697	316
295.00784	304
295.02869	304
295.04953	308
295.0704	309
295.09125	308
295.11209	300
295.13297	309
295.15381	306
295.17465	302
295.19553	308
295.21637	308
295.23721	311
295.25809	302
295.27893	305
295.29977	303
295.32062	313
295.34149	305
295.36234	304
295.38318	306
295.40402	302
295.42487	305
295.44574	305
295.46658	307
295.48743	310
295.50827	305
295.52911	301
295.54999	314
295.57083	305
295.59167	305
295.61252	304
295.63336	312
295.65421	304
295.67505	306
295.69589	302
295.71677	302
295.73761	304
295.75845	301
295.7793	309
295.80014	306
295.82098	303
295.84183	306
