Date and Time:                Thu Sep 8 16:56:22.000 2022
258.16672	307
258.18799	310
258.20923	305
258.23047	309
258.25171	307
258.27298	310
258.29422	309
258.31546	308
258.3367	303
258.35797	308
258.37921	309
258.40045	311
258.42169	301
258.44296	301
258.4642	306
258.48544	309
258.50668	306
258.52792	309
258.54919	315
258.57043	305
258.59167	311
258.61292	301
258.63416	310
258.6554	306
258.67667	302
258.69791	307
258.71915	301
258.74039	310
258.76163	307
258.78287	301
258.80411	305
258.82538	306
258.84662	304
258.86786	308
258.8891	306
258.91034	309
258.93158	311
258.95282	306
258.97406	308
258.9953	304
259.01654	302
259.03778	304
259.05902	303
259.08026	303
259.1015	303
259.12274	309
259.14398	307
259.16522	309
259.18646	307
259.2077	307
259.22894	309
259.25018	306
259.27142	306
259.29266	312
259.3139	307
259.33514	305
259.35638	307
259.37762	303
259.39886	307
259.4201	303
259.44135	307
259.46259	309
259.48383	302
259.50507	303
259.52631	303
259.54755	305
259.56879	304
259.59	310
259.61124	297
259.63248	308
259.65372	309
259.67496	303
259.6962	308
259.71744	304
259.73865	303
259.75989	306
259.78113	301
259.80237	303
259.82361	310
259.84485	313
259.86606	310
259.8873	304
259.90854	309
259.92978	304
259.95102	305
259.97223	314
259.99347	306
260.01471	304
260.03595	314
260.05716	304
260.0784	301
260.09964	306
260.12088	303
260.14209	307
260.16333	302
260.18457	306
260.20581	309
260.22702	304
260.24826	305
260.2695	306
260.29071	310
260.31195	307
260.33319	307
260.3544	305
260.37564	303
260.39688	303
260.41809	313
260.43933	310
260.46057	301
260.48178	307
260.50302	307
260.52423	312
260.54547	299
260.56671	308
260.58792	305
260.60916	303
260.63037	302
260.65161	306
260.67285	307
260.69406	303
260.7153	306
260.73651	304
260.75775	306
260.77896	292
260.8002	302
260.82141	300
260.84265	308
260.86389	304
260.8851	301
260.90634	313
260.92755	308
260.94879	307
260.97	302
260.99121	306
261.01245	300
261.03366	303
261.0549	308
261.07611	305
261.09735	315
261.11856	311
261.1398	305
261.16101	302
261.18225	303
261.20346	305
261.22467	299
261.24591	299
261.26712	306
261.28836	306
261.30957	304
261.33078	305
261.35202	302
261.37323	306
261.39444	308
261.41568	302
261.43689	300
261.4581	302
261.47934	313
261.50055	304
261.52176	306
261.543	308
261.56421	304
261.58542	307
261.60666	306
261.62787	305
261.64908	302
261.67032	310
261.69153	305
261.71274	310
261.73395	305
261.75519	302
261.7764	301
261.79761	300
261.81882	307
261.84006	307
261.86127	308
261.88248	303
261.90369	307
261.9249	305
261.94614	300
261.96735	312
261.98856	305
262.00977	301
262.03098	310
262.05222	310
262.07343	312
262.09464	308
262.11584	307
262.13705	309
262.15826	307
262.17947	304
262.20071	309
262.22192	312
262.24313	308
262.26434	305
262.28555	300
262.30676	304
262.32797	309
262.34918	306
262.37039	300
262.3916	298
262.41281	303
262.43402	302
262.45523	301
262.47647	298
262.49768	308
262.51889	307
262.5401	313
262.56131	301
262.58252	305
262.60373	299
262.62494	313
262.64615	298
262.66736	304
262.68857	304
262.70978	310
262.73099	301
262.75217	302
262.77338	305
262.79459	307
262.8158	300
262.83701	303
262.85822	307
262.87943	311
262.90063	300
262.92184	302
262.94305	308
262.96426	300
262.98547	305
263.00665	305
263.02786	306
263.04907	309
263.07028	307
263.09149	306
263.1127	306
263.13391	302
263.15509	301
263.1763	301
263.19751	303
263.21872	307
263.23993	305
263.26114	307
263.28232	304
263.30353	310
263.32474	301
263.34595	301
263.36713	304
263.38834	310
263.40955	304
263.43076	303
263.45193	308
263.47314	307
263.49435	303
263.51556	310
263.53674	308
263.55795	302
263.57916	309
263.60034	307
263.62155	302
263.64276	306
263.66397	312
263.68515	305
263.70636	310
263.72757	304
263.74875	294
263.76996	304
263.79117	302
263.81235	303
263.83356	303
263.85474	302
263.87595	307
263.89716	304
263.91833	308
263.93954	312
263.96072	308
263.98193	303
264.00314	307
264.02432	308
264.04553	311
264.06671	310
264.08792	305
264.1091	303
264.13031	310
264.15149	304
264.1727	297
264.19388	303
264.21509	310
264.2363	303
264.25748	310
264.27869	308
264.29987	307
264.32104	302
264.34225	301
264.36343	309
264.38464	304
264.40582	303
264.42703	303
264.44821	303
264.46942	298
264.4906	310
264.51181	308
264.53299	307
264.55417	307
264.57538	306
264.59656	303
264.61777	302
264.63895	307
264.66013	307
264.68134	305
264.70251	300
264.72369	308
264.7449	301
264.76608	308
264.78726	306
264.80847	306
264.82965	314
264.85083	306
264.87204	307
264.89322	308
264.9144	307
264.93561	307
264.95679	306
264.97797	309
264.99915	304
265.02036	305
265.04153	302
265.06271	309
265.08389	307
265.1051	306
265.12628	305
265.14746	308
265.16864	312
265.18985	303
265.21103	304
265.23221	303
265.25339	310
265.27457	308
265.29578	311
265.31696	312
265.33813	306
265.35931	302
265.38049	307
265.40167	303
265.42285	305
265.44406	310
265.46524	305
265.48642	302
265.5076	308
265.52878	307
265.54996	307
265.57114	302
265.59232	305
265.61349	306
265.6347	304
265.65588	303
265.67706	311
265.69824	305
265.71942	308
265.7406	305
265.76178	305
265.78296	310
265.80414	304
265.82532	307
265.8465	306
265.86768	312
265.88885	309
265.91003	309
265.93121	311
265.95239	303
265.97357	302
265.99475	303
266.01593	302
266.03711	303
266.05829	305
266.07947	302
266.10065	306
266.1218	305
266.14297	309
266.16415	308
266.18533	305
266.20651	302
266.22769	308
266.24887	306
266.27005	303
266.29123	307
266.31238	304
266.33356	301
266.35474	306
266.37592	307
266.39709	305
266.41827	313
266.43945	303
266.4606	309
266.48178	302
266.50296	309
266.52414	308
266.54532	305
266.56647	305
266.58765	310
266.60883	306
266.63	306
266.65115	308
266.67233	306
266.69351	308
266.71469	306
266.73584	311
266.75702	315
266.7782	304
266.79938	313
266.82053	307
266.84171	309
266.86288	303
266.88403	312
266.90521	302
266.92639	307
266.94754	306
266.96872	307
266.9899	307
267.01105	300
267.03223	304
267.05341	303
267.07455	314
267.09573	310
267.11688	305
267.13806	306
267.15924	304
267.18039	314
267.20157	309
267.22272	300
267.2439	303
267.26505	312
267.28622	299
267.3074	307
267.32855	308
267.34973	304
267.37088	301
267.39206	307
267.41321	304
267.43439	301
267.45554	307
267.47672	307
267.49786	306
267.51904	308
267.54019	305
267.56137	306
267.58252	309
267.6037	306
267.62485	308
267.646	306
267.66718	310
267.68832	302
267.7095	307
267.73065	304
267.75183	309
267.77298	309
267.79413	308
267.81531	304
267.83646	303
267.85764	306
267.87878	302
267.89993	309
267.92111	315
267.94226	304
267.96341	305
267.98459	311
268.00574	307
268.02689	309
268.04807	305
268.06921	305
268.09036	310
268.11154	303
268.13269	303
268.15384	310
268.17499	304
268.19617	309
268.21732	304
268.23846	314
268.25961	310
268.28079	311
268.30194	309
268.32309	309
268.34424	307
268.36542	302
268.38657	306
268.40771	308
268.42886	310
268.45001	307
268.47119	305
268.49234	307
268.51349	304
268.53464	310
268.55579	303
268.57693	306
268.59808	309
268.61926	309
268.64041	304
268.66156	297
268.68271	311
268.70386	307
268.72501	311
268.74615	305
268.7673	307
268.78845	305
268.8096	312
268.83078	304
268.85193	307
268.87308	304
268.89423	308
268.91537	299
268.93652	310
268.95767	303
268.97882	305
268.99997	309
269.02112	305
269.04227	304
269.06342	315
269.08456	304
269.10571	315
269.12686	302
269.14801	305
269.16916	300
269.19031	314
269.21143	307
269.23257	308
269.25372	309
269.27487	311
269.29602	313
269.31717	306
269.33832	309
269.35947	306
269.38062	308
269.40176	304
269.42291	311
269.44403	308
269.46518	305
269.48633	304
269.50748	306
269.52863	308
269.54977	307
269.57089	307
269.59204	313
269.61319	308
269.63434	309
269.65549	314
269.67661	307
269.69775	314
269.7189	307
269.74005	306
269.7612	303
269.78232	308
269.80347	314
269.82462	306
269.84576	309
269.86688	305
269.88803	309
269.90918	310
269.9303	313
269.95145	306
269.9726	308
269.99371	309
270.01486	304
270.03601	308
270.05716	310
270.07828	310
270.09943	304
270.12054	307
270.14169	302
270.16284	310
270.18396	305
270.20511	314
270.22626	303
270.24738	302
270.26852	314
270.28964	305
270.31079	312
270.33194	304
270.35306	311
270.37421	306
270.39532	307
270.41647	304
270.43759	310
270.45874	311
270.47986	307
270.50101	305
270.52213	309
270.54327	305
270.56439	309
270.58554	306
270.60666	308
270.62781	312
270.64893	308
270.67007	309
270.69119	306
270.71234	305
270.73346	307
270.75461	308
270.77573	307
270.79684	303
270.81799	313
270.83911	306
270.86026	303
270.88138	309
270.9025	304
270.92365	303
270.94476	304
270.96591	305
270.98703	309
271.00815	306
271.0293	310
271.05042	307
271.07153	309
271.09268	304
271.1138	311
271.13492	308
271.15607	306
271.17719	314
271.1983	314
271.21942	303
271.24057	307
271.26169	308
271.28281	306
271.30396	309
271.32507	308
271.34619	305
271.36731	314
271.38843	308
271.40958	313
271.43069	312
271.45181	311
271.47293	308
271.49408	305
271.5152	310
271.53632	310
271.55743	306
271.57855	308
271.59967	302
271.62082	311
271.64194	309
271.66306	312
271.68417	309
271.70529	307
271.72641	312
271.74753	305
271.76865	303
271.78979	310
271.81091	313
271.83203	306
271.85315	310
271.87427	306
271.89539	314
271.9165	310
271.93762	309
271.95874	312
271.97986	313
272.00098	305
272.02209	308
272.04321	309
272.06433	312
272.08545	306
272.10657	306
272.12769	305
272.1488	312
272.16992	314
272.19104	308
272.21216	312
272.23328	310
272.25439	311
272.27551	313
272.29663	304
272.31775	305
272.33884	314
272.35995	308
272.38107	311
272.40219	312
272.42331	310
272.44443	303
272.46555	310
272.48666	306
272.50778	314
272.52887	311
272.54999	311
272.57111	308
272.59222	314
272.61334	311
272.63446	319
272.65555	309
272.67667	309
272.69778	311
272.7189	309
272.73999	315
272.76111	313
272.78223	313
272.80334	309
272.82446	308
272.84555	310
272.86667	304
272.88779	310
272.90887	311
272.92999	308
272.95111	307
272.97223	315
272.99332	312
273.01443	305
273.03555	311
273.05664	316
273.07776	307
273.09888	315
273.11996	309
273.14108	316
273.1622	307
273.18329	310
273.20441	317
273.22549	313
273.24661	310
273.26773	308
273.28882	319
273.30994	318
273.33102	315
273.35214	312
273.37323	321
273.39435	313
273.41547	316
273.43655	315
273.45767	314
273.47876	318
273.49988	314
273.52097	320
273.54208	305
273.56317	310
273.58429	320
273.60538	309
273.6265	316
273.64758	313
273.6687	311
273.68979	316
273.71091	316
273.73199	323
273.75308	313
273.7742	318
273.79529	312
273.81641	317
273.83749	314
273.85858	317
273.8797	314
273.90079	312
273.92191	318
273.94299	316
273.96408	321
273.9852	318
274.00629	316
274.02737	325
274.04849	319
274.06958	320
274.09067	313
274.11179	318
274.13287	317
274.15396	322
274.17508	319
274.19617	320
274.21725	313
274.23834	317
274.25946	317
274.28055	318
274.30164	321
274.32272	318
274.34384	320
274.36493	319
274.38602	331
274.4071	320
274.42822	315
274.44931	323
274.4704	320
274.49149	326
274.51257	321
274.53366	321
274.55478	324
274.57587	320
274.59695	322
274.61804	322
274.63913	328
274.66022	317
274.6813	327
274.70242	324
274.72351	324
274.7446	323
274.76569	329
274.78677	322
274.80786	329
274.82895	329
274.85004	324
274.87112	327
274.89221	333
274.9133	329
274.93439	332
274.95547	329
274.97656	332
274.99765	338
275.01874	336
275.03983	337
275.06091	338
275.082	339
275.10309	342
275.12418	344
275.14526	345
275.16635	347
275.18744	353
275.20853	353
275.22961	362
275.2507	358
275.27179	364
275.29288	366
275.31396	363
275.33502	368
275.35611	371
275.3772	376
275.39828	384
275.41937	392
275.44046	398
275.46155	400
275.4826	405
275.50369	422
275.52478	419
275.54587	420
275.56696	423
275.58804	446
275.6091	453
275.63019	460
275.65128	470
275.67236	482
275.69345	488
275.71451	498
275.7356	496
275.75668	521
275.77777	530
275.79883	547
275.81992	558
275.841	578
275.86206	587
275.88315	605
275.90424	611
275.92529	636
275.94638	643
275.96747	666
275.98853	697
276.00961	700
276.0307	728
276.05176	739
276.07285	766
276.09393	777
276.11499	818
276.13608	835
276.15717	861
276.17822	900
276.19931	923
276.22037	967
276.24146	993
276.26251	1057
276.2836	1116
276.30469	1183
276.32574	1248
276.34683	1348
276.36789	1482
276.38898	1615
276.41003	1785
276.43112	1938
276.45218	2180
276.47327	2475
276.49432	2807
276.51541	3274
276.53647	3847
276.55756	4614
276.57861	5514
276.5997	6683
276.62076	8135
276.64182	10044
276.6629	12323
276.68396	15131
276.70505	18391
276.7261	21657
276.74719	24991
276.76825	27891
276.78931	30260
276.81039	31768
276.83145	32292
276.85251	32239
276.8736	31721
276.89465	30875
276.91574	29607
276.9368	28561
276.95786	27478
276.97891	26326
277	24964
277.02106	23513
277.04211	21792
277.0632	19926
277.08426	17893
277.10532	15865
277.1264	13761
277.14746	11796
277.16852	9950
277.18958	8417
277.21066	7063
277.23172	5948
277.25278	5003
277.27383	4227
277.29489	3623
277.31598	3089
277.33704	2681
277.35809	2298
277.37915	2002
277.40021	1785
277.42126	1571
277.44235	1410
277.46341	1293
277.48447	1174
277.50552	1049
277.52658	978
277.54764	894
277.5687	835
277.58978	787
277.61084	726
277.6319	683
277.65295	647
277.67401	618
277.69507	590
277.71613	557
277.73718	534
277.75824	517
277.7793	503
277.80035	485
277.82141	468
277.84247	461
277.86353	454
277.88458	436
277.90564	427
277.9267	414
277.94775	410
277.96881	407
277.98987	404
278.01093	392
278.03198	387
278.05304	381
278.0741	382
278.09515	374
278.11621	368
278.13727	369
278.15833	367
278.17935	363
278.20041	361
278.22147	353
278.24252	349
278.26358	358
278.28464	349
278.30569	345
278.32672	349
278.34778	345
278.36884	347
278.38989	343
278.41095	350
278.43201	341
278.45303	333
278.47409	340
278.49515	335
278.5162	334
278.53723	336
278.55829	333
278.57935	332
278.6004	337
278.62143	334
278.64249	334
278.66354	332
278.6846	328
278.70563	324
278.72668	329
278.74774	328
278.76877	328
278.78983	325
278.81088	328
278.83191	328
278.85297	322
278.87402	323
278.89505	330
278.91611	324
278.93716	321
278.95819	320
278.97925	326
279.00027	326
279.02133	324
279.04239	320
279.06342	325
279.08447	321
279.1055	320
279.12656	326
279.14758	321
279.16864	323
279.1897	316
279.21072	314
279.23178	323
279.25281	320
279.27386	313
279.29489	319
279.31595	311
279.33698	318
279.35803	319
279.37906	323
279.40009	320
279.42114	318
279.44217	320
279.46323	316
279.48425	319
279.50531	321
279.52634	316
279.54736	320
279.56842	319
279.58945	322
279.6105	313
279.63153	313
279.65256	309
279.67361	315
279.69464	311
279.71567	313
279.73672	311
279.75775	324
279.77878	314
279.79984	312
279.82086	315
279.84189	309
279.86295	316
279.88397	314
279.905	308
279.92603	312
279.94708	316
279.96811	319
279.98914	321
280.01016	310
280.03122	308
280.05225	319
280.07327	314
280.0943	317
280.11536	314
280.13638	313
280.15741	316
280.17844	311
280.19946	313
280.22049	309
280.24155	313
280.26257	311
280.2836	309
280.30463	313
280.32565	310
280.34668	312
280.36771	314
280.38873	306
280.40979	316
280.43082	316
280.45184	309
280.47287	312
280.4939	316
280.51492	311
280.53595	308
280.55698	313
280.578	313
280.59903	307
280.62006	311
280.64108	313
280.66211	318
280.68314	315
280.70416	308
280.72519	317
280.74622	308
280.76724	318
280.78827	313
280.8093	311
280.83032	309
280.85135	311
280.87238	307
280.8934	316
280.9144	316
280.93542	307
280.95645	313
280.97748	311
280.9985	309
281.01953	314
281.04056	307
281.06158	310
281.08258	307
281.10361	306
281.12463	310
281.14566	312
281.16669	310
281.18771	315
281.20871	309
281.22974	316
281.25076	309
281.27179	310
281.29279	311
281.31381	311
281.33484	306
281.35587	308
281.37686	313
281.39789	317
281.41891	312
281.43994	310
281.46094	308
281.48196	312
281.50299	306
281.52399	308
281.54501	308
281.56604	305
281.58704	308
281.60806	311
281.62909	309
281.65009	307
281.67111	304
281.69214	311
281.71313	310
281.73416	300
281.75516	311
281.77618	308
281.79721	306
281.81821	313
281.83923	311
281.86023	311
281.88126	306
281.90225	312
281.92328	311
281.94427	308
281.9653	311
281.98633	315
282.00732	303
282.02835	308
282.04935	311
282.07034	308
282.09137	302
282.11237	308
282.13339	311
282.15439	307
282.17542	315
282.19641	311
282.21744	307
282.23843	309
282.25943	310
282.28046	315
282.30145	309
282.32248	318
282.34348	306
282.36447	309
282.3855	305
282.40649	306
282.42752	308
282.44852	318
282.46951	311
282.49054	313
282.51154	311
282.53253	310
282.55353	316
282.57455	309
282.59555	313
282.61655	316
282.63757	307
282.65857	314
282.67957	312
282.70056	310
282.72159	307
282.74258	308
282.76358	309
282.78458	315
282.80557	308
282.8266	307
282.8476	305
282.86859	308
282.88959	313
282.91058	308
282.93161	304
282.95261	308
282.9736	317
282.9946	313
283.01559	307
283.03659	308
283.05759	303
283.07858	312
283.09961	314
283.12061	304
283.1416	310
283.1626	310
283.18359	307
283.20459	319
283.22559	305
283.24658	308
283.26758	307
283.28857	311
283.30957	306
283.33057	309
283.35156	313
283.37256	301
283.39355	310
283.41455	307
283.43555	306
283.45654	306
283.47754	301
283.49854	310
283.51953	305
283.54053	309
283.56152	314
283.58252	309
283.60352	307
283.62451	306
283.64548	304
283.66647	316
283.68747	305
283.70847	307
283.72946	314
283.75046	303
283.77145	311
283.79242	311
283.81342	315
283.83441	312
283.85541	304
283.8764	307
283.8974	307
283.91837	314
283.93936	308
283.96036	314
283.98135	306
284.00232	309
284.02332	308
284.04431	307
284.06531	308
284.08627	307
284.10727	313
284.12827	305
284.14926	308
284.17023	314
284.19122	303
284.21222	310
284.23318	307
284.25418	306
284.27518	309
284.29614	309
284.31714	303
284.33813	314
284.3591	311
284.3801	308
284.40106	305
284.42206	303
284.44305	306
284.46402	303
284.48502	309
284.50598	303
284.52698	308
284.54794	305
284.56894	310
284.58994	311
284.6109	312
284.6319	307
284.65286	309
284.67386	304
284.69482	311
284.71582	308
284.73679	309
284.75778	310
284.77875	309
284.79971	310
284.82071	305
284.84167	305
284.86267	305
284.88364	306
284.90463	307
284.9256	310
284.94656	308
284.96756	307
284.98853	310
285.00952	307
285.03049	304
285.05145	305
285.07245	309
285.09341	305
285.11438	306
285.13538	306
285.15634	307
285.17731	304
285.1983	306
285.21927	305
285.24023	312
285.26123	306
285.2822	308
285.30316	303
285.32413	304
285.34512	312
285.36609	311
285.38705	314
285.40802	307
285.42902	308
285.44998	313
285.47095	311
285.49191	310
285.51288	305
285.53387	304
285.55484	307
285.57581	306
285.59677	304
285.61774	307
285.6387	301
285.65967	306
285.68066	309
285.70163	306
285.7226	314
285.74356	304
285.76453	308
285.78549	314
285.80646	312
285.82742	310
285.84839	309
285.86935	305
285.89032	310
285.91129	306
285.93225	303
285.95322	307
285.97418	309
285.99515	307
286.01611	304
286.03708	310
286.05804	306
286.07901	313
286.09998	309
286.12094	311
286.14191	311
286.16287	307
286.18384	306
286.2048	305
286.22577	307
286.24673	307
286.2677	309
286.28867	310
286.30963	309
286.33057	305
286.35153	308
286.3725	305
286.39346	299
286.41443	305
286.43539	304
286.45633	303
286.47729	307
286.49826	304
286.51923	312
286.54019	307
286.56113	306
286.58209	305
286.60306	309
286.62402	300
286.64499	309
286.66592	308
286.68689	310
286.70786	304
286.72879	301
286.74976	308
286.77072	311
286.79169	308
286.81262	305
286.83359	306
286.85455	310
286.87549	304
286.89645	307
286.91742	304
286.93835	310
286.95932	306
286.98026	310
287.00122	307
287.02219	301
287.04312	305
287.06409	308
287.08502	319
287.10599	304
287.12695	302
287.14789	308
287.16885	310
287.18979	300
287.21075	310
287.23169	303
287.25266	308
287.27359	311
287.29456	305
287.31549	309
287.33646	302
287.35739	306
287.37836	305
287.39929	313
287.42026	304
287.44119	305
287.46213	305
287.48309	302
287.50403	309
287.52499	310
287.54593	303
287.56689	307
287.58783	307
287.60876	311
287.62973	304
287.65067	307
287.6716	312
287.69257	301
287.7135	310
287.73444	311
287.7554	304
287.77634	297
287.79727	308
287.81824	310
287.83917	308
287.86011	300
287.88104	304
287.90201	303
287.92294	308
287.94388	306
287.96481	309
287.98578	312
288.00671	303
288.02765	310
288.04858	297
288.06955	308
288.09048	309
288.11142	304
288.13235	307
288.15329	309
288.17422	305
288.19519	313
288.21613	306
288.23706	308
288.258	309
288.27893	305
288.29987	316
288.3208	306
288.34174	308
288.36267	306
288.38361	309
288.40457	311
288.42551	305
288.44644	301
288.46738	307
288.48831	305
288.50925	301
288.53018	306
288.55112	305
288.57205	309
288.59299	303
288.61392	299
288.63486	304
288.65579	304
288.67673	311
288.69766	309
288.7186	297
288.7395	304
288.76044	306
288.78137	308
288.80231	301
288.82324	304
288.84418	305
288.86511	307
288.88605	303
288.90698	309
288.92792	311
288.94882	305
288.96976	308
288.99069	309
289.01163	303
289.03256	311
289.05347	305
289.0744	312
289.09534	310
289.11627	309
289.13721	307
289.15811	306
289.17905	304
289.19998	310
289.22092	304
289.24182	306
289.26276	308
289.28369	309
289.30463	311
289.32553	304
289.34647	301
289.3674	307
289.38831	301
289.40924	305
289.43018	302
289.45108	304
289.47202	309
289.49295	310
289.51385	316
289.53479	308
289.55569	302
289.57663	307
289.59756	307
289.61847	305
289.6394	310
289.66031	307
289.68124	311
289.70215	303
289.72308	308
289.74402	305
289.76492	311
289.78586	306
289.80676	309
289.8277	308
289.8486	306
289.86954	309
289.89044	310
289.91138	307
289.93228	301
289.95319	303
289.97412	297
289.99503	308
290.01596	299
290.03687	310
290.0578	304
290.0787	309
290.09961	305
290.12054	304
290.14145	301
290.16235	305
290.18329	303
290.20419	311
290.22513	303
290.24603	307
290.26694	303
290.28787	310
290.30878	307
290.32968	308
290.35059	311
290.37152	305
290.39243	308
290.41333	304
290.43427	311
290.45517	309
290.47607	302
290.49698	305
290.51788	302
290.53882	304
290.55972	306
290.58063	305
290.60153	304
290.62244	305
290.64337	300
290.66428	304
290.68518	307
290.70609	307
290.72699	306
290.74789	308
290.76883	308
290.78973	305
290.81064	314
290.83154	308
290.85245	305
290.87335	309
290.89426	308
290.91516	308
290.93607	305
290.95697	303
290.97787	304
290.99878	309
291.01968	313
291.04059	310
291.06149	307
291.0824	306
291.1033	303
291.12421	311
291.14511	304
291.16602	304
291.18692	308
291.20782	306
291.22873	307
291.24963	310
291.27054	305
291.29144	308
291.31235	298
291.33325	308
291.35416	308
291.37503	301
291.39594	302
291.41684	310
291.43774	303
291.45865	305
291.47955	308
291.50046	303
291.52133	302
291.54224	308
291.56314	302
291.58405	307
291.60495	307
291.62582	299
291.64673	308
291.66763	308
291.68854	310
291.70941	307
291.73032	305
291.75122	306
291.77213	310
291.793	303
291.8139	309
291.83481	309
291.85568	307
291.87659	308
291.89749	307
291.91837	307
291.93927	304
291.96017	309
291.98105	303
292.00195	306
292.02286	307
292.04373	300
292.06464	310
292.08551	308
292.10641	305
292.12732	304
292.14819	308
292.1691	306
292.18997	306
292.21088	309
292.23175	307
292.25266	307
292.27353	308
292.29443	307
292.31531	306
292.33621	306
292.35709	310
292.37799	302
292.39886	302
292.41977	307
292.44064	306
292.46155	307
292.48242	312
292.5033	312
292.5242	304
292.54507	298
292.56598	306
292.58685	316
292.60773	310
292.62863	307
292.64951	310
292.67038	312
292.69128	304
292.71216	305
292.73303	306
292.75394	311
292.77481	313
292.79568	305
292.81659	308
292.83746	301
292.85834	306
292.87924	308
292.90012	295
292.92099	301
292.94186	307
292.96277	303
292.98364	304
293.00452	302
293.02539	307
293.04626	306
293.06717	307
293.08804	311
293.10892	306
293.12979	301
293.15067	305
293.17154	301
293.19244	307
293.21332	304
293.23419	307
293.25507	310
293.27594	310
293.29681	306
293.31769	306
293.33856	305
293.35944	306
293.38031	310
293.40118	304
293.42206	306
293.44296	301
293.46384	306
293.48471	306
293.50558	304
293.52646	303
293.54733	312
293.56821	307
293.58908	309
293.60992	304
293.6308	307
293.65167	307
293.67255	305
293.69342	309
293.71429	310
293.73517	310
293.75604	309
293.77692	310
293.79779	305
293.81866	304
293.83954	304
293.86038	311
293.88126	304
293.90213	308
293.923	307
293.94388	306
293.96475	306
293.9856	302
294.00647	307
294.02734	305
294.04822	308
294.06909	308
294.08994	307
294.11081	302
294.13168	305
294.15256	299
294.1734	307
294.19427	310
294.21515	304
294.23599	304
294.25687	304
294.27774	305
294.29861	302
294.31946	309
294.34033	309
294.36121	308
294.38205	300
294.40292	310
294.42377	305
294.44464	308
294.46552	309
294.48636	307
294.50723	305
294.52808	305
294.54895	305
294.56982	308
294.59067	309
294.61154	307
294.63239	305
294.65326	300
294.6741	308
294.69498	302
294.71582	306
294.73669	307
294.75754	308
294.77841	309
294.79926	310
294.82013	308
294.84097	307
294.86185	304
294.88269	308
294.90356	308
294.92441	303
294.94525	302
294.96613	308
294.98697	308
295.00784	313
295.02869	304
295.04953	308
295.0704	304
295.09125	305
295.11209	307
295.13297	306
295.15381	311
295.17465	314
295.19553	308
295.21637	305
295.23721	308
295.25809	310
295.27893	306
295.29977	309
295.32062	303
295.34149	302
295.36234	307
295.38318	300
295.40402	306
295.42487	298
295.44574	305
295.46658	312
295.48743	309
295.50827	307
295.52911	304
295.54999	301
295.57083	302
295.59167	312
295.61252	308
295.63336	304
295.65421	305
295.67505	308
295.69589	306
295.71677	306
295.73761	302
295.75845	309
295.7793	306
295.80014	300
295.82098	307
295.84183	305
