# wl 	 %tx
 278.60528  0.00324
 278.62641  0.01494
 278.64755  0.00744
 278.66871 -0.00336
 278.68985  0.00740
 278.71097 -0.00539
 278.73214  0.00335
 278.75327  0.00401
 278.77441  0.00669
 278.79557  0.00335
 278.81671  0.01205
 278.83784  0.00267
 278.85901  0.00736
 278.88014  0.00268
 278.90127  0.00869
 278.92243  0.00931
 278.94357  0.00333
 278.96470  0.00864
 278.98587  0.00862
 279.00700  0.01060
 279.02814  0.00797
 279.04927  0.00864
 279.07044  0.00332
 279.09156  0.00199
 279.11269  0.00994
 279.13383  0.00066
 279.15499  0.00132
 279.17613  0.01120
 279.19726 -0.00331
 279.21840  0.00395
 279.23953  0.00855
 279.26069  0.00854
 279.28182  0.00526
 279.30296 -0.00066
 279.32409  0.00131
 279.34523  0.00197
 279.36639 -0.00655
 279.38753  0.00327
 279.40866  0.00392
 279.42979  0.00522
 279.45092  0.01566
 279.47206  0.00000
 279.49319  0.00261
 279.51436  0.00585
 279.53549 -0.00326
 279.55663  0.00000
 279.57776  0.00649
 279.59889  0.00714
 279.62002  0.01167
 279.64116  0.00065
 279.66229  0.00065
 279.68342  0.00322
 279.70456 -0.00902
 279.72572  0.00835
 279.74686  0.00962
 279.76798 -0.00128
 279.78912  0.00385
 279.81025  0.00257
 279.83139  0.00256
 279.85252  0.00127
 279.87366  0.00892
 279.89479  0.00828
 279.91593  0.00127
 279.93705  0.01205
 279.95819 -0.00572
 279.97932 -0.00063
 280.00046 -0.00317
 280.02159  0.00126
 280.04273  0.00507
 280.06386  0.00569
 280.08499  0.00189
 280.10612  0.00567
 280.12726  0.00189
 280.14839 -0.00252
 280.16950 -0.00189
 280.19063  0.00502
 280.21177  0.00501
 280.23289  0.00188
 280.25403  0.00625
 280.27516 -0.00063
 280.29629  0.00812
 280.31743 -0.00375
 280.33856  0.00499
 280.35970  0.01057
 280.38080  0.00062
 280.40193  0.00186
 280.42306  0.00620
 280.44420  0.00558
 280.46533  0.00932
 280.48647  0.00373
 280.50760 -0.00434
 280.52871 -0.00559
 280.54983  0.00249
 280.57097  0.00311
 280.59210 -0.00186
 280.61324 -0.00062
 280.63434  0.01113
 280.65548  0.00433
 280.67661  0.00370
 280.69774  0.00679
 280.71887 -0.00556
 280.73998 -0.00309
