Date and Time:                Mon Jan 30 17:58:17.000 2023
243.24037	5703
243.2617	5676
243.28302	5686
243.30434	5686
243.32567	5688
243.34698	5678
243.3683	5693
243.38962	5710
243.41095	5655
243.43227	5629
243.45358	5631
243.4749	5611
243.49623	5649
243.51755	5673
243.53886	5703
243.56018	5698
243.5815	5720
243.60283	5689
243.62415	5685
243.64546	5617
243.66678	5633
243.6881	5661
243.70941	5652
243.73073	5620
243.75204	5629
243.77336	5643
243.79468	5658
243.81599	5693
243.83731	5648
243.85863	5670
243.87994	5652
243.90126	5683
243.92258	5656
243.94389	5710
243.96521	5756
243.98653	5745
244.00784	5799
244.02916	5771
244.05048	5815
244.07179	5839
244.09311	5788
244.11443	5786
244.13573	5761
244.15704	5793
244.17836	5772
244.19968	5796
244.22099	5739
244.24231	5804
244.26361	5824
244.28493	5834
244.30624	5896
244.32756	5906
244.34886	5896
244.37018	5898
244.39149	5890
244.4128	5876
244.43411	5926
244.45543	5952
244.47673	6000
244.49805	6014
244.51936	6061
244.54066	6047
244.56198	6103
244.5833	6038
244.6046	6042
244.62592	6028
244.64722	6100
244.66853	6072
244.68983	6038
244.71115	6052
244.73247	6042
244.75377	6065
244.77509	6008
244.79639	5985
244.81769	6004
244.839	5987
244.86031	6047
244.88162	6041
244.90292	6065
244.92424	6051
244.94554	6073
244.96684	6156
244.98816	6144
245.00946	6173
245.03078	6172
245.05208	6208
245.07338	6178
245.0947	6155
245.116	6174
245.1373	6164
245.1586	6187
245.17992	6203
245.20122	6136
245.22252	6137
245.24382	6221
245.26514	6180
245.28644	6197
245.30774	6217
245.32904	6239
245.35034	6160
245.37166	6139
245.39296	6148
245.41426	6199
245.43556	6235
245.45686	6269
245.47816	6284
245.49947	6318
245.52077	6237
245.54208	6227
245.56339	6237
245.58469	6243
245.60599	6246
245.62729	6297
245.64859	6291
245.66989	6272
245.69119	6268
245.71249	6235
245.7338	6321
245.7551	6388
245.77638	6399
245.79768	6401
245.81898	6431
245.84029	6386
245.86159	6378
245.88289	6434
245.90419	6406
245.92549	6465
245.94679	6528
245.96808	6490
245.98938	6505
246.01068	6482
246.03198	6530
246.05328	6567
246.07457	6562
246.09587	6590
246.11717	6533
246.13847	6543
246.15976	6573
246.18106	6597
246.20236	6598
246.22365	6609
246.24495	6544
246.26625	6559
246.28754	6539
246.30884	6587
246.33014	6637
246.35143	6618
246.37273	6694
246.39401	6689
246.41531	6696
246.4366	6731
246.4579	6718
246.4792	6710
246.50049	6765
246.52179	6722
246.54308	6749
246.56438	6742
246.58566	6738
246.60696	6752
246.62825	6753
246.64954	6740
246.67084	6799
246.69212	6801
246.71342	6853
246.73471	6769
246.756	6758
246.7773	6705
246.79858	6705
246.81987	6755
246.84117	6764
246.86246	6765
246.88374	6814
246.90504	6874
246.92633	6840
246.94762	6875
246.9689	6899
246.9902	6887
247.01149	6906
247.03278	6881
247.05406	6855
247.07536	6986
247.09665	6939
247.11794	6945
247.13922	7001
247.16051	6980
247.18179	6997
247.20308	7014
247.22438	7114
247.24567	7125
247.26695	7098
247.28824	7098
247.30952	7161
247.33081	7116
247.3521	7126
247.37338	7172
247.39467	7185
247.41595	7176
247.43724	7195
247.45853	7212
247.47981	7257
247.5011	7300
247.52238	7246
247.54367	7257
247.56496	7245
247.58624	7320
247.60751	7245
247.6288	7277
247.65009	7261
247.67137	7249
247.69266	7317
247.71394	7299
247.73523	7252
247.7565	7256
247.77779	7226
247.79907	7227
247.82036	7249
247.84163	7270
247.86292	7292
247.8842	7301
247.90549	7304
247.92676	7306
247.94804	7391
247.96933	7369
247.9906	7317
248.01189	7325
248.03317	7289
248.05444	7303
248.07573	7255
248.097	7303
248.11829	7323
248.13957	7317
248.16084	7330
248.18213	7296
248.2034	7266
248.22469	7247
248.24596	7240
248.26724	7251
248.28851	7301
248.3098	7324
248.33107	7386
248.35236	7344
248.37363	7347
248.39491	7366
248.41618	7401
248.43745	7362
248.45874	7380
248.48001	7434
248.5013	7399
248.52257	7375
248.54384	7348
248.56512	7356
248.5864	7320
248.60767	7358
248.62894	7388
248.65022	7443
248.67149	7439
248.69276	7426
248.71405	7396
248.73532	7400
248.75659	7366
248.77786	7451
248.79913	7438
248.82042	7483
248.84169	7530
248.86296	7456
248.88423	7432
248.9055	7428
248.92677	7424
248.94804	7504
248.96931	7504
248.9906	7483
249.01187	7468
249.03314	7421
249.05441	7433
249.07568	7468
249.09695	7492
249.11823	7419
249.1395	7418
249.16077	7420
249.18204	7404
249.20331	7467
249.22458	7415
249.24585	7437
249.26711	7438
249.28838	7506
249.30965	7501
249.33092	7535
249.35219	7534
249.37346	7531
249.39473	7613
249.41599	7551
249.43726	7461
249.45853	7523
249.4798	7463
249.50107	7497
249.52232	7455
249.54359	7459
249.56487	7462
249.58614	7500
249.60739	7531
249.62866	7508
249.64993	7498
249.67119	7527
249.69246	7525
249.71373	7488
249.73499	7584
249.75626	7629
249.77753	7708
249.79878	7683
249.82005	7646
249.84131	7665
249.86258	7662
249.88385	7648
249.90511	7624
249.92638	7614
249.94763	7657
249.9689	7679
249.99016	7630
250.01143	7597
250.03268	7607
250.05394	7645
250.07521	7737
250.09647	7759
250.11774	7760
250.13899	7790
250.16026	7788
250.18152	7766
250.20277	7800
250.22404	7856
250.2453	7877
250.26656	7978
250.28783	8049
250.30908	7972
250.33034	8009
250.35159	7993
250.37286	7977
250.39412	7979
250.41537	7964
250.43663	8053
250.4579	7979
250.47916	7987
250.50041	7987
250.52167	7968
250.54292	8019
250.56418	8028
250.58545	7933
250.6067	7951
250.62796	7987
250.64922	7983
250.67047	7986
250.69173	7968
250.71298	8003
250.73424	8015
250.75549	8111
250.77675	8190
250.798	8188
250.81926	8163
250.84052	8142
250.86177	8114
250.88303	8146
250.90428	8113
250.92554	8122
250.94679	8142
250.96805	8090
250.9893	8061
251.01056	8105
251.0318	8145
251.05305	8129
251.07431	8130
251.09557	8146
251.11682	8140
251.13808	8184
251.15932	8168
251.18057	8086
251.20183	8115
251.22308	8100
251.24432	8125
251.26558	8234
251.28683	8258
251.30807	8207
251.32933	8133
251.35059	8195
251.37183	8187
251.39308	8182
251.41434	8266
251.43558	8277
251.45683	8295
251.47809	8259
251.49933	8263
251.52058	8320
251.54182	8369
251.56308	8370
251.58432	8367
251.60558	8400
251.62682	8322
251.64807	8363
251.66931	8376
251.69057	8451
251.71181	8460
251.73306	8491
251.7543	8450
251.77556	8526
251.7968	8555
251.81804	8588
251.83929	8584
251.86053	8615
251.88177	8610
251.90303	8621
251.92427	8641
251.94551	8678
251.96677	8740
251.98801	8705
252.00925	8677
252.03049	8638
252.05174	8598
252.07298	8627
252.09422	8720
252.11546	8749
252.13672	8773
252.15796	8745
252.1792	8729
252.20044	8745
252.22168	8859
252.24292	8794
252.26416	8831
252.28542	8843
252.30666	8819
252.3279	8878
252.34914	8847
252.37038	8869
252.39162	8919
252.41286	8931
252.4341	8882
252.45534	8871
252.47658	8953
252.49782	9005
252.51906	8996
252.5403	8974
252.56154	8973
252.58278	8950
252.60402	8857
252.62524	8854
252.64648	8865
252.66772	8860
252.68896	8883
252.71021	8884
252.73145	8903
252.75269	8908
252.77391	8897
252.79515	8859
252.81639	8865
252.83763	8882
252.85886	8946
252.8801	9005
252.90134	9052
252.92258	9017
252.9438	9017
252.96504	9071
252.98628	9085
253.00751	9117
253.02875	9146
253.04999	9183
253.07121	9197
253.09245	9155
253.11368	9051
253.13492	9055
253.15616	9031
253.17738	9080
253.19862	9094
253.21985	9143
253.24109	9224
253.26231	9252
253.28355	9247
253.30478	9226
253.32602	9277
253.34724	9281
253.36847	9246
253.38971	9336
253.41093	9392
253.43217	9441
253.4534	9341
253.47462	9333
253.49586	9283
253.51709	9329
253.53831	9358
253.55956	9409
253.58078	9409
253.60201	9421
253.62325	9330
253.64447	9327
253.6657	9356
253.68692	9347
253.70816	9375
253.72939	9427
253.75061	9520
253.77184	9495
253.79306	9450
253.8143	9415
253.83553	9500
253.85675	9542
253.87798	9544
253.8992	9575
253.92043	9620
253.94165	9594
253.96288	9588
253.9841	9543
254.00533	9478
254.02655	9515
254.04778	9447
254.069	9592
254.09023	9577
254.11145	9676
254.13268	9646
254.1539	9678
254.17513	9677
254.19635	9705
254.21758	9705
254.2388	9750
254.26003	9803
254.28125	9819
254.30247	9762
254.32368	9789
254.34491	9811
254.36613	9812
254.38736	9760
254.40858	9899
254.42979	9926
254.45102	9973
254.47224	9975
254.49347	9938
254.51468	9997
254.5359	10040
254.55713	10129
254.57834	10183
254.59956	10209
254.62079	10240
254.642	10285
254.66322	10262
254.68445	10276
254.70566	10254
254.72688	10233
254.74809	10285
254.76932	10289
254.79054	10298
254.81175	10249
254.83298	10238
254.85419	10282
254.87541	10242
254.89662	10210
254.91785	10137
254.93906	10202
254.96027	10167
254.98149	10165
255.0027	10203
255.02393	10203
255.04514	10216
255.06635	10308
255.08757	10334
255.10878	10394
255.12999	10382
255.15121	10400
255.17242	10425
255.19363	10421
255.21486	10413
255.23607	10464
255.25728	10459
255.27849	10440
255.29971	10410
255.32092	10381
255.34213	10403
255.36334	10406
255.38455	10396
255.40578	10352
255.42699	10387
255.4482	10403
255.46941	10332
255.49062	10414
255.51183	10452
255.53304	10541
255.55424	10600
255.57545	10583
255.59666	10632
255.61787	10644
255.63908	10604
255.66029	10567
255.6815	10590
255.70271	10559
255.72392	10606
255.74513	10630
255.76634	10661
255.78755	10663
255.80876	10589
255.82997	10688
255.85118	10770
255.87239	10875
255.8936	10843
255.91479	10832
255.936	10852
255.95721	10825
255.97842	10848
255.99963	10918
256.02084	11031
256.04205	11150
256.06323	11178
256.08444	11120
256.10565	11149
256.12686	11149
256.14807	11187
256.16928	11126
256.19046	11189
256.21167	11236
256.23288	11258
256.25409	11198
256.2753	11251
256.29651	11199
256.31769	11159
256.3389	11098
256.36011	11149
256.38132	11190
256.4025	11290
256.42371	11318
256.44492	11285
256.46613	11300
256.4873	11329
256.50851	11423
256.52972	11495
256.55093	11506
256.57211	11479
256.59332	11557
256.61453	11549
256.63571	11576
256.65692	11508
256.67813	11560
256.69931	11591
256.72052	11561
256.74173	11452
256.76291	11437
256.78412	11533
256.80533	11552
256.82651	11509
256.84772	11562
256.8689	11708
256.89011	11640
256.91132	11533
256.9325	11447
256.9537	11532
256.97488	11619
256.99609	11608
257.0173	11694
257.03848	11676
257.05969	11635
257.08087	11591
257.10208	11560
257.12326	11622
257.14447	11607
257.16565	11713
257.18686	11779
257.20804	11893
257.22925	11790
257.25043	11769
257.27164	11817
257.29282	11898
257.31403	11934
257.33521	11986
257.35641	11989
257.37759	11960
257.3988	11907
257.41998	11889
257.44116	11973
257.46237	12019
257.48355	12174
257.50476	12174
257.52594	12118
257.54712	12201
257.56833	12355
257.58951	12345
257.61072	12354
257.6319	12311
257.65308	12277
257.67429	12309
257.69547	12330
257.71664	12390
257.73785	12494
257.75903	12449
257.78021	12431
257.80142	12361
257.8226	12360
257.84378	12357
257.86496	12377
257.88617	12561
257.90735	12567
257.92853	12514
257.94974	12561
257.97092	12643
257.9921	12671
258.01328	12678
258.03448	12658
258.05566	12666
258.07684	12729
258.09802	12676
258.1192	12617
258.14041	12700
258.16159	12723
258.18277	12711
258.20395	12735
258.22513	12805
258.24631	12897
258.26752	12921
258.2887	12914
258.30988	12915
258.33105	12863
258.35223	12786
258.37341	12750
258.39459	12670
258.4158	12619
258.43698	12586
258.45816	12677
258.47934	12720
258.50052	12765
258.5217	12678
258.54288	12654
258.56406	12668
258.58524	12622
258.60641	12690
258.62759	12804
258.64877	12880
258.66995	12951
258.69113	12886
258.71231	12875
258.73349	12977
258.75467	13016
258.77585	12999
258.79703	13089
258.81821	13188
258.83939	13186
258.86057	13067
258.88174	12995
258.90292	12980
258.9241	13027
258.94528	13030
258.96646	13179
258.98764	13278
259.00882	13400
259.03	13484
259.05118	13433
259.07233	13486
259.09351	13564
259.11469	13635
259.13586	13699
259.15704	13806
259.17822	13940
259.1994	13860
259.22058	13890
259.24173	13827
259.26291	13859
259.28409	13894
259.30527	13910
259.32645	13951
259.3476	13915
259.36877	13954
259.38995	13924
259.41113	13931
259.43231	13994
259.45346	14043
259.47464	14080
259.49582	14150
259.517	14098
259.53815	14020
259.55933	14024
259.58051	14032
259.60168	14130
259.62283	14144
259.64401	14280
259.66519	14402
259.68634	14435
259.70752	14359
259.7287	14283
259.74985	14242
259.77103	14196
259.79221	14215
259.81335	14271
259.83453	14396
259.85571	14444
259.87686	14422
259.89804	14399
259.91919	14449
259.94037	14448
259.96155	14511
259.9827	14490
260.00388	14537
260.02502	14591
260.0462	14565
260.06738	14565
260.08853	14580
260.10971	14533
260.13086	14525
260.15204	14576
260.17319	14761
260.19437	14901
260.21552	14875
260.23669	14857
260.25784	14827
260.27902	14842
260.30017	14884
260.32135	15002
260.3425	15086
260.36368	15272
260.38483	15240
260.40601	15266
260.42715	15286
260.4483	15319
260.46948	15437
260.49063	15431
260.51181	15451
260.53296	15479
260.55414	15417
260.57529	15448
260.59644	15404
260.61761	15376
260.63876	15382
260.65991	15340
260.68109	15280
260.70224	15294
260.72339	15249
260.74457	15341
260.76572	15371
260.78687	15393
260.80804	15405
260.82919	15543
260.85034	15589
260.87152	15612
260.89267	15596
260.91382	15673
260.935	15663
260.95615	15669
260.97729	15604
260.99844	15576
261.01962	15622
261.04077	15641
261.06192	15478
261.08307	15485
261.10422	15520
261.1254	15545
261.14655	15525
261.16769	15499
261.18884	15488
261.20999	15333
261.23117	15406
261.25232	15430
261.27347	15601
261.29462	15650
261.31577	15676
261.33691	15725
261.35806	15767
261.37924	15685
261.40039	15637
261.42154	15669
261.44269	15792
261.46384	15758
261.48499	15855
261.50613	15880
261.52728	15863
261.54843	15831
261.56958	15875
261.59073	15875
261.61188	16136
261.63306	16266
261.65421	16297
261.67535	16168
261.6965	16086
261.71765	15992
261.7388	16023
261.75995	16082
261.7811	16230
261.80225	16405
261.82339	16358
261.84451	16341
261.86566	16469
261.88681	16479
261.90796	16428
261.92911	16358
261.95026	16416
261.97141	16342
261.99255	16273
262.0137	16232
262.03485	16274
262.056	16234
262.07715	16185
262.09827	16163
262.11942	16278
262.14056	16373
262.16171	16477
262.18286	16573
262.20401	16483
262.22516	16408
262.24628	16480
262.26743	16671
262.28857	16829
262.30972	16789
262.33087	16826
262.35199	16837
262.37314	16930
262.39429	16884
262.41544	16795
262.43658	16780
262.4577	16804
262.47885	16747
262.5	16817
262.52115	16798
262.54227	16917
262.56342	17007
262.58456	17175
262.60568	17304
262.62683	17384
262.64798	17281
262.6691	17240
262.69025	17116
262.7114	17083
262.73251	17223
262.75366	17245
262.77481	17400
262.79593	17504
262.81708	17411
262.83823	17282
262.85934	17267
262.88049	17210
262.90164	17350
262.92276	17467
262.94391	17554
262.96503	17686
262.98618	17702
263.00729	17604
263.02844	17729
263.04959	17778
263.07071	17848
263.09186	17803
263.11298	17815
263.13412	17827
263.15524	17888
263.17639	17743
263.19751	17694
263.21866	17745
263.23978	17830
263.26093	17893
263.28204	17937
263.30319	18071
263.32431	18105
263.34543	18094
263.36658	18156
263.3877	18304
263.40884	18317
263.42996	18361
263.45111	18317
263.47223	18432
263.49335	18457
263.5145	18304
263.53561	18280
263.55676	18429
263.57788	18401
263.599	18514
263.62015	18538
263.64127	18567
263.66238	18549
263.68353	18590
263.70465	18477
263.72577	18582
263.74692	18643
263.76804	18715
263.78915	18688
263.8103	18699
263.83142	18513
263.85254	18478
263.87366	18646
263.89481	18740
263.91592	18657
263.93704	18735
263.95816	18807
263.97931	18842
264.00043	18863
264.02155	18834
264.04266	18765
264.06378	18630
264.08493	18601
264.10605	18347
264.12717	18198
264.14828	18184
264.1694	18152
264.19055	18098
264.21167	18192
264.23279	18310
264.25391	18336
264.27502	18272
264.29614	18356
264.31726	18392
264.33838	18291
264.3595	18385
264.38065	18488
264.40176	18750
264.42288	18759
264.444	18685
264.46512	18751
264.48624	18940
264.50735	19037
264.52847	19109
264.54959	19064
264.57071	19104
264.59183	19040
264.61295	18901
264.63406	18836
264.65518	18867
264.6763	18884
264.69742	18880
264.71854	19114
264.73965	19222
264.76077	19391
264.78189	19233
264.80301	19203
264.82413	19243
264.84525	19386
264.86636	19578
264.88748	19640
264.90857	19819
264.92969	19906
264.95081	19856
264.97192	19786
264.99304	19719
265.01416	19750
265.03528	19733
265.0564	19819
265.07748	19862
265.0986	19827
265.11972	19799
265.14084	19798
265.16196	19858
265.18307	19825
265.20416	19895
265.22528	19889
265.2464	19822
265.26752	19815
265.2886	19750
265.30972	19779
265.33084	19812
265.35196	19870
265.37308	19978
265.39417	20148
265.41528	20267
265.4364	20279
265.45749	20261
265.47861	20216
265.49973	20081
265.52081	20171
265.54193	20220
265.56305	20276
265.58417	20431
265.60526	20541
265.62637	20593
265.64746	20519
265.66858	20513
265.6897	20536
265.71078	20496
265.7319	20434
265.75302	20438
265.77411	20413
265.79523	20582
265.81631	20469
265.83743	20404
265.85855	20309
265.87964	20350
265.90076	20446
265.92184	20628
265.94296	20671
265.96405	20695
265.98517	20514
266.00626	20430
266.02737	20538
266.04846	20623
266.06958	20826
266.09067	20940
266.11179	21092
266.13287	20989
266.15399	21005
266.17508	20947
266.1962	21022
266.21729	21077
266.2384	21197
266.25949	21215
266.28058	21221
266.3017	21156
266.32278	21075
266.3439	21196
266.36499	21062
266.38608	20902
266.4072	20875
266.42828	20875
266.44937	20965
266.47049	20989
266.49158	21030
266.5127	21112
266.53378	21139
266.55487	21249
266.57596	21414
266.59708	21493
266.61816	21448
266.63925	21411
266.66037	21584
266.68146	21646
266.70255	21611
266.72363	21551
266.74475	21633
266.76584	21681
266.78693	21527
266.80801	21425
266.82913	21392
266.85022	21546
266.87131	21663
266.8924	21652
266.91351	21738
266.9346	21700
266.95569	21612
266.97678	21473
266.99786	21577
267.01895	21726
267.04007	21802
267.06116	21879
267.08224	21759
267.10333	21833
267.12442	21730
267.14551	21700
267.1666	21749
267.18768	21701
267.20877	21718
267.22989	21887
267.25098	21829
267.27206	21818
267.29315	21751
267.31424	21801
267.33533	21943
267.35641	21974
267.3775	22066
267.39859	22121
267.41968	22163
267.44077	22095
267.46185	22001
267.48294	22087
267.50403	22219
267.52512	22377
267.5462	22493
267.56729	22386
267.58838	22525
267.60947	22679
267.63055	22722
267.65164	22604
267.6727	22597
267.69379	22639
267.71487	22564
267.73596	22534
267.75705	22585
267.77814	22621
267.79922	22598
267.82031	22454
267.8414	22261
267.86246	22347
267.88354	22516
267.90463	22733
267.92572	22800
267.94681	22729
267.9679	22590
267.98895	22618
268.01004	22861
268.03113	22853
268.05222	22891
268.0733	22885
268.09436	22921
268.11545	22947
268.13654	22854
268.15762	22797
268.17868	22878
268.19977	22783
268.22086	22721
268.24191	22754
268.263	22933
268.28409	22864
268.30518	23053
268.32623	23103
268.34732	23226
268.36841	23142
268.38947	23066
268.41055	22920
268.43164	22796
268.4527	22706
268.47379	22753
268.49484	22960
268.51593	23090
268.53702	23137
268.55807	23101
268.57916	22943
268.60022	22897
268.62131	23007
268.6424	23040
268.66345	23180
268.68454	23436
268.7056	23517
268.72668	23417
268.74774	23350
268.76883	23479
268.78989	23518
268.81097	23599
268.83203	23557
268.85312	23707
268.87418	23697
268.89526	23598
268.91632	23570
268.93741	23382
268.95847	23489
268.97955	23561
269.00061	23536
269.0217	23754
269.04276	23943
269.06381	24081
269.0849	23953
269.10596	24035
269.12704	24085
269.1481	24130
269.16916	24143
269.19025	24313
269.2113	24360
269.23236	24282
269.25345	24281
269.27451	24286
269.29556	24297
269.31665	24285
269.33771	24356
269.35876	24428
269.37985	24353
269.40091	24341
269.42197	24213
269.44305	24202
269.46411	24151
269.48517	24255
269.50623	24411
269.52731	24448
269.54837	24427
269.56943	24337
269.59048	24176
269.61157	24242
269.63263	24391
269.65369	24416
269.67474	24438
269.6958	24584
269.71686	24665
269.73795	24692
269.759	24709
269.78006	24577
269.80112	24576
269.82217	24371
269.84323	24200
269.86429	24122
269.88538	24092
269.90643	24023
269.92749	24089
269.94855	24288
269.9696	24339
269.99066	24227
270.01172	24220
270.03278	24212
270.05383	24095
270.07489	24218
270.09595	24508
270.117	24780
270.13806	25055
270.15912	25094
270.18018	24857
270.20123	25005
270.22229	25030
270.24335	25068
270.2644	25188
270.28546	25163
270.30652	25254
270.32758	25125
270.34863	24892
270.36969	24700
270.39075	24684
270.4118	24684
270.43286	24958
270.45392	25110
270.47498	25302
270.49603	25293
270.51706	25105
270.53812	25044
270.55917	25173
270.58023	25509
270.60129	25573
270.62234	25821
270.6434	25904
270.66443	25853
270.68549	25874
270.70654	25801
270.7276	25843
270.74866	25750
270.76968	25792
270.79074	25759
270.8118	25745
270.83286	25846
270.85388	25704
270.87494	25784
270.896	25743
270.91705	25915
270.93808	25744
270.95914	25711
270.98019	25774
271.00122	25746
271.02228	25737
271.04333	25669
271.06439	25897
271.08542	26037
271.10648	26174
271.12753	26342
271.14856	26428
271.16962	26410
271.19064	26340
271.2117	26228
271.23276	26215
271.25378	26191
271.27484	26218
271.29587	26253
271.31693	26335
271.33798	26379
271.35901	26434
271.38007	26507
271.40109	26370
271.42215	26381
271.44318	26192
271.46423	26125
271.48526	26256
271.50632	26311
271.52734	26272
271.5484	26241
271.56943	26142
271.59048	26034
271.61151	26046
271.63257	26306
271.65359	26514
271.67465	26493
271.69568	26512
271.71674	26429
271.73776	26357
271.75879	26398
271.77985	26533
271.80087	26695
271.82193	26889
271.84296	27014
271.86398	26960
271.88504	27058
271.90607	27216
271.92709	27258
271.94815	27236
271.96918	27266
271.9902	27274
272.01126	27164
272.03229	27237
272.05331	27239
272.07437	27232
272.0954	27107
272.11642	26953
272.13748	26855
272.15851	26889
272.17953	26979
272.20056	27061
272.22162	27079
272.24265	27207
272.26367	27191
272.2847	27350
272.30573	27656
272.32678	27620
272.34781	27590
272.36884	27656
272.38986	27798
272.41089	27818
272.43195	27816
272.45297	27788
272.474	27857
272.49503	27949
272.51605	27755
272.53708	27608
272.55811	27771
272.57913	27874
272.60019	27803
272.62122	27796
272.64224	27816
272.66327	27900
272.6843	27697
272.70532	27493
272.72635	27505
272.74738	27693
272.7684	27709
272.78943	27756
272.81046	27738
272.83148	27714
272.85251	27640
272.87354	27715
272.89456	27811
272.91559	27854
272.93661	27860
272.95764	28162
272.97867	28174
272.99969	28046
273.02072	27939
273.04175	27979
273.06277	28272
273.0838	28325
273.10483	28353
273.12582	28406
273.14685	28443
273.16788	28317
273.1889	28379
273.20993	28385
273.23096	28581
273.25198	28658
273.27298	28788
273.29401	28771
273.31503	28895
273.33606	28936
273.35709	29063
273.37811	29109
273.39911	29164
273.42014	29288
273.44116	29218
273.46219	29130
273.48318	29262
273.50421	29329
273.52524	29387
273.54626	29184
273.56726	29054
273.58829	29161
273.60931	29314
273.63034	29577
273.65134	29717
273.67236	29656
273.69339	29486
273.71439	29441
273.73541	29632
273.75644	29665
273.77744	29702
273.79846	29651
273.81949	29667
273.84048	29639
273.86151	29697
273.88251	29687
273.90353	29702
273.92456	29662
273.94556	29488
273.96658	29472
273.98758	29740
274.00861	29827
274.0296	29918
274.05063	29710
274.07166	29613
274.09265	29464
274.11368	29326
274.13467	29174
274.1557	29179
274.1767	29204
274.19772	29293
274.21872	29422
274.23975	29557
274.26074	29597
274.28174	29495
274.30276	29579
274.32376	29559
274.34479	29504
274.36578	29782
274.38681	29995
274.40781	30174
274.4288	30261
274.44983	30107
274.47083	30172
274.49185	30362
274.51285	30391
274.53384	30535
274.55487	30395
274.57587	30431
274.59686	30326
274.61789	30340
274.63889	30274
274.65988	30312
274.68091	30349
274.7019	30265
274.7229	30442
274.7439	30704
274.76492	30864
274.78592	30874
274.80692	30801
274.82791	30884
274.84894	31095
274.86993	31273
274.89093	31304
274.91193	31538
274.93295	31733
274.95395	31602
274.97495	31730
274.99594	31675
275.01694	31566
275.03793	31507
275.05896	31506
275.07996	31592
275.10095	31580
275.12195	31627
275.14294	31685
275.16394	31740
275.18494	31923
275.20593	32072
275.22696	32044
275.24796	32018
275.26895	31928
275.28995	31667
275.31094	31655
275.33194	31617
275.35294	31675
275.37393	31917
275.39493	32083
275.41592	32333
275.43692	32352
275.45792	32573
275.47891	32306
275.49991	32149
275.5209	32169
275.5419	32166
275.5629	32117
275.58389	32143
275.60489	32024
275.62589	31889
275.64688	31916
275.66788	31987
275.68884	32159
275.70984	32094
275.73083	32173
275.75183	32060
275.77283	32024
275.79382	32244
275.81482	32396
275.83582	32879
275.85678	33060
275.87778	33136
275.89877	32911
275.91977	32935
275.94077	32987
275.96176	33192
275.98273	33236
276.00372	33282
276.02472	33245
276.04572	33020
276.06668	32876
276.08768	32987
276.10867	32956
276.12967	33176
276.15063	33112
276.17163	33576
276.19263	33733
276.21362	33520
276.23459	33316
276.25558	33401
276.27658	33778
276.29755	33931
276.31854	34193
276.33954	34257
276.3605	34422
276.3815	34189
276.4025	34297
276.42346	34428
276.44446	34444
276.46542	34584
276.48642	34580
276.50742	34589
276.52838	34654
