Date and Time:                Fri Sep 9 16:44:36.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.27
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              347
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



325.71838	17587
325.73929	16778
325.76022	16758
325.78113	16868
325.80203	17069
325.82297	17235
325.84387	17196
325.86478	17181
325.88571	17210
325.90662	17193
325.92752	17142
325.94846	17066
325.96936	17063
325.99026	17199
326.01117	17298
326.0321	17389
326.05301	17308
326.07391	17432
326.09482	17414
326.11575	17325
326.13666	17225
326.15756	17324
326.17847	17308
326.19937	17343
326.22031	17203
326.24121	17064
326.26212	16975
326.28302	16937
326.30392	16890
326.32486	16988
326.34576	17114
326.36667	17145
326.38757	17143
326.40848	16996
326.42938	16772
326.45029	16810
326.47122	16889
326.49213	16945
326.51303	17040
326.53394	17054
326.55484	16975
326.57574	16860
326.59665	16860
326.61755	16751
326.63846	16724
326.65936	16820
326.68027	16687
326.70117	16668
326.72208	16436
326.74301	16401
326.76392	16340
326.78482	16302
326.80573	16248
326.82663	16172
326.84753	16078
326.86844	16086
326.88934	15923
326.91025	15879
326.93112	15836
326.95203	15933
326.97293	15930
326.99384	16028
327.01474	15957
327.03564	15889
327.05655	15822
327.07745	15804
327.09836	15810
327.11926	15646
327.14017	15641
327.16107	15614
327.18198	15587
327.20285	15521
327.22375	15318
327.24466	15305
327.26556	15294
327.28647	15326
327.30737	15272
327.32828	15287
327.34915	15286
327.37006	15289
327.39096	15230
327.41187	15309
327.43277	15417
327.45367	15534
327.47455	15613
327.49545	15648
327.51636	15621
327.53726	15589
327.55814	15483
327.57904	15511
327.59995	15629
327.62085	15785
327.64172	15842
327.66263	15869
327.68353	15880
327.70444	15822
327.72531	15925
327.74622	15938
327.76712	16141
327.78799	16320
327.8089	16334
327.8298	16403
327.85068	16459
327.87158	16497
327.89249	16662
327.91336	16842
327.93427	17030
327.95517	17227
327.97604	17190
327.99695	17241
328.01785	17479
328.03873	17533
328.05963	17675
328.08051	17762
328.10141	17741
328.12231	17758
