Date and Time:                Fri Sep 9 16:46:14.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.06
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              347
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



325.71838	299
325.73929	299
325.76022	303
325.78113	304
325.80203	299
325.82297	300
325.84387	297
325.86478	305
325.88571	295
325.90662	290
325.92752	304
325.94846	302
325.96936	299
325.99026	299
326.01117	305
326.0321	307
326.05301	311
326.07391	304
326.09482	298
326.11575	303
326.13666	297
326.15756	301
326.17847	300
326.19937	302
326.22031	301
326.24121	306
326.26212	307
326.28302	302
326.30392	298
326.32486	298
326.34576	298
326.36667	303
326.38757	302
326.40848	292
326.42938	304
326.45029	300
326.47122	299
326.49213	303
326.51303	303
326.53394	302
326.55484	297
326.57574	307
326.59665	303
326.61755	299
326.63846	299
326.65936	297
326.68027	293
326.70117	296
326.72208	300
326.74301	299
326.76392	299
326.78482	306
326.80573	301
326.82663	300
326.84753	301
326.86844	304
326.88934	295
326.91025	299
326.93112	303
326.95203	298
326.97293	296
326.99384	302
327.01474	300
327.03564	295
327.05655	298
327.07745	302
327.09836	302
327.11926	300
327.14017	302
327.16107	298
327.18198	302
327.20285	295
327.22375	303
327.24466	299
327.26556	303
327.28647	297
327.30737	304
327.32828	304
327.34915	294
327.37006	304
327.39096	301
327.41187	300
327.43277	297
327.45367	294
327.47455	297
327.49545	301
327.51636	300
327.53726	298
327.55814	301
327.57904	306
327.59995	295
327.62085	302
327.64172	298
327.66263	304
327.68353	308
327.70444	294
327.72531	302
327.74622	304
327.76712	297
327.78799	304
327.8089	298
327.8298	294
327.85068	298
327.87158	303
327.89249	303
327.91336	294
327.93427	302
327.95517	302
327.97604	300
327.99695	310
328.01785	303
328.03873	298
328.05963	297
328.08051	297
328.10141	303
328.12231	301
328.14319	299
328.16409	300
328.18497	300
328.20587	302
328.22675	305
328.24765	300
328.26852	299
328.28943	304
328.31033	300
328.33121	299
328.35211	300
328.37299	301
328.39389	300
328.41476	301
328.43564	300
328.45654	303
328.47742	298
