Date and Time:                Fri Sep 9 16:44:24.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.27
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              347
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



325.71838	17640
325.73929	16727
325.76022	16843
325.78113	16932
325.80203	17144
325.82297	17286
325.84387	17212
325.86478	17262
325.88571	17276
325.90662	17306
325.92752	17246
325.94846	17100
325.96936	17141
325.99026	17254
326.01117	17412
326.0321	17395
326.05301	17379
326.07391	17498
326.09482	17445
326.11575	17358
326.13666	17277
326.15756	17284
326.17847	17335
326.19937	17334
326.22031	17249
326.24121	17120
326.26212	17016
326.28302	16896
326.30392	16928
326.32486	17039
326.34576	17170
326.36667	17225
326.38757	17124
326.40848	17004
326.42938	16855
326.45029	16906
326.47122	16949
326.49213	16988
326.51303	17085
326.53394	17078
326.55484	17043
326.57574	16958
326.59665	16868
326.61755	16860
326.63846	16800
326.65936	16761
326.68027	16756
326.70117	16744
326.72208	16530
326.74301	16399
326.76392	16393
326.78482	16357
326.80573	16235
326.82663	16169
326.84753	16180
326.86844	16062
326.88934	15959
326.91025	15907
326.93112	15896
326.95203	16014
326.97293	16054
326.99384	16062
327.01474	16052
327.03564	15875
327.05655	15857
327.07745	15876
327.09836	15842
327.11926	15686
327.14017	15630
327.16107	15650
327.18198	15590
327.20285	15585
327.22375	15375
327.24466	15355
327.26556	15369
327.28647	15389
327.30737	15282
327.32828	15286
327.34915	15364
327.37006	15268
327.39096	15369
327.41187	15327
327.43277	15445
327.45367	15514
327.47455	15579
327.49545	15669
327.51636	15681
327.53726	15613
327.55814	15527
327.57904	15562
327.59995	15705
327.62085	15735
327.64172	15900
327.66263	15874
327.68353	15867
327.70444	15855
327.72531	15927
327.74622	16098
327.76712	16261
327.78799	16364
327.8089	16437
327.8298	16463
327.85068	16483
327.87158	16576
327.89249	16745
327.91336	16898
327.93427	17046
327.95517	17286
327.97604	17163
327.99695	17287
328.01785	17501
328.03873	17626
328.05963	17717
328.08051	17795
328.10141	17755
328.12231	17853
