Date and Time:                Fri Sep 9 16:43:04.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.27
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              347
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



325.71838	17684
325.73929	16802
325.76022	16852
325.78113	16879
325.80203	17191
325.82297	17267
325.84387	17258
325.86478	17232
325.88571	17237
325.90662	17179
325.92752	17143
325.94846	17102
325.96936	17026
325.99026	17178
326.01117	17234
326.0321	17294
326.05301	17249
326.07391	17293
326.09482	17351
326.11575	17147
326.13666	17062
326.15756	17128
326.17847	17172
326.19937	17049
326.22031	16982
326.24121	16824
326.26212	16731
326.28302	16622
326.30392	16593
326.32486	16703
326.34576	16804
326.36667	16800
326.38757	16760
326.40848	16640
326.42938	16454
326.45029	16436
326.47122	16550
326.49213	16546
326.51303	16650
326.53394	16643
326.55484	16493
326.57574	16452
326.59665	16379
326.61755	16334
326.63846	16290
326.65936	16251
326.68027	16203
326.70117	16105
326.72208	15989
326.74301	15929
326.76392	15850
326.78482	15809
326.80573	15770
326.82663	15732
326.84753	15681
326.86844	15584
326.88934	15477
326.91025	15443
326.93112	15487
326.95203	15480
326.97293	15525
326.99384	15586
327.01474	15574
327.03564	15517
327.05655	15431
327.07745	15422
327.09836	15432
327.11926	15338
327.14017	15339
327.16107	15264
327.18198	15291
327.20285	15219
327.22375	15076
327.24466	15043
327.26556	15066
327.28647	15058
327.30737	15052
327.32828	15086
327.34915	15101
327.37006	15083
327.39096	15104
327.41187	15156
327.43277	15260
327.45367	15339
327.47455	15484
327.49545	15563
327.51636	15604
327.53726	15587
327.55814	15470
327.57904	15528
327.59995	15693
327.62085	15678
327.64172	15826
327.66263	15909
327.68353	15913
327.70444	15847
327.72531	15966
327.74622	16105
327.76712	16252
327.78799	16387
327.8089	16523
327.8298	16500
327.85068	16557
327.87158	16595
327.89249	16866
327.91336	16916
327.93427	17117
327.95517	17357
327.97604	17380
327.99695	17379
328.01785	17622
328.03873	17775
328.05963	17865
328.08051	17903
328.10141	17921
328.12231	17930
