Date and Time:                Fri Sep 9 16:42:16.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.27
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              347
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



325.71838	17242
325.73929	16354
325.76022	16249
325.78113	16272
325.80203	16414
325.82297	16472
325.84387	16353
325.86478	16260
325.88571	16165
325.90662	16151
325.92752	15977
325.94846	15777
325.96936	15754
325.99026	15765
326.01117	15790
326.0321	15716
326.05301	15617
326.07391	15631
326.09482	15591
326.11575	15451
326.13666	15239
326.15756	15281
326.17847	15251
326.19937	15181
326.22031	15019
326.24121	14960
326.26212	14737
326.28302	14714
326.30392	14695
326.32486	14738
326.34576	14877
326.36667	14879
326.38757	14801
326.40848	14733
326.42938	14619
326.45029	14627
326.47122	14663
326.49213	14781
326.51303	14900
326.53394	14965
326.55484	14950
326.57574	14909
326.59665	14914
326.61755	14873
326.63846	14845
326.65936	14962
326.68027	14996
326.70117	15004
326.72208	14946
326.74301	14917
326.76392	14956
326.78482	14972
326.80573	14994
326.82663	14994
326.84753	15027
326.86844	15111
326.88934	15076
326.91025	15097
326.93112	15277
326.95203	15349
326.97293	15472
326.99384	15641
327.01474	15731
327.03564	15693
327.05655	15675
327.07745	15820
327.09836	15899
327.11926	15860
327.14017	15898
327.16107	16040
327.18198	16135
327.20285	16059
327.22375	16078
327.24466	16055
327.26556	16136
327.28647	16220
327.30737	16310
327.32828	16406
327.34915	16423
327.37006	16491
327.39096	16604
327.41187	16677
327.43277	16826
327.45367	16953
327.47455	17138
327.49545	17267
327.51636	17312
327.53726	17251
327.55814	17198
327.57904	17300
327.59995	17431
327.62085	17485
327.64172	17597
327.66263	17635
327.68353	17545
327.70444	17614
327.72531	17749
327.74622	17751
327.76712	17876
327.78799	18055
327.8089	18078
327.8298	18124
327.85068	18063
327.87158	18177
327.89249	18292
327.91336	18347
327.93427	18491
327.95517	18572
327.97604	18512
327.99695	18530
328.01785	18685
328.03873	18689
328.05963	18776
328.08051	18623
328.10141	18677
328.12231	18547
