Date and Time:                Fri Sep 9 16:42:29.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.27
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              347
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



325.71838	17228
325.73929	16383
325.76022	16323
325.78113	16368
325.80203	16498
325.82297	16488
325.84387	16409
325.86478	16296
325.88571	16261
325.90662	16182
325.92752	16073
325.94846	15865
325.96936	15807
325.99026	15823
326.01117	15823
326.0321	15774
326.05301	15670
326.07391	15701
326.09482	15611
326.11575	15435
326.13666	15317
326.15756	15365
326.17847	15332
326.19937	15180
326.22031	15104
326.24121	14987
326.26212	14818
326.28302	14707
326.30392	14765
326.32486	14823
326.34576	14901
326.36667	14934
326.38757	14893
326.40848	14784
326.42938	14686
326.45029	14673
326.47122	14741
326.49213	14817
326.51303	14957
326.53394	15005
326.55484	14966
326.57574	14898
326.59665	14915
326.61755	14977
326.63846	14996
326.65936	15051
326.68027	15040
326.70117	15039
326.72208	15020
326.74301	15018
326.76392	15050
326.78482	15032
326.80573	15046
326.82663	15075
326.84753	15112
326.86844	15157
326.88934	15129
326.91025	15178
326.93112	15240
326.95203	15418
326.97293	15476
326.99384	15692
327.01474	15763
327.03564	15753
327.05655	15778
327.07745	15945
327.09836	15997
327.11926	15900
327.14017	16030
327.16107	16087
327.18198	16184
327.20285	16151
327.22375	16046
327.24466	16066
327.26556	16198
327.28647	16334
327.30737	16381
327.32828	16406
327.34915	16498
327.37006	16507
327.39096	16595
327.41187	16661
327.43277	16869
327.45367	17065
327.47455	17223
327.49545	17297
327.51636	17377
327.53726	17329
327.55814	17326
327.57904	17304
327.59995	17425
327.62085	17535
327.64172	17659
327.66263	17701
327.68353	17659
327.70444	17689
327.72531	17771
327.74622	17842
327.76712	18004
327.78799	18115
327.8089	18216
327.8298	18218
327.85068	18149
327.87158	18162
327.89249	18293
327.91336	18387
327.93427	18530
327.95517	18651
327.97604	18627
327.99695	18579
328.01785	18731
328.03873	18757
328.05963	18853
328.08051	18803
328.10141	18743
328.12231	18687
