Date and Time:                Fri Sep 9 16:46:20.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.06
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              347
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



325.71838	297
325.73929	302
325.76022	301
325.78113	299
325.80203	303
325.82297	298
325.84387	296
325.86478	303
325.88571	303
325.90662	301
325.92752	304
325.94846	301
325.96936	298
325.99026	303
326.01117	304
326.0321	302
326.05301	306
326.07391	306
326.09482	300
326.11575	304
326.13666	305
326.15756	302
326.17847	301
326.19937	299
326.22031	299
326.24121	301
326.26212	306
326.28302	308
326.30392	303
326.32486	300
326.34576	292
326.36667	309
326.38757	299
326.40848	294
326.42938	297
326.45029	299
326.47122	301
326.49213	300
326.51303	301
326.53394	304
326.55484	297
326.57574	296
326.59665	304
326.61755	296
326.63846	301
326.65936	305
326.68027	300
326.70117	298
326.72208	303
326.74301	297
326.76392	301
326.78482	302
326.80573	298
326.82663	302
326.84753	297
326.86844	300
326.88934	303
326.91025	295
326.93112	301
326.95203	296
326.97293	303
326.99384	302
327.01474	299
327.03564	302
327.05655	296
327.07745	306
327.09836	300
327.11926	297
327.14017	300
327.16107	303
327.18198	304
327.20285	304
327.22375	302
327.24466	303
327.26556	300
327.28647	298
327.30737	302
327.32828	302
327.34915	304
327.37006	304
327.39096	298
327.41187	305
327.43277	303
327.45367	304
327.47455	300
327.49545	298
327.51636	300
327.53726	304
327.55814	302
327.57904	300
327.59995	302
327.62085	303
327.64172	298
327.66263	309
327.68353	306
327.70444	304
327.72531	299
327.74622	305
327.76712	301
327.78799	301
327.8089	302
327.8298	304
327.85068	300
327.87158	302
327.89249	299
327.91336	300
327.93427	305
327.95517	295
327.97604	297
327.99695	295
328.01785	304
328.03873	310
328.05963	302
328.08051	307
328.10141	300
328.12231	298
328.14319	301
328.16409	297
328.18497	298
328.20587	292
328.22675	304
328.24765	297
328.26852	298
328.28943	297
328.31033	302
328.33121	301
328.35211	303
328.37299	297
328.39389	299
328.41476	300
328.43564	296
328.45654	300
328.47742	300
