Date and Time:                Fri Sep 9 16:46:44.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.27
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              347
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



325.71838	301
325.73929	304
325.76022	306
325.78113	305
325.80203	295
325.82297	297
325.84387	301
325.86478	304
325.88571	301
325.90662	301
325.92752	298
325.94846	296
325.96936	299
325.99026	306
326.01117	306
326.0321	308
326.05301	304
326.07391	298
326.09482	303
326.11575	302
326.13666	301
326.15756	296
326.17847	307
326.19937	304
326.22031	305
326.24121	308
326.26212	305
326.28302	304
326.30392	309
326.32486	301
326.34576	298
326.36667	295
326.38757	306
326.40848	302
326.42938	303
326.45029	302
326.47122	307
326.49213	301
326.51303	307
326.53394	303
326.55484	304
326.57574	296
326.59665	298
326.61755	301
326.63846	307
326.65936	299
326.68027	305
326.70117	301
326.72208	305
326.74301	301
326.76392	301
326.78482	302
326.80573	300
326.82663	303
326.84753	297
326.86844	306
326.88934	304
326.91025	298
326.93112	299
326.95203	307
326.97293	303
326.99384	302
327.01474	305
327.03564	298
327.05655	302
327.07745	307
327.09836	306
327.11926	307
327.14017	303
327.16107	300
327.18198	303
327.20285	303
327.22375	298
327.24466	312
327.26556	310
327.28647	298
327.30737	304
327.32828	304
327.34915	303
327.37006	298
327.39096	305
327.41187	302
327.43277	292
327.45367	297
327.47455	300
327.49545	304
327.51636	300
327.53726	304
327.55814	302
327.57904	300
327.59995	302
327.62085	300
327.64172	306
327.66263	301
327.68353	305
327.70444	299
327.72531	303
327.74622	307
327.76712	303
327.78799	305
327.8089	307
327.8298	302
327.85068	301
327.87158	299
327.89249	302
327.91336	308
327.93427	303
327.95517	297
327.97604	302
327.99695	306
328.01785	305
328.03873	306
328.05963	302
328.08051	299
328.10141	304
328.12231	298
328.14319	304
328.16409	300
328.18497	301
328.20587	301
328.22675	299
328.24765	306
328.26852	303
328.28943	301
328.31033	305
328.33121	299
328.35211	306
328.37299	298
328.39389	302
328.41476	301
328.43564	296
328.45654	301
328.47742	307
