Date and Time:                Fri Sep 9 16:45:11.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.06
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              347
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



325.71838	21733
325.73929	20730
325.76022	20631
325.78113	20799
325.80203	20955
325.82297	21060
325.84387	20966
325.86478	20949
325.88571	20957
325.90662	20885
325.92752	20765
325.94846	20612
325.96936	20625
325.99026	20712
326.01117	20859
326.0321	20851
326.05301	20789
326.07391	20881
326.09482	20837
326.11575	20731
326.13666	20568
326.15756	20675
326.17847	20677
326.19937	20653
326.22031	20558
326.24121	20422
326.26212	20346
326.28302	20235
326.30392	20236
326.32486	20446
326.34576	20635
326.36667	20704
326.38757	20661
326.40848	20601
326.42938	20470
326.45029	20483
326.47122	20630
326.49213	20750
326.51303	20984
326.53394	20970
326.55484	20927
326.57574	20821
326.59665	20867
326.61755	20892
326.63846	20889
326.65936	20985
326.68027	20952
326.70117	20919
326.72208	20815
326.74301	20720
326.76392	20859
326.78482	20840
326.80573	20764
326.82663	20730
326.84753	20716
326.86844	20716
326.88934	20633
326.91025	20571
326.93112	20706
326.95203	20787
326.97293	20885
326.99384	20944
327.01474	21040
327.03564	20932
327.05655	20854
327.07745	20880
327.09836	20868
327.11926	20811
327.14017	20673
327.16107	20704
327.18198	20797
327.20285	20619
327.22375	20380
327.24466	20403
327.26556	20454
327.28647	20404
327.30737	20347
327.32828	20368
327.34915	20362
327.37006	20264
327.39096	20309
327.41187	20271
327.43277	20375
327.45367	20507
327.47455	20550
327.49545	20615
327.51636	20517
327.53726	20420
327.55814	20249
327.57904	20224
327.59995	20296
327.62085	20338
327.64172	20385
327.66263	20360
327.68353	20350
327.70444	20182
327.72531	20213
327.74622	20281
327.76712	20356
327.78799	20476
327.8089	20458
327.8298	20477
327.85068	20385
327.87158	20371
327.89249	20508
327.91336	20578
327.93427	20660
327.95517	20797
327.97604	20688
327.99695	20720
328.01785	20911
328.03873	20934
328.05963	20965
328.08051	20967
328.10141	20897
328.12231	20847
