Date and Time:                Thu Feb 2 16:20:51.000 2023
378.7796	311
378.8002	307
378.8208	308
378.8414	301
378.862	299
378.8826	308
378.9032	305
378.9238	308
378.9444	300
378.965	299
378.9856	298
379.0062	305
379.02679	302
379.04739	298
379.06799	299
379.08859	303
379.10919	308
379.12979	303
379.15039	307
379.17099	300
379.19159	307
379.21219	300
379.23279	303
379.25339	306
379.27399	307
379.29459	305
379.31519	308
379.33578	305
379.35638	302
379.37698	305
379.39758	309
379.41815	304
379.43875	302
379.45935	306
379.47995	304
379.50055	308
379.52115	305
379.54175	303
379.56232	303
379.58292	306
379.60352	308
379.62411	298
379.64471	307
379.66531	302
379.68588	306
379.70648	303
379.72708	306
379.74768	306
379.76825	306
379.78885	302
379.80945	306
379.83005	306
379.85062	305
379.87122	306
379.89182	303
379.91238	309
379.93298	306
379.95358	309
379.97415	308
379.99475	302
380.01535	306
380.03592	306
380.05652	300
380.07712	306
380.09769	311
380.11829	309
380.13889	309
380.15945	307
380.18005	305
380.20062	300
380.22122	309
380.24182	305
380.26239	310
380.28299	297
380.30356	300
380.32416	306
380.34473	304
380.36533	311
380.38589	310
380.40649	303
380.42709	305
380.44766	308
380.46826	305
380.48883	306
380.50943	303
380.53	308
380.55057	308
380.57117	301
380.59174	302
380.61234	308
380.6329	308
380.6535	308
380.67407	307
380.69467	307
380.71524	307
380.73581	307
380.75641	304
380.77698	305
380.79755	306
380.81815	303
380.83871	307
380.85931	308
380.87988	303
380.90045	307
380.92105	301
380.94162	306
380.96219	304
380.98279	301
381.00336	302
381.02393	305
381.04449	309
381.06509	308
381.08566	302
381.10623	301
381.1268	308
381.1474	306
381.16797	297
381.18854	302
381.20911	304
381.22971	306
381.25027	305
381.27084	305
381.29141	305
381.31198	305
381.33258	306
381.35315	308
381.37372	316
381.39429	297
381.41486	301
381.43542	302
381.45599	306
381.47659	303
381.49716	307
381.51773	307
381.5383	304
381.55887	305
381.57944	305
381.60001	307
381.62057	308
381.64114	308
381.66171	305
381.68228	309
381.70285	302
381.72342	308
381.74399	303
381.76459	309
381.78516	302
381.80573	308
381.82629	308
381.84683	309
381.8674	307
381.88797	307
381.90854	299
381.92911	295
381.94968	307
381.97025	305
381.99081	303
382.01138	298
382.03195	301
382.05252	310
382.07309	308
382.09366	301
382.11423	315
382.13477	314
382.15533	303
382.1759	307
382.19647	308
382.21704	307
382.23761	303
382.25818	306
382.27872	307
382.29929	306
382.31985	299
382.34042	303
382.36099	306
382.38153	310
382.4021	308
382.42267	304
382.44324	308
382.46378	302
382.48434	302
382.50491	303
382.52548	302
382.54602	307
382.56659	307
382.58716	300
382.60773	306
382.62827	304
382.64883	303
382.6694	299
382.68994	305
382.71051	305
382.73108	304
382.75162	305
382.77219	303
382.79272	303
382.81329	308
382.83386	310
382.8544	301
382.87497	301
382.89551	307
382.91608	306
382.93665	307
382.95718	302
382.97775	310
382.99829	303
383.01886	303
383.0394	300
383.05997	304
383.08051	305
383.10107	302
383.12161	306
383.14218	304
383.16272	303
383.18329	304
383.20383	305
383.2244	306
383.24493	304
383.2655	309
383.28604	307
383.30661	300
383.32715	301
383.34772	310
383.36826	305
383.38879	306
383.40936	301
383.4299	304
383.45047	301
383.47101	302
383.49155	308
383.51212	303
383.53265	306
383.55319	299
383.57376	305
383.5943	303
383.61484	307
383.63541	305
383.65594	302
383.67648	306
383.69702	303
383.71759	303
383.73813	304
383.75867	301
383.77924	303
383.79977	308
383.82031	303
383.84085	300
383.86139	304
383.88196	304
383.9025	300
383.92303	297
383.94357	305
383.96411	306
383.98468	305
384.00522	306
384.02576	309
384.0463	305
384.06683	300
384.08737	298
384.10794	304
384.12848	299
384.14902	304
384.16956	307
384.19009	310
384.21063	303
384.23117	304
384.25171	306
384.27225	305
384.29279	302
384.31332	308
384.33386	306
384.3544	301
384.37497	306
384.39551	304
384.41605	301
384.43658	300
384.45712	303
384.47766	307
384.4982	306
384.51871	304
384.53925	306
384.55978	298
384.58032	310
384.60086	306
384.6214	308
384.64194	307
384.66248	308
384.68301	306
384.70355	305
384.72409	304
384.74463	307
384.76517	309
384.78568	302
384.80621	303
384.82675	303
384.84729	301
384.86783	309
384.88837	309
384.90887	306
384.92941	301
384.94995	305
384.97049	302
384.99103	308
385.01154	309
385.03207	310
385.05261	306
385.07315	298
385.09366	305
385.1142	306
385.13474	307
385.15527	308
385.17578	300
385.19632	304
385.21686	304
385.2374	298
385.2579	305
385.27844	303
385.29898	304
385.31949	302
385.34003	305
385.36057	311
385.38107	305
385.40161	307
385.42212	302
385.44266	300
385.4632	305
385.4837	306
385.50424	302
385.52475	305
385.54529	302
385.56583	308
385.58633	312
385.60687	310
385.62738	310
385.64792	304
385.66843	303
385.68896	307
385.70947	297
385.73001	305
385.75052	304
385.77106	302
385.79156	309
385.8121	302
385.83261	304
385.85315	309
385.87366	304
385.8942	303
385.9147	299
385.93521	309
385.95575	300
385.97626	304
385.9968	301
386.0173	314
386.03781	309
386.05835	308
386.07886	303
386.0994	305
386.1199	298
386.14041	304
386.16095	309
386.18146	305
386.20197	305
386.22247	303
386.24301	306
386.26352	308
386.28403	304
386.30457	309
386.32507	304
386.34558	316
386.36609	310
386.38663	305
386.40714	310
386.42764	303
386.44815	313
386.46869	300
386.4892	303
386.5097	303
386.53021	304
386.55072	307
386.57126	305
386.59177	301
386.61227	306
386.63278	300
386.65329	302
386.6738	305
386.69431	308
386.71484	302
386.73535	307
386.75586	305
386.77637	304
386.79688	304
386.81738	307
386.83789	302
386.8584	306
386.87891	307
386.89941	305
386.91992	307
386.94043	298
386.96094	306
386.98145	301
387.00195	312
387.02246	302
387.04297	300
387.06348	306
387.08398	309
387.10449	301
387.125	306
387.14551	303
387.16602	302
387.18652	305
387.20703	303
387.22754	306
387.24805	301
387.26855	306
387.28906	306
387.30957	305
387.33005	306
387.35056	301
387.37106	302
387.39157	304
387.41208	309
387.43259	298
387.45306	299
387.47357	305
387.49408	304
387.51459	304
387.5351	306
387.5556	305
387.57608	300
387.59659	305
387.6171	302
387.6376	302
387.65808	307
387.67859	309
387.6991	298
387.7196	300
387.74008	307
387.76059	303
387.7811	307
387.80157	302
387.82208	308
387.84259	304
387.86307	305
387.88358	299
387.90408	306
387.92456	305
387.94507	306
387.96558	303
387.98605	306
388.00656	300
388.02704	302
388.04755	305
388.06805	303
388.08853	306
388.10904	309
388.12952	309
388.15002	302
388.1705	304
388.19101	306
388.21149	303
388.23199	308
388.25247	306
388.27298	307
388.29346	309
388.31396	303
388.33444	308
388.35495	305
388.37543	305
388.39594	308
388.41641	303
388.43692	307
388.4574	308
388.47791	308
388.49838	309
388.51886	305
388.53937	303
388.55984	306
388.58035	304
388.60083	305
388.62131	305
388.64182	307
388.66229	302
388.68277	295
388.70328	302
388.72375	305
388.74423	303
388.76474	303
388.78522	306
388.80569	301
388.82617	307
388.84668	305
388.86716	305
388.88763	308
388.90814	308
388.92862	304
388.9491	303
388.96957	309
388.99005	301
389.01056	304
389.03104	304
389.05151	306
389.07199	301
389.09247	303
389.11298	301
389.13345	302
389.15393	301
389.17441	306
389.19489	296
389.21536	310
389.23584	304
389.25632	307
389.27682	303
389.2973	306
389.31778	314
389.33826	302
389.35873	303
389.37921	305
389.39969	308
389.42017	304
389.44064	299
389.46112	302
389.4816	308
389.50208	305
389.52255	308
389.54303	300
389.56351	302
389.58398	307
389.60446	303
389.62494	308
389.64542	306
389.66589	302
389.68637	306
389.70685	309
389.72733	299
389.7478	302
389.76828	308
389.78873	306
389.8092	309
389.82968	306
389.85016	301
389.87064	301
389.89111	304
389.91159	308
389.93204	305
389.95251	302
389.97299	306
389.99347	303
390.01395	304
390.03442	303
390.05487	309
390.07535	304
390.09583	304
390.1163	310
390.13675	305
390.15723	307
390.1777	309
390.19818	301
390.21863	308
390.23911	304
390.25958	305
390.28003	308
390.30051	309
390.32098	302
390.34143	307
390.36191	310
390.38239	298
390.40283	304
390.42331	311
390.44379	304
390.46423	310
390.48471	307
390.50519	306
390.52563	303
390.54611	307
390.56656	311
390.58704	300
390.60748	306
390.62796	297
390.64844	308
390.66888	307
390.68936	306
390.70981	302
390.73029	306
390.75073	306
390.77121	304
390.79166	304
390.81213	301
390.83258	301
390.85306	309
390.8735	301
390.89395	305
390.91443	310
390.93488	308
390.95535	297
390.9758	305
390.99628	307
391.01672	303
391.03717	301
391.05765	307
391.07809	308
391.09854	302
391.11902	306
391.13947	302
391.15994	304
391.18039	303
391.20084	305
391.22128	307
391.24176	305
391.26221	314
391.28265	302
391.30313	305
391.32358	305
391.34402	304
391.36447	308
391.38495	305
391.4054	303
391.42584	307
391.44629	308
391.46677	306
391.48721	300
391.50766	303
391.52811	305
391.54855	312
391.569	309
391.58948	306
391.60992	305
391.63037	301
391.65082	308
391.67126	306
391.69171	307
391.71216	304
391.73264	309
391.75308	314
391.77353	303
391.79398	308
391.81442	311
391.83487	307
391.85532	311
391.87576	306
391.89621	311
391.91666	308
391.9371	307
391.95755	309
391.978	309
391.99844	314
392.01889	310
392.03934	309
392.05978	307
392.08023	305
392.10068	306
392.12112	300
392.14157	309
392.16202	305
392.18246	301
392.20291	306
392.22333	305
392.24377	307
392.26422	302
392.28467	305
392.30511	300
392.32556	306
392.34601	305
392.36646	310
392.38687	302
392.40732	314
392.42776	307
392.44821	309
392.46866	301
392.48907	304
392.50952	300
392.52997	303
392.55042	308
392.57086	308
392.59128	302
392.61172	308
392.63217	302
392.65259	306
392.67303	307
392.69348	306
392.71393	306
392.73434	308
392.75479	310
392.77524	309
392.79565	303
392.8161	312
392.83655	304
392.85696	304
392.87741	303
392.89783	308
392.91827	297
392.93872	311
392.95914	309
392.97958	308
393	309
393.02045	310
393.04089	301
393.06131	309
393.08176	307
393.10217	312
393.12262	310
393.14304	308
393.16348	304
393.1839	310
393.20435	311
393.22476	306
393.24521	307
393.26563	305
393.28607	307
393.30649	311
393.32693	310
393.34735	307
393.36777	310
393.38821	305
393.40863	313
393.42908	306
393.44949	304
393.46991	315
393.49036	308
393.51077	308
393.53119	306
393.55164	305
393.57205	307
393.5925	305
393.61292	309
393.63333	300
393.65375	307
393.67419	310
393.69461	309
393.71503	311
393.73547	305
393.75589	309
393.77631	311
393.79672	312
393.81717	307
393.83759	310
393.858	312
393.87842	308
393.89883	309
393.91928	304
393.9397	306
393.96011	307
393.98053	309
394.00095	308
394.02136	314
394.04181	306
394.06223	310
394.08264	307
394.10306	307
394.12347	312
394.14389	310
394.16431	302
394.18472	305
394.20514	310
394.22559	304
394.246	306
394.26642	306
394.28683	306
394.30725	307
394.32767	311
394.34808	307
394.3685	312
394.38892	308
394.40933	307
394.42975	309
394.45016	312
394.47058	310
394.491	309
394.51141	312
394.5318	310
394.55222	305
394.57263	314
394.59305	305
394.61346	313
394.63388	311
394.6543	306
394.67471	311
394.69513	309
394.71555	315
394.73593	307
394.75635	309
394.77676	313
394.79718	313
394.8176	319
394.83798	314
394.8584	321
394.87881	314
394.89923	326
394.91965	324
394.94003	328
394.96045	331
394.98087	334
395.00128	342
395.02167	336
395.04208	342
395.0625	345
395.08292	347
395.1033	352
395.12372	354
395.14413	363
395.16452	369
395.18494	381
395.20535	376
395.22574	390
395.24615	387
395.26654	392
395.28696	392
395.30737	388
395.32776	389
395.34818	399
395.36856	398
395.38898	405
395.40939	405
395.42978	403
395.4502	399
395.47058	409
395.491	403
395.51138	406
395.5318	407
395.55219	410
395.5726	414
395.59299	414
395.6134	410
395.63379	410
395.65421	421
395.67459	410
395.69501	417
395.71539	416
395.73578	419
395.7562	422
395.77658	412
395.797	425
395.81738	416
395.83777	418
395.85818	404
395.87857	412
395.89899	407
395.91937	411
395.93976	407
395.96017	405
395.98056	404
396.00095	405
396.02133	401
396.04175	398
396.06213	398
396.08252	398
396.10294	389
396.12332	395
396.14371	386
396.16409	387
396.18451	391
396.2049	389
396.22528	384
396.24567	387
396.26605	378
396.28647	385
396.30685	381
396.32724	386
396.34763	395
396.36801	402
396.3884	401
396.40881	420
396.4292	424
396.44958	453
396.46997	483
396.49036	513
396.51074	590
396.53113	682
396.55151	839
396.5719	1084
396.59229	1470
396.61267	2184
396.63309	3436
396.65347	5907
396.67386	10167
396.69424	16498
396.71463	24720
396.73502	31290
396.7554	34555
396.77579	33843
396.79617	27913
396.81656	19474
396.83691	11866
396.8573	6583
396.87769	3763
396.89807	2307
396.91846	1492
396.93884	1087
396.95923	830
396.97961	689
397	592
397.02039	520
397.04077	484
397.06113	439
397.08151	422
397.1019	406
397.12228	390
397.14267	379
397.16306	380
397.18341	368
397.2038	368
397.22418	368
397.24457	354
397.26492	352
397.28531	350
397.30569	347
397.32608	337
397.34644	341
397.36682	337
397.38721	334
397.40759	334
397.42795	331
397.44833	332
397.46872	323
397.48907	322
397.50946	317
397.52985	324
397.5502	321
397.57059	319
397.59097	318
397.61133	316
397.63171	316
397.65207	318
397.67245	318
397.69284	313
397.7132	313
397.73358	309
397.75394	318
397.77432	316
397.79468	313
397.81506	314
397.83542	313
397.8558	313
397.87616	314
397.89655	312
397.9169	312
397.93729	317
397.95764	306
397.97803	312
397.99838	310
398.01877	311
398.03912	312
398.05951	308
398.07986	307
398.10022	309
398.12061	310
398.14096	304
398.16135	313
398.1817	309
398.20206	316
398.22244	309
398.2428	315
398.26315	309
398.28354	306
398.30389	310
398.32425	302
398.34464	309
398.36499	310
398.38535	311
398.4057	305
398.42609	315
398.44644	302
398.4668	312
398.48715	307
398.50754	305
398.52789	302
398.54825	310
398.5686	302
398.58896	312
398.60934	311
398.6297	305
398.65005	306
398.67041	307
398.69077	309
398.71112	304
398.73151	306
398.75186	313
398.77222	310
398.79257	303
398.81293	310
398.83328	305
398.85364	306
398.87399	308
398.89435	309
398.9147	307
398.93506	313
398.95541	311
398.97577	313
398.99612	308
399.01648	310
399.03683	306
399.05719	310
399.07755	307
399.0979	314
399.11826	303
399.13861	307
399.15897	308
399.17932	312
399.19968	308
399.22003	307
399.24039	307
399.26074	302
399.2811	306
399.30145	309
399.32178	306
399.34213	298
399.36249	308
399.38284	304
399.4032	309
399.42355	302
399.44391	298
399.46423	306
399.48459	310
399.50494	305
399.5253	301
399.54562	305
399.56598	303
399.58633	303
399.60669	303
399.62701	307
399.64737	305
399.66772	304
399.68808	307
399.7084	304
399.72876	307
399.74911	304
399.76944	306
399.78979	312
399.81015	306
399.83047	309
399.85083	306
399.87119	303
399.89151	304
399.91187	308
399.93219	309
399.95255	305
399.9729	309
399.99323	314
400.01358	307
400.03391	307
400.05426	303
400.07458	308
400.09494	301
400.11526	304
400.13562	301
400.15594	304
400.1763	310
400.19662	306
400.21698	305
400.2373	307
400.25766	309
400.27798	304
400.29834	309
400.31866	311
400.33902	305
400.35934	307
400.37967	303
400.40002	308
400.42035	308
400.4407	302
400.46103	306
400.48135	303
400.50171	304
400.52203	310
400.54236	311
400.56271	305
400.58304	306
400.60336	306
400.62372	304
400.64404	302
400.66437	305
400.68469	312
400.70505	297
400.72537	310
400.7457	308
400.76602	303
400.78638	303
400.8067	309
400.82703	300
400.84735	308
400.86768	304
400.88803	308
400.90836	307
400.92868	303
400.94901	303
400.96933	305
400.98965	307
401.00998	308
401.03033	303
401.05066	300
401.07098	308
401.09131	304
401.11163	300
401.13196	302
401.15228	299
401.17261	304
401.19293	305
401.21326	306
401.23358	306
401.25391	305
401.27423	306
401.29456	310
401.31488	305
401.33521	303
401.35553	307
401.37585	306
401.39618	309
401.4165	307
401.43683	303
401.45715	309
401.47748	302
401.4978	304
401.51813	308
401.53842	305
401.55875	302
401.57907	304
401.5994	304
401.61972	303
401.64005	303
401.66037	300
401.68066	304
401.70099	312
401.72131	306
401.74164	308
401.76196	305
401.78226	306
401.80258	308
401.82291	307
401.84323	305
401.86353	307
401.88385	304
401.90417	309
401.92447	306
401.94479	306
401.96512	304
401.98544	307
402.00574	302
402.02606	309
402.04639	303
402.06668	306
402.08701	305
402.1073	302
402.12762	306
402.14795	305
402.16824	307
402.18857	304
402.20889	306
402.22919	302
402.24951	303
402.26981	303
402.29013	304
402.31042	308
402.33075	305
402.35104	301
402.37137	307
402.39166	301
402.41199	307
402.43228	302
402.45261	299
402.4729	308
402.49323	303
402.51352	307
402.53384	308
402.55414	305
402.57443	308
402.59476	306
402.61505	306
402.63538	302
402.65567	308
402.67596	304
402.69629	297
402.71658	309
402.73688	307
402.7572	306
402.7775	307
402.79779	303
402.81812	306
402.83841	305
402.8587	301
402.87903	303
402.89932	307
402.91962	302
402.93991	306
402.96024	300
402.98053	313
403.00082	306
403.02112	298
403.04144	315
403.06174	293
403.08203	303
403.10233	302
403.12262	307
403.14291	310
403.16324	302
403.18353	308
403.20383	307
403.22412	305
403.24442	306
403.26471	299
403.285	305
403.3053	302
403.32559	300
403.34592	309
403.36621	303
403.38651	303
403.4068	303
403.42709	303
403.44739	316
403.46768	306
403.48798	313
403.50827	303
403.52856	307
403.54886	309
403.56915	303
403.58945	305
403.60974	305
403.63	310
403.6503	305
403.67059	305
403.69089	303
403.71118	303
403.73148	302
403.75177	305
403.77206	309
403.79236	312
403.81265	303
403.83292	307
403.85321	307
403.8735	305
403.8938	307
403.91409	307
403.93436	304
403.95465	309
403.97495	302
403.99524	305
404.01553	300
404.0358	303
404.05609	307
404.07639	304
404.09668	303
404.11694	304
404.13724	302
404.15753	305
404.1778	308
404.19809	308
404.21838	304
404.23865	304
404.25894	300
404.27924	301
404.2995	299
404.31979	303
404.34006	317
404.36035	302
404.38065	309
404.40091	306
404.4212	308
404.44147	308
404.46176	305
404.48206	302
404.50232	306
404.52261	304
404.54288	304
404.56317	308
404.58344	307
404.60373	308
404.62399	313
404.64429	302
404.66455	306
404.68481	305
404.70511	308
404.72537	311
404.74567	308
404.76593	309
404.78622	302
404.80649	304
404.82675	309
404.84705	304
404.86731	304
404.88757	301
404.90787	302
404.92813	309
404.94843	302
404.96869	310
404.98895	305
405.00922	308
405.02951	302
405.04977	309
405.07004	312
405.09033	306
405.1106	308
405.13086	308
405.15112	305
405.17142	305
405.19168	310
405.21194	304
405.23221	299
405.25247	304
405.27277	300
405.29303	305
405.31329	306
405.33356	299
405.35382	309
405.37408	304
405.39435	307
405.41464	298
405.43491	306
405.45517	303
405.47543	304
405.4957	308
405.51596	313
405.53622	299
405.55649	301
405.57675	303
405.59702	308
405.61728	307
405.63754	303
405.65781	307
405.67807	306
405.69833	311
405.7186	302
405.73886	303
405.75912	308
405.77939	302
405.79965	308
405.81992	303
405.84018	311
405.86044	312
405.88071	312
405.90097	302
405.9212	311
405.94147	313
405.96173	306
405.98199	308
406.00226	302
406.02252	300
406.04279	300
406.06302	303
406.08328	302
406.10355	313
406.12381	307
406.14404	307
406.16431	301
406.18457	304
406.20483	298
406.22507	302
406.24533	304
406.26559	308
406.28586	297
406.30609	308
406.32635	307
406.34662	306
406.36685	309
406.38712	307
406.40738	312
406.42761	306
406.44788	305
406.46814	307
406.48837	301
406.50864	305
406.52887	304
406.54913	309
406.5694	303
406.58963	314
406.60989	302
406.63013	300
406.65039	310
406.67062	296
406.69089	308
406.71112	302
406.73138	306
406.75162	301
406.77188	302
406.79211	305
406.81238	301
406.83261	302
406.85287	313
406.87311	303
406.89337	298
406.9136	300
406.93384	310
406.9541	305
406.97433	305
406.9946	307
407.01483	304
407.03506	306
407.05533	310
407.07556	305
407.09579	313
407.11606	302
407.13629	308
407.15652	303
407.17679	301
407.19702	308
407.21725	304
407.23749	311
407.25775	302
407.27798	309
407.29822	300
407.31845	305
407.33871	310
407.35895	304
407.37918	307
407.39941	308
407.41965	302
407.43988	303
407.46014	309
407.48038	304
407.50061	303
407.52084	302
407.54108	312
407.56131	301
407.58154	312
407.60178	300
407.62204	304
407.64227	304
407.66251	307
407.68274	308
407.70297	305
407.72321	314
407.74344	299
407.76367	305
407.78391	307
407.80414	306
407.82437	306
407.8446	305
407.86484	300
407.88507	306
407.9053	308
407.92554	309
407.94577	305
407.96597	305
407.98621	303
408.00644	303
408.02667	305
408.04691	312
408.06714	304
408.08737	300
408.1076	308
408.12781	303
408.14804	306
408.16827	316
408.18851	300
408.20874	302
408.22897	305
408.24918	304
408.26941	309
408.28964	305
408.30988	310
408.33008	303
408.35031	307
408.37054	303
408.39078	311
408.41098	302
408.43121	308
408.45145	304
408.47165	304
408.49188	304
408.51212	302
408.53232	300
408.55255	300
408.57278	307
408.59299	307
408.61322	306
408.63342	304
408.65366	306
408.67389	308
408.69409	300
408.71432	304
408.73453	302
408.75476	306
408.77496	299
408.7952	304
408.8154	305
408.83563	308
408.85583	302
408.87607	304
408.89627	310
408.9165	305
408.93671	298
408.95694	300
408.97714	308
408.99738	306
409.01758	306
409.03778	307
409.05801	301
409.07822	301
409.09845	309
409.11865	307
409.13885	306
409.15909	305
409.17929	296
409.19949	304
409.21973	307
409.23993	308
409.26013	304
409.28036	310
409.30057	307
409.32077	305
409.34097	303
409.36121	306
409.38141	310
409.40161	307
409.42181	304
409.44205	304
409.46225	304
409.48245	301
409.50266	301
409.52286	304
409.54309	304
409.56329	306
409.5835	308
409.6037	307
409.6239	300
409.6441	307
409.66431	313
409.68451	304
409.70474	304
409.72495	304
409.74515	303
409.76535	309
409.78555	303
409.80576	312
409.82596	303
409.84616	306
409.86636	308
409.88657	308
409.90677	308
409.92697	305
409.94717	305
409.96738	305
409.98758	303
410.00778	308
410.02798	301
410.04819	306
410.06836	308
410.08856	299
410.10876	304
410.12897	306
410.14917	306
410.16937	303
410.18958	302
410.20978	299
410.22995	311
410.25015	301
410.27036	306
410.29056	298
410.31076	304
410.33093	308
410.35114	306
410.37134	303
410.39154	307
410.41174	306
410.43192	309
410.45212	304
410.47232	301
410.49249	302
410.5127	296
410.5329	306
410.55307	307
410.57327	301
410.59348	307
410.61365	304
410.63385	310
410.65405	306
410.67422	308
410.69443	308
410.71463	297
410.7348	303
410.755	304
410.77518	307
410.79538	300
410.81555	302
410.83575	306
410.85593	301
410.87613	304
410.89633	299
410.9165	303
410.93671	304
410.95688	307
410.97705	308
410.99725	306
411.01743	302
411.03763	300
411.0578	308
411.078	311
411.09818	301
411.11838	307
411.13855	304
411.15872	307
411.17892	301
411.1991	299
411.21927	301
411.23947	299
411.25964	304
411.27982	305
411.30002	304
411.32019	306
411.34036	308
411.36057	307
411.38074	302
411.40091	307
411.42108	303
411.44128	304
411.46146	302
411.48163	301
411.5018	304
411.522	308
411.54218	303
411.56235	308
411.58252	308
411.60269	299
411.62286	305
411.64307	306
411.66324	305
411.68341	304
411.70358	298
411.72375	308
411.74393	308
411.7641	311
411.78427	303
411.80444	307
411.82465	309
411.84482	309
411.86499	299
411.88516	301
411.90533	304
411.92551	304
411.94568	305
411.96585	304
411.98602	302
412.0062	305
412.02637	307
412.04654	311
412.06668	310
412.08685	308
412.10703	303
412.1272	304
412.14737	302
412.16754	305
412.18771	310
412.20789	307
412.22806	305
412.2482	304
412.26837	310
412.28854	307
412.30872	301
412.32889	301
412.34906	306
412.3692	305
412.38937	302
412.40955	304
412.42972	306
412.44986	306
412.47003	305
412.4902	306
412.51038	304
412.53052	306
412.55069	302
412.57086	305
412.591	303
412.61118	306
412.63135	305
412.65149	307
412.67166	304
412.69183	302
412.71198	303
412.73215	304
412.75232	301
412.77246	301
412.79263	306
412.81277	307
412.83295	303
412.85309	308
412.87326	309
412.89343	309
412.91357	303
412.93375	300
412.95389	307
412.97406	306
412.9942	307
413.01437	302
413.03452	301
413.05466	305
413.07483	301
413.09497	309
413.11514	307
413.13528	306
413.15546	309
413.1756	304
413.19574	308
413.21591	308
413.23605	306
413.2562	302
413.27637	305
413.29651	300
413.31665	302
413.33682	296
413.35696	306
413.37711	303
413.39728	309
413.41742	301
413.43756	310
413.4577	305
413.47787	302
413.49802	303
413.51816	306
413.5383	304
413.55847	305
413.57861	310
413.59875	303
413.6189	302
413.63904	307
413.65918	300
413.67935	305
413.69949	304
413.71964	305
413.73978	306
413.75992	304
413.78006	305
413.8002	307
413.82034	308
413.84048	313
413.86066	311
413.8808	309
413.90094	311
413.92108	304
413.94122	298
413.96136	308
413.98151	297
414.00165	306
414.02179	307
414.04193	305
414.06207	307
414.08218	296
414.10233	301
414.12247	304
414.14261	304
414.16275	303
414.18289	306
414.20303	306
414.22318	304
414.24332	299
414.26346	308
414.28357	312
414.30371	308
414.32385	305
414.34399	310
414.36414	301
414.38425	305
414.40439	306
414.42453	301
414.44467	302
414.46481	314
414.48492	305
414.50507	307
414.52521	303
414.54532	310
414.56546	305
414.5856	304
414.60574	308
414.62585	301
414.646	306
414.66611	306
414.68625	307
414.70639	304
414.7265	304
414.74664	304
414.76678	308
414.7869	307
414.80704	308
414.82715	306
414.84729	302
414.8674	302
414.88754	308
414.90768	302
414.9278	309
414.94794	310
414.96805	301
414.98819	305
415.0083	312
415.02844	304
415.04855	301
415.06866	301
415.08881	307
415.10892	307
415.12906	296
415.14917	305
415.16931	307
415.18942	308
415.20953	311
415.22968	309
415.24979	301
415.2699	304
415.29004	308
415.31015	306
415.33026	308
415.3504	307
