Date and Time:                Tue Apr 26 17:25:33.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         125
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.35431	2063
258.37558	2006
258.39685	1985
258.41809	2009
258.43936	2024
258.4606	2007
258.48187	1970
258.50311	1983
258.52438	1947
258.54565	1956
258.56689	1954
258.58817	1940
258.60941	1921
258.63068	1899
258.65192	1868
258.67319	1817
258.69443	1808
258.7157	1805
258.73694	1811
258.75821	1758
258.77945	1715
258.80072	1668
258.82196	1693
258.84323	1636
258.86447	1624
258.88574	1593
258.90698	1572
258.92825	1551
258.94949	1502
258.97076	1515
258.992	1473
259.01324	1479
259.03452	1487
259.05576	1472
259.07703	1451
259.09827	1463
259.11954	1428
259.14078	1423
259.16202	1431
259.18329	1442
259.20453	1401
259.22577	1427
259.24704	1393
259.26828	1428
259.28955	1433
259.31079	1416
259.33203	1405
259.3533	1385
259.37454	1446
259.39578	1430
259.41705	1439
259.43829	1471
259.45953	1470
259.4808	1501
259.50204	1490
259.52328	1513
259.54453	1529
259.5658	1570
259.58704	1574
259.60828	1576
259.62952	1610
259.65079	1609
259.67203	1710
259.69327	1659
259.71451	1670
259.73578	1719
259.75702	1752
259.77826	1777
259.7995	1859
259.82077	1840
259.84201	1867
259.86325	1900
259.88449	1957
259.90573	1968
259.92697	2027
259.94824	2039
259.96948	2052
259.99072	2053
260.01196	2082
260.0332	2114
260.05444	2095
260.07571	2122
260.09695	2126
260.11819	2134
260.13943	2113
260.16068	2159
260.18192	2125
260.20316	2120
260.2244	2124
260.24564	2131
260.26688	2113
260.28815	2112
260.30939	2094
260.33063	2119
260.35187	2101
260.37311	2103
260.39435	2096
260.41559	2074
260.43683	2065
260.45807	2056
260.47931	2043
260.50055	2029
260.52179	2050
260.54303	2044
260.56427	2011
260.58551	2009
260.60675	2006
260.62799	2004
260.64923	2033
260.67047	2077
260.69171	2060
260.71295	2074
260.73419	2078
260.75543	2069
260.77667	2109
260.79791	2114
260.81912	2139
