Date and Time:                Tue Apr 26 17:45:34.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         125
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.35431	1528
258.37558	1442
258.39685	1448
258.41809	1457
258.43936	1477
258.4606	1477
258.48187	1445
258.50311	1462
258.52438	1456
258.54565	1498
258.56689	1488
258.58817	1503
258.60941	1499
258.63068	1520
258.65192	1510
258.67319	1507
258.69443	1546
258.7157	1557
258.73694	1607
258.75821	1586
258.77945	1583
258.80072	1597
258.82196	1617
258.84323	1625
258.86447	1627
258.88574	1652
258.90698	1668
258.92825	1665
258.94949	1646
258.97076	1676
258.992	1688
259.01324	1730
259.03452	1709
259.05576	1739
259.07703	1733
259.09827	1740
259.11954	1719
259.14078	1720
259.16202	1713
259.18329	1742
259.20453	1669
259.22577	1692
259.24704	1683
259.26828	1666
259.28955	1648
259.31079	1621
259.33203	1611
259.3533	1554
259.37454	1577
259.39578	1541
259.41705	1519
259.43829	1515
259.45953	1508
259.4808	1476
259.50204	1440
259.52328	1424
259.54453	1396
259.5658	1405
259.58704	1366
259.60828	1345
259.62952	1330
259.65079	1296
259.67203	1337
259.69327	1275
259.71451	1248
259.73578	1231
259.75702	1253
259.77826	1224
259.7995	1258
259.82077	1217
259.84201	1205
259.86325	1213
259.88449	1231
259.90573	1196
259.92697	1204
259.94824	1202
259.96948	1217
259.99072	1184
260.01196	1191
260.0332	1188
260.05444	1166
260.07571	1187
260.09695	1191
260.11819	1186
260.13943	1161
260.16068	1208
260.18192	1217
260.20316	1232
260.2244	1232
260.24564	1261
260.26688	1257
260.28815	1250
260.30939	1293
260.33063	1300
260.35187	1309
260.37311	1329
260.39435	1380
260.41559	1377
260.43683	1390
260.45807	1412
260.47931	1422
260.50055	1451
260.52179	1485
260.54303	1515
260.56427	1512
260.58551	1546
260.60675	1563
260.62799	1597
260.64923	1611
260.67047	1691
260.69171	1679
260.71295	1704
260.73419	1718
260.75543	1715
260.77667	1726
260.79791	1762
260.81912	1769
