Date and Time:                Tue Apr 26 17:53:23.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         125
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.35431	610
258.37558	600
258.39685	571
258.41809	565
258.43936	570
258.4606	565
258.48187	568
258.50311	577
258.52438	544
258.54565	557
258.56689	565
258.58817	595
258.60941	569
258.63068	566
258.65192	566
258.67319	572
258.69443	573
258.7157	553
258.73694	595
258.75821	562
258.77945	565
258.80072	564
258.82196	571
258.84323	555
258.86447	554
258.88574	575
258.90698	561
258.92825	550
258.94949	532
258.97076	545
258.992	537
259.01324	559
259.03452	553
259.05576	553
259.07703	563
259.09827	565
259.11954	570
259.14078	560
259.16202	571
259.18329	576
259.20453	545
259.22577	561
259.24704	538
259.26828	547
259.28955	570
259.31079	565
259.33203	557
259.3533	534
259.37454	579
259.39578	541
259.41705	538
259.43829	542
259.45953	559
259.4808	549
259.50204	559
259.52328	555
259.54453	556
259.5658	572
259.58704	554
259.60828	537
259.62952	566
259.65079	524
259.67203	587
259.69327	531
259.71451	540
259.73578	527
259.75702	546
259.77826	546
259.7995	584
259.82077	554
259.84201	537
259.86325	550
259.88449	581
259.90573	533
259.92697	548
259.94824	560
259.96948	554
259.99072	528
260.01196	540
260.0332	549
260.05444	517
260.07571	551
260.09695	530
260.11819	533
260.13943	519
260.16068	537
260.18192	530
260.20316	539
260.2244	524
260.24564	548
260.26688	533
260.28815	523
260.30939	533
260.33063	534
260.35187	514
260.37311	517
260.39435	560
260.41559	521
260.43683	513
260.45807	514
260.47931	533
260.50055	516
260.52179	526
260.54303	531
260.56427	506
260.58551	522
260.60675	518
260.62799	522
260.64923	548
260.67047	571
260.69171	511
260.71295	513
260.73419	523
260.75543	505
260.77667	522
260.79791	526
260.81912	516
260.84036	532
260.8616	522
260.88284	539
260.90408	501
260.92532	516
260.94656	505
260.9678	513
260.98904	508
261.01025	555
261.03149	517
261.05273	509
261.07397	511
261.09521	540
261.11646	515
261.1377	514
261.15891	504
261.18015	509
