Date and Time:                Tue Apr 26 17:48:43.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.35431	296
258.37558	303
258.39685	303
258.41809	295
258.43936	299
258.4606	301
258.48187	302
258.50311	302
258.52438	304
258.54565	305
258.56689	301
258.58817	302
258.60941	303
258.63068	299
258.65192	304
258.67319	302
258.69443	306
258.7157	305
258.73694	302
258.75821	300
258.77945	305
258.80072	303
258.82196	299
258.84323	303
258.86447	302
258.88574	306
258.90698	301
258.92825	302
258.94949	296
258.97076	299
258.992	300
259.01324	296
259.03452	303
259.05576	296
259.07703	298
259.09827	305
259.11954	295
259.14078	303
259.16202	302
259.18329	296
259.20453	301
259.22577	300
259.24704	305
259.26828	300
259.28955	301
259.31079	303
259.33203	305
259.3533	304
259.37454	308
259.39578	296
259.41705	303
259.43829	301
259.45953	304
259.4808	301
259.50204	299
259.52328	305
259.54453	304
259.5658	293
259.58704	305
259.60828	296
259.62952	301
259.65079	301
259.67203	307
259.69327	300
259.71451	298
259.73578	308
259.75702	307
259.77826	304
259.7995	304
259.82077	306
259.84201	302
259.86325	297
259.88449	303
259.90573	305
259.92697	302
259.94824	296
259.96948	298
259.99072	302
260.01196	305
260.0332	300
260.05444	303
260.07571	304
260.09695	304
260.11819	303
260.13943	301
260.16068	304
260.18192	298
260.20316	304
260.2244	301
260.24564	297
260.26688	297
260.28815	299
260.30939	306
260.33063	301
260.35187	303
260.37311	302
260.39435	304
260.41559	296
260.43683	303
260.45807	304
260.47931	304
260.50055	301
260.52179	301
260.54303	306
260.56427	305
260.58551	299
260.60675	297
260.62799	300
260.64923	300
260.67047	305
260.69171	300
260.71295	303
260.73419	298
260.75543	301
260.77667	304
260.79791	303
260.81912	303
260.84036	307
260.8616	303
260.88284	300
260.90408	308
260.92532	303
260.94656	296
260.9678	294
260.98904	300
261.01025	295
261.03149	301
261.05273	300
261.07397	297
261.09521	308
261.11646	303
261.1377	303
261.15891	305
