Date and Time:                Tue Apr 26 17:13:40.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.35431	3225
258.37558	3097
258.39685	3129
258.41809	3114
258.43936	3153
258.4606	3113
258.48187	3107
258.50311	3144
258.52438	3140
258.54565	3159
258.56689	3186
258.58817	3160
258.60941	3150
258.63068	3180
258.65192	3201
258.67319	3153
258.69443	3192
258.7157	3225
258.73694	3252
258.75821	3202
258.77945	3196
258.80072	3192
258.82196	3197
258.84323	3201
258.86447	3182
258.88574	3206
258.90698	3181
258.92825	3202
258.94949	3191
258.97076	3188
258.992	3208
259.01324	3237
259.03452	3252
259.05576	3251
259.07703	3261
259.09827	3249
259.11954	3205
259.14078	3235
259.16202	3248
259.18329	3258
259.20453	3251
259.22577	3276
259.24704	3327
259.26828	3326
259.28955	3325
259.31079	3315
259.33203	3324
259.3533	3328
259.37454	3342
259.39578	3320
259.41705	3371
259.43829	3375
259.45953	3416
259.4808	3387
259.50204	3387
259.52328	3375
259.54453	3409
259.5658	3426
259.58704	3411
259.60828	3453
259.62952	3430
259.65079	3423
259.67203	3424
259.69327	3438
259.71451	3450
259.73578	3448
259.75702	3458
259.77826	3464
259.7995	3461
259.82077	3470
259.84201	3483
259.86325	3482
259.88449	3474
259.90573	3470
259.92697	3469
259.94824	3515
259.96948	3488
259.99072	3498
260.01196	3506
260.0332	3485
260.05444	3513
260.07571	3491
260.09695	3515
260.11819	3511
260.13943	3483
260.16068	3530
260.18192	3523
260.20316	3509
260.2244	3535
260.24564	3552
260.26688	3556
260.28815	3559
260.30939	3583
260.33063	3617
260.35187	3641
260.37311	3607
260.39435	3668
260.41559	3639
260.43683	3666
260.45807	3667
260.47931	3657
260.50055	3667
260.52179	3698
260.54303	3674
260.56427	3664
260.58551	3615
260.60675	3644
260.62799	3672
260.64923	3681
260.67047	3667
260.69171	3760
260.71295	3745
260.73419	3747
260.75543	3751
260.77667	3760
260.79791	3734
260.81912	3749
