Date and Time:                Sun Jan 29 15:13:14.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         100
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              269
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



247.2984	554
247.31972	536
247.34102	519
247.36234	514
247.38365	526
247.40495	525
247.42627	524
247.44759	515
247.46889	502
247.4902	512
247.51151	521
247.53282	538
247.55412	513
247.57544	518
247.59674	513
247.61806	514
247.63936	519
247.66068	511
247.68198	551
247.70329	512
247.72459	518
247.74591	516
247.76721	524
247.78853	511
247.80983	505
247.83113	516
247.85245	504
247.87375	501
247.89505	492
247.91637	503
247.93767	487
247.95897	499
247.98029	501
248.00159	516
248.02289	503
248.0442	510
248.06551	510
248.08681	509
248.10811	519
248.12943	527
248.15073	491
248.17203	508
248.19333	496
248.21463	503
248.23595	521
248.25725	512
248.27855	499
248.29985	485
248.32115	515
248.34245	498
248.36375	495
248.38506	492
248.40636	502
248.42767	509
248.44897	506
248.47028	518
248.49158	502
248.51288	543
248.53418	497
248.55548	492
248.57678	506
248.59808	488
248.61938	535
248.64069	476
248.66197	489
248.68327	485
248.70457	498
248.72588	499
248.74718	524
248.76848	501
248.78978	497
248.81108	489
248.83238	531
248.85367	485
248.87497	505
248.89627	507
248.91757	508
248.93887	475
248.96016	484
248.98146	498
249.00276	474
249.02406	498
249.04535	473
249.06665	484
249.08795	472
249.10924	493
249.13054	484
249.15184	497
249.17313	487
249.19443	489
249.21573	486
249.23701	472
249.25832	487
249.27962	497
249.3009	473
249.3222	477
249.34349	505
249.36479	486
249.38608	478
249.40738	470
249.42867	478
249.44997	477
249.47125	473
249.49255	482
249.51384	471
249.53514	473
249.55643	472
249.57773	484
249.59901	495
249.6203	509
249.6416	471
249.66289	472
249.68419	468
249.70547	465
249.72676	481
249.74806	475
249.76935	472
249.79063	491
249.81194	482
249.83322	481
249.85451	467
249.87579	465
249.89709	478
249.91838	470
249.93967	470
249.96095	491
249.98225	477
250.00354	466
250.02483	463
250.04611	492
250.0674	470
250.08868	477
250.10999	462
