Date and Time:                Sun Jan 29 15:04:51.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         100
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              269
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



247.2984	1983
247.31972	1891
247.34102	1879
247.36234	1871
247.38365	1900
247.40495	1872
247.42627	1878
247.44759	1874
247.46889	1860
247.4902	1860
247.51151	1872
247.53282	1894
247.55412	1856
247.57544	1855
247.59674	1849
247.61806	1874
247.63936	1862
247.66068	1861
247.68198	1885
247.70329	1857
247.72459	1848
247.74591	1851
247.76721	1847
247.78853	1838
247.80983	1854
247.83113	1851
247.85245	1845
247.87375	1836
247.89505	1826
247.91637	1826
247.93767	1845
247.95897	1819
247.98029	1836
248.00159	1847
248.02289	1827
248.0442	1851
248.06551	1860
248.08681	1850
248.10811	1859
248.12943	1848
248.15073	1813
248.17203	1853
248.19333	1827
248.21463	1841
248.23595	1853
248.25725	1832
248.27855	1846
248.29985	1831
248.32115	1867
248.34245	1853
248.36375	1825
248.38506	1842
248.40636	1831
248.42767	1855
248.44897	1849
248.47028	1866
248.49158	1852
248.51288	1887
248.53418	1842
248.55548	1819
248.57678	1854
248.59808	1833
248.61938	1881
248.64069	1844
248.66197	1861
248.68327	1848
248.70457	1853
248.72588	1844
248.74718	1873
248.76848	1851
248.78978	1863
248.81108	1865
248.83238	1897
248.85367	1849
248.87497	1865
248.89627	1863
248.91757	1869
248.93887	1831
248.96016	1850
248.98146	1848
249.00276	1848
249.02406	1854
249.04535	1839
249.06665	1865
249.08795	1871
249.10924	1863
249.13054	1868
249.15184	1860
249.17313	1864
249.19443	1853
249.21573	1858
249.23701	1870
249.25832	1865
249.27962	1848
249.3009	1863
249.3222	1840
249.34349	1872
249.36479	1870
249.38608	1871
249.40738	1857
249.42867	1877
249.44997	1846
249.47125	1871
249.49255	1883
249.51384	1858
249.53514	1867
249.55643	1886
249.57773	1884
249.59901	1912
249.6203	1913
249.6416	1875
249.66289	1863
249.68419	1861
249.70547	1875
249.72676	1896
249.74806	1880
249.76935	1866
