Date and Time:                Sun Jan 29 15:10:39.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              269
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



247.2984	6173
247.31972	5909
247.34102	5940
247.36234	5946
247.38365	5910
247.40495	6012
247.42627	5996
247.44759	6007
247.46889	5995
247.4902	5976
247.51151	5932
247.53282	5898
247.55412	5840
247.57544	5854
247.59674	5928
247.61806	5908
247.63936	5908
247.66068	5957
247.68198	5936
247.70329	5951
247.72459	5908
247.74591	5873
247.76721	5930
247.78853	5904
247.80983	5886
247.83113	5897
247.85245	5904
247.87375	5932
247.89505	5884
247.91637	5903
247.93767	5932
247.95897	5938
247.98029	5985
248.00159	5903
248.02289	5954
248.0442	5925
248.06551	5938
248.08681	5970
248.10811	5959
248.12943	5947
248.15073	5967
248.17203	5917
248.19333	5900
248.21463	5845
248.23595	5873
248.25725	5907
248.27855	5920
248.29985	5948
248.32115	5915
248.34245	5909
248.36375	5866
248.38506	5915
248.40636	5912
248.42767	5953
248.44897	5962
248.47028	5937
248.49158	5936
248.51288	5944
248.53418	5953
248.55548	6007
248.57678	5924
248.59808	5964
248.61938	5983
248.64069	5972
248.66197	5984
248.68327	5943
248.70457	5960
248.72588	5919
248.74718	5838
248.76848	5820
248.78978	5836
248.81108	5837
248.83238	5845
248.85367	5818
248.87497	5858
248.89627	5842
248.91757	5820
248.93887	5819
248.96016	5802
248.98146	5804
249.00276	5839
249.02406	5870
249.04535	5867
249.06665	5907
249.08795	5934
249.10924	5880
249.13054	5907
249.15184	5895
249.17313	5916
249.19443	5894
249.21573	5888
249.23701	5886
249.25832	5905
249.27962	5869
249.3009	5884
249.3222	5867
249.34349	5828
249.36479	5863
249.38608	5906
249.40738	5933
249.42867	5933
249.44997	5913
249.47125	5872
249.49255	5932
249.51384	5967
249.53514	5915
249.55643	5965
249.57773	6051
249.59901	6016
249.6203	5999
249.6416	5990
249.66289	5981
249.68419	5987
249.70547	6025
249.72676	6005
249.74806	6056
