Date and Time:                Fri Sep 9 17:10:58.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.16
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              384.5
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



363.44	20704
363.46072	19597
363.48141	19631
363.50214	19622
363.52283	19795
363.54355	19756
363.56424	19647
363.58496	19613
363.60565	19549
363.62634	19438
363.64706	19284
363.66776	19006
363.68848	19021
363.70917	19044
363.72986	19044
363.75058	19030
363.77127	18864
363.79199	18889
363.81268	18742
363.83337	18582
363.8541	18419
363.87479	18451
363.89548	18372
363.9162	18220
363.93689	18079
363.95758	17986
363.9783	17794
363.99899	17694
364.01968	17633
364.04037	17720
364.0611	17752
364.08179	17729
364.10248	17688
364.12317	17482
364.14389	17288
364.16458	17282
364.18527	17372
364.20596	17362
364.22668	17448
364.24738	17484
364.26807	17291
364.28876	17281
364.30945	17249
364.33017	17199
364.35086	17141
364.37155	17138
364.39224	17126
364.41293	17032
364.43362	16849
364.45435	16864
364.47504	16813
364.49573	16779
364.51642	16673
364.53711	16680
364.5578	16554
364.57849	16563
364.59918	16446
364.61987	16446
364.64056	16500
364.66129	16492
364.68198	16549
364.70267	16646
364.72336	16612
364.74405	16480
364.76474	16455
364.78543	16522
364.80612	16468
364.82681	16368
364.8475	16302
364.86819	16408
364.88889	16362
364.90958	16216
364.93027	16096
364.95096	16071
364.97165	16101
364.99234	16119
365.01303	16052
365.03369	16109
365.05438	16048
365.07507	16013
365.09576	15998
365.11646	16046
365.13715	16127
365.15784	16251
365.17853	16283
365.19922	16362
365.21991	16389
365.24057	16345
365.26126	16237
365.28195	16277
365.30264	16361
365.32333	16430
365.34402	16531
365.36469	16543
365.38538	16568
365.40607	16435
365.42676	16511
365.44745	16599
365.46811	16778
365.4888	16847
365.50949	16930
365.53018	16911
365.55084	16957
365.57153	17009
365.59222	17075
365.61292	17242
365.63358	17379
365.65427	17551
365.67496	17560
365.69565	17551
365.71631	17758
365.737	17797
365.75769	17962
365.77835	17964
365.79904	17940
365.81973	17946
