Date and Time:                Fri Sep 9 17:12:27.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.16
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              384.5
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



363.44	21710
363.46072	20673
363.48141	20613
363.50214	20627
363.52283	20841
363.54355	20896
363.56424	20760
363.58496	20671
363.60565	20582
363.62634	20496
363.64706	20372
363.66776	20167
363.68848	20169
363.70917	20086
363.72986	20183
363.75058	20102
363.77127	20034
363.79199	20004
363.81268	19934
363.83337	19711
363.8541	19563
363.87479	19541
363.89548	19529
363.9162	19453
363.93689	19289
363.95758	19103
363.9783	18879
363.99899	18721
364.01968	18698
364.04037	18832
364.0611	18869
364.08179	18836
364.10248	18765
364.12317	18478
364.14389	18335
364.16458	18315
364.18527	18399
364.20596	18414
364.22668	18540
364.24738	18512
364.26807	18455
364.28876	18310
364.30945	18273
364.33017	18215
364.35086	18082
364.37155	18156
364.39224	18100
364.41293	17953
364.43362	17837
364.45435	17776
364.47504	17735
364.49573	17717
364.51642	17651
364.53711	17531
364.5578	17478
364.57849	17383
364.59918	17298
364.61987	17235
364.64056	17287
364.66129	17325
364.68198	17346
364.70267	17376
364.72336	17345
364.74405	17251
364.76474	17126
364.78543	17218
364.80612	17166
364.82681	17122
364.8475	16985
364.86819	17027
364.88889	17052
364.90958	16946
364.93027	16738
364.95096	16647
364.97165	16749
364.99234	16703
365.01303	16672
365.03369	16661
365.05438	16633
365.07507	16571
365.09576	16565
365.11646	16571
365.13715	16743
365.15784	16743
365.17853	16830
365.19922	16865
365.21991	16911
365.24057	16770
365.26126	16675
365.28195	16692
365.30264	16777
365.32333	16827
365.34402	16890
365.36469	16947
365.38538	16913
365.40607	16848
365.42676	16893
365.44745	16987
365.46811	17142
365.4888	17146
365.50949	17272
365.53018	17279
365.55084	17288
365.57153	17376
365.59222	17443
365.61292	17534
365.63358	17712
365.65427	17903
365.67496	17962
365.69565	17900
365.71631	18082
365.737	18171
365.75769	18323
365.77835	18312
365.79904	18405
365.81973	18274
