Date and Time:                Fri Sep 9 17:13:09.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.16
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              384.5
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



363.44	21905
363.46072	20804
363.48141	20831
363.50214	20977
363.52283	21189
363.54355	21325
363.56424	21148
363.58496	21143
363.60565	21192
363.62634	21112
363.64706	20941
363.66776	20806
363.68848	20804
363.70917	20873
363.72986	21021
363.75058	20902
363.77127	20893
363.79199	20951
363.81268	20887
363.83337	20699
363.8541	20583
363.87479	20678
363.89548	20576
363.9162	20520
363.93689	20417
363.95758	20237
363.9783	20054
363.99899	19955
364.01968	19873
364.04037	20004
364.0611	20083
364.08179	20124
364.10248	19984
364.12317	19887
364.14389	19614
364.16458	19623
364.18527	19625
364.20596	19645
364.22668	19799
364.24738	19782
364.26807	19689
364.28876	19522
364.30945	19472
364.33017	19439
364.35086	19295
364.37155	19324
364.39224	19236
364.41293	19095
364.43362	18944
364.45435	18893
364.47504	18809
364.49573	18762
364.51642	18584
364.53711	18610
364.5578	18448
364.57849	18380
364.59918	18256
364.61987	18109
364.64056	18187
364.66129	18092
364.68198	18159
364.70267	18197
364.72336	18175
364.74405	18066
364.76474	17835
364.78543	17921
364.80612	17819
364.82681	17592
364.8475	17527
364.86819	17511
364.88889	17433
364.90958	17371
364.93027	17071
364.95096	17070
364.97165	17030
364.99234	16946
365.01303	16894
365.03369	16892
365.05438	16816
365.07507	16771
365.09576	16688
365.11646	16684
365.13715	16710
365.15784	16738
365.17853	16838
365.19922	16819
365.21991	16802
365.24057	16703
365.26126	16568
365.28195	16545
365.30264	16520
365.32333	16591
365.34402	16638
365.36469	16666
365.38538	16541
365.40607	16492
365.42676	16509
365.44745	16564
365.46811	16650
365.4888	16718
365.50949	16736
365.53018	16756
365.55084	16662
365.57153	16753
365.59222	16827
365.61292	16906
365.63358	17063
365.65427	17145
365.67496	17111
365.69565	17109
365.71631	17305
365.737	17399
365.75769	17449
365.77835	17437
365.79904	17511
365.81973	17449
