Date and Time:                Fri Sep 9 17:11:44.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.16
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              384.5
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



363.44	21685
363.46072	20622
363.48141	20685
363.50214	20707
363.52283	20996
363.54355	21134
363.56424	20980
363.58496	20917
363.60565	20932
363.62634	20888
363.64706	20676
363.66776	20545
363.68848	20584
363.70917	20610
363.72986	20789
363.75058	20690
363.77127	20697
363.79199	20714
363.81268	20643
363.83337	20510
363.8541	20263
363.87479	20339
363.89548	20339
363.9162	20237
363.93689	20082
363.95758	19966
363.9783	19782
363.99899	19680
364.01968	19569
364.04037	19655
364.0611	19833
364.08179	19747
364.10248	19648
364.12317	19417
364.14389	19257
364.16458	19321
364.18527	19271
364.20596	19370
364.22668	19420
364.24738	19430
364.26807	19319
364.28876	19202
364.30945	19196
364.33017	19068
364.35086	18938
364.37155	19005
364.39224	18898
364.41293	18781
364.43362	18611
364.45435	18507
364.47504	18500
364.49573	18438
364.51642	18282
364.53711	18186
364.5578	18188
364.57849	18004
364.59918	17859
364.61987	17827
364.64056	17804
364.66129	17846
364.68198	17823
364.70267	17854
364.72336	17795
364.74405	17725
364.76474	17591
364.78543	17559
364.80612	17460
364.82681	17328
364.8475	17243
364.86819	17229
364.88889	17223
364.90958	17085
364.93027	16812
364.95096	16779
364.97165	16717
364.99234	16662
365.01303	16621
365.03369	16665
365.05438	16538
365.07507	16401
365.09576	16446
365.11646	16356
365.13715	16441
365.15784	16425
365.17853	16535
365.19922	16564
365.21991	16497
365.24057	16460
365.26126	16300
365.28195	16309
365.30264	16318
365.32333	16278
365.34402	16311
365.36469	16392
365.38538	16316
365.40607	16191
365.42676	16288
365.44745	16307
365.46811	16378
365.4888	16477
365.50949	16413
365.53018	16451
365.55084	16503
365.57153	16542
365.59222	16525
365.61292	16634
365.63358	16760
365.65427	16882
365.67496	16931
365.69565	16885
365.71631	17064
365.737	17101
365.75769	17209
365.77835	17172
365.79904	17215
365.81973	17154
