Date and Time:                Fri Sep 9 17:14:40.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.03
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              384.5
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



363.44	301
363.46072	301
363.48141	301
363.50214	301
363.52283	307
363.54355	302
363.56424	300
363.58496	300
363.60565	296
363.62634	300
363.64706	301
363.66776	299
363.68848	302
363.70917	301
363.72986	301
363.75058	295
363.77127	303
363.79199	297
363.81268	297
363.83337	300
363.8541	306
363.87479	302
363.89548	305
363.9162	301
363.93689	298
363.95758	294
363.9783	301
363.99899	301
364.01968	302
364.04037	298
364.0611	300
364.08179	302
364.10248	294
364.12317	304
364.14389	302
364.16458	296
364.18527	298
364.20596	301
364.22668	303
364.24738	301
364.26807	300
364.28876	300
364.30945	300
364.33017	300
364.35086	297
364.37155	302
364.39224	301
364.41293	302
364.43362	298
364.45435	301
364.47504	302
364.49573	300
364.51642	306
364.53711	297
364.5578	299
364.57849	303
364.59918	306
364.61987	306
364.64056	302
364.66129	297
364.68198	305
364.70267	300
364.72336	297
364.74405	301
364.76474	304
364.78543	304
364.80612	306
364.82681	299
364.8475	300
364.86819	299
364.88889	291
364.90958	297
364.93027	298
364.95096	301
364.97165	296
364.99234	304
365.01303	306
365.03369	294
365.05438	300
365.07507	305
365.09576	303
365.11646	297
365.13715	304
365.15784	297
365.17853	304
365.19922	304
365.21991	304
365.24057	308
365.26126	302
365.28195	305
365.30264	302
365.32333	295
365.34402	299
365.36469	302
365.38538	294
365.40607	303
365.42676	301
365.44745	303
365.46811	296
365.4888	296
365.50949	300
365.53018	305
365.55084	297
365.57153	304
365.59222	307
365.61292	295
365.63358	304
365.65427	302
365.67496	297
365.69565	298
365.71631	297
365.737	303
365.75769	309
365.77835	296
365.79904	304
365.81973	298
365.84039	304
365.86108	299
365.88177	301
365.90244	305
365.92313	308
365.94379	305
365.96448	297
365.98517	303
366.00583	303
366.02652	299
366.04718	305
366.06787	297
366.08856	298
366.10922	299
366.12991	307
366.15057	300
366.17126	300
