Date and Time:                Fri Sep 9 17:11:38.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.16
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              384.5
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



363.44	21881
363.46072	20797
363.48141	20856
363.50214	20897
363.52283	21106
363.54355	21255
363.56424	21134
363.58496	21105
363.60565	21067
363.62634	21093
363.64706	20978
363.66776	20781
363.68848	20768
363.70917	20883
363.72986	20929
363.75058	20939
363.77127	20861
363.79199	20912
363.81268	20856
363.83337	20673
363.8541	20449
363.87479	20486
363.89548	20515
363.9162	20394
363.93689	20328
363.95758	20095
363.9783	19878
363.99899	19773
364.01968	19758
364.04037	19839
364.0611	20009
364.08179	19971
364.10248	19914
364.12317	19628
364.14389	19484
364.16458	19442
364.18527	19464
364.20596	19510
364.22668	19635
364.24738	19575
364.26807	19457
364.28876	19400
364.30945	19341
364.33017	19287
364.35086	19144
364.37155	19191
364.39224	19092
364.41293	18990
364.43362	18791
364.45435	18716
364.47504	18658
364.49573	18568
364.51642	18530
364.53711	18368
364.5578	18316
364.57849	18143
364.59918	17990
364.61987	17974
364.64056	18018
364.66129	18012
364.68198	18019
364.70267	18007
364.72336	18034
364.74405	17814
364.76474	17740
364.78543	17695
364.80612	17621
364.82681	17488
364.8475	17388
364.86819	17349
364.88889	17328
364.90958	17185
364.93027	16929
364.95096	16860
364.97165	16888
364.99234	16820
365.01303	16814
365.03369	16712
365.05438	16737
365.07507	16563
365.09576	16567
365.11646	16586
365.13715	16582
365.15784	16622
365.17853	16674
365.19922	16641
365.21991	16694
365.24057	16524
365.26126	16459
365.28195	16377
365.30264	16453
365.32333	16469
365.34402	16486
365.36469	16552
365.38538	16452
365.40607	16438
365.42676	16356
365.44745	16479
365.46811	16541
365.4888	16582
365.50949	16643
365.53018	16704
365.55084	16608
365.57153	16597
365.59222	16755
365.61292	16869
365.63358	16946
365.65427	17099
365.67496	17041
365.69565	17057
365.71631	17256
365.737	17324
365.75769	17314
365.77835	17385
365.79904	17345
365.81973	17344
