Date and Time:                Fri Sep 9 17:13:43.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.03
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              384.5
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



363.44	18027
363.46072	17240
363.48141	17131
363.50214	17279
363.52283	17489
363.54355	17576
363.56424	17430
363.58496	17417
363.60565	17331
363.62634	17372
363.64706	17268
363.66776	17114
363.68848	17131
363.70917	17221
363.72986	17305
363.75058	17341
363.77127	17327
363.79199	17306
363.81268	17313
363.83337	17173
363.8541	17145
363.87479	17259
363.89548	17240
363.9162	17151
363.93689	17110
363.95758	16990
363.9783	16911
363.99899	16811
364.01968	16830
364.04037	16990
364.0611	17109
364.08179	17159
364.10248	17093
364.12317	17035
364.14389	16899
364.16458	16956
364.18527	16985
364.20596	17158
364.22668	17302
364.24738	17356
364.26807	17362
364.28876	17311
364.30945	17290
364.33017	17291
364.35086	17267
364.37155	17374
364.39224	17402
364.41293	17337
364.43362	17255
364.45435	17248
364.47504	17301
364.49573	17244
364.51642	17175
364.53711	17137
364.5578	17191
364.57849	17140
364.59918	17050
364.61987	17056
364.64056	17134
364.66129	17159
364.68198	17290
364.70267	17354
364.72336	17360
364.74405	17262
364.76474	17233
364.78543	17236
364.80612	17231
364.82681	17153
364.8475	17161
364.86819	17178
364.88889	17144
364.90958	17046
364.93027	16905
364.95096	16857
364.97165	16865
364.99234	16893
365.01303	16838
365.03369	16835
365.05438	16853
365.07507	16735
365.09576	16794
365.11646	16747
365.13715	16834
365.15784	16892
365.17853	16917
365.19922	16993
365.21991	16949
365.24057	16842
365.26126	16700
365.28195	16751
365.30264	16795
365.32333	16792
365.34402	16906
365.36469	16837
365.38538	16785
365.40607	16708
365.42676	16659
365.44745	16753
365.46811	16832
365.4888	16877
365.50949	16842
365.53018	16884
365.55084	16897
365.57153	16845
365.59222	16936
365.61292	16953
365.63358	17102
365.65427	17151
365.67496	17098
365.69565	17065
365.71631	17230
365.737	17225
365.75769	17234
365.77835	17244
365.79904	17187
365.81973	17165
