Date and Time:                Fri Sep 9 17:07:00.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.16
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              384.5
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



363.44	21572
363.46072	20464
363.48141	20365
363.50214	20512
363.52283	20774
363.54355	20803
363.56424	20751
363.58496	20546
363.60565	20612
363.62634	20630
363.64706	20479
363.66776	20305
363.68848	20198
363.70917	20277
363.72986	20367
363.75058	20333
363.77127	20297
363.79199	20232
363.81268	20218
363.83337	20018
363.8541	19936
363.87479	19883
363.89548	19931
363.9162	19733
363.93689	19613
363.95758	19490
363.9783	19271
363.99899	19122
364.01968	19078
364.04037	19140
364.0611	19303
364.08179	19211
364.10248	19129
364.12317	18960
364.14389	18760
364.16458	18743
364.18527	18811
364.20596	18837
364.22668	19035
364.24738	19011
364.26807	18827
364.28876	18669
364.30945	18688
364.33017	18595
364.35086	18532
364.37155	18526
364.39224	18428
364.41293	18338
364.43362	18152
364.45435	18100
364.47504	18033
364.49573	17978
364.51642	17833
364.53711	17713
364.5578	17726
364.57849	17651
364.59918	17504
364.61987	17450
364.64056	17429
364.66129	17501
364.68198	17455
364.70267	17506
364.72336	17441
364.74405	17295
364.76474	17281
364.78543	17252
364.80612	17175
364.82681	17034
364.8475	16967
364.86819	16961
364.88889	16972
364.90958	16791
364.93027	16632
364.95096	16468
364.97165	16503
364.99234	16506
365.01303	16491
365.03369	16442
365.05438	16403
365.07507	16267
365.09576	16190
365.11646	16252
365.13715	16403
365.15784	16379
365.17853	16405
365.19922	16431
365.21991	16478
365.24057	16344
365.26126	16159
365.28195	16224
365.30264	16216
365.32333	16291
365.34402	16366
365.36469	16346
365.38538	16240
365.40607	16259
365.42676	16185
365.44745	16315
365.46811	16449
365.4888	16538
365.50949	16518
365.53018	16593
365.55084	16506
365.57153	16595
365.59222	16617
365.61292	16760
365.63358	16905
365.65427	17067
365.67496	16992
365.69565	17040
365.71631	17146
365.737	17306
365.75769	17307
365.77835	17347
365.79904	17278
365.81973	17305
