# wl(nm) oob_tx(%)
2.908280300000000125e+02 6.144377306950892133e-03
2.908490800000000149e+02 6.097109129292146296e-03
2.908701399999999921e+02 6.120241100406986767e-03
2.908911699999999882e+02 6.084125760301551007e-03
2.909122299999999655e+02 6.156052341809429250e-03
2.909332499999999868e+02 6.186620347901606275e-03
2.909543099999999640e+02 6.066926096429872163e-03
2.909753400000000170e+02 6.100549218419940370e-03
2.909963899999999626e+02 6.172683346403906417e-03
2.910174200000000155e+02 6.148536313319443759e-03
2.910384799999999927e+02 6.096245461604652208e-03
2.910595000000000141e+02 6.193211094494225494e-03
2.910805599999999913e+02 6.228939378774230907e-03
2.911015899999999874e+02 6.178699308851694390e-03
2.911226399999999899e+02 6.153820545471190735e-03
2.911436699999999860e+02 6.238215940165070875e-03
2.911647299999999632e+02 6.291192330736968333e-03
2.911857499999999845e+02 6.234115712363583195e-03
2.912068099999999617e+02 6.274646253769425655e-03
2.912278400000000147e+02 6.259041413299842177e-03
2.912488700000000108e+02 6.321346145081026442e-03
2.912699200000000133e+02 6.285877943392232867e-03
2.912909500000000094e+02 6.372457431834883598e-03
2.913120099999999866e+02 6.374976726866505433e-03
2.913330300000000079e+02 6.388533740478230874e-03
2.913540600000000040e+02 6.393543612451368929e-03
2.913751199999999812e+02 6.415831444016336163e-03
2.913961400000000026e+02 6.516963834249290058e-03
2.914171999999999798e+02 6.483933122008825670e-03
2.914382299999999759e+02 6.517358990656846492e-03
2.914592499999999973e+02 6.499332487541150706e-03
2.914803099999999745e+02 6.548211560156612897e-03
2.915013399999999706e+02 6.578843901449779423e-03
2.915223599999999919e+02 6.557594278875819062e-03
2.915434199999999691e+02 6.629889170518364107e-03
2.915644499999999653e+02 6.654573466192878137e-03
2.915854699999999866e+02 6.610519362562958419e-03
2.916065299999999638e+02 6.682305047721884966e-03
2.916275600000000168e+02 6.668152882019271095e-03
2.916485799999999813e+02 6.677372863907763030e-03
2.916696400000000153e+02 6.700018161705219820e-03
2.916906700000000114e+02 6.680677463221659264e-03
2.917116899999999760e+02 6.802569713153091766e-03
2.917327199999999721e+02 6.789819376026272509e-03
2.917537800000000061e+02 6.792304672163329213e-03
2.917748100000000022e+02 6.787652562559859729e-03
2.917958299999999667e+02 6.829200322936262481e-03
2.918168599999999628e+02 6.850848593304406133e-03
2.918379199999999969e+02 6.881099016810942291e-03
2.918589399999999614e+02 6.915449172431589568e-03
2.918799700000000144e+02 6.918007286421876990e-03
2.919010000000000105e+02 6.927344067108645240e-03
2.919220500000000129e+02 6.988883558245479778e-03
2.919430800000000090e+02 6.983275727048714361e-03
2.919641100000000051e+02 7.013655449250736154e-03
2.919851299999999696e+02 7.058177511689184627e-03
2.920061599999999657e+02 7.033571551364228326e-03
2.920271899999999619e+02 7.062198845036230660e-03
2.920482399999999643e+02 7.095092929491592093e-03
2.920692700000000173e+02 7.076988362793581837e-03
2.920903000000000134e+02 7.188854337552949732e-03
2.921113199999999779e+02 7.180303123023886944e-03
2.921323499999999740e+02 7.193880466638909524e-03
2.921533799999999701e+02 7.195937829572893359e-03
2.921743999999999915e+02 7.216507455019142633e-03
2.921954599999999687e+02 7.236657260478127421e-03
2.922164899999999648e+02 7.304400108875374817e-03
2.922375099999999861e+02 7.304026453997278061e-03
2.922585399999999822e+02 7.316182734198165005e-03
2.922795699999999783e+02 7.354140049887449536e-03
2.923005899999999997e+02 7.338108463674901730e-03
2.923216199999999958e+02 7.432219228622053905e-03
2.923426499999999919e+02 7.376769986861951567e-03
2.923636700000000133e+02 7.464089139481809923e-03
2.923847000000000094e+02 7.494885775528333134e-03
2.924057300000000055e+02 7.459867799811143764e-03
2.924267499999999700e+02 7.547507265817124562e-03
2.924477799999999661e+02 7.545758964855816403e-03
2.924688099999999622e+02 7.528694901309091435e-03
2.924898299999999836e+02 7.597707181533779747e-03
2.925108599999999797e+02 7.603681970413026132e-03
2.925318899999999758e+02 7.587891730977689222e-03
2.925529099999999971e+02 7.649862355837447510e-03
2.925739399999999932e+02 7.742936449255161460e-03
2.925949699999999893e+02 7.727382973562939988e-03
2.926159900000000107e+02 7.704387242998219677e-03
2.926370200000000068e+02 7.742581776172818842e-03
2.926580399999999713e+02 7.807261270661700753e-03
2.926790699999999674e+02 7.778073378963408328e-03
2.927000999999999635e+02 7.929202396524717353e-03
2.927211199999999849e+02 7.913235751850369523e-03
2.927421499999999810e+02 7.943681768062909460e-03
2.927631799999999771e+02 7.981736704151519771e-03
2.927841999999999985e+02 7.973872021289464887e-03
2.928052299999999946e+02 8.103979242949636841e-03
2.928262599999999907e+02 8.183017325791233296e-03
2.928472800000000120e+02 8.244902584525225231e-03
2.928683100000000081e+02 8.283311372472467599e-03
2.928893099999999663e+02 8.286620340404398863e-03
2.929103299999999876e+02 8.410691226274880430e-03
2.929313599999999838e+02 8.447035626042187148e-03
2.929523899999999799e+02 8.489040420704460632e-03
2.929734100000000012e+02 8.568212957525933940e-03
2.929944399999999973e+02 8.690935046395432961e-03
2.930154699999999934e+02 8.651985400387036951e-03
2.930364599999999768e+02 8.794984110624407686e-03
2.930574899999999730e+02 8.835549202985163234e-03
2.930785199999999691e+02 8.889435292189166310e-03
2.930995399999999904e+02 8.914074530335693025e-03
2.931205699999999865e+02 9.059328215208495294e-03
2.931415700000000015e+02 9.107495191156682671e-03
2.931625899999999660e+02 9.164997981096472540e-03
2.931836199999999621e+02 9.237616879136791720e-03
2.932046500000000151e+02 9.363351476166915585e-03
2.932256399999999985e+02 9.411085688372188701e-03
2.932466699999999946e+02 9.386055849006928048e-03
2.932676900000000160e+02 9.451713625714440806e-03
2.932887200000000121e+02 9.671694764862468277e-03
2.933097199999999702e+02 9.693772749307763212e-03
2.933307399999999916e+02 9.702112264949887266e-03
2.933517699999999877e+02 9.723849578805857097e-03
2.933727999999999838e+02 9.929604779942728318e-03
2.933937899999999672e+02 9.974615008002238672e-03
2.934148199999999633e+02 9.945426440500058571e-03
2.934358500000000163e+02 1.003514013198976429e-02
2.934568399999999997e+02 1.014009230856970437e-02
2.934778699999999958e+02 1.024624918460534904e-02
2.934988999999999919e+02 1.023836290467113053e-02
2.935198899999999753e+02 1.034913275991785307e-02
2.935409199999999714e+02 1.043295799734052405e-02
2.935619499999999675e+02 1.041019582049314274e-02
2.935829400000000078e+02 1.054768051699222185e-02
2.936039700000000039e+02 1.063637432448319951e-02
2.936249899999999684e+02 1.074727528442828706e-02
2.936459899999999834e+02 1.073193235483361867e-02
2.936670199999999795e+02 1.088224740663691452e-02
2.936880099999999629e+02 1.093837737241500942e-02
2.937090400000000159e+02 1.102178079384786083e-02
2.937300700000000120e+02 1.107983028144725844e-02
2.937510599999999954e+02 1.130927326735054611e-02
2.937720899999999915e+02 1.133027412728539532e-02
2.937930900000000065e+02 1.134099985565125389e-02
2.938141099999999710e+02 1.149784716041661776e-02
2.938351399999999671e+02 1.159788562729986185e-02
2.938561300000000074e+02 1.162380111657202938e-02
2.938771600000000035e+02 1.177870362632858596e-02
2.938981599999999617e+02 1.183492184673132046e-02
2.939191799999999830e+02 1.195681383474810934e-02
2.939401799999999980e+02 1.202898721684184102e-02
2.939612099999999941e+02 1.213812017542822801e-02
2.939821999999999775e+02 1.227663798808736016e-02
2.940032299999999736e+02 1.245509548118736882e-02
2.940242299999999886e+02 1.249611414765058708e-02
2.940452500000000100e+02 1.262557857420472038e-02
2.940662499999999682e+02 1.267286347413421055e-02
2.940872699999999895e+02 1.282703587771642437e-02
2.941082700000000045e+02 1.294215320572036747e-02
2.941293000000000006e+02 1.302845837179322439e-02
2.941502899999999840e+02 1.314816758200114399e-02
2.941712899999999991e+02 1.334606308991554899e-02
2.941923199999999952e+02 1.333951547467254056e-02
2.942133099999999786e+02 1.353183529284450112e-02
2.942343399999999747e+02 1.370868464450793016e-02
2.942553300000000149e+02 1.384747850328001302e-02
2.942763600000000110e+02 1.399973812109588794e-02
2.942973599999999692e+02 1.404717057443636945e-02
2.943183500000000095e+02 1.429379901366319150e-02
2.943393800000000056e+02 1.450490071918150020e-02
2.943603799999999637e+02 1.476695256271700826e-02
2.943813700000000040e+02 1.468494241912443599e-02
2.944024000000000001e+02 1.490589961348549007e-02
2.944234000000000151e+02 1.523752660022352143e-02
2.944444199999999796e+02 1.543132784124110618e-02
2.944654199999999946e+02 1.562724342818738732e-02
2.944864099999999780e+02 1.567846253067268006e-02
2.945074399999999741e+02 1.606317543279051421e-02
2.945284399999999891e+02 1.619580526055346137e-02
2.945494299999999726e+02 1.650680415985488619e-02
2.945704299999999876e+02 1.657237582504486259e-02
2.945914599999999837e+02 1.690343436178709524e-02
2.946124499999999671e+02 1.716143175719091543e-02
2.946334499999999821e+02 1.732257359644958847e-02
2.946544700000000034e+02 1.767657333423873836e-02
2.946754699999999616e+02 1.791831950955643377e-02
2.946964699999999766e+02 1.823472211271677870e-02
2.947174600000000169e+02 1.843792515089333339e-02
2.947384900000000130e+02 1.875326412450075558e-02
2.947594899999999711e+02 1.895586297760210731e-02
2.947804800000000114e+02 1.943861146358535560e-02
2.948014799999999696e+02 1.970957080852755658e-02
2.948224700000000098e+02 1.995193927280077342e-02
2.948435000000000059e+02 2.027960550855676530e-02
2.948644999999999641e+02 2.074467096927610013e-02
2.948854900000000043e+02 2.091328375570941991e-02
2.949064899999999625e+02 2.120465449896496643e-02
2.949274800000000027e+02 2.169059719047513463e-02
2.949485099999999989e+02 2.206299911268855621e-02
2.949695100000000139e+02 2.237747761734720439e-02
2.949904999999999973e+02 2.273722587170851420e-02
2.950115000000000123e+02 2.333381470249534101e-02
2.950324999999999704e+02 2.380846851638447961e-02
2.950534900000000107e+02 2.399026225517317604e-02
2.950745200000000068e+02 2.437970278925963644e-02
2.950955099999999902e+02 2.495802774586904776e-02
2.951165100000000052e+02 2.560512690485901993e-02
2.951375099999999634e+02 2.587985559460720397e-02
2.951585000000000036e+02 2.625768493422357339e-02
2.951794999999999618e+02 2.683392018779342039e-02
2.952004900000000021e+02 2.736399685689746425e-02
2.952214900000000171e+02 2.769137466799651004e-02
2.952424899999999752e+02 2.823798944231028715e-02
2.952634800000000155e+02 2.887100067080818067e-02
2.952844799999999736e+02 2.935483519001429523e-02
2.953054799999999886e+02 2.966018163896981530e-02
2.953264699999999721e+02 3.023192597505681284e-02
2.953474699999999871e+02 3.100183295192026137e-02
2.953684900000000084e+02 3.142548166473168453e-02
2.953894899999999666e+02 3.186391272663990915e-02
2.954104899999999816e+02 3.248271618344373418e-02
2.954314799999999650e+02 3.333876215603884252e-02
2.954524799999999800e+02 3.362118346392867219e-02
2.954734699999999634e+02 3.402087778663850925e-02
2.954944699999999784e+02 3.472738870850983206e-02
2.955154400000000123e+02 3.557321307133397975e-02
2.955364299999999957e+02 3.592001310793385693e-02
2.955574300000000108e+02 3.619760479041916890e-02
2.955784199999999942e+02 3.698223062112750842e-02
2.955994200000000092e+02 3.793108340071781742e-02
2.956204199999999673e+02 3.833631655316310088e-02
2.956414100000000076e+02 3.853102073703405100e-02
2.956624099999999657e+02 3.938965589317915822e-02
2.956834099999999808e+02 4.024260932264495105e-02
2.957043999999999642e+02 4.061379952093351758e-02
2.957253999999999792e+02 4.094264682518667514e-02
2.957463899999999626e+02 4.176298383707831990e-02
2.957673899999999776e+02 4.256264815441924282e-02
2.957883499999999799e+02 4.285890196492338905e-02
2.958093499999999949e+02 4.346022321066960598e-02
2.958303500000000099e+02 4.428522616393142791e-02
2.958513399999999933e+02 4.509476206994417896e-02
2.958723400000000083e+02 4.542344632471630173e-02
2.958933399999999665e+02 4.577452481317590555e-02
2.959143300000000067e+02 4.681655398913404237e-02
2.959352999999999838e+02 4.768894200862496685e-02
2.959562899999999672e+02 4.798955321853046879e-02
2.959772899999999822e+02 4.842661307486454542e-02
2.959982899999999972e+02 4.929794151020891468e-02
2.960192799999999806e+02 5.001092532281727759e-02
2.960402500000000146e+02 5.035597226981209512e-02
2.960612399999999980e+02 5.095491975071277102e-02
2.960822400000000130e+02 5.187233910314179713e-02
2.961032399999999711e+02 5.260449007189083731e-02
2.961242300000000114e+02 5.289426717423374724e-02
2.961451999999999884e+02 5.344374234226793169e-02
2.961661899999999719e+02 5.457255843806291251e-02
2.961871899999999869e+02 5.538007522555600526e-02
2.962081499999999892e+02 5.578297427835637173e-02
2.962291500000000042e+02 5.622250720500834159e-02
2.962501499999999623e+02 5.745175660730343636e-02
2.962711400000000026e+02 5.814078009802709640e-02
2.962921099999999797e+02 5.861716924637026122e-02
2.963130999999999631e+02 5.915209305193071254e-02
2.963340999999999781e+02 6.023353432599096169e-02
2.963550700000000120e+02 6.103488292716226227e-02
2.963760599999999954e+02 6.154718243967735591e-02
2.963970600000000104e+02 6.231129033908886644e-02
2.964180200000000127e+02 6.335463956950478093e-02
2.964390199999999709e+02 6.436565062917873337e-02
2.964600199999999859e+02 6.486460668215578151e-02
2.964809799999999882e+02 6.574575640592413006e-02
2.965019800000000032e+02 6.694664418671980588e-02
2.965229699999999866e+02 6.795817206491477913e-02
2.965439399999999637e+02 6.836541746581016599e-02
2.965649399999999787e+02 6.928924324853692751e-02
2.965858999999999810e+02 7.056467518281396567e-02
2.966068999999999960e+02 7.170866080670555698e-02
2.966278899999999794e+02 7.208380520951304660e-02
2.966488600000000133e+02 7.313293037108914429e-02
2.966698599999999715e+02 7.464540975060120209e-02
2.966908199999999738e+02 7.583576547735666751e-02
2.967118199999999888e+02 7.660696035716206553e-02
2.967327799999999911e+02 7.759483454398707902e-02
2.967537800000000061e+02 7.945941578118057014e-02
2.967747400000000084e+02 8.066337664081645042e-02
2.967957399999999666e+02 8.135289356265093530e-02
2.968167100000000005e+02 8.270788819896544852e-02
2.968376999999999839e+02 8.432808372621793114e-02
2.968586699999999610e+02 8.583467832212231252e-02
2.968796600000000012e+02 8.667253544609392069e-02
2.969006299999999783e+02 8.818427479949488001e-02
2.969216299999999933e+02 9.013610196000133856e-02
2.969425899999999956e+02 9.177774449603115503e-02
2.969635900000000106e+02 9.300825979292352830e-02
2.969845500000000129e+02 9.457626893524327671e-02
2.970055499999999711e+02 9.687921492023626735e-02
2.970265099999999734e+02 9.857419258818275742e-02
2.970475099999999884e+02 1.000277689622342259e-01
2.970684799999999655e+02 1.016720197734512360e-01
2.970894399999999678e+02 1.042458093182013074e-01
2.971104399999999828e+02 1.063727965517127644e-01
2.971313999999999851e+02 1.076084949215143083e-01
2.971524000000000001e+02 1.095682878475544159e-01
2.971733600000000024e+02 1.124106805835918266e-01
2.971943299999999795e+02 1.151490060785280017e-01
2.972153299999999945e+02 1.168337152992940942e-01
2.972362899999999968e+02 1.193855570441590130e-01
2.972572900000000118e+02 1.223943220139596944e-01
2.972782500000000141e+02 1.249757501188081543e-01
2.972992199999999912e+02 1.273620596153159090e-01
2.973202200000000062e+02 1.297876686346791653e-01
2.973411800000000085e+02 1.331634059416214877e-01
2.973621499999999855e+02 1.366025859411755528e-01
2.973831399999999689e+02 1.389080247273953850e-01
2.974041100000000029e+02 1.421508803295891687e-01
2.974250700000000052e+02 1.458600559517456985e-01
2.974460399999999822e+02 1.496684213242504280e-01
2.974670399999999972e+02 1.529348453063421043e-01
2.974879999999999995e+02 1.566500082164503094e-01
2.975089699999999766e+02 1.608072136177014499e-01
2.975299600000000169e+02 1.659621473389464030e-01
2.975509299999999939e+02 1.695852416323493650e-01
2.975718899999999962e+02 1.739373569657100826e-01
2.975928599999999733e+02 1.790684139501269312e-01
2.976138599999999883e+02 1.812816860567010857e-01
2.976348199999999906e+02 1.833873243698657396e-01
2.976557899999999677e+02 1.859878852663459647e-01
2.976767499999999700e+02 1.886617513510767397e-01
2.976977200000000039e+02 1.900991857695223386e-01
2.977187099999999873e+02 1.902263140612765469e-01
2.977396799999999644e+02 1.915655097737505030e-01
2.977606499999999983e+02 1.919569859863274885e-01
2.977816100000000006e+02 1.926032679118864777e-01
2.978025799999999776e+02 1.925168525168525213e-01
2.978235399999999800e+02 1.927687946208037906e-01
2.978445399999999950e+02 1.936860827034237731e-01
2.978654999999999973e+02 1.937887103528841415e-01
2.978864699999999743e+02 1.939792091419366427e-01
2.979074299999999766e+02 1.943437967115096976e-01
2.979284000000000106e+02 1.949660326943194466e-01
2.979493699999999876e+02 1.944285427337551220e-01
2.979703299999999899e+02 1.943339315749415541e-01
2.979912999999999670e+02 1.942336494476597508e-01
2.980122599999999693e+02 1.942534767777485960e-01
2.980332599999999843e+02 1.941263398118184547e-01
2.980542199999999866e+02 1.946876337384926270e-01
2.980751899999999637e+02 1.945229406443965969e-01
2.980961599999999976e+02 1.953157077762756044e-01
2.981171199999999999e+02 1.952263559642429813e-01
2.981380899999999770e+02 1.950791036582323057e-01
2.981590499999999793e+02 1.951916537191990819e-01
2.981800200000000132e+02 1.947085801346330192e-01
2.982009800000000155e+02 1.945234480981694325e-01
2.982219499999999925e+02 1.942209421165102534e-01
2.982429099999999949e+02 1.938671388530938122e-01
2.982638799999999719e+02 1.941635276143821587e-01
2.982848500000000058e+02 1.944607993363112464e-01
2.983058100000000081e+02 1.946771735494182698e-01
2.983267799999999852e+02 1.950063420882061915e-01
2.983477399999999875e+02 1.952345934138220718e-01
2.983687099999999646e+02 1.949026675833194222e-01
2.983896699999999669e+02 1.942262075517676434e-01
2.984106400000000008e+02 1.940731702808126680e-01
2.984316000000000031e+02 1.945159906552727525e-01
2.984525699999999802e+02 1.942013452583339628e-01
2.984735400000000141e+02 1.939124526956195749e-01
2.984944699999999784e+02 1.935924105471794054e-01
2.985154400000000123e+02 1.931758626601033646e-01
2.985364000000000146e+02 1.927525877072455707e-01
2.985573699999999917e+02 1.928234062105960434e-01
2.985783299999999940e+02 1.931424972560817077e-01
2.985992999999999711e+02 1.928467670072386841e-01
2.986202599999999734e+02 1.921333661641724255e-01
2.986412300000000073e+02 1.920036920984235784e-01
2.986621999999999844e+02 1.916150752885632247e-01
2.986831300000000056e+02 1.916212352499334359e-01
2.987040999999999826e+02 1.911812165714803780e-01
2.987250599999999849e+02 1.909962102010765994e-01
2.987460299999999620e+02 1.909652584199157677e-01
2.987669899999999643e+02 1.913645842778130823e-01
2.987879300000000171e+02 1.912418016451063463e-01
2.988088899999999626e+02 1.907873181073527769e-01
2.988298599999999965e+02 1.905246445839647862e-01
2.988508199999999988e+02 1.901142555387532740e-01
2.988717899999999759e+02 1.898762236840528528e-01
2.988927299999999718e+02 1.891926581953535802e-01
2.989136899999999741e+02 1.892174328215687484e-01
2.989346600000000080e+02 1.890591409872236506e-01
2.989556200000000104e+02 1.884979183567945249e-01
2.989765600000000063e+02 1.885036566847049233e-01
2.989975200000000086e+02 1.887260763771141936e-01
2.990184899999999857e+02 1.887025916044271223e-01
2.990394499999999880e+02 1.887234567680966812e-01
2.990603899999999840e+02 1.887224863453779433e-01
2.990813499999999863e+02 1.889174613379049350e-01
2.991023199999999633e+02 1.886827221147301670e-01
2.991232499999999845e+02 1.877877451545830745e-01
2.991442199999999616e+02 1.876774393758035286e-01
2.991651899999999955e+02 1.873497920538005346e-01
2.991861200000000167e+02 1.874452933868078208e-01
2.992070899999999938e+02 1.872139981016725241e-01
2.992280499999999961e+02 1.871200739968303661e-01
2.992489899999999921e+02 1.871727779545749315e-01
2.992699499999999944e+02 1.868019050979008722e-01
2.992909199999999714e+02 1.865494810013620941e-01
2.993118499999999926e+02 1.857503193127979235e-01
2.993328199999999697e+02 1.859569039175064664e-01
2.993537499999999909e+02 1.859176187718281914e-01
2.993747199999999680e+02 1.852525941272630539e-01
2.993956900000000019e+02 1.851348439583733740e-01
2.994166199999999662e+02 1.852673666663752494e-01
2.994375900000000001e+02 1.849314869271065087e-01
2.994585199999999645e+02 1.842192031662422125e-01
2.994794899999999984e+02 1.837879707505997440e-01
2.995004199999999628e+02 1.836518083490694120e-01
2.995213899999999967e+02 1.837103026731603805e-01
2.995423499999999990e+02 1.833709575581445594e-01
2.995632899999999950e+02 1.836062734366204485e-01
2.995842499999999973e+02 1.834660021688470644e-01
2.996051899999999932e+02 1.832631860961549952e-01
2.996261499999999955e+02 1.822923650867330214e-01
2.996470899999999915e+02 1.816077779871090037e-01
2.996680499999999938e+02 1.816032512528968079e-01
2.996889899999999898e+02 1.813711406029097084e-01
2.997099599999999668e+02 1.812778637131486903e-01
2.997308899999999880e+02 1.814327873059321528e-01
2.997518299999999840e+02 1.812748674920467151e-01
2.997727899999999863e+02 1.809010545464881381e-01
2.997937299999999823e+02 1.800931348418235156e-01
2.998146899999999846e+02 1.797307715115934179e-01
2.998356299999999806e+02 1.795444672003971842e-01
2.998565899999999829e+02 1.795060496093342506e-01
2.998775299999999788e+02 1.789612141652613675e-01
2.998984600000000000e+02 1.785976162224784392e-01
2.999194299999999771e+02 1.784522258186557186e-01
2.999403599999999983e+02 1.780529686494952135e-01
2.999613299999999754e+02 1.771934218215210077e-01
2.999822599999999966e+02 1.772308308843174307e-01
3.000031999999999925e+02 1.778924875350903212e-01
3.000241599999999949e+02 1.780077142377997634e-01
3.000450999999999908e+02 1.779159821638113259e-01
3.000660300000000120e+02 1.776740112190617893e-01
3.000869999999999891e+02 1.775900618347467652e-01
3.001079399999999850e+02 1.771980918206979005e-01
3.001288700000000063e+02 1.761033416833944210e-01
3.001498399999999833e+02 1.756141134435015849e-01
3.001707700000000045e+02 1.751591936388531556e-01
3.001917100000000005e+02 1.750718710663302924e-01
3.002126700000000028e+02 1.745699609615780079e-01
3.002336099999999988e+02 1.744267787924577984e-01
3.002545399999999631e+02 1.742444001541956777e-01
3.002754800000000159e+02 1.736717306340043454e-01
3.002964399999999614e+02 1.734374787451403166e-01
3.003173800000000142e+02 1.729116478937430812e-01
3.003383099999999786e+02 1.732308035216761355e-01
3.003592499999999745e+02 1.731291879544448464e-01
3.003802099999999768e+02 1.729817162366440453e-01
3.004011499999999728e+02 1.731019876181166262e-01
3.004220799999999940e+02 1.731711955488179355e-01
3.004430199999999900e+02 1.737299751213277899e-01
3.004639799999999923e+02 1.741394708595868646e-01
3.004849199999999882e+02 1.746965076808008888e-01
3.005058500000000095e+02 1.747040662299914060e-01
3.005267900000000054e+02 1.745708982803081399e-01
3.005477199999999698e+02 1.737442437123627170e-01
3.005686599999999657e+02 1.734661955010758927e-01
3.005896199999999681e+02 1.734380821075932055e-01
3.006105599999999640e+02 1.730735726323159585e-01
3.006314899999999852e+02 1.726855122718401192e-01
3.006524299999999812e+02 1.724964643719561763e-01
3.006733600000000024e+02 1.727137828323856428e-01
3.006942999999999984e+02 1.727679695815018956e-01
3.007152299999999627e+02 1.724401763820060107e-01
3.007361700000000155e+02 1.723222026852924693e-01
3.007571399999999926e+02 1.722568965983086176e-01
3.007780700000000138e+02 1.720898989163247295e-01
3.007990100000000098e+02 1.717290958467571349e-01
3.008199399999999741e+02 1.717243161192390788e-01
3.008408799999999701e+02 1.720469766087547314e-01
3.008618099999999913e+02 1.719117619328543456e-01
3.008827499999999873e+02 1.718627942182642809e-01
3.009036800000000085e+02 1.719423898252563365e-01
3.009246200000000044e+02 1.718891340245620736e-01
3.009455499999999688e+02 1.718317973901080653e-01
3.009664899999999648e+02 1.715508389379008514e-01
3.009874199999999860e+02 1.709629462958349722e-01
3.010083599999999819e+02 1.712258898842821953e-01
3.010292900000000031e+02 1.712014546507792112e-01
3.010502299999999991e+02 1.703554790223325566e-01
3.010711599999999635e+02 1.701044282036110189e-01
3.010921000000000163e+02 1.704233664751863553e-01
3.011130299999999806e+02 1.703484849698008174e-01
3.011339699999999766e+02 1.699989346969212889e-01
3.011548999999999978e+02 1.699773677343770772e-01
3.011758399999999938e+02 1.697682396585424303e-01
3.011967700000000150e+02 1.693016100368690546e-01
3.012177100000000110e+02 1.690872924430600888e-01
3.012386099999999942e+02 1.686439827361236599e-01
3.012595499999999902e+02 1.685963856057965393e-01
3.012804800000000114e+02 1.680462656590145099e-01
3.013014200000000073e+02 1.675545861843607820e-01
3.013223499999999717e+02 1.671641322106321714e-01
3.013432899999999677e+02 1.673931338235872535e-01
3.013642199999999889e+02 1.673684790046167103e-01
3.013851599999999848e+02 1.672783475447627288e-01
3.014060599999999681e+02 1.671551918233560030e-01
3.014269999999999641e+02 1.674479576320067054e-01
3.014479299999999853e+02 1.671467236243514842e-01
3.014688699999999812e+02 1.666463112294162552e-01
3.014898000000000025e+02 1.662319542276435580e-01
3.015107399999999984e+02 1.661654409277100175e-01
3.015316399999999817e+02 1.662843988917359350e-01
3.015525799999999776e+02 1.657266653693974245e-01
3.015735099999999989e+02 1.656401238698433365e-01
3.015944499999999948e+02 1.656142534816774370e-01
3.016153800000000160e+02 1.653072372593944739e-01
3.016362899999999740e+02 1.652886573660743152e-01
3.016572199999999953e+02 1.647788615368735998e-01
3.016781599999999912e+02 1.649421591340529125e-01
3.016990900000000124e+02 1.648909198874345117e-01
3.017199999999999704e+02 1.650092252352822475e-01
3.017409299999999917e+02 1.650177500116266349e-01
3.017618699999999876e+02 1.653392559459095634e-01
3.017827699999999709e+02 1.646714168929600541e-01
3.018037099999999668e+02 1.642429620484329444e-01
3.018246399999999880e+02 1.643757176916462170e-01
3.018455799999999840e+02 1.643721215210468545e-01
3.018664799999999673e+02 1.639853592756694289e-01
3.018874199999999632e+02 1.638010187715718824e-01
3.019083499999999844e+02 1.638319935113602688e-01
3.019292499999999677e+02 1.642290603831737250e-01
3.019501899999999637e+02 1.640814437760296229e-01
3.019710900000000038e+02 1.635745173883732528e-01
3.019920299999999997e+02 1.631195663291398201e-01
3.020129599999999641e+02 1.631238971998465737e-01
3.020338699999999790e+02 1.631289718478494688e-01
3.020548000000000002e+02 1.629461501497817266e-01
3.020757399999999961e+02 1.625804213286802524e-01
3.020966399999999794e+02 1.628487957488900517e-01
3.021175799999999754e+02 1.632027309632181067e-01
3.021384800000000155e+02 1.627490523549905144e-01
3.021594200000000114e+02 1.627441049017952779e-01
3.021803199999999947e+02 1.626843069241080131e-01
3.022012599999999907e+02 1.620936639118457367e-01
3.022221900000000119e+02 1.617010440539852489e-01
3.022430999999999699e+02 1.614176514295601883e-01
3.022640299999999911e+02 1.612077453232688418e-01
3.022849400000000060e+02 1.608236627679419939e-01
3.023058699999999703e+02 1.603067420833999557e-01
3.023267799999999852e+02 1.597168059071409074e-01
3.023477100000000064e+02 1.595611603561891134e-01
3.023686199999999644e+02 1.587091116906288180e-01
3.023895499999999856e+02 1.576849187124600149e-01
3.024104600000000005e+02 1.562630696864288349e-01
3.024313899999999649e+02 1.394915926175632204e-01
3.024522999999999797e+02 1.377103893321233730e-01
3.024732300000000009e+02 1.355202811214651915e-01
3.024941400000000158e+02 1.327041132998117712e-01
3.025150399999999991e+02 1.085991006919105328e-01
3.025359699999999634e+02 9.749417951188182885e-02
3.025568799999999783e+02 9.493288397064097994e-02
3.025778099999999995e+02 9.233917380739224690e-02
3.025987200000000144e+02 9.009906702891733177e-02
3.026196199999999976e+02 8.752901307907098860e-02
3.026405599999999936e+02 8.511100271409453855e-02
3.026614599999999768e+02 8.285015473694719301e-02
3.026823999999999728e+02 8.093026507660652791e-02
3.027033000000000129e+02 7.869315699739638792e-02
3.027242099999999709e+02 7.652874696790840092e-02
3.027451399999999921e+02 7.487551423440634568e-02
3.027660500000000070e+02 7.303707458147613851e-02
3.027869499999999903e+02 7.128447737213246260e-02
3.028078899999999862e+02 6.940399056846777159e-02
3.028287899999999695e+02 6.784309931205234623e-02
3.028496999999999844e+02 6.642722407711737498e-02
3.028706300000000056e+02 6.480106435956324573e-02
3.028915299999999888e+02 6.333630245447345597e-02
3.029124400000000037e+02 6.166620974454347509e-02
3.029333399999999870e+02 6.043555463228129226e-02
3.029542799999999829e+02 5.904112526900407582e-02
3.029751799999999662e+02 5.760169885194770661e-02
3.029960899999999810e+02 5.643355061990580623e-02
3.030169899999999643e+02 5.531708589583625435e-02
