Date and Time:                Sat Jan 28 15:04:22.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              299
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



277.45346	1321
277.47461	1266
277.49579	1271
277.51694	1260
277.53812	1264
277.55927	1252
277.58044	1280
277.60159	1254
277.62277	1258
277.64392	1252
277.6651	1244
277.68625	1253
277.70743	1237
277.72858	1260
277.74976	1239
277.7709	1235
277.79208	1239
277.81323	1219
277.83441	1243
277.85556	1216
277.87671	1203
277.89789	1178
277.91904	1183
277.94022	1181
277.96136	1180
277.98254	1156
278.00369	1165
278.02484	1164
278.04602	1155
278.06717	1163
278.08832	1166
278.1095	1155
278.13065	1140
278.15182	1153
278.17297	1147
278.19412	1162
278.2153	1144
278.23645	1161
278.2576	1160
278.27878	1152
278.29993	1155
278.32108	1145
278.34222	1147
278.3634	1154
278.38455	1159
278.4057	1155
278.42688	1145
278.44803	1157
278.46918	1162
278.49033	1147
278.51151	1165
278.53265	1162
278.5538	1147
278.57495	1163
278.59613	1159
278.61728	1159
278.63843	1162
278.65958	1164
278.68073	1160
278.7019	1153
278.72305	1160
278.7442	1155
278.76535	1175
278.7865	1176
278.80765	1161
278.82883	1165
278.84998	1171
278.87112	1163
278.89227	1157
278.91342	1163
278.93457	1149
278.95572	1168
278.9769	1160
278.99805	1172
279.0192	1181
279.04034	1161
279.06149	1160
279.08264	1156
279.10379	1175
279.12494	1174
279.14609	1167
279.16724	1173
279.18839	1174
279.20953	1180
279.23068	1159
279.25183	1177
279.27298	1175
279.29413	1163
279.31528	1169
279.33643	1172
279.35757	1180
279.37872	1167
279.39987	1169
279.42102	1174
279.44217	1182
279.46332	1188
279.48447	1192
279.50562	1164
279.52676	1183
279.54791	1173
279.56906	1182
279.59021	1160
279.61136	1191
279.63251	1167
279.65366	1177
279.6748	1187
279.69595	1183
279.7171	1193
279.73822	1194
279.75937	1199
279.78052	1188
279.80167	1180
279.82281	1204
279.84396	1194
279.86511	1182
279.88623	1179
279.90738	1197
