Date and Time:                Sat Jan 28 15:06:15.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              299
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



277.45346	297
277.47461	299
277.49579	302
277.51694	303
277.53812	302
277.55927	302
277.58044	308
277.60159	299
277.62277	303
277.64392	302
277.6651	302
277.68625	299
277.70743	305
277.72858	301
277.74976	296
277.7709	302
277.79208	301
277.81323	298
277.83441	298
277.85556	302
277.87671	299
277.89789	303
277.91904	302
277.94022	299
277.96136	310
277.98254	295
278.00369	305
278.02484	299
278.04602	304
278.06717	302
278.08832	304
278.1095	303
278.13065	303
278.15182	295
278.17297	302
278.19412	300
278.2153	299
278.23645	301
278.2576	304
278.27878	303
278.29993	300
278.32108	300
278.34222	302
278.3634	300
278.38455	299
278.4057	300
278.42688	294
278.44803	304
278.46918	301
278.49033	299
278.51151	302
278.53265	305
278.5538	303
278.57495	303
278.59613	299
278.61728	302
278.63843	304
278.65958	302
278.68073	296
278.7019	299
278.72305	302
278.7442	298
278.76535	299
278.7865	306
278.80765	303
278.82883	297
278.84998	304
278.87112	302
278.89227	302
278.91342	307
278.93457	296
278.95572	308
278.9769	303
278.99805	296
279.0192	306
279.04034	296
279.06149	301
279.08264	302
279.10379	301
279.12494	292
279.14609	302
279.16724	298
279.18839	307
279.20953	297
279.23068	302
279.25183	300
279.27298	306
279.29413	300
279.31528	293
279.33643	300
279.35757	298
279.37872	300
279.39987	305
279.42102	300
279.44217	298
279.46332	302
279.48447	298
279.50562	297
279.52676	298
279.54791	300
279.56906	296
279.59021	305
279.61136	303
279.63251	295
279.65366	299
279.6748	302
279.69595	299
279.7171	304
279.73822	298
279.75937	303
279.78052	293
279.80167	300
279.82281	305
279.84396	300
279.86511	303
279.88623	303
279.90738	306
279.92853	300
279.94968	306
279.97083	300
279.99197	301
280.01309	297
280.03424	301
280.05539	302
280.07654	300
280.09769	295
280.1188	298
280.13995	297
280.1611	301
280.18225	303
280.20337	300
280.22452	304
280.24567	305
