Date and Time:                Sat Jan 28 15:06:53.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              299
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



277.45346	360
277.47461	348
277.49579	354
277.51694	342
277.53812	348
277.55927	349
277.58044	354
277.60159	343
277.62277	345
277.64392	348
277.6651	345
277.68625	349
277.70743	346
277.72858	348
277.74976	347
277.7709	344
277.79208	345
277.81323	344
277.83441	350
277.85556	343
277.87671	348
277.89789	343
277.91904	349
277.94022	343
277.96136	342
277.98254	346
278.00369	346
278.02484	342
278.04602	344
278.06717	349
278.08832	339
278.1095	347
278.13065	351
278.15182	344
278.17297	349
278.19412	348
278.2153	340
278.23645	351
278.2576	347
278.27878	355
278.29993	342
278.32108	345
278.34222	344
278.3634	340
278.38455	345
278.4057	344
278.42688	349
278.44803	333
278.46918	354
278.49033	343
278.51151	340
278.53265	346
278.5538	349
278.57495	342
278.59613	349
278.61728	348
278.63843	344
278.65958	351
278.68073	346
278.7019	344
278.72305	343
278.7442	337
278.76535	375
278.7865	435
278.80765	364
278.82883	345
278.84998	350
278.87112	346
278.89227	350
278.91342	346
278.93457	343
278.95572	346
278.9769	350
278.99805	343
279.0192	336
279.04034	337
279.06149	340
279.08264	345
279.10379	342
279.12494	347
279.14609	341
279.16724	343
279.18839	341
279.20953	347
279.23068	339
279.25183	340
279.27298	346
279.29413	343
279.31528	344
279.33643	340
279.35757	342
279.37872	339
279.39987	345
279.42102	341
279.44217	342
279.46332	338
279.48447	343
279.50562	339
279.52676	343
279.54791	338
279.56906	347
279.59021	341
279.61136	346
279.63251	341
279.65366	333
279.6748	342
279.69595	347
279.7171	340
279.73822	347
279.75937	351
279.78052	331
279.80167	337
279.82281	339
279.84396	343
279.86511	344
279.88623	343
279.90738	335
279.92853	341
279.94968	340
279.97083	340
279.99197	336
280.01309	331
280.03424	342
280.05539	344
280.07654	339
280.09769	333
280.1188	341
280.13995	341
280.1611	340
280.18225	349
280.20337	334
280.22452	341
280.24567	331
