Date and Time:                Sat Jan 28 15:06:09.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              299
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



277.45346	306
277.47461	306
277.49579	302
277.51694	300
277.53812	299
277.55927	299
277.58044	303
277.60159	309
277.62277	303
277.64392	299
277.6651	302
277.68625	297
277.70743	305
277.72858	300
277.74976	302
277.7709	306
277.79208	300
277.81323	299
277.83441	306
277.85556	302
277.87671	301
277.89789	305
277.91904	302
277.94022	300
277.96136	300
277.98254	300
278.00369	308
278.02484	291
278.04602	302
278.06717	303
278.08832	300
278.1095	298
278.13065	298
278.15182	297
278.17297	301
278.19412	302
278.2153	299
278.23645	295
278.2576	298
278.27878	299
278.29993	300
278.32108	304
278.34222	311
278.3634	303
278.38455	306
278.4057	307
278.42688	299
278.44803	306
278.46918	303
278.49033	306
278.51151	308
278.53265	304
278.5538	297
278.57495	301
278.59613	302
278.61728	299
278.63843	295
278.65958	306
278.68073	299
278.7019	301
278.72305	302
278.7442	304
278.76535	301
278.7865	301
278.80765	305
278.82883	303
278.84998	299
278.87112	301
278.89227	297
278.91342	301
278.93457	299
278.95572	302
278.9769	302
278.99805	300
279.0192	300
279.04034	302
279.06149	301
279.08264	304
279.10379	303
279.12494	297
279.14609	299
279.16724	304
279.18839	301
279.20953	303
279.23068	297
279.25183	302
279.27298	307
279.29413	307
279.31528	301
279.33643	304
279.35757	303
279.37872	301
279.39987	294
279.42102	301
279.44217	300
279.46332	295
279.48447	299
279.50562	305
279.52676	303
279.54791	305
279.56906	302
279.59021	300
279.61136	302
279.63251	297
279.65366	308
279.6748	302
279.69595	300
279.7171	299
279.73822	296
279.75937	305
279.78052	301
279.80167	303
279.82281	300
279.84396	305
279.86511	295
279.88623	303
279.90738	299
279.92853	306
279.94968	302
279.97083	303
279.99197	307
280.01309	298
280.03424	304
280.05539	297
280.07654	301
280.09769	297
280.1188	297
280.13995	304
280.1611	303
280.18225	303
280.20337	300
280.22452	298
280.24567	300
