Date and Time:                Sat Jan 28 15:05:36.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              299
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



277.45346	16180
277.47461	15436
277.49579	15448
277.51694	15464
277.53812	15488
277.55927	15592
277.58044	15586
277.60159	15506
277.62277	15497
277.64392	15469
277.6651	15466
277.68625	15209
277.70743	15188
277.72858	15245
277.74976	15270
277.7709	15331
277.79208	15371
277.81323	15313
277.83441	15452
277.85556	15485
277.87671	15356
277.89789	15370
277.91904	15429
277.94022	15367
277.96136	15427
277.98254	15412
278.00369	15451
278.02484	15390
278.04602	15435
278.06717	15491
278.08832	15603
278.1095	15555
278.13065	15647
278.15182	15599
278.17297	15608
278.19412	15616
278.2153	15654
278.23645	15645
278.2576	15722
278.27878	15729
278.29993	15732
278.32108	15628
278.34222	15535
278.3634	15566
278.38455	15632
278.4057	15756
278.42688	15820
278.44803	15820
278.46918	15791
278.49033	15787
278.51151	15749
278.53265	15749
278.5538	15810
278.57495	15949
278.59613	15901
278.61728	15884
278.63843	15818
278.65958	15812
278.68073	15961
278.7019	16010
278.72305	15964
278.7442	15970
278.76535	15995
278.7865	15993
278.80765	15970
278.82883	15969
278.84998	15908
278.87112	15877
278.89227	15796
278.91342	15610
278.93457	15558
278.95572	15605
278.9769	15604
278.99805	15577
279.0192	15551
279.04034	15579
279.06149	15511
279.08264	15537
279.10379	15582
279.12494	15548
279.14609	15555
279.16724	15626
279.18839	15736
279.20953	15776
279.23068	15853
279.25183	15875
279.27298	15924
279.29413	15835
279.31528	15773
279.33643	15743
279.35757	15857
279.37872	15924
279.39987	15839
279.42102	15860
279.44217	15844
279.46332	15818
279.48447	15700
279.50562	15807
279.52676	15871
279.54791	16019
279.56906	15990
279.59021	15866
279.61136	15911
279.63251	16008
279.65366	16054
279.6748	16208
279.69595	16245
279.7171	16395
279.73822	16382
279.75937	16338
279.78052	16330
279.80167	16357
279.82281	16314
279.84396	16397
279.86511	16473
279.88623	16445
